V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
-0.7793,0.666,-0.1278,-0.4146,0.821,-0.6455,0.146,0.963,-1.052,0.1033,-0.394,-0.8657,-1.29,0.7866,0.2455
-0.5283,1.572,0.001461,0.9688,0.668,0.015015,-0.3723,1.518,-0.895,-0.4495,0.4668,-0.6533,-1.659,0.1244,0.8315
0.411,-0.36,-0.765,-0.9546,0.696,1.223,-1.193,-0.6914,1.165,0.5327,-0.2114,0.6875,1.428,0.275,-0.10455
1.61,-1.192,-1.371,0.1252,-1.008,-0.4656,1.33,-0.6694,-2.006,1.022,-1.125,1.133,0.6636,-0.5166,-0.5557
1.739,1.132,-1.296,-0.1754,-1.17,-0.6934,1.558,0.4307,-1.497,-1.905,1.2705,-0.1392,-0.1731,-1.941,0.534
-0.1919,0.5854,0.4,0.3699,0.4878,0.696,-1.166,-0.2686,0.7495,0.795,0.2137,-0.7656,-1.863,0.1279,-1.029
0.1841,0.4858,0.9736,1.619,0.441,0.4167,-1.383,-2.049,0.04776,-0.363,-2.697,-0.0049,-0.7983,1.227,0.3223
0.6543,0.887,-0.05496,-0.0397,0.7056,1.1875,-0.8086,0.627,1.226,1.193,0.4758,-0.1874,-1.29,-0.428,-1.692
-0.1667,1.076,0.8154,1.974,0.4321,0.5503,-1.236,-0.5063,0.3582,-0.1577,1.103,-0.6167,-1.946,-1.874,-0.9795
-0.0935,-0.714,-0.807,-0.768,0.4185,0.8447,-0.7163,0.9834,0.9995,0.02283,-0.378,-0.06323,-1.095,0.3687,-1.487
0.1213,-0.383,-0.797,-0.9087,0.3945,1.257,-1.096,0.01634,1.103,0.6816,0.903,0.493,0.2632,-1.275,-1.108
0.1189,0.1357,-0.9316,-1.102,0.4646,0.965,-1.115,0.1506,1.096,0.9546,0.635,0.4707,-0.06287,-1.018,-1.251
-0.2428,-0.4207,1.533,0.01604,0.413,0.3767,-0.5347,1.317,0.04153,-0.8374,0.1565,-1.158,0.6646,-0.31,1.516
-1.473,0.897,0.4746,0.94,-1.877,-1.511,1.1455,-0.7783,-0.0746,1.219,-1.489,-0.1309,-1.7705,1.828,-1.031
1.739,0.762,-1.014,-0.7373,-1.241,-0.63,1.225,-0.65,-1.277,-1.026,0.732,-0.4697,0.4377,-1.17,-0.839
1.357,1.311,-0.7036,0.166,-0.3933,-0.08636,0.778,-0.372,-1.106,-1.139,0.836,0.2334,0.57,-1.007,-0.4353
-1.24,0.5205,-0.774,-0.9497,-0.566,-1.342,0.9756,-0.1567,-0.09656,1.205,-0.5713,-1.139,-1.063,0.8247,-0.9985
-0.501,-0.35,-1.649,-0.2192,0.7114,0.05472,-0.8047,0.7935,-0.9917,0.123,0.03108,-1.567,-1.23,-0.1041,0.3147
0.6646,0.641,1.485,2.246,0.744,1.162,-0.7188,0.989,1.433,-0.771,-0.8467,-1.793,-0.1075,0.9077,0.07947
-1.561,0.3406,-0.2524,-0.89,-2.154,-1.539,1.423,-0.02794,0.02345,1.447,-0.7817,1.992,2.23,0.836,1.11
-1.385,-1.127,0.07135,-0.6294,-0.9873,-1.442,1.218,-0.992,0.1104,-0.432,0.0407,-0.4656,-0.608,-0.1227,-1.022
1.748,0.0782,-0.08997,-1.005,-1.275,-0.587,1.363,-0.10846,-1.229,-0.1729,0.7095,-0.6514,-1.255,-1.239,-0.782
0.344,-0.8115,1.275,-0.5376,0.3564,1.373,-1.468,-1.4375,0.6426,-0.1255,-1.459,1.26,-0.6704,-0.884,0.818
-0.9966,0.02957,-1.396,-0.837,0.2957,-1.101,0.376,0.1337,-0.9336,-0.437,-0.08887,-0.4985,0.2808,0.4104,0.794
1.728,0.08057,1.544,1.117,-1.172,-0.65,1.337,0.357,-1.387,0.4353,0.713,-1.234,-0.5537,-1.235,0.0853
-0.9243,-1.536,-0.8057,-0.3816,0.5044,-1.14,1.035,-0.12164,-1.191,1.075,-0.1931,0.83,-0.288,0.4424,0.949
1.684,-1.07,-0.6367,-0.6304,-1.016,-0.536,1.277,-0.4922,-1.634,0.2074,1.056,-0.2488,0.5103,0.2637,0.7114
1.008,1.049,1.604,2.174,0.4739,0.6035,0.2352,1.203,0.7007,-1.314,0.215,-0.273,0.989,0.154,0.7964
-0.8994,-0.8926,0.535,-0.369,0.569,-0.9414,0.341,-0.782,-1.171,-0.4348,0.92,-0.3694,-0.4219,-0.382,-0.7827
0.10144,1.283,0.958,2.209,0.3418,1.097,-1.334,-1.515,1.109,-0.1261,-1.726,-0.42,-2.262,2.158,-0.2742
1.726,1.124,0.3032,1.101,-1.169,-0.577,1.309,-0.0906,-1.409,-1.281,0.8145,-1.104,-1.5625,-1.177,1.29
1.228,0.1833,1.413,1.986,0.2246,0.1345,0.5093,0.3933,-0.4978,-0.732,-0.973,-0.8545,1.35,0.913,-0.5244
-0.809,-1.398,0.4595,-0.57,0.7217,-1.002,-0.1914,1.848,-0.8833,-1.4375,2.744,0.02933,1.35,3.008,-1.3545
0.8936,1.162,1.4795,2.482,0.562,0.7773,-0.1642,1.439,0.771,-0.9795,0.9863,0.08496,1.161,-1.497,-0.0702
-1.106,1.051,-0.653,-0.1876,0.1035,-1.205,0.4878,-0.1289,-1.189,-1.0625,0.4504,1.532,0.697,-0.3271,-0.6787
1.359,1.307,-0.8535,0.10626,-0.379,-0.0923,0.9414,-0.2832,-1.225,-1.377,1.475,1.066,1.153,-1.671,-0.3325
0.3167,-1.207,-0.7925,-0.4927,0.4072,1.5205,-1.155,-0.261,1.323,-0.7637,0.529,-0.05798,0.3623,0.0155,-0.814
0.51,-0.4211,1.361,0.1906,0.811,1.421,-1.076,0.26,1.784,-2.068,1.847,-1.047,0.659,0.1138,-1.801
0.0706,0.2153,-1.584,-0.9204,0.3992,0.7407,-1.354,-1.955,0.8315,-0.4446,-3.062,0.2406,3.365,0.544,-0.5938
0.1516,-1.506,-1.427,0.2045,0.513,1.354,-1.293,-2.125,1.106,-0.7007,-3.383,0.702,2.271,-2.19,-0.0652
-1.7,1.676,0.5757,1.918,-3.115,-1.599,1.481,0.367,0.4675,0.829,1.084,0.4443,-0.868,-0.6895,0.869
-0.3088,-1.327,0.7764,-0.623,0.596,0.6226,-0.847,0.678,0.529,-0.11,-0.554,-1.044,-0.1946,0.1957,1.946
1.108,-1.263,-0.776,-0.4902,0.2065,0.3728,0.315,0.9634,-0.067,0.5195,0.3628,-0.01779,-0.7837,-0.0988,-1.028
1.123,-1.001,-0.6025,-0.715,0.142,0.3472,0.3286,-0.6133,-0.1172,0.1954,0.9033,0.4072,1.199,-0.1382,-0.499
-1.414,-0.6387,-0.632,-0.8633,-1.318,-1.4795,1.536,0.6562,-0.1575,0.2954,0.4067,-0.4316,-0.00811,-0.5796,0.565
0.3262,-1.066,0.1777,-0.6006,0.495,1.554,-1.339,-0.9966,1.436,-0.806,-0.3682,1.319,2.102,0.322,0.4485
-0.313,-1.5625,-0.328,-0.5474,0.5024,0.3604,-0.536,1.3125,0.5264,0.4026,-0.214,-1.545,0.01587,0.2355,1.104
0.1466,1.5,0.7944,2.12,0.488,0.96,-1.235,-0.97,1.078,0.3232,-0.1017,-1.438,-2.01,0.72,-0.3408
-1.657,1.564,0.67,2.014,-2.836,-1.574,1.375,-0.551,0.2732,0.2374,0.9355,0.52,-0.1875,-0.7373,-0.2194
-1.628,-0.0855,1.442,0.75,-2.508,-1.574,1.644,0.3513,0.2837,-1.074,-0.557,3.014,-1.257,0.545,0.939
1.681,0.4712,1.667,1.907,-1.036,-0.5996,1.302,-0.1956,-1.296,0.251,1.231,-0.1422,-0.3438,-2.08,-0.9434
1.161,-0.552,-0.65,-0.846,0.3845,0.2708,0.4285,0.5693,-0.2356,0.3347,1.022,0.44,-0.756,-1.055,-0.3972
-0.777,1.612,-0.9497,0.34,0.7363,-0.6714,0.3218,0.954,-0.6724,-0.9272,-0.8345,0.9004,0.357,0.816,1.346
0.4094,1.012,-0.748,-0.2384,0.388,1.459,-0.799,0.6284,1.235,1.404,-0.03088,0.538,-0.503,0.4792,-0.597
-0.9136,1.145,-1.018,-0.06433,0.5444,-1.095,0.474,0.2413,-0.6494,-0.2485,0.0673,1.22,0.6895,0.388,0.8857
-0.9785,-0.56,1.035,-0.11615,0.4663,-1.023,0.9917,-0.6055,-0.673,-0.604,1.0,0.7026,1.558,-1.043,-0.5464
-0.4753,-0.4927,0.6807,-0.0405,0.6733,0.152,-0.6646,1.095,0.04315,-0.1749,-0.3096,-1.103,0.1024,-0.0274,1.646
-0.3308,0.6675,1.706,2.04,0.5854,0.1184,-1.065,0.0708,-0.867,-0.4688,0.1029,-0.3176,0.676,0.3506,-0.612
0.8076,-1.032,-0.8916,-0.4463,0.8325,1.004,-0.4465,1.314,1.154,-0.733,0.3396,-0.0959,-1.109,-0.1809,-2.361
0.504,-1.419,1.318,-1.015,0.5615,1.256,-1.079,0.1746,1.482,-0.1807,0.2024,0.8784,1.096,0.1665,-0.907
-1.543,0.2153,0.271,-0.2284,-2.05,-1.526,1.58,0.8516,0.1584,1.123,0.175,0.7305,0.4932,0.0526,-0.0422
0.799,0.6353,-0.7314,-0.789,0.8574,0.9326,-0.3232,1.447,0.9746,1.55,-1.78,1.303,-0.3672,2.076,2.418
0.4658,-0.0996,0.1664,-0.602,0.5557,1.249,-0.9526,0.5356,1.16,0.1788,0.4558,0.163,-0.7993,-0.668,-0.7427
-0.531,1.343,1.423,2.404,0.698,-0.2969,-1.026,0.1404,-1.751,-1.064,-0.2081,0.2377,0.733,0.7583,0.3428
0.716,-1.562,-0.579,-0.4873,0.8696,1.214,-0.6445,1.144,1.123,-0.1873,0.03555,0.09357,-1.439,0.06207,-2.432
0.9355,-1.544,-0.3572,-0.563,0.7466,0.4978,-0.0814,1.3545,0.2698,0.3145,0.2118,-0.2952,-1.853,0.1874,-1.124
-1.574,-0.0211,1.3545,1.02,-2.346,-1.534,1.392,-0.0634,-0.238,-0.822,0.1035,2.309,-1.459,0.1129,1.702
-0.4475,-0.0685,0.9434,0.578,0.836,0.06067,-0.6133,1.194,-0.8276,-0.1108,0.1234,-0.6133,0.1031,0.01874,1.56
0.4346,1.729,-0.3325,0.7695,0.5903,1.164,-0.823,0.7695,1.083,1.936,-1.046,-0.899,-0.2039,1.036,-1.299
-1.139,-0.11993,1.564,0.8203,-0.0485,-1.243,0.7764,-0.1349,-0.2522,-1.132,0.625,1.672,-0.06238,-1.042,1.528
0.5674,-0.7573,0.7183,-0.217,0.7505,1.176,-0.498,1.259,1.835,-1.4795,0.4714,-0.2129,0.975,-0.58,-0.624
1.474,1.567,-1.275,-0.3386,-0.4934,-0.2603,0.9385,-1.559,-1.455,-2.371,-0.8076,1.109,1.379,0.759,1.099
-1.76,-0.2283,1.115,0.3125,-3.707,-1.622,1.542,0.567,0.399,-0.665,-1.153,2.168,-1.193,0.3062,-0.873
0.1802,-0.4385,-0.828,-0.793,0.3943,1.282,-1.203,-0.723,1.771,0.2012,0.63,0.178,1.573,-0.9937,-0.8354
1.47,0.0679,1.392,0.943,-0.611,-0.4146,0.937,-0.8564,-1.355,0.443,-0.1802,0.35,0.2299,0.46,0.10175
0.621,-0.512,-1.347,-0.2407,0.7837,1.265,-0.9873,0.734,1.206,-0.7417,-1.187,1.385,-0.9956,-0.1503,-0.05353
-1.074,0.09393,-1.48,-0.8706,0.2993,-1.204,0.8535,-0.285,-0.437,-0.1757,0.9727,-1.067,1.1045,-1.675,0.685
-0.824,-1.519,1.585,-1.088,0.689,-0.8,-0.1908,1.494,-1.135,-0.569,1.068,-2.715,-0.1006,1.466,0.364
-1.021,-1.501,-0.1799,-0.5957,0.2703,-1.085,0.9253,-0.7173,-1.095,-0.975,0.9136,-0.3188,-0.4695,1.063,0.129
-1.459,1.034,0.3489,0.946,-1.67,-1.482,1.212,-1.574,0.0972,1.727,-0.918,-0.1062,-0.7856,0.896,-0.4146
0.738,-0.1495,0.485,0.001125,0.6616,1.089,-0.4517,1.517,1.102,-0.4924,1.153,0.3694,-0.359,-1.684,1.346
0.03793,0.06714,0.995,0.8003,0.5903,1.092,-1.732,-2.076,1.189,-0.722,-3.125,0.463,-0.1952,0.3572,0.7007
-0.7603,1.492,1.551,2.307,0.779,-0.8354,0.02054,1.328,-0.5557,-1.213,0.6646,-0.1814,1.046,-0.36,1.342
-0.00555,0.982,-0.668,-0.265,0.402,1.006,-1.314,-0.937,0.8887,2.193,-1.139,0.2986,0.4595,1.098,0.599
-0.784,0.083,0.08453,-0.551,0.6914,-0.9165,0.7026,-0.656,-1.945,0.03442,0.8804,-1.072,-1.075,-1.532,-0.6865
-0.2832,0.3413,1.695,1.58,0.5415,0.6177,-1.0,0.01707,0.4993,-1.488,1.16,-1.224,0.5537,-1.977,-0.3804
-0.3564,-1.152,1.514,-0.9795,0.5034,-0.04944,-0.6826,1.095,-0.956,-0.504,-0.2086,-2.168,-0.2142,0.158,0.86
1.454,0.6973,-0.555,-0.628,-0.3428,-0.2397,0.9023,-1.188,-1.357,-0.8755,-0.4177,0.4084,1.385,0.8325,0.3538
0.6333,-1.027,-0.871,-0.493,0.759,1.389,-0.534,1.335,1.861,-1.423,0.735,0.2098,0.747,-0.2367,-2.066
-0.3337,-0.9463,0.8784,-0.4062,0.5815,0.4775,-0.909,0.5312,0.1573,-0.4702,-0.972,-0.9756,-0.4758,-0.3044,2.152
0.37,1.726,-1.314,0.06094,0.4985,1.424,-1.334,-0.84,0.9497,0.74,-0.908,0.7383,1.878,0.9287,1.191
1.354,0.8354,0.9277,2.041,-0.2174,-0.1417,0.8203,-1.135,-1.122,-0.3572,-0.3389,-1.262,-1.565,0.799,0.296
-0.7725,-1.24,-1.235,-0.04364,0.748,-0.771,0.509,-0.4646,-1.876,1.414,-1.516,-0.669,-0.8105,-1.203,-0.1016
1.36,1.585,1.231,2.473,-0.2573,-0.09076,0.901,-0.972,-1.352,-1.422,1.124,0.7803,1.254,-0.951,-1.93
-1.719,-0.997,-0.4998,-0.71,-3.404,-1.607,1.664,0.479,0.43,0.401,0.795,-0.1184,0.015175,-0.2805,1.159
-1.562,0.4336,-0.8374,-1.023,-2.408,-1.536,1.4375,-0.953,0.1681,1.147,-1.739,1.129,0.2269,1.62,-0.06226
-0.1921,0.02327,0.771,0.3997,0.621,0.699,-1.254,-0.011925,0.6846,-0.01868,0.7686,-1.42,-1.538,-1.317,-0.666
0.9697,1.206,0.193,0.86,0.2732,0.6836,0.00942,1.219,0.619,2.174,-1.82,0.3157,-0.95,2.281,0.911
1.233,-0.1261,1.169,0.4321,0.2001,0.08704,0.7383,0.005722,-0.2751,-0.584,-0.0938,0.4114,1.378,0.3188,0.1632
-0.709,0.3672,0.2279,-0.1482,0.691,-0.4377,-0.1558,0.9224,-1.311,-0.11896,-0.44,-0.5757,-1.364,0.7637,0.2954
1.492,1.188,0.8223,1.91,-0.502,-0.3916,0.9707,-0.943,-1.365,-1.099,0.67,-0.679,0.1792,-0.751,-1.407
-1.606,-1.54,1.607,-0.9585,-2.371,-1.612,1.283,-1.11,0.2262,0.745,-1.3125,1.938,-0.1023,-0.5728,-1.93
1.177,-0.4097,-0.567,-1.003,0.05115,0.11865,0.9307,-0.5947,-0.5815,0.1877,0.938,-0.369,1.138,-1.284,-0.901
-1.289,1.494,-0.11676,0.8247,-0.6523,-1.381,1.346,-0.5054,-0.2468,1.623,-1.747,0.3887,-3.006,2.213,-0.1277
0.9873,-0.4346,1.471,-0.1142,0.486,0.6064,0.1547,0.979,0.4766,-1.027,-0.6567,0.7095,0.6724,0.4626,0.9136
-0.708,0.05453,-0.8906,-1.147,0.717,-0.491,-0.1088,1.59,-1.24,-0.436,1.066,-2.809,0.85,-1.791,-1.997
0.8013,0.8994,-0.6606,-0.4097,0.4048,0.961,-0.524,1.41,1.432,1.358,-1.527,1.825,-1.14,1.651,1.645
0.788,-1.572,-0.647,-0.47,0.4978,1.091,-0.5503,1.323,1.076,-0.2197,0.16,0.4514,-0.997,0.3406,-1.745
1.236,-1.129,1.226,-0.75,-0.2903,0.10455,0.511,0.378,-0.7114,-0.7485,-0.896,1.427,0.328,-0.3445,0.756
-1.414,-0.831,1.245,-0.4912,-1.186,-1.459,1.404,-0.641,-0.1398,-0.546,0.9443,-0.2751,0.3796,-0.5034,-0.612
0.9595,-0.5303,1.006,0.1714,0.561,0.696,-0.05737,1.385,0.928,-0.797,0.6016,-0.2375,0.2242,-0.884,-0.06052
0.7915,-0.4465,1.476,0.03918,0.7134,1.046,-0.587,1.221,1.202,-0.9985,-0.01024,-0.1715,1.625,-0.009766,0.1081
1.418,-0.603,-0.695,-0.794,-0.4048,-0.1865,0.8477,-0.677,-1.033,-0.1338,0.9644,-0.3896,1.135,-0.985,-1.145
0.786,-1.188,-0.808,-0.4856,0.68,1.073,-0.131,1.611,1.607,-1.434,1.942,1.583,-0.1367,2.936,-1.424
-0.1328,1.499,-0.1472,0.7827,0.469,0.905,-0.7725,0.7207,0.925,2.225,-1.577,-0.8643,-0.4758,1.833,0.00352
0.8135,-0.652,-0.1256,-0.9146,0.638,1.004,-0.4343,1.304,1.175,0.2805,0.3672,0.6284,-1.739,-0.504,-0.2869
-0.091,0.9404,-1.451,-0.3784,0.6196,1.116,-1.485,-1.421,1.834,-1.136,-1.194,-0.231,1.758,1.215,0.6636
-0.8867,-1.551,1.024,-0.8525,0.622,-1.066,0.1183,1.606,-0.684,-1.019,1.753,-1.818,0.719,3.484,-1.059
0.9834,1.084,-1.242,-0.1761,0.274,0.628,0.0808,1.414,0.531,1.129,-1.12,1.757,-0.771,1.132,2.094
1.6045,0.4521,1.489,2.053,-0.8525,-0.4648,1.265,-0.591,-1.955,1.044,-0.93,-1.204,-2.014,0.8604,-0.1559
0.2627,1.4795,-0.882,0.238,0.3545,1.569,-1.479,-0.6895,0.842,1.984,-1.665,-0.1648,-1.409,1.99,-0.3167
-0.1447,0.5786,-1.297,-0.945,0.51,0.8164,-1.214,-0.5996,1.007,0.3228,0.77,-0.342,0.4343,-1.301,-0.523
1.394,-0.557,1.12,-0.2268,-0.2935,-0.2479,0.883,-1.068,-1.706,0.7456,-1.263,1.118,-0.1025,0.0353,0.408
-1.51,-0.651,-0.2568,-1.052,-1.942,-1.555,1.109,-1.127,0.3452,0.471,-0.922,1.759,0.7974,-0.2756,-1.422
-1.337,-0.02455,1.223,0.3433,-1.051,-1.413,0.8457,-0.6953,-0.678,-0.4285,1.1045,0.8657,1.46,-1.713,0.705
-1.006,-0.998,0.4294,-0.543,0.3281,-1.075,0.5415,0.2236,-0.571,-0.9893,-0.4707,0.3213,-0.6924,-0.1267,0.9893
0.1985,-1.421,1.05,-0.8486,0.666,0.9014,-1.666,-2.521,1.051,0.10876,-1.234,0.5664,-0.4436,-0.6733,0.849
-1.722,-1.2705,-1.223,-0.06573,-3.152,-1.617,1.39,-0.473,0.503,0.6055,0.362,0.762,0.4922,0.0411,0.4065
0.5522,-0.957,-1.095,-0.2491,0.713,1.292,-0.932,0.6074,0.874,-0.2172,-0.5,0.839,-0.6406,0.10425,0.4739
0.6104,-1.406,-1.506,0.3125,0.751,1.159,-0.818,0.7676,1.595,-1.501,-0.1174,-0.0805,-0.302,-0.003239,-1.311
0.2854,1.472,-1.021,0.007324,0.3533,1.309,-1.737,-1.927,1.323,0.6133,-1.401,0.65,1.427,1.554,-0.3308
-1.429,-0.12006,-0.543,-1.139,-1.435,-1.483,1.329,-0.3005,0.2357,0.839,0.01933,-0.0942,-0.573,0.1427,0.4016
-0.6367,1.508,-0.6953,0.3508,0.6865,-0.749,-0.1376,1.792,-0.834,-0.964,2.629,0.578,0.908,0.2068,-0.2651
-1.234,-0.8486,0.3208,-0.619,-0.3315,-1.3545,0.871,-0.7505,-0.5493,-0.9556,0.598,0.5664,0.9863,-0.5693,-0.4045
-0.829,-0.69,-1.349,-0.09283,0.7544,-1.042,0.156,1.146,-0.812,1.038,-0.589,0.78,-0.5723,-0.06793,2.398
-1.213,0.6187,1.105,2.037,-0.4485,-1.334,1.285,-0.1874,-0.6123,-0.335,0.5166,1.115,1.03,-0.676,1.242
0.521,0.5444,0.8066,0.9644,0.3352,1.068,-1.099,-0.2964,1.339,-0.7817,0.278,-0.2057,-0.754,-0.02542,-0.6934
0.946,1.356,-0.1543,0.4617,0.6177,0.72,-0.1399,1.453,0.6787,2.758,-1.242,0.4502,-0.696,1.261,0.436
0.3052,-0.2668,0.8047,0.2351,0.5977,1.363,-1.508,-1.627,0.9097,-0.4397,-1.982,0.07416,-0.398,0.09204,0.6304
1.45,-0.1948,1.488,0.7246,-0.4111,-0.2615,0.8716,-0.221,-0.933,-0.2698,0.8687,-0.04453,1.4,-1.416,-1.201
1.373,-1.015,1.511,-0.892,-0.339,-0.1907,0.928,-0.829,-0.919,-0.426,0.616,-0.882,-0.5117,-0.2922,-1.622
0.9688,-1.213,0.02466,-0.6523,0.3774,0.576,0.02608,1.06,0.4111,0.2281,0.2295,0.06665,-2.09,-0.0945,-0.745
0.095,0.909,-1.067,-0.5083,0.3462,0.8296,-1.617,-1.793,0.793,1.329,-1.494,0.779,0.6826,1.766,-0.00613
-1.364,1.753,-0.4548,0.585,-1.039,-1.44,1.311,-0.4731,-0.4753,0.1562,1.138,1.008,0.9297,-0.6045,0.01331
-0.4224,-0.4395,0.04364,-0.93,0.6294,0.2421,-1.332,-0.919,-0.28,0.2297,0.00613,-2.146,0.10315,-0.0494,0.783
0.7637,0.2201,-0.1637,-1.089,0.4053,1.129,-0.632,1.161,1.475,0.9644,-0.4392,1.453,-1.883,0.787,-0.1305
-0.596,-0.02644,-1.451,-0.756,0.698,-0.4465,0.02669,1.444,-0.876,-0.3447,0.9644,-2.398,0.1288,-1.62,-1.663
1.294,1.49,1.273,2.393,0.11,0.02197,0.783,-1.077,-1.055,-1.065,-0.1157,-0.996,0.591,0.6987,0.1606
0.3262,0.515,1.674,1.949,0.3699,1.578,-1.246,-1.045,0.7847,-1.383,0.6167,-1.491,0.1415,-1.046,-0.5713
-1.008,-1.295,1.231,-0.8774,0.503,-1.122,0.6387,-0.1641,-0.3694,-0.5967,0.32,-0.8394,0.01439,-0.0697,-1.006
-0.2191,-1.399,-0.1941,-0.6035,0.529,0.6753,-0.9854,0.3586,0.657,-0.01265,0.11426,-1.182,-0.2158,-0.2421,0.6626
1.69,-0.815,-0.8267,-0.5713,-1.022,-0.623,1.285,-0.9805,-1.74,0.1252,0.0178,-0.3916,0.5273,-0.0545,-0.0888
1.299,-1.5625,0.6133,-0.672,-0.1937,0.006027,0.9126,-0.717,-0.7515,-1.525,1.712,1.107,0.8887,3.32,1.847
-0.4893,0.548,0.992,1.821,0.73,-0.352,-0.9077,0.663,-0.6045,-0.1818,-0.444,0.794,0.139,0.814,0.808
-1.645,0.2051,-0.409,-1.14,-2.73,-1.614,1.473,-0.5254,0.4646,1.393,-1.541,1.373,0.4114,1.224,0.4783
-0.000143,0.3098,-0.4534,-1.056,0.2568,0.6826,-1.485,-0.957,0.6655,1.476,-1.735,0.1285,0.03622,1.201,1.257
-1.4,0.869,0.2158,0.3079,-1.08,-1.45,1.128,-0.851,0.0374,2.154,-1.465,-0.3247,-2.143,1.5205,0.4685
0.9185,-1.137,-1.213,-0.08466,0.295,0.7827,-0.2803,0.896,0.7974,0.06128,-0.008415,0.315,-0.7,-0.2009,-1.521
-1.157,-1.354,0.7046,-0.616,-0.04907,-1.263,0.872,-1.437,-1.229,-0.878,-1.148,0.201,1.006,-0.8203,0.2646
1.686,-1.138,0.8726,-0.5303,-1.122,-0.539,1.164,-0.7637,-1.316,-0.3696,0.7456,-0.2168,0.11444,0.005726,-0.708
1.151,1.338,0.107,0.735,0.268,0.285,0.36,0.1213,-0.2229,1.778,-1.082,0.8105,-1.229,1.027,1.179
-0.2634,0.982,1.356,2.416,0.475,0.581,-0.909,0.6416,0.4521,-1.265,-0.536,-0.5513,0.836,0.7764,-1.3125
-1.019,-0.04318,-1.65,-0.7056,0.3235,-1.135,0.822,0.01469,-0.2465,-0.01431,0.8345,-0.6157,0.749,-1.447,0.9653
-1.386,1.098,-1.0625,-0.2455,-1.268,-1.445,0.887,-0.3748,0.01392,1.214,-1.057,-0.3284,-0.56,0.9663,0.607
-0.7095,0.373,-0.5386,-0.995,0.656,-0.5195,0.254,0.3704,-1.141,-0.3147,-0.515,-1.951,0.4329,0.874,0.348
0.9585,-0.693,-0.551,-0.8394,0.4321,0.572,0.1948,1.085,0.4246,0.5444,0.3408,0.01634,-1.056,-0.5513,-0.644
