V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
-1.14,-0.859,-1.103,-2.264,-0.9116,0.4827,-0.707,-0.10034,0.801,-1.12,0.553,-1.076,0.1592,0.0548,-0.1852
-1.688,1.566,0.3103,-0.659,1.555,-0.5264,-1.6,1.472,1.066,-0.3635,0.2783,1.152,-0.585,-0.8286,-0.936
0.595,1.359,2.424,1.175,1.624,1.493,-1.558,0.9253,-0.7183,1.057,-0.93,1.233,-1.423,1.289,-2.094
-0.569,0.2098,-0.217,0.4644,-0.459,0.8354,0.0736,0.3374,-0.3472,0.2732,-0.3052,-0.64,1.435,0.8765,1.325
1.095,-0.9253,0.379,0.2644,-0.6523,-0.0115,1.665,-1.297,0.5615,-1.093,1.166,-1.26,0.5444,1.164,-0.2815
0.1009,0.694,1.296,1.027,-0.6987,-0.2098,0.6064,1.359,0.8955,1.231,1.3,2.84,0.7065,0.3347,-0.1528
0.1404,1.002,0.4521,0.275,1.078,0.11536,-1.027,-1.57,1.661,-0.382,-0.0329,-1.216,-0.1964,1.242,0.6226
1.654,-1.024,-0.383,0.3901,-0.3823,-1.62,-1.392,-1.598,-0.361,0.4263,-1.62,0.5205,-1.011,-1.764,-0.9375
0.2125,-0.5693,-0.2267,0.3135,-0.2191,0.7695,-1.3955,1.307,0.2184,0.12256,0.3337,-1.485,-0.2551,-0.3027,0.8066
0.8315,-0.3801,1.246,0.902,-0.4968,1.621,0.3162,-1.199,0.05377,0.909,-1.167,0.2947,0.496,0.741,0.735
0.2345,1.628,0.4458,0.529,2.023,0.1375,0.7915,-1.338,0.594,0.2793,-1.364,-0.466,0.03333,0.1936,0.904
1.304,-0.554,-0.1538,0.5615,0.0633,0.8843,0.429,-0.544,0.05215,-0.1993,-0.4668,-0.9775,0.316,1.058,-1.233
0.3787,1.262,1.821,-0.1531,1.17,0.9077,-0.696,0.764,-1.502,1.114,-1.389,0.4578,0.2091,0.4238,1.974
1.713,-0.934,-1.18,0.3142,-1.035,0.07336,0.729,-1.525,1.42,0.113,0.207,0.9863,0.5566,1.827,1.194
0.5234,-0.6675,0.06805,1.017,0.5234,1.223,-0.3347,0.6245,1.283,0.7104,0.543,-0.3213,0.585,1.486,1.484
-1.094,0.010826,0.5127,-0.762,0.2151,-1.217,0.8228,-0.4192,0.532,0.4973,-1.087,0.0479,0.08777,0.184,0.1575
0.9824,0.3777,0.785,-0.02675,-1.042,-0.388,1.611,-0.04587,1.541,0.7354,0.3271,-0.888,1.777,0.1686,-1.6875
0.1393,-1.445,-0.234,-0.6387,-0.2524,1.323,0.2458,-1.626,-0.7046,-1.606,-0.1405,1.541,0.1816,-0.2113,0.3162
0.04736,-0.564,-2.023,-0.65,1.125,-1.404,0.1147,0.6494,-1.579,0.1674,-0.2435,-2.662,-0.5186,-0.8647,-1.175
-0.892,1.064,2.861,-1.844,-0.1085,-1.349,-0.615,0.768,1.714,-1.57,0.84,0.10364,-0.977,0.303,0.1945
0.626,1.451,0.5796,1.058,-0.1007,-0.8857,0.6357,1.018,-1.656,0.6777,-0.3398,-1.008,-0.06195,-1.499,-0.7383
-0.4019,-0.368,1.231,-1.124,-0.7407,0.8296,0.769,1.423,-0.2554,-0.845,0.6,0.0823,0.6807,0.0781,0.1206
-0.7026,1.52,0.3792,-0.8857,0.809,-0.6973,-0.348,1.33,-0.2583,-2.098,0.586,-0.809,-0.8955,-0.766,-1.982
-0.813,1.213,0.3704,-0.3586,-0.2195,0.4512,1.377,1.181,-0.9585,-0.744,0.01588,-0.3384,1.255,0.05545,0.3684
-1.401,-1.697,-0.8193,-0.421,-1.2,0.85,-1.176,1.476,-0.6084,-1.45,-0.5796,-1.382,-0.6357,-0.3645,-0.523
-0.319,1.124,-0.1857,1.112,2.23,0.9395,1.348,-0.08374,0.0811,1.534,1.24,0.264,2.137,0.4858,0.127
1.649,0.2642,-1.144,1.174,-0.9766,1.597,-1.322,0.006226,1.58,1.306,0.5405,0.01665,-0.3176,1.551,-1.147
-0.4246,0.769,0.11554,-1.352,0.5933,0.9814,0.8555,-1.612,1.485,0.617,0.5205,0.1462,0.408,0.788,0.3367
0.5293,-1.364,-0.594,-1.14,-0.0802,0.859,-0.678,-0.5566,1.434,-0.2324,0.5044,1.175,-0.602,2.414,-0.7246
1.42,-1.61,-1.449,2.363,-0.9443,0.6475,-1.231,1.148,0.716,1.781,-0.1787,0.4546,0.758,1.551,-1.113
-0.8623,0.000603,1.509,-1.258,0.6836,-1.551,1.132,0.08936,0.581,-0.9067,0.2588,0.648,-0.4917,-1.414,0.7773
-0.7573,1.665,0.9707,0.2301,0.6733,0.863,0.2019,-0.4055,-0.731,-0.969,-0.02094,-0.8125,0.4302,-1.2295,0.862
-0.6074,1.378,1.485,-2.23,1.179,-1.425,1.162,-0.988,-0.1532,-1.42,0.2297,0.1542,0.1617,-0.712,-0.817
-0.9307,1.106,0.6836,-1.055,0.745,-0.1714,1.524,-0.5806,-0.5957,-1.185,0.4924,2.115,0.8516,-0.845,-0.56
-0.5684,-0.3562,-0.4165,-1.762,-1.243,0.1976,-1.222,0.0811,-0.9478,-0.2333,-0.1315,0.4258,-1.296,-0.674,-1.22
1.335,0.938,1.471,0.6226,0.8394,-0.507,-0.01292,1.642,0.8057,0.3237,1.009,1.873,0.2167,1.42,0.2496
0.8247,-1.006,-1.245,1.257,0.00932,-1.253,1.298,0.0391,-1.219,1.327,-0.7305,0.9917,0.8286,-1.538,0.6177
-0.3147,-1.686,-1.906,-0.4177,0.00893,-0.5376,-0.2915,-0.2198,1.071,-0.1344,0.4497,0.364,-0.02153,0.579,-0.4907
-0.298,1.052,-0.207,1.201,0.994,-1.344,-0.1594,0.11,-0.6753,0.549,-1.207,0.7407,-0.1719,-2.332,0.4856
0.699,-0.3696,-0.208,0.2286,0.2295,-1.672,-0.2186,-0.2395,1.265,0.8574,2.166,0.6406,-0.01468,-0.0811,0.565
-1.623,-1.408,-1.776,-0.7505,-1.155,-0.3003,-0.1698,1.515,0.0986,-0.3503,1.334,1.466,-1.697,-1.798,-0.5986
0.6987,1.518,0.4006,-0.4182,1.089,-0.0925,0.841,1.649,-1.576,0.4758,0.2424,0.6606,-0.4941,-0.7646,-0.751
1.632,1.297,0.704,0.5083,2.51,1.638,0.03763,0.8433,1.647,0.788,1.747,0.723,2.494,2.52,0.05777
-0.09973,-0.506,-0.769,-1.521,-0.911,-0.11383,-0.9546,0.2532,0.606,-0.445,0.776,-0.621,-0.7417,0.1879,-1.105
1.078,0.9287,-0.3877,0.4553,-0.656,-1.116,1.369,-0.4197,-0.3413,0.4429,-0.1825,0.6416,-0.333,0.4602,0.5044
-1.087,-0.731,-0.503,-1.107,-0.832,1.439,0.5483,-0.5737,-0.0564,0.56,0.4343,-0.01067,1.172,0.887,-0.1838
-0.0326,-1.096,0.1669,-1.114,0.07605,-1.022,0.488,-1.584,1.2705,-0.5767,-0.344,0.312,-0.6577,0.856,0.909
-1.233,-1.583,-0.1332,-0.9937,-2.164,0.694,1.572,-0.641,-0.03903,-1.241,0.1793,-0.1241,1.119,-0.3564,0.6523
0.2302,-1.617,-0.5234,0.178,0.2754,-1.521,1.131,1.3,1.11,0.2935,2.04,-1.001,-0.05603,-0.8516,0.2593
-1.383,-1.215,-1.046,0.1398,-0.7046,-0.989,1.029,-0.81,-0.4436,0.312,-1.229,-0.731,-1.586,-0.833,-0.702
-0.08356,1.584,0.6724,-0.9116,0.12134,0.3784,1.71,-1.371,-0.1339,-0.05832,0.3254,-0.0761,1.188,0.1107,-0.881
-0.797,1.49,1.262,-1.481,1.846,-0.569,0.2439,1.324,-0.3438,-1.21,-0.03586,-1.209,-0.629,-1.577,-0.6504
-0.85,-1.58,0.1565,0.5923,-1.024,-1.691,1.037,-1.638,0.7437,-0.2423,0.5273,-0.41,-0.207,-1.153,-0.8647
0.2048,0.4858,0.001214,-0.1008,0.4663,-0.1328,0.1932,0.959,-1.182,-0.2407,-0.759,-1.632,0.5938,-1.198,-0.7114
-0.759,0.2974,-0.4272,-0.6753,-0.1283,0.5327,0.2393,0.592,0.449,-0.1179,0.4553,1.211,0.01695,-0.1492,-0.968
-0.09875,1.613,0.934,-0.237,1.084,-0.7485,0.7515,-1.085,-1.2705,1.336,-1.018,0.8267,-0.793,-0.802,-0.747
1.486,-0.5376,-0.3206,1.348,-1.157,1.241,-0.09766,1.142,-0.8423,0.9233,0.628,0.7734,1.242,-0.458,-1.168
-1.577,1.28,0.2216,0.2651,0.8643,-0.4177,1.16,0.3442,-0.318,0.02693,0.824,1.887,0.0856,-1.506,-0.02406
-0.3767,0.6157,-0.4429,0.713,1.963,-0.3816,1.159,-0.2952,1.694,-0.749,1.397,-1.805,1.31,0.438,0.1835
-0.1156,-0.4727,1.396,-0.5273,-1.608,-0.13,-0.05847,0.085,0.0724,-0.6104,-0.092,-0.688,0.0683,-0.4766,1.043
1.0625,-1.144,-0.7812,0.2627,0.3398,-1.602,-1.542,1.141,-1.236,-0.12006,-0.802,-0.05945,-1.506,-1.165,0.8955
-1.764,0.0971,-1.68,-1.554,0.1942,-1.147,1.564,1.238,0.3425,-0.548,0.802,2.5,0.2255,-1.153,0.71
0.5347,-0.04422,-0.05872,-1.27,0.903,-0.3687,0.1348,0.6323,-1.064,-0.7437,0.387,-3.072,-1.453,0.4114,0.4028
-1.254,0.4448,0.532,-0.869,-0.5312,1.134,0.04733,-0.2744,0.1409,-0.8228,-0.2467,0.9043,-0.308,0.681,-0.9297
1.051,1.673,1.772,0.2615,0.661,-0.3616,1.707,-0.03662,-1.109,0.813,-0.06525,-0.3145,1.036,0.1923,-1.069
0.1632,-1.5625,-0.709,-0.4001,-1.42,-0.6543,-1.256,1.37,-1.2,0.05786,-0.4429,0.5933,-0.3364,-0.352,-1.559
-0.2073,0.07837,-0.3616,-0.32,0.5405,-1.349,-1.389,0.6387,0.513,0.21,1.017,1.382,-0.15,-0.1315,0.6587
1.21,1.679,1.143,1.602,1.829,-0.7134,0.985,0.206,-0.373,0.4053,-0.4985,-0.4912,-0.1868,-0.7246,0.8525
-0.74,1.573,1.953,-0.2542,0.873,0.1149,-0.0978,-0.637,-1.105,-0.1047,-0.7124,0.36,-0.7344,-0.8267,1.049
0.4824,0.6694,0.327,0.5186,0.0524,1.025,-1.347,-0.341,0.717,1.023,-0.2452,0.088,1.01,1.7295,0.4
0.7563,0.2228,0.3362,0.5215,-0.2437,0.4524,-0.0759,1.302,0.09314,-0.2205,0.2218,0.5024,0.2201,0.3083,1.339
-0.9536,0.7363,-0.0602,-1.755,-0.2029,0.8994,-1.515,-0.577,-1.552,-1.053,-1.177,-1.509,-1.296,-0.0966,-1.056
1.752,0.71,1.359,0.934,0.6475,1.237,1.515,1.384,0.03305,0.811,0.9194,-0.925,1.295,1.26,-0.1077
-0.619,-0.8926,-1.09,0.989,-0.3186,-1.326,0.294,-1.6045,0.05963,0.7236,0.319,0.4075,-0.632,0.06744,-0.475
-1.551,-0.712,-1.543,-0.969,-0.2585,1.187,-0.01704,1.076,0.1707,-0.744,0.04434,-0.622,0.721,0.89,-0.2092
-0.7036,1.439,0.7437,-0.732,1.696,0.99,-0.10205,-0.879,1.588,0.1477,0.2339,0.2083,0.0974,0.402,-1.131
1.347,-0.6377,-0.2603,0.8213,1.007,0.361,0.9673,-1.199,0.3645,0.647,-1.064,0.1714,-0.3674,0.05255,0.5396
-0.9663,-0.1493,0.1029,-1.228,0.557,-1.083,1.538,-0.905,-0.5947,-0.2764,-0.2122,-2.082,0.291,-2.404,-1.483
-0.0921,1.205,0.801,0.308,1.772,-1.717,0.04785,-0.9585,-0.915,-0.772,-1.038,-0.02364,-0.9604,-1.242,-0.3262
1.267,0.5366,-0.01707,0.2102,1.75,0.3528,1.599,-0.2937,-0.759,-0.1947,-0.4172,0.979,-0.29,0.691,-0.7114
0.04724,-1.372,-0.5054,-1.534,-1.41,-0.8237,0.8677,-0.3647,0.2109,0.6157,0.3308,1.18,-0.2325,-0.2301,0.628
0.1293,0.8027,-1.021,0.2028,0.4639,0.496,1.425,-0.1311,1.664,1.342,1.133,-0.0971,1.119,0.5913,0.561
-0.0797,-0.3135,0.3806,-0.3281,-1.548,-0.2688,-0.719,1.445,0.3127,-0.597,0.3787,2.217,-0.4727,0.05365,0.1039
0.7324,0.586,-1.081,0.2979,-0.2107,0.5884,0.496,0.797,-1.5205,0.4583,-1.049,-0.872,-0.4756,-0.184,-1.057
-0.559,0.287,-0.598,1.512,0.5557,-1.519,1.32,-0.1061,-0.549,0.03973,0.1484,-0.0566,0.854,-0.4065,1.069
0.0671,-0.1863,0.02785,-0.2275,0.6606,0.902,-0.7793,-1.412,0.3257,0.697,-1.384,-0.731,-0.7705,0.4841,-0.4004
0.8467,-1.263,-0.516,-1.045,-0.5405,1.0205,-0.796,-0.907,0.6406,-1.102,-0.6387,-0.731,-0.1571,1.414,0.6616
1.782,-1.316,0.07355,0.882,-1.286,1.643,1.076,-0.9844,0.8647,1.676,0.5625,2.146,2.445,2.463,-0.3462
-0.2996,-1.687,-1.751,0.1853,-0.619,-1.625,-1.616,-0.443,0.9194,-1.048,-0.09906,-0.09863,-1.371,-0.751,-1.658
0.2295,0.334,1.232,1.345,0.05524,1.708,0.2854,1.332,0.838,0.4421,1.611,0.5884,1.496,0.638,0.629
-0.3918,0.4785,0.218,-0.054,0.741,1.65,-1.416,-0.883,-1.353,-0.6997,-1.432,-0.00443,0.281,-0.1875,0.2048
1.421,1.624,0.659,1.562,0.616,-1.132,0.795,-0.603,0.04138,1.568,1.422,-1.142,1.023,-0.683,0.81
0.378,0.312,0.5186,-0.0663,2.16,-0.3215,-1.61,-1.119,-0.5186,0.4927,-0.55,-1.238,-1.081,-1.26,-0.1008
-0.1812,-0.8457,0.4893,0.7573,0.1768,1.191,0.4653,-0.7446,0.824,0.0835,0.6055,-1.236,1.735,0.535,-0.839
-1.413,-1.129,-0.3584,-1.99,-0.549,-0.4197,0.876,-1.181,-0.5977,-1.494,-0.744,1.738,-0.891,-1.277,1.274
0.7837,-0.6157,-1.115,0.989,-0.3584,1.639,1.38,-0.878,-0.7505,-0.548,-0.8057,-0.734,1.826,0.6533,1.211
0.4272,-0.9688,-0.631,0.2773,-1.793,-0.1758,0.631,-1.503,-0.7026,0.656,-1.633,-0.144,-1.051,0.2915,-1.089
1.666,0.683,0.1267,0.9253,2.035,1.275,-0.3103,-0.2047,-0.3115,-0.5684,0.364,-1.536,0.1602,1.189,0.8657
-0.888,-0.9697,-1.968,0.2168,-0.2206,-1.651,1.647,-1.593,-0.54,-0.887,0.929,0.0849,0.2158,-1.311,1.105
0.0677,-1.207,-0.628,0.273,-1.402,0.7305,0.1032,-1.374,-0.4238,-0.89,-0.721,0.8154,0.4067,-0.3464,-1.322
1.642,-1.295,0.5615,1.578,-1.335,-0.2502,0.2324,1.238,0.2333,0.943,1.899,0.917,-0.3015,-0.1516,0.7065
-1.581,1.28,1.645,-1.29,1.006,0.969,0.5547,1.007,-1.595,-0.2368,-0.1249,0.5,0.469,0.2637,0.3354
0.2563,0.3447,-0.3762,0.098,0.3071,-0.8374,-1.267,-0.00197,-1.403,-1.195,-0.07556,0.5464,-1.09,-1.091,-0.05963
0.2122,0.979,0.0667,1.147,0.4978,-0.271,0.1257,-0.3853,1.643,0.9985,0.3472,0.1449,0.0912,-0.4858,-0.5117
0.5117,0.565,0.5444,0.9287,1.616,0.2268,0.213,-1.577,0.004627,0.7915,-0.2346,0.1495,0.9546,0.744,2.188
1.512,1.124,1.351,1.316,0.4673,-0.1732,-1.214,-0.0491,1.16,0.663,0.92,-0.745,0.5225,0.961,1.165
0.3792,-1.223,-0.457,-0.927,0.4058,1.293,-0.09973,-0.258,1.243,-1.292,0.1677,0.1791,0.378,1.853,2.01
-0.4102,-0.2825,0.2446,0.2201,0.3008,-0.8477,-0.1211,-0.1809,0.946,0.796,0.766,0.3477,0.3728,0.5107,0.637
-1.556,-1.159,-1.669,-0.5757,-0.589,-1.064,1.44,0.273,1.584,1.192,2.027,0.419,1.366,-0.4236,0.4038
-0.8564,-0.666,0.8774,-0.8022,0.3325,-1.292,-0.3694,-1.54,-0.4392,-0.986,-0.11475,0.421,-1.308,-1.066,0.2834
-0.307,1.656,1.755,0.3616,0.874,1.143,0.972,-1.201,-1.255,0.5693,-0.4224,0.06866,0.9136,-0.389,-0.119
0.563,-0.4382,-0.681,1.504,0.3516,-0.7373,0.4524,-0.0856,1.612,1.841,1.61,-0.09375,1.293,0.731,2.086
-0.864,-0.05978,0.2323,-0.452,-0.3506,1.561,-0.1771,-0.976,-0.3875,-1.444,-0.5786,-0.2377,0.4111,0.0693,-0.429
1.197,-1.015,-0.5264,1.635,-0.04388,-0.3955,0.348,-1.597,-0.409,1.238,-1.807,0.8706,0.684,0.911,1.319
0.297,1.008,-0.613,0.5015,0.2457,1.283,-0.2349,-0.3188,-0.9385,1.31,-1.31,1.296,-0.01402,0.727,-0.5767
-1.153,-1.184,-1.959,0.0671,-1.039,1.289,-0.3284,-1.447,1.459,0.3455,0.000668,-0.4033,-0.0408,-0.3765,-1.186
0.9497,0.743,-0.2036,0.2622,-0.969,-1.313,0.3657,-0.9863,0.6284,0.956,0.3228,0.969,-0.8735,-0.07074,-1.063
-0.584,1.484,1.718,-1.354,-0.01228,0.4106,-1.133,-1.034,0.942,-0.917,0.7534,-0.4727,0.2888,-0.7407,1.463
1.425,-1.612,-3.014,1.429,-1.243,-0.7354,1.689,1.482,-0.4795,1.025,0.944,0.5796,1.391,0.336,2.07
-1.211,-0.6597,-0.509,-0.1349,0.475,-0.1736,-1.01,-0.6113,0.41,0.006664,-0.5435,0.623,-0.9717,-0.9272,-2.498
0.6973,-1.393,-0.605,0.4175,-1.457,-1.13,-1.272,-0.705,1.616,-1.077,0.284,-0.825,-0.1906,0.8496,0.3113
1.023,0.7407,-0.4756,1.942,1.302,1.023,-0.333,-1.366,0.6436,2.14,0.3135,0.8267,1.0,1.665,0.689
-0.694,0.625,0.914,-1.346,0.284,1.033,1.683,0.747,0.9014,-3.4,1.7705,-0.5513,0.6113,0.2593,-0.9453
-1.273,-0.989,-0.0599,-0.186,-1.01,0.363,0.4622,0.2007,-0.8906,-0.788,-0.541,-0.6387,1.524,-0.623,0.918
-1.229,0.842,0.67,-1.124,-0.0847,0.8047,-0.468,-0.539,-1.102,-2.23,-0.7607,0.5474,-0.7817,-1.153,0.2664
0.2018,-0.9697,-1.366,0.6436,-1.782,-1.039,-0.4585,-0.8867,-1.472,0.511,-2.17,-0.585,-0.9194,-1.3545,1.066
-0.554,0.7905,-0.006516,0.5884,1.537,-1.412,-1.388,0.02301,1.299,-0.1553,0.1599,-0.8115,-1.125,-0.779,-0.8613
0.899,0.4692,-0.687,1.675,1.516,0.929,-0.2368,1.653,-0.316,1.183,-0.2411,0.2426,0.1942,1.055,1.258
-0.63,-0.923,-0.481,-0.136,-0.1858,-1.384,-1.369,1.585,1.314,0.4167,0.1655,-1.5625,-0.894,0.5015,0.2113
-0.0043,0.3667,-0.862,-0.0706,0.129,0.2042,-0.851,-0.2996,-1.695,0.872,-1.018,-1.494,-0.54,-0.4832,0.0967
