V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
-0.981,0.9155,0.4119,1.219,0.8867,0.585,-0.6743,0.4187,0.3572,-0.4607,0.4788,0.4595,-0.757,0.1849,0.99
-0.383,0.2366,-1.222,-0.7817,0.6924,-1.624,1.711,-1.916,-0.2593,-1.346,-2.297,0.7886,3.008,-2.451,-3.047
-0.0866,0.4937,0.4392,1.045,0.073,0.977,-1.179,0.774,-0.4902,0.3208,1.303,0.04425,-1.6875,0.7783,0.869
1.409,-1.156,1.315,-0.333,-1.152,-1.031,1.569,-1.712,0.02794,0.05612,-0.6587,0.6567,0.2343,-0.4985,-0.726
0.5205,-0.586,0.2162,0.12036,-1.156,1.362,-0.9824,-0.2317,-0.597,1.615,1.979,-2.81,-1.724,1.442,-0.4382
-0.2281,0.5913,-1.082,-0.3503,-0.3538,0.971,-0.724,-0.1893,-0.553,0.339,0.1283,0.2264,-0.7554,0.4482,0.5483
-0.8086,1.255,-1.141,-0.278,0.4236,0.4973,-0.812,-0.67,0.05084,-0.3003,0.8813,0.3484,-0.5977,0.0502,0.3906
0.3738,-0.672,-0.7085,-1.225,-0.3103,-0.712,0.7783,0.295,-1.022,0.4302,-0.878,-0.03308,1.103,-0.04688,-0.2668
-1.193,0.977,0.876,1.282,1.33,1.088,-1.184,1.401,1.253,-0.3342,1.236,1.014,-1.184,0.02304,1.783
0.6284,-0.8516,1.668,0.02899,-1.186,-1.202,1.245,-0.8066,0.5137,0.1892,-0.939,0.3447,0.2664,-0.3218,-0.03772
1.136,-1.208,-0.9185,-1.627,-0.967,-0.908,1.127,-0.8994,-1.092,0.7407,-1.524,-0.4336,1.464,-0.7827,-1.591
1.575,-1.198,1.192,-0.3267,-0.3801,-0.9634,1.348,-0.558,-0.2974,-0.4558,-1.208,0.6035,1.189,-0.772,-0.2825
-0.7812,0.675,1.683,1.504,0.295,-0.0815,-0.08704,0.3147,1.41,-0.456,-0.2324,0.3196,-0.3987,0.112,0.9556
0.9863,-1.436,0.6987,-0.652,-0.8755,-0.5083,0.4827,-0.3599,-0.697,0.738,0.717,0.513,-0.515,0.6997,0.428
-0.837,0.9585,0.4978,0.9414,0.513,-1.005,1.343,-1.668,0.1971,-1.295,-0.5796,0.3992,0.854,-1.02,-1.464
0.2462,-0.34,0.01434,0.4983,-0.4817,-0.9424,1.293,-2.01,-0.806,0.276,-1.58,0.4785,0.2278,-0.0231,-1.915
-0.654,0.865,0.79,1.152,-0.02707,0.982,-0.8633,1.682,0.1816,-0.01215,0.7227,0.8,-1.41,0.2979,1.248
-1.016,1.1455,0.1847,0.825,0.6714,0.4932,-0.854,0.2656,0.3562,-0.9717,0.2668,0.3877,-0.01974,0.1549,0.4634
-0.1364,0.633,-0.4739,0.4956,-0.05185,1.539,-0.885,1.342,-0.575,0.2522,0.819,-0.2264,-1.32,0.8447,0.858
-0.382,0.5537,-1.584,-0.5483,-0.5454,-0.5757,0.442,-0.2119,-0.748,0.335,0.6855,0.914,-0.544,0.05783,0.5684
-0.5586,0.9507,0.4727,1.329,-0.4473,-0.357,-0.1544,0.5107,-0.0583,0.4185,-0.626,0.02855,-0.6245,0.0827,0.7734
-1.479,1.565,-1.387,-0.4866,2.668,1.319,-1.193,-0.096,2.498,-0.676,1.579,0.3892,0.3647,-0.449,1.352
1.739,-1.505,-0.2452,-0.96,-1.074,0.804,-0.7466,1.364,-0.9233,1.3125,0.352,-1.602,-0.2212,1.238,-0.2401
0.416,-0.6436,-1.135,-1.444,-0.6426,0.2354,-0.8203,0.527,-0.689,1.365,1.124,-1.527,-0.36,1.192,-0.08496
1.326,-1.335,0.3882,-0.6353,-1.12,0.1799,-0.7593,0.292,-0.719,1.835,0.282,-3.17,-0.5503,1.366,-1.026
-1.0,1.223,1.333,1.303,-0.01356,-1.447,1.92,-2.553,1.227,-1.196,-1.644,0.97,1.107,-2.172,-1.792
-1.003,1.07,-1.56,-0.624,0.8096,-1.744,1.53,-1.672,0.274,-1.05,-1.307,0.6772,1.987,-2.615,-1.623
-1.138,0.9365,-0.1492,0.8647,0.8613,0.6064,-0.8296,0.67,0.1685,-0.3352,-0.2325,0.7896,-0.439,-0.1025,0.769
1.084,-1.473,1.589,-0.393,-0.23,1.18,-1.145,0.8467,0.5356,0.5073,1.793,0.128,-1.019,0.9766,1.61
-0.761,0.956,0.9937,1.293,0.283,-1.712,1.512,-1.355,0.6323,-1.611,-1.22,0.706,1.381,-1.913,-1.873
0.883,-1.052,1.06,-0.317,-0.7085,-1.248,1.711,-2.37,-0.2201,-0.4316,-1.578,0.3792,1.466,-1.462,-2.066
-1.287,1.224,1.241,1.107,0.6987,-0.7104,0.9023,-1.117,1.009,-1.961,-0.163,0.574,0.528,-0.8467,-0.8965
0.915,-1.116,-0.1947,-0.7314,-0.939,-0.4414,-0.08997,1.008,-1.0,0.7334,0.681,0.1825,-0.49,0.813,0.7217
-0.29,0.563,-0.976,-0.276,-0.10767,-1.064,1.213,-0.4375,-0.2986,-0.4385,-0.0732,0.1709,0.2391,-0.441,0.1812
-0.03595,0.507,1.115,1.001,0.1638,-0.9443,1.304,-1.478,0.285,-1.59,-1.704,0.9766,1.575,-1.696,-1.972
0.78,-1.401,0.8857,-0.1775,-0.4214,0.8013,-1.321,1.267,-0.1383,1.525,2.494,-2.402,-1.565,1.444,0.1383
1.77,-1.466,0.2285,-0.5947,-0.2532,-0.5806,0.5723,-0.3472,-0.9355,-0.00098,-0.334,0.1671,0.3127,0.2333,-0.1311
-0.535,0.65,0.7163,1.056,0.496,-1.079,1.205,-0.8306,-0.04718,-1.892,-1.207,0.7354,1.24,-1.177,-1.683
-0.9233,1.269,0.4194,1.148,0.391,0.3623,-0.821,0.8896,0.584,-0.6113,0.5137,0.4966,-0.732,-0.07404,0.967
1.578,-1.551,-1.437,-2.232,-1.062,0.7026,-0.7363,0.374,-1.106,1.618,-0.04175,-2.473,0.5537,0.8125,-1.018
-0.01906,0.3955,0.5376,1.112,-0.3374,0.1348,-0.774,0.2042,-0.532,0.3164,0.4136,0.4568,-1.527,0.8633,0.747
-0.928,1.076,0.791,1.083,0.03027,-0.484,0.3193,0.702,0.2201,-0.3408,-0.746,0.8623,0.1364,-0.546,0.5864
0.1165,0.1521,-1.326,-0.779,-0.3445,-0.6973,0.851,-0.8374,-0.7505,0.0831,-0.5684,0.3064,1.062,-0.462,-0.0819
-1.519,1.172,0.487,1.026,2.46,0.02168,-0.1646,-0.4497,2.215,-1.576,-0.0898,0.717,0.412,-0.3696,-0.2834
0.09283,0.02858,-1.714,-0.4746,-0.5596,0.4846,-0.8765,0.4097,-0.878,1.383,0.6836,-1.617,-1.0,1.069,-0.2382
1.463,-1.364,0.4148,-0.5557,-1.149,-1.589,1.671,-1.373,-0.643,0.5757,-1.039,0.1755,0.939,-0.7207,-0.8955
1.276,-1.593,-0.225,-1.025,-0.3523,-0.7153,0.981,0.11127,-0.862,-0.1554,-1.195,0.7803,1.457,-0.866,-0.475
-0.9556,0.856,-0.6855,0.2134,1.043,-0.09106,-0.1672,-0.6143,0.2211,-0.753,-0.84,0.9194,0.939,-0.6924,-0.1569
1.287,-1.375,-0.6313,-1.519,-0.618,-0.2335,-0.2366,0.4946,-0.824,0.606,-0.4785,-0.1844,0.618,0.749,0.3013
-1.587,1.343,0.683,1.356,2.31,-0.2177,-0.285,1.392,2.545,-1.993,-0.2622,0.5884,0.4048,-0.5073,0.06744
1.52,-1.504,1.532,-0.3357,-0.5894,-1.206,1.501,-1.695,0.3652,-0.49,-1.399,0.5117,1.259,-1.204,-1.28
-0.5186,0.6255,-0.587,0.2009,0.0823,-1.563,1.537,-1.553,-0.471,-1.046,-1.651,0.3293,1.576,-1.734,-2.047
-0.2566,0.3477,-1.158,-0.2255,-0.3918,-0.535,0.271,-0.516,-0.7837,0.1558,0.3079,0.54,-1.122,0.2253,0.388
-0.7256,1.177,1.315,1.277,0.11,1.523,-1.053,1.506,0.987,0.1576,1.332,0.683,-1.513,0.0009637,1.649
-0.5405,0.7637,-1.612,-0.4622,0.1516,1.008,-1.148,1.376,-0.5586,0.07666,0.4685,-0.01387,-0.6675,0.5513,0.845
-1.042,0.9424,1.682,1.474,0.3032,1.167,-0.839,0.1678,1.42,-0.6587,0.401,0.77,-0.4795,0.0606,1.027
-0.703,0.8257,0.0622,0.9385,-0.04755,1.29,-1.064,0.2166,-0.1237,0.5464,1.168,0.3071,-1.725,0.4727,1.138
-0.543,0.8223,1.125,1.308,-0.0351,0.4617,-0.4583,0.7617,0.2161,-0.5405,-0.04184,0.8267,-0.3538,0.06042,0.7603
0.9185,-1.029,0.5107,-0.0488,-0.6733,-0.688,0.658,-0.4065,-0.7383,-0.0983,0.253,0.7227,-0.536,0.1824,0.52
-1.658,1.343,-1.534,-0.717,2.969,1.502,-0.8516,0.465,2.324,-0.7783,0.0912,0.0722,0.997,-0.502,0.98
0.6084,-1.145,0.3792,-0.67,-0.9824,-0.5986,0.7847,-0.6846,-0.6035,0.0688,-0.632,0.329,0.4639,0.1462,-0.2896
0.309,-0.3567,-0.116,0.4482,-1.052,1.584,-0.911,1.401,-0.767,1.277,0.7456,-0.96,-1.6875,1.069,0.618
-1.289,1.304,-0.9785,-0.0838,1.134,0.8887,-1.243,1.346,0.882,0.06152,1.548,0.4438,-1.249,0.1888,1.361
