V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
-0.04144,-1.461,0.2278,-0.4062,-0.1173,-0.2057,-0.1509,1.137,-0.089,-1.043,0.0635,-0.6885,0.77,-1.088,-0.434
-0.49,1.452,-0.9463,-0.7,0.7554,-0.9688,-1.505,-1.262,1.175,0.475,-0.899,0.7715,-0.1586,-1.749,-0.6484
-1.332,0.844,-0.316,-1.266,0.2372,-0.2434,-0.589,-0.1372,-1.055,-1.724,-1.669,-0.355,0.9277,-0.02055,-1.128
-1.068,0.3352,-0.8755,-1.015,-1.677,2.088,0.9106,-1.172,0.3757,-0.1418,-0.6616,1.495,-1.417,-1.574,-0.4324
-0.2456,-0.4048,1.473,1.353,-0.04507,-0.02681,0.3699,-1.253,0.2493,0.4595,-0.1692,1.027,-1.505,0.2203,-0.3792
-0.8438,-1.1875,-0.864,-1.005,1.552,-0.5864,0.1959,0.723,0.669,0.4543,0.1512,-0.0779,0.3318,-0.9995,0.0453
-0.1998,1.407,0.8086,0.9097,-0.8477,0.8457,-2.215,1.678,0.2399,2.602,0.4275,-1.3125,0.323,0.1979,1.6
-0.9473,-0.697,-1.287,0.4976,-0.949,0.9966,-0.04642,-1.215,-0.4568,-0.335,1.093,1.08,-1.193,1.113,0.3376
-1.681,-0.764,1.148,1.117,-1.617,1.786,0.9097,0.5864,1.109,-0.6797,1.439,0.1266,0.929,0.5317,0.845
0.5103,-0.2915,-1.034,-0.921,0.5977,-0.8765,0.938,-0.3264,-0.8926,-0.2505,0.5244,-0.02867,0.4075,-1.803,0.5913
1.134,-0.383,-1.602,1.471,-0.973,0.8584,0.3894,-1.059,-0.1864,0.4915,2.54,1.526,-0.8193,0.8003,0.9116
1.564,1.064,-0.819,-1.012,0.2063,-0.04617,-1.473,1.502,-0.7046,0.6772,-1.1045,-1.223,1.085,-1.264,-0.62
-0.3452,-0.0446,-0.1558,-0.961,-0.832,0.3093,0.2233,-0.8105,-1.259,0.0847,-0.01255,-0.954,0.8315,-1.102,-0.413
1.415,1.492,1.787,0.7905,1.05,-1.243,-1.512,0.07935,1.381,0.72,0.4414,0.8853,-1.06,0.4917,0.4146
0.4172,0.918,0.2695,-0.624,-1.241,1.119,-0.846,-1.675,-0.1235,-1.588,-0.531,1.287,-1.38,-1.099,-0.9707
-0.1047,0.713,-0.659,-1.035,-0.3916,-0.1007,-0.2666,0.7485,1.262,-1.074,-1.291,-0.52,1.02,-2.078,-1.729
-0.7476,0.2457,1.086,0.928,-1.314,1.453,0.746,0.57,0.3977,0.5156,-0.7866,0.0576,0.732,-0.1821,-0.807
0.1316,1.352,-1.137,-0.0691,-1.359,1.755,-1.137,-1.679,-0.271,-0.596,0.1016,0.82,-1.025,0.01064,-0.1034
1.121,1.537,0.5195,0.284,1.051,-1.26,-1.731,-0.289,1.519,1.527,0.4412,0.9224,-1.367,0.784,0.919
-1.167,-1.434,-0.614,-1.164,-0.825,0.3286,-0.4128,1.012,-0.9497,-1.314,1.083,-1.103,0.7773,-1.765,-0.2362
1.171,-0.558,-1.694,1.651,-1.297,1.54,0.7456,-0.752,1.718,-0.1292,1.688,0.8477,-0.539,0.1359,1.155
-1.334,0.611,1.677,0.9653,0.02356,-0.0803,-0.013176,1.122,1.418,-0.3877,-1.249,-0.6353,1.229,0.507,-1.55
-0.4795,0.7983,-0.873,-0.7695,-0.986,1.055,-0.5703,0.4907,-0.6523,-1.41,-0.817,-0.5767,1.211,-1.689,-2.025
0.2576,-0.4546,1.757,0.517,0.5747,-0.6016,0.593,-0.943,1.187,-0.12335,0.0902,1.113,-1.659,0.9043,-0.2223
-0.3508,1.658,-1.657,1.158,-1.586,2.152,-1.721,1.645,1.018,1.11,0.6113,-1.331,0.305,-0.2625,1.27
-1.545,1.263,1.017,1.054,-0.4258,-0.1458,-1.654,-0.471,1.181,1.161,0.3179,1.079,-1.556,1.289,0.69
-0.323,-0.3875,-0.4946,-1.297,-0.754,0.562,0.002052,-1.312,0.4753,-0.02568,1.244,0.8794,-0.724,-0.294,1.009
-0.84,-1.074,-0.01524,-1.149,-0.03525,-0.3474,0.1317,1.052,-0.3484,0.1235,0.2437,-0.4658,0.8335,-1.079,-0.008446
-0.3074,0.774,0.0513,-0.4312,1.527,-0.348,-0.5654,0.2225,0.02596,-1.441,-1.807,0.3035,0.402,-1.106,-0.2925
0.0942,-1.223,1.378,0.93,-0.1418,-0.473,0.1879,0.648,0.7324,0.2118,0.2617,-0.1974,0.592,-0.12024,-0.04858
1.581,0.974,-0.735,-0.985,-0.1603,-0.3652,-0.956,0.552,-0.6523,-1.653,-0.995,-0.1927,1.053,-1.638,-1.431
0.2502,0.92,-1.499,0.81,0.3955,-0.4346,-0.6147,-1.06,-1.662,-1.282,-1.973,-0.6035,0.8574,1.22,-1.244
0.5156,1.536,-0.6113,-1.722,1.74,0.1135,-2.615,-1.662,-1.675,3.32,-0.2029,-0.79,0.756,1.914,0.522
-1.435,1.636,-1.69,1.309,-1.315,1.3955,-2.307,-1.452,1.408,2.31,0.9595,1.312,-1.907,0.893,2.46
-0.1632,0.6777,-0.6377,-1.196,0.7773,-0.946,0.399,-0.4521,0.071,0.3413,-2.23,0.869,-1.392,-0.6724,0.6562
1.691,-1.437,1.589,1.254,1.01,-1.313,0.688,-1.479,-1.667,-0.1707,-0.283,-0.48,1.034,0.455,-0.933
0.01605,0.5874,-1.544,1.18,0.5166,-0.739,0.48,0.731,-1.007,0.4412,-2.027,-1.3955,0.5874,0.724,-0.45
-0.912,0.5664,-1.221,0.1161,0.8228,-1.256,0.7495,1.275,-1.392,-0.2001,-2.09,-2.281,-0.0879,0.7207,0.8486
0.888,-0.65,0.1853,-0.6035,1.228,-1.064,1.014,0.6504,-0.4478,-0.3127,1.037,-0.1483,0.7817,-1.715,0.9727
-0.4543,-1.2295,-0.315,-1.24,-1.162,1.288,0.2937,-1.1455,0.627,0.324,0.6157,1.048,-1.391,-0.3755,0.8423
1.315,-1.204,-0.745,-0.958,-0.1605,-0.01543,-0.08826,-1.527,1.0205,-0.705,1.34,1.103,-1.415,-0.798,1.0625
0.539,0.8247,1.77,0.3723,0.0448,-0.2878,-0.3037,1.246,0.871,-1.237,-1.012,-0.261,1.214,1.174,-1.92
-0.02473,0.6973,-0.651,-1.443,0.0833,-0.144,-0.1315,1.161,-0.3909,-0.4294,-1.946,-0.913,0.604,0.6123,-1.009
-1.569,-1.37,0.6035,0.646,-1.027,1.085,-0.1049,0.6675,-1.718,-0.8716,1.031,-1.878,0.0719,0.8457,0.3472
-1.57,-0.5,0.1016,-0.4595,0.661,-1.195,1.298,-0.9995,-0.6807,-0.8384,0.511,0.563,-0.573,-1.521,0.907
1.755,1.047,0.00419,-0.6997,0.11584,-0.1129,-1.101,-0.519,-1.447,-0.9946,-1.19,-0.04837,0.8105,-1.479,-0.973
0.2847,-0.9785,0.5376,0.05655,-1.563,1.924,0.753,0.7744,1.029,0.572,0.9136,-0.2031,0.8325,0.487,0.475
0.3647,1.442,1.491,0.984,1.749,0.09814,-2.166,0.8022,0.581,2.68,-0.1508,0.1302,0.5166,0.0885,1.108
1.083,-0.414,0.4658,0.545,0.4885,-0.7256,0.744,-0.7114,-0.637,0.02608,0.9556,0.602,-0.5127,0.5454,0.8755
0.716,-0.8345,0.6436,0.1693,-0.2284,-0.05185,0.1748,1.596,-0.2786,0.1346,1.684,-0.8037,1.383,1.314,0.111
1.728,0.4412,-0.3293,-1.559,-0.1744,-0.1714,0.3093,0.2773,-1.431,0.1896,-0.3926,-1.07,1.03,0.7524,-1.582
-0.715,0.2734,-1.032,-0.7607,-0.0321,-0.1661,0.4595,0.01431,0.665,0.4797,-1.063,0.525,-0.1831,-1.321,-0.557
1.284,0.9966,0.2947,-0.441,-0.4802,0.1753,-1.214,-1.181,1.167,-0.5557,0.01767,1.381,-2.043,-1.079,0.2825
0.6724,-1.493,-1.622,1.335,0.9624,-1.244,0.723,-0.247,1.051,-0.2025,-0.010796,1.026,-1.54,-1.267,0.2834
-0.355,0.528,-1.534,0.96,0.4443,-0.559,0.3367,-1.07,-0.306,0.4102,-2.117,0.756,-0.949,0.918,-0.2544
1.212,0.0667,-0.998,-0.7524,-1.07,0.8354,0.3691,0.2378,-1.401,0.4287,0.922,-1.093,0.736,-1.228,0.585
-0.3296,0.0683,-0.0757,-1.056,1.808,0.581,0.3271,0.8345,-1.668,0.654,-1.003,-2.268,0.535,-1.261,0.0973
-0.1283,-0.7896,1.8125,0.5015,1.599,-0.2274,0.2032,0.942,0.4087,0.2092,0.4858,-0.3472,0.7983,1.824,-0.4902
-0.4805,0.768,-1.588,1.483,0.4038,-0.9683,0.07574,0.7104,0.4902,-0.592,-2.01,-0.0597,0.3748,-0.1531,-0.1882
1.709,-0.4749,-1.636,1.401,0.7065,-0.8066,0.783,1.098,1.287,0.12213,0.4028,-0.1671,0.1935,0.475,0.2078
-0.3635,0.1674,-1.374,0.803,1.229,-1.227,1.476,1.057,1.532,-1.168,-0.977,-0.8423,1.059,0.7534,-1.341
0.3748,0.8115,0.5254,-0.0315,-0.82,0.638,-0.749,-0.869,1.638,-1.34,0.1139,1.03,-1.405,0.6587,-0.6094
-0.01848,1.511,-1.689,1.675,-1.32,1.396,-1.818,0.6943,0.3684,1.738,0.722,0.1167,0.1897,-0.4158,1.884
0.3438,-1.396,0.3438,-0.10944,1.215,-0.8525,0.5356,0.03119,-0.651,0.2146,0.001123,0.0731,0.3738,-0.04874,0.0208
1.209,-1.046,-1.145,-0.3438,-0.5327,-0.000994,-0.184,-1.272,0.9453,-0.529,1.839,1.264,-0.9233,-0.822,1.094
-1.245,-1.497,-0.4023,-1.481,0.5474,-0.9917,0.538,1.364,-1.038,0.1917,-0.8057,-1.884,0.4766,0.4048,-0.727
1.3125,1.511,0.08545,-0.64,0.341,-0.513,-2.07,-0.2008,-0.9,2.625,0.3455,0.09656,0.2335,-0.9336,2.023
-1.401,-0.4512,-0.279,-1.297,-1.595,2.05,1.12,-0.525,-1.035,-0.4812,0.8022,-0.0861,0.4832,-0.6816,1.337
-0.8594,-0.6504,1.674,0.991,1.502,-0.8633,0.8438,1.2295,0.9004,-0.5405,0.225,-0.452,0.7085,0.406,-0.1434
-1.421,-0.2156,-1.051,-0.3445,0.9595,-1.672,1.573,-0.5254,1.309,-1.456,0.11096,1.144,-1.554,-0.526,0.7334
1.042,0.415,0.2698,-0.591,-0.987,0.963,0.0665,-1.008,1.401,-0.2274,0.616,1.218,-1.88,-1.426,0.641
-1.039,1.489,-1.675,1.635,0.878,-1.443,-1.345,1.426,0.6924,-0.1729,-0.702,-0.886,1.172,0.1788,-1.44
-1.389,-0.05396,-0.132,-1.223,0.322,-0.7,0.9004,1.439,1.659,-0.6357,0.1301,-1.119,0.7456,-0.10803,-0.1637
-1.619,0.559,-0.899,-0.8877,1.496,-1.007,0.5547,0.02888,1.098,0.04962,-0.931,0.6914,-0.2559,-1.37,-0.5215
1.057,-0.594,0.7305,0.3625,-0.2423,-0.268,0.287,-0.7466,-1.31,0.2047,1.58,-0.05295,1.091,1.56,0.2837
0.817,-0.7188,-0.6157,-1.182,-1.678,2.004,1.168,-1.498,-0.141,-0.5796,1.48,1.345,-1.299,-0.3523,1.701
-0.1449,0.1658,-1.2,0.1477,0.2952,-0.51,0.814,0.2598,-1.311,-0.10205,-1.213,-1.663,0.489,1.361,-1.102
0.4795,-1.117,0.8696,0.8774,-1.502,1.838,0.64,-1.288,0.561,0.07745,1.08,1.404,-1.751,0.1692,1.175
1.745,1.057,0.621,0.872,-0.5317,0.03046,-1.122,-0.596,-1.48,-0.688,-0.1306,-0.2349,0.548,0.7485,-1.009
1.359,-0.168,0.2462,-0.463,-0.603,0.1426,0.0909,1.435,-0.4749,0.1799,1.289,-0.8013,0.9946,-1.389,0.49
-1.087,-1.372,-1.0625,-0.637,-0.515,-0.435,0.1665,0.8203,1.068,-0.08685,0.4214,0.0664,0.2698,-0.948,0.4531
0.05542,-1.354,1.206,1.018,0.1827,-0.3845,0.1372,-0.04904,0.01399,-0.1752,-0.812,0.6953,-0.2607,0.10394,-1.123
-1.693,1.212,1.665,0.7617,-1.128,1.342,-1.132,0.008705,-1.752,-0.4836,0.5635,-1.077,0.563,0.9604,-0.475
0.1504,-0.1819,0.7256,0.883,-0.3464,0.006542,0.2659,-1.244,0.05157,0.3477,0.4888,1.353,-1.899,0.317,0.469
-1.502,-0.911,1.547,0.937,1.438,-0.7466,0.523,-0.354,1.073,0.902,0.545,1.082,-1.755,0.398,0.4792
0.764,-1.195,1.481,0.8794,-0.4202,0.03595,-0.3394,-0.2,1.038,-1.309,1.233,1.197,-1.31,0.2268,0.4468
-0.4812,0.3877,-0.2603,-1.008,-1.15,1.173,0.3853,-0.3425,0.5005,0.09576,-0.95,0.7656,-0.468,-1.279,-0.6045
1.538,1.296,0.11444,-0.873,0.8384,-1.632,-0.6216,-1.58,0.3284,-1.057,-0.7295,1.45,-1.57,-2.637,-1.587
-0.4485,1.486,-0.6123,-1.649,1.232,-1.25,-1.449,1.193,0.4082,0.3853,-0.944,-0.6724,1.306,2.496,-1.695
-1.685,0.1359,0.0977,-0.5933,0.761,-1.362,1.624,0.4211,-0.67,-1.159,-0.761,-0.2285,0.7485,-1.595,-0.6616
1.562,0.6167,0.508,-0.05176,0.1753,-0.5503,0.2668,-0.9536,-0.9404,-0.1755,-1.157,0.44,0.3464,0.553,-1.309
0.672,-1.483,0.7886,0.9346,0.2805,-0.326,0.2952,0.06683,-0.2019,0.518,0.03093,0.7456,-0.773,0.266,-0.283
0.6567,1.434,-0.3708,-1.435,-1.423,1.815,-1.319,-0.5405,1.061,-0.1912,0.8853,1.01,-1.376,0.3738,0.747
-1.737,0.4187,-0.908,-0.4224,1.103,-1.184,1.1,1.015,0.73,-0.5293,-1.017,-0.2605,1.077,-0.8555,-0.421
0.000575,1.096,-0.2412,-1.258,-1.167,0.9937,-1.44,1.607,0.672,0.716,-0.9185,-1.218,1.169,-0.06805,-1.106
0.04288,0.713,1.394,0.912,-0.67,0.443,-0.526,-0.632,-1.093,-1.47,-0.782,-0.512,0.9136,0.6895,-2.053
-1.516,-1.37,-0.8857,-0.9165,1.39,-0.907,0.456,0.7666,1.226,0.4583,-0.0523,0.04578,0.3982,-1.848,-0.319
0.6777,-0.94,0.418,-0.1056,1.399,-0.7993,0.5073,-1.51,0.3892,0.6025,0.7427,1.227,-1.939,-0.1608,1.164
-0.692,-0.11035,-1.613,1.357,0.1876,-0.2217,0.3354,0.4097,-1.174,0.486,-0.512,-1.487,0.4148,-0.2468,-0.9243
1.437,0.627,0.184,-0.9146,1.804,0.4133,-0.345,-0.619,0.0569,-1.265,-0.9487,1.416,-1.292,-1.965,-1.404
-0.482,0.4407,-0.953,-0.7734,0.903,-1.3545,1.197,-0.7505,1.242,-0.7964,-2.148,0.76,-0.736,-1.987,0.439
-0.694,-0.1339,0.03836,-0.93,1.465,-0.7188,1.043,-0.29,0.1245,-0.754,-0.1142,0.742,-0.7656,-1.788,-0.0437
-0.011345,-0.9634,0.3267,-0.3274,1.189,-1.499,1.199,-0.62,-1.309,-1.14,-0.2795,-0.7383,0.8896,-0.436,-0.469
-1.109,-0.4475,-0.0828,-0.8813,-1.18,1.024,0.254,-1.075,1.399,0.306,0.8896,1.154,-1.489,-1.403,1.178
0.385,-0.3088,-1.19,0.258,1.685,0.4553,0.2356,0.524,0.848,0.29,0.2825,0.3489,-0.0957,1.438,-0.3186
-0.559,0.322,0.2404,-0.2206,-1.179,1.094,0.4307,0.4985,0.3826,0.2235,-0.668,0.0187,0.675,-0.1493,-0.779
-0.05063,0.764,0.03207,-0.9326,0.7236,-0.7197,0.1064,-0.2233,0.6562,-0.07947,-2.13,0.872,-1.127,-1.966,-0.11633
1.667,0.3875,0.613,0.652,1.176,-1.382,1.091,-0.3096,-1.543,0.0729,-1.044,-0.387,1.44,1.162,-1.127
0.2252,-0.01732,-1.543,0.838,0.1823,-0.1604,0.625,0.8115,0.097,0.3374,-0.1874,-0.00938,0.501,1.192,-0.7754
0.9927,0.521,1.346,1.172,-1.43,1.746,0.906,0.5127,-0.885,0.293,-0.08777,-0.554,0.774,0.727,-0.639
1.637,-1.226,-0.4463,-1.268,0.2893,-0.5947,0.3672,-0.1597,1.416,0.3914,-0.01321,1.013,-1.459,-0.779,0.198
-1.682,0.582,0.3489,-0.1277,-0.6035,-0.00959,-0.331,-0.0859,-0.2428,-0.9165,-0.2301,0.848,-1.006,-0.249,-0.7754
1.519,-0.2805,1.342,1.178,-1.403,1.544,1.037,1.049,-1.121,-0.754,1.111,-1.478,0.554,0.151,0.748
-0.841,-0.706,-0.2444,-1.33,0.4658,-0.5796,0.623,1.415,0.833,0.05005,-0.1271,-0.861,0.787,-0.2224,-0.3838
1.216,1.1875,1.193,1.346,-0.11224,-0.3203,-1.368,0.876,0.833,0.2437,-0.276,-0.03687,0.7236,-0.1663,-0.4263
-1.582,-0.346,0.1664,-0.578,0.01778,-0.4636,0.679,0.4385,-0.9795,-0.08624,0.309,-0.7383,0.591,-1.24,0.3425
-0.794,-0.0792,-1.317,0.148,0.859,-1.334,1.459,-0.875,-0.5625,-0.9995,-0.641,0.8574,-0.4668,1.452,-1.019
0.855,-1.572,-0.6484,-1.094,1.029,-1.31,0.8413,-1.726,0.772,-0.0691,0.1553,0.966,-1.503,-0.869,0.8535
0.7305,1.503,-0.2294,-1.364,-0.607,0.1095,-2.457,-0.519,0.1807,3.016,1.311,1.48,-1.646,0.2229,2.723
0.6777,-1.019,1.062,1.376,-0.773,0.2225,-0.3745,1.172,1.221,-1.415,2.303,-0.4255,1.972,0.2664,0.3713
1.514,0.4895,1.227,1.585,-0.558,0.1207,0.00622,-1.213,1.153,-0.1759,-0.1561,1.394,-1.9375,-0.536,-0.2416
-1.112,-0.545,-1.215,-0.0004745,-1.531,1.833,1.066,-1.602,1.632,-0.574,0.8394,0.6694,-0.4426,0.746,0.7466
1.413,-0.8926,-0.225,-1.498,0.8066,-1.17,0.907,0.1581,-0.0003455,-0.2642,0.8525,0.899,-1.24,0.9595,0.727
0.783,0.861,1.567,1.141,1.421,-0.4846,-0.3943,1.1,1.547,-1.261,-1.054,-0.4194,1.087,0.353,-1.824
-0.649,-0.01435,-0.739,-1.329,-1.562,1.851,1.465,-0.155,1.156,-0.999,-0.1425,0.707,-0.9893,-0.4263,0.2686
0.5317,0.00935,0.1583,-0.6406,0.6094,-1.005,1.139,0.3972,0.9336,-0.846,-0.1945,0.4824,-0.09503,-1.351,-0.01223
-1.654,-1.289,0.931,0.8325,-0.434,0.03047,-0.146,-0.784,1.254,-0.4587,1.245,1.117,-1.387,0.8286,0.339
-0.6763,1.017,0.9214,1.222,0.474,-0.4612,-1.024,0.12286,0.5166,-1.053,-1.716,0.381,0.2986,0.696,-1.008
-0.6934,-1.514,1.536,1.304,-1.291,1.48,0.6416,-0.36,-0.968,0.2417,0.2479,-0.3198,0.546,-0.4365,0.5454
1.615,-0.1396,-1.167,-0.08606,-0.1199,-0.1412,0.6367,-0.4207,-1.053,0.3042,0.679,-0.01607,0.2092,0.4177,0.4663
-0.07635,-0.02368,0.4163,-0.1553,-0.8833,0.559,0.3281,-1.664,1.382,0.488,0.2439,0.3481,-0.2688,-0.403,0.3333
1.089,1.62,1.018,1.252,-0.4475,-0.0069,-2.508,-1.108,0.136,2.965,1.801,1.372,-1.318,0.02054,3.188
1.52,-1.431,-1.703,1.44,-1.565,2.28,0.66,0.807,-0.5396,-0.000897,0.501,-0.187,0.679,0.3877,0.5186
-1.16,0.77,1.382,1.508,-0.4011,0.1543,-0.5156,1.677,-1.481,-1.39,-1.025,-2.537,0.821,0.1796,-0.28
0.01892,-0.593,1.678,1.028,1.176,-1.021,1.08,1.159,0.02124,-0.4583,0.4165,-0.628,0.7744,0.9126,0.0133
-1.322,0.9404,-0.582,-1.359,0.1885,-0.3125,-0.737,-0.7725,0.7114,-1.584,-1.408,1.454,-1.493,-0.2101,-0.925
0.2288,-0.4858,-0.9004,-1.088,-1.338,1.458,0.6963,-0.4668,-1.037,0.02333,1.108,-0.10254,0.623,-1.708,1.043
-0.86,1.23,-0.6953,-1.34,-0.1482,-0.264,-1.604,-1.271,-0.7964,1.451,-0.7236,0.4688,0.2717,-0.6772,0.0679
1.3,1.433,1.331,1.335,-0.429,-0.009514,-2.316,-0.9604,-0.9966,2.66,1.22,0.1793,0.4548,-0.3857,2.824
0.9453,1.2705,-0.566,-1.405,-0.3914,0.4011,-1.687,-1.355,1.583,1.331,0.5654,1.087,-1.829,0.2405,1.201
1.518,0.39,-1.537,1.322,-0.7686,0.495,0.2703,-1.359,-1.121,0.2603,0.3652,0.0258,0.05328,-0.2375,0.3433
-0.0002992,1.607,-1.115,0.0782,0.788,-1.318,-1.698,-0.5215,1.663,1.187,-0.1777,0.647,-0.3245,0.611,0.1516
-1.653,-0.824,0.4348,-0.2086,1.377,-0.9004,0.6987,0.729,0.905,0.0872,0.964,0.1173,0.5166,-0.06854,1.135
-1.576,0.24,-0.72,-1.046,-0.4673,-0.3257,0.6606,1.102,-0.839,0.0982,0.1428,-1.172,0.4673,-1.717,-0.2805
0.7256,-1.1,0.5815,0.3696,-0.187,-0.02757,0.0536,-0.9346,-1.703,-0.04144,1.061,-0.1014,0.535,1.109,0.1057
1.31,-0.5376,-0.661,-1.203,-0.815,0.3252,-0.00965,-0.838,0.7583,-0.5835,2.117,1.26,-0.4683,-0.5913,1.288
-0.2886,-1.291,-0.1688,-1.497,1.435,-1.061,0.5776,-0.922,-0.3958,0.1229,-0.6543,0.6196,0.00453,0.8975,-1.122
-0.3936,-0.6064,1.184,1.085,0.754,-1.082,1.0,-1.653,0.274,-0.2227,-0.3892,0.671,-0.4458,0.8877,-0.7417
0.1826,0.907,-1.364,0.4756,-0.3508,-0.00742,-0.7935,-1.555,-1.603,-1.244,-0.924,-0.8794,1.253,0.8887,-2.295
0.8022,-1.581,-0.213,-1.654,1.581,-0.5566,0.2842,0.4785,0.579,0.1005,-0.07715,0.4907,-0.2656,2.293,-1.06
-1.002,0.9844,0.882,1.037,1.674,0.1615,-1.285,0.6294,-1.079,-0.12,-1.598,-1.118,0.8247,-0.6455,-0.512
0.2288,-0.8438,1.442,0.9316,-1.049,1.069,-0.02328,-1.316,1.377,-0.3757,1.305,0.7637,-0.517,0.852,0.4321
-1.318,-1.368,-0.8467,-0.905,-0.001454,0.2361,-0.3445,0.12225,-0.275,-1.25,-0.158,0.7104,-0.391,-1.23,-0.673
1.451,-0.4348,0.5293,0.10254,-0.0316,-0.3035,0.4814,-0.3315,-1.072,0.6924,1.046,-0.2241,0.7876,1.464,0.3726
-0.3484,-0.6777,-0.6147,-1.256,-0.6577,0.2856,-0.03366,-0.5996,0.5776,-0.4312,1.2,0.8403,-0.773,-0.4893,0.9355
0.537,-1.091,-0.303,-1.585,-1.334,1.635,0.7295,0.6562,0.05713,0.2263,0.844,0.2642,0.1487,1.146,0.557
1.169,-0.7344,1.482,0.8667,-0.7974,0.856,-0.04004,1.217,-0.857,-0.07886,2.2,-1.247,1.57,0.3953,0.03177
0.6064,-1.088,9.54e-05,-0.8926,-1.11,1.237,0.3435,-1.713,0.8906,0.602,1.564,0.9155,-0.588,-1.58,1.158
-0.3071,1.601,0.2847,-0.4697,-0.10223,-0.1161,-2.389,-1.114,-0.04648,3.135,0.3052,0.8623,-1.179,-0.5254,2.344
1.492,-0.04388,0.711,1.134,-0.3909,-0.0857,0.6187,0.6143,0.805,0.2886,0.8867,0.6006,-0.3027,0.3337,0.6636
0.4631,0.2484,0.1183,-0.9644,-1.455,1.829,1.24,-1.143,1.494,-0.856,0.191,1.158,-1.769,-1.351,0.57
-0.7437,0.926,-1.605,1.099,0.952,-1.366,0.008804,1.707,-1.592,-0.0369,-1.686,-2.945,0.6626,-0.4358,1.412
1.305,-0.3904,0.7637,0.6,-1.013,0.8076,0.5005,0.4885,-1.015,0.03574,2.201,-0.9214,1.769,0.954,0.3982
-0.9277,1.393,1.17,1.021,-1.016,0.919,-2.05,-1.076,1.663,2.271,0.4053,0.837,-1.228,0.1244,1.749
1.563,0.853,0.4055,-0.4185,-1.494,1.973,0.1312,-0.2479,-1.612,0.10876,-0.89,-0.8823,1.308,-1.035,-1.132
0.4065,-1.725,-0.6694,-0.799,0.04266,-0.378,0.0671,-0.261,-1.349,-0.1427,-0.7417,-0.6504,1.312,-1.913,-1.713
1.478,-0.902,0.1473,-0.6943,1.009,-1.245,1.02,1.146,0.2339,-0.2228,0.62,-0.1477,0.6274,-1.26,1.194
-0.81,-0.8257,-1.007,-0.732,-1.353,1.618,0.691,-0.4795,0.0275,0.1827,0.5557,1.071,-1.347,-2.23,0.3872
-1.458,1.644,-1.039,-0.567,1.0205,-1.265,-1.558,1.222,0.875,0.89,0.4497,-0.4373,0.6025,-1.556,0.9224
