V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
-1.258,1.393,1.452,1.339,1.596,-1.554,-1.448,-0.5967,0.216,1.45,0.3845,-0.6304,0.1514,-0.6616,-2.262,-0.0287,1.035,1.088,1.104,-0.3325
0.5156,0.07227,-1.301,-0.7505,-0.413,0.605,1.012,0.8647,-0.933,1.428,-1.214,0.01162,-0.297,1.6,-0.1743,0.562,0.07983,0.1521,-0.828,0.1368
0.5547,-0.3472,0.3853,1.182,1.332,1.591,-1.647,0.4373,-1.42,0.712,-0.02287,-0.7124,-2.264,0.8223,1.602,0.514,-0.2389,0.341,0.0851,1.314
1.029,1.472,1.021,1.486,1.629,-0.6855,-1.648,0.6294,-1.788,0.5713,-0.0638,0.1354,0.369,1.386,-2.182,0.7627,1.493,0.9785,1.232,1.982
0.9595,-0.1667,-1.398,0.287,-1.601,-0.0991,0.5835,-1.021,-1.07,-0.768,-0.561,0.803,0.564,-0.83,-1.224,-1.163,-0.3435,-0.04373,-1.058,-0.6016
-1.458,-1.421,-1.9375,0.9175,-0.545,1.111,-0.1965,1.005,-1.908,0.8994,0.889,1.67,1.348,-0.1638,0.6655,0.853,1.308,1.735,1.037,0.799
0.8525,-0.476,1.35,0.1043,1.154,-0.1571,-0.5293,-0.4705,-0.4973,0.0847,0.6855,0.306,-0.00849,-2.291,1.406,-1.16,-1.177,-0.6904,0.804,-0.11224
1.433,1.264,-1.253,0.6353,-0.6343,1.171,-1.129,0.1561,-0.2351,-0.903,-0.4138,0.2349,-1.798,1.902,-0.723,1.608,0.639,1.269,0.526,1.113
1.146,0.3728,0.1045,0.6016,0.595,1.029,0.1758,-1.03,0.4219,0.2937,0.62,0.2732,0.894,-0.4995,1.077,-0.0542,0.5464,0.303,-0.875,0.2969
1.215,-0.02835,0.506,0.707,0.8745,-0.7974,0.393,0.2744,0.413,0.6333,-0.2622,0.04932,-0.4507,0.0622,0.4934,-0.003895,0.2874,-0.11554,-0.204,0.275
0.816,-0.0669,-0.679,-0.612,-1.567,1.063,-1.677,-0.3765,-1.756,0.1505,-0.256,0.2345,1.684,-0.008644,1.823,-0.4517,0.2294,0.0332,-0.9424,-0.06305
-0.4207,0.8364,-0.2113,-0.3525,0.933,0.831,-0.8423,0.02747,-1.498,-0.0771,0.5747,-1.13,-1.542,0.393,-0.333,0.7607,0.587,-0.2294,-0.077,0.681
1.7,1.255,0.2737,-0.2961,-1.01,-1.27,0.7036,-0.3247,0.268,-0.2505,-0.6626,-0.03137,0.6846,-2.09,-0.7983,-1.621,-0.8145,0.2559,-0.7866,-1.47
-1.57,1.464,0.9443,0.5825,-1.316,-0.33,-1.403,-0.2605,-1.824,1.213,-0.802,-0.353,0.576,1.492,-1.47,0.918,0.7114,0.1207,0.6733,0.521
0.986,-0.05737,-1.496,0.787,1.574,-0.486,-1.06,-1.436,0.904,-2.162,-0.3064,-1.286,1.409,-0.1418,0.2986,-0.4282,-1.662,-0.8887,-1.034,-1.548
0.751,-0.805,-0.5576,-0.3792,-0.1385,0.9854,-0.721,0.2654,-0.822,-0.843,-1.412,-0.3271,0.4595,-0.967,-0.6753,-1.003,-1.213,-0.677,-2.64,-0.3823
0.2913,-1.663,0.1453,0.4058,1.258,-0.4163,0.8438,-1.684,1.601,-1.437,0.957,0.7866,-0.03812,0.289,2.152,0.7373,0.1477,0.6636,0.4636,-0.565
-0.8496,0.9214,1.652,-1.689,-1.6045,1.71,-0.1986,-0.213,-0.4045,-0.1772,1.966,0.1895,1.604,0.1505,0.5933,-0.5815,-0.909,0.07947,0.7036,1.903
-1.107,0.8745,-0.3054,-0.01119,-0.956,1.1,1.296,0.62,1.373,0.852,0.1501,1.022,1.439,-0.6094,0.05252,0.1776,1.248,0.2625,-0.0966,0.1449
0.1306,0.3042,-0.8345,1.47,0.4836,-0.5923,0.1255,-1.683,0.6455,-1.945,0.1971,-0.7285,-0.972,0.4941,-1.329,1.054,1.185,0.7666,1.145,1.629
-0.769,0.814,-1.115,-1.012,1.71,-0.5103,1.018,1.432,0.7866,-0.079,2.932,1.844,-0.2644,-1.356,-0.9775,-0.8413,0.8877,0.9307,0.6753,-1.074
-1.278,-0.4634,0.849,-0.9478,1.22,-1.532,-0.01046,-0.2896,-0.333,-0.85,1.904,0.3792,-0.49,-0.03598,0.1164,-1.607,-0.8677,-0.1117,0.2593,-0.693
-0.3577,1.411,0.208,0.9004,0.1804,-1.317,-0.1677,-0.282,-0.5034,0.778,-0.93,-0.907,-1.112,0.3645,0.06915,0.193,0.2925,0.6367,-0.06042,0.10284
-1.542,1.52,0.06183,1.014,-0.8125,-1.642,-1.327,0.7764,-0.368,-0.3394,-1.327,0.2445,-1.38,-0.0162,-0.4941,-0.911,-0.4458,-0.2393,-0.4941,-0.637
-1.3545,0.6226,0.2233,-0.999,-1.116,-0.644,0.7036,-0.292,1.741,-0.1808,-0.4504,-0.0791,-1.052,-0.04163,-0.4587,-1.056,0.01511,0.04605,-1.569,-1.855
-0.1028,0.7476,2.354,-1.08,-0.03198,0.5547,-1.041,0.8115,1.753,-0.3455,-0.5474,0.625,-0.974,1.085,-0.442,0.4043,1.235,1.334,1.261,0.5566
-0.033,0.469,0.4417,-0.811,-0.9727,1.278,1.677,1.563,-0.724,1.842,-1.857,1.175,-1.024,-0.5107,0.911,-0.7,0.01738,-0.3958,-0.7256,1.398
1.67,1.18,0.6387,-1.001,-0.6514,1.488,0.62,-0.1567,1.728,-0.907,-0.6094,1.403,0.917,0.05356,-1.777,0.10144,0.9272,0.6846,-0.461,-0.9814
0.9214,1.252,0.968,-0.9834,0.04077,-0.9937,1.442,-1.693,0.1606,-1.56,1.612,-0.5366,1.461,-1.09,-0.1758,-1.361,-0.2534,0.6685,-0.6597,-0.4558
-1.313,0.307,0.3594,1.177,-0.1458,-0.2822,-1.504,-0.55,0.5005,-0.1821,-0.0516,-0.5947,0.0674,0.693,-0.314,1.615,-0.01022,0.2788,1.905,-0.4465
-0.502,0.1603,0.8257,-0.98,1.666,-1.549,1.544,-0.1348,-0.072,-0.803,-0.0837,0.657,-0.591,-0.451,1.272,-0.9683,0.332,0.1783,-0.072,-0.733
-1.577,-0.7915,0.4165,-1.492,-0.82,-1.026,-1.6045,1.169,-0.4233,-0.8604,-0.1937,0.1749,-1.302,0.03265,-0.6865,-0.953,-0.2979,-1.309,-1.226,-1.645
1.08,0.392,1.678,0.211,0.5015,0.4993,-0.6714,0.2766,1.361,-0.7236,0.904,1.78,-1.187,1.006,-0.395,-0.6157,0.965,2.678,2.555,1.831
0.364,-0.3315,-0.0854,0.862,-1.235,1.637,-0.9126,0.8433,-0.1548,1.313,-1.632,-0.06168,-1.045,-0.3982,-0.417,0.2247,-1.078,0.0669,0.06256,0.3262
-1.315,-0.0687,-0.10254,-1.167,1.681,1.688,-0.583,-0.346,-0.633,-0.2097,-0.6626,-0.0957,-0.66,-0.6445,-0.4165,-0.3337,-0.5303,-0.7817,-0.8438,0.7607
-0.7383,1.642,-1.599,-0.946,0.7725,0.9834,1.276,-0.1831,1.387,-1.193,-1.422,-1.366,-0.3123,-0.37,1.119,0.01895,-0.3706,-1.044,-1.087,-0.02692
-0.5474,0.607,-1.171,-1.434,0.1019,-1.51,-0.1663,-0.864,-0.6196,-1.374,0.337,-1.055,0.2238,-0.7183,-1.567,-1.523,0.5537,-0.1866,-0.5107,-1.647
0.7017,1.615,-0.2474,-1.337,1.454,1.326,-0.4448,-0.7515,0.726,-1.336,-1.419,-1.5205,-0.3733,0.0332,-0.1422,-0.6953,-0.582,-1.62,-1.239,-0.2268
-0.785,1.047,-0.1472,-1.233,-0.8896,1.4,-0.1461,0.7236,-0.4873,0.9624,0.2825,1.462,0.604,0.073,1.484,-0.345,0.331,0.8955,1.213,0.4807
-1.288,0.706,-1.238,-0.876,-0.003792,-0.846,0.1775,1.161,-0.1423,2.271,0.817,1.372,-0.01991,-1.87,-0.1884,-1.797,-0.3184,0.4553,-0.9985,0.6016
-0.285,-0.6436,-0.7026,1.629,1.382,-1.636,0.7144,-1.064,0.77,0.3875,-1.411,-0.864,-1.353,1.051,-1.587,1.394,0.7847,-0.1753,0.574,0.4072
1.823,-1.091,-0.763,0.917,0.6274,0.06064,1.436,0.6616,0.04926,-0.4075,2.965,1.6,-0.0925,1.27,1.438,1.523,0.0864,0.9175,0.3435,-0.0717
0.3901,0.2418,1.892,1.132,0.2245,-1.409,0.94,0.4636,-0.8394,-0.3171,0.5713,0.6426,0.251,1.357,1.184,0.937,0.5903,0.5503,2.277,0.624
0.476,-1.158,-2.018,0.2808,-0.705,1.662,1.045,-0.9487,0.1332,-1.749,1.09,-0.4497,0.2191,0.8604,-0.06046,0.8975,-1.906,-1.69,-0.9033,-0.07465
1.787,1.408,0.8784,-0.1929,-1.372,1.597,-0.233,-0.2177,-1.101,-0.27,-0.06046,0.05838,1.468,-0.6343,0.874,-0.3052,1.497,0.1266,0.2534,0.535
1.808,-1.3545,-0.0818,-0.01573,0.05838,0.925,-1.675,0.873,-1.727,1.309,1.111,0.8037,0.1445,0.9775,-0.841,0.211,0.3076,-0.2363,-0.586,-0.02214
1.16,-0.5693,0.773,0.04413,0.11725,0.7607,-1.21,-1.075,1.121,-0.3525,0.9507,0.1508,-0.3064,0.994,0.2856,0.964,-0.0615,0.997,1.489,0.794
0.3796,0.7983,-1.221,0.396,1.597,-0.467,0.589,0.3315,0.0334,0.3582,-1.315,1.051,0.4297,0.05603,-1.078,0.2583,1.171,0.937,-0.05505,-0.2915
-1.1,-0.9824,0.4897,0.1519,-0.02867,0.4226,-1.637,0.293,1.495,0.8457,-0.757,-0.955,-1.676,2.129,-0.1575,1.334,-0.711,-0.591,0.4675,0.9043
0.6177,-1.635,-0.3289,0.9985,1.071,-1.128,-0.845,-0.763,-1.14,-2.258,-0.2585,-1.505,0.6,0.000976,-0.3677,0.707,-1.953,-0.6704,-0.5044,0.2808
1.784,-0.4077,-2.291,1.259,1.493,-0.1553,-0.2212,-1.337,-2.48,-1.171,0.5757,-0.3118,0.9097,0.0733,1.048,-0.1447,-0.82,-0.837,-0.982,0.868
1.627,0.621,0.1573,0.9365,-0.788,0.43,1.046,-0.8955,-0.1897,-0.7266,-0.2993,-0.205,-0.593,1.582,-0.353,2.18,1.548,0.6206,1.184,0.819
-0.17,1.248,-1.601,1.482,-1.023,-1.254,1.572,1.652,-1.515,0.5405,-0.02719,0.966,-0.554,-0.4797,0.87,-0.656,0.517,1.395,-0.1188,-0.3967
0.3135,1.004,1.247,-1.259,-0.362,0.674,-1.676,-1.428,1.489,0.1454,0.2136,-1.324,0.2308,1.699,0.1462,0.4875,0.1284,0.475,0.5396,-0.2747
0.828,-0.2239,-0.2983,-1.543,1.658,0.6978,0.01407,0.3958,-0.181,0.4133,-0.8467,-0.608,0.04398,-1.21,-0.7646,-1.334,-1.708,-0.8887,-1.479,-0.04315
-1.185,-1.405,-0.3496,0.8843,1.164,-0.2964,-1.326,-0.8096,-0.0688,0.0285,-0.4243,-0.552,0.3867,-1.653,0.8955,-1.311,-1.578,-0.589,-1.181,-1.262
-1.536,1.333,0.901,0.7876,-1.044,-1.634,1.705,-0.4941,1.13,-0.04028,1.626,0.9233,-0.0844,0.7505,0.4902,-0.07135,0.4888,0.4583,1.719,-0.00952
-0.8574,1.273,1.738,0.8574,0.936,-1.19,-1.515,1.068,-0.735,0.4778,1.54,0.9614,0.658,1.015,1.403,-0.1136,1.939,1.791,1.739,0.293
0.2104,-1.371,-0.9067,0.7583,-0.657,-1.124,1.605,-0.2827,-0.542,-0.01212,1.156,1.096,-0.7705,0.664,1.116,0.348,-0.3706,0.3035,0.1969,-0.01735
1.118,-0.3555,-0.7104,1.679,1.247,-1.132,0.5435,-0.697,0.4792,-0.7505,-2.332,-1.086,1.286,-1.174,-0.896,-0.0925,-0.9795,-0.779,-1.533,-1.16
1.2295,-1.113,0.7266,0.591,0.5044,1.421,-1.452,0.0998,0.6436,-0.815,-0.1653,-0.3682,1.485,1.252,-0.7803,1.456,0.7334,0.8726,0.8086,1.583
-0.156,-0.9683,-1.412,-0.253,0.468,1.364,0.779,0.1088,1.07,-0.010826,-0.513,0.7505,0.9287,0.0357,0.6035,-0.2666,0.7573,1.195,-0.837,0.1304
-0.5454,-1.595,0.3418,-0.02644,0.4382,0.917,1.256,0.264,-1.606,0.2062,0.4272,-0.3186,0.596,1.727,0.1919,1.03,1.102,0.7437,0.904,1.99
0.0931,1.238,-1.053,-1.125,-1.53,0.2103,0.391,1.495,-0.354,0.222,0.648,0.8384,-0.008194,0.9907,1.1875,0.3318,0.983,0.10425,0.2349,-0.8066
1.377,0.2969,-0.4805,-1.533,0.3076,0.756,-1.251,-1.492,-0.8413,-0.01175,0.9185,0.3352,0.4873,1.3545,-0.3481,0.674,0.5913,0.0923,1.106,1.573
-0.4275,1.546,1.091,-0.1831,0.0843,0.11456,0.02217,1.046,1.196,0.32,-0.4485,0.715,-0.0987,0.3008,1.898,-0.3677,1.47,1.233,0.1544,-0.7905
1.129,1.303,-0.2311,1.255,-1.491,-0.636,-0.9634,0.8857,0.3457,1.33,1.1045,1.971,0.9175,0.6445,-0.8623,0.3071,1.57,1.28,0.789,0.0314
0.3083,-0.02322,0.6694,-0.9507,1.642,0.6367,-1.251,-1.523,-1.136,-1.607,-0.75,-0.711,0.611,1.488,1.049,0.2418,0.7407,0.297,-0.473,0.861
0.9385,0.02702,-0.0589,-0.002789,0.606,0.2341,-0.588,1.591,0.75,-0.5996,-0.5034,-0.2404,-0.5356,1.564,1.024,0.9717,-0.2225,0.536,0.289,1.056
-0.353,-0.9985,-0.7896,-0.8413,1.669,0.883,-1.656,-0.7563,0.558,-0.661,-0.4417,-0.4233,0.593,0.5825,-1.77,-0.383,0.1181,0.2666,-0.4158,-0.08344
0.384,1.111,0.4717,0.545,-0.4631,1.184,1.357,1.486,-0.88,0.006683,1.07,0.5527,0.2386,1.173,0.4646,1.735,1.022,0.505,1.081,1.362
1.064,1.226,0.721,1.059,1.605,0.682,-1.216,0.4727,-0.7373,0.1426,0.2615,-0.4631,0.4749,1.019,0.727,1.886,1.481,1.58,2.287,0.766
1.614,-1.684,-0.9604,-0.9194,-0.599,0.6367,0.678,-1.593,-0.5063,-0.944,0.7007,-0.1711,1.673,-0.5854,-0.2191,-0.794,-0.845,-0.753,-1.015,0.3254
-1.385,0.08,-1.462,-0.1921,-0.923,0.567,-0.1929,-0.802,0.2284,-0.7344,-0.492,0.2634,-0.1357,-0.9023,-1.293,-0.728,-0.04535,-0.2413,-0.465,0.1982
-0.94,1.615,0.5825,-0.148,-1.262,1.689,-0.0924,1.591,-1.137,0.6045,0.1411,0.0806,0.5786,1.074,1.523,1.052,0.2957,0.2114,0.181,0.8374
0.002508,-1.258,-1.361,-0.0381,0.1976,-1.69,-0.1082,0.05792,-0.916,0.5234,-0.2147,-0.4646,-0.6265,1.691,-0.718,-0.2756,-0.933,-1.23,-1.011,-0.5317
-1.032,7.78e-05,-0.0474,0.7812,-0.7886,0.3933,1.595,1.408,0.0958,0.738,1.657,2.23,0.2705,0.541,0.591,0.8545,1.138,0.9185,1.503,1.663
-1.317,-1.119,1.798,1.576,-1.677,0.3237,-1.485,-0.3481,-0.3687,-0.7603,-1.075,-1.379,-0.1782,1.941,-0.593,2.098,-0.1833,-0.6113,0.4712,0.2878
1.082,0.3286,0.1989,1.479,0.6753,-0.3474,0.574,1.33,-0.3481,1.292,1.502,0.937,1.214,0.00872,0.483,-0.03256,1.507,3.273,1.625,0.8354
-0.4412,-0.4072,0.424,-0.4653,1.078,-1.009,0.812,0.873,-0.8203,-0.351,2.07,1.541,2.076,-0.8857,-1.7705,-1.342,-0.61,-0.4475,-0.843,-1.238
-1.27,-1.638,0.3887,1.244,0.648,-1.502,0.4673,-1.074,0.2693,-1.114,-0.7144,-1.05,-0.4539,1.386,-0.7207,0.987,-0.176,-0.2104,0.486,-1.456
-0.748,-1.259,-1.008,1.251,-1.105,0.09686,1.101,0.6914,1.129,0.926,-1.108,0.622,-1.22,1.066,-0.985,0.3772,-0.3264,0.2224,0.716,0.302
-0.2467,-0.552,-0.665,-1.463,1.177,-0.1702,1.059,1.116,0.11597,0.4915,-0.0964,-0.02615,2.291,1.013,0.0446,0.1501,0.8105,0.5557,-0.289,-1.361
0.623,-0.7075,-0.642,-0.1146,-0.8286,0.10046,1.123,1.064,-0.2184,1.479,-1.079,0.6035,0.1421,0.00589,2.287,-0.508,-0.536,-0.3398,-0.719,-1.241
0.973,-0.895,0.1824,-1.493,1.075,-0.608,0.781,-1.161,-0.787,-1.11,-0.07135,-1.373,-1.457,-0.7114,1.2705,-0.995,-2.56,-2.002,-1.457,-0.3098
0.118,-0.7827,1.536,-0.2162,0.013,-1.09,-0.9077,0.803,-0.11383,0.1349,-1.156,0.857,0.4153,-1.101,0.2041,-0.7275,-0.2064,0.4475,0.3171,-0.05185
0.652,-1.657,-1.285,-0.4001,1.098,-1.675,1.026,-1.338,0.8535,-2.422,-1.089,-0.842,-1.593,-1.763,-0.7515,-2.025,-2.8,-1.513,-0.7715,-0.6226
-1.424,1.243,-0.6216,0.6787,-1.133,-1.221,-0.538,1.318,-1.422,0.9233,0.773,0.744,0.97,-0.573,0.69,-1.384,-0.934,-0.1702,-0.677,0.09204
-0.511,-0.4033,1.992,0.551,1.677,0.822,-1.171,-0.2832,1.7295,-0.534,-0.65,-1.279,-0.2048,-1.287,-0.3647,0.01917,-0.991,-0.7764,0.0559,0.8755
-0.06854,-0.02661,-0.04196,1.269,-0.647,1.394,0.7046,-1.245,-1.1455,-0.2954,0.0665,-0.6035,0.961,0.5957,0.1182,1.351,0.796,0.4749,1.002,1.109
0.332,-0.3323,-1.178,-1.2295,-1.253,0.783,0.6426,0.494,0.821,-0.0648,0.374,1.817,-0.2157,-1.337,0.1565,-1.238,0.532,0.3838,-0.2964,0.8525
0.7437,1.707,0.6577,-1.647,-1.395,0.723,0.9985,-0.3347,-0.3804,0.11084,0.807,0.3052,-0.3123,0.6455,1.204,-0.2147,0.7046,0.1636,0.1962,0.4697
0.7485,0.7886,1.532,1.536,0.1989,0.7515,0.879,0.2534,1.899,1.35,0.8247,1.406,1.259,0.1483,-0.1615,0.959,0.864,1.626,0.97,0.6846
-0.485,0.1565,-1.716,-0.28,-0.5146,1.099,-0.9756,-1.261,-1.023,-0.883,-0.2123,-0.5674,0.524,-0.2325,0.09344,0.521,0.512,-0.3057,-0.9194,0.51
0.944,1.499,1.294,-0.985,-0.0764,1.082,1.55,0.717,0.4673,0.1956,-0.1431,0.55,-0.3555,0.839,0.8076,0.693,2.201,1.531,1.591,1.836
-1.425,0.0955,-0.561,0.4275,-0.612,-0.9126,0.689,0.5293,-0.7417,0.01959,-1.388,-0.0533,0.2057,-0.2003,1.245,0.0924,0.0903,-0.796,-1.148,-1.157
-0.9937,0.669,0.661,1.198,0.572,-0.797,-0.8203,-0.6885,-0.003462,-1.8125,-0.767,-0.5195,0.737,-1.693,1.064,-0.708,-0.417,-0.1648,-1.041,-1.356
-1.278,0.762,1.234,0.348,-0.557,-0.2778,0.646,-1.133,1.008,-0.2196,1.12,-0.7153,-1.288,3.074,-1.671,1.757,1.408,0.3704,1.827,0.3647
