V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
-0.947,-1.579,-1.776,1.167,0.491,-0.10803,0.0642,-1.565,-1.131,-0.3455,0.545,0.1995,-1.519,-0.2141,-1.188,-0.7095,-1.027,-0.6597,0.8604,0.7314
0.8003,-0.4993,-0.8916,0.9277,-1.488,-0.4277,0.2773,1.079,-1.1875,1.327,1.116,-1.027,0.9023,-0.6333,0.4902,1.02,0.901,0.694,-0.915,0.05457
0.3071,-0.5254,-1.263,-1.162,0.8374,1.379,0.83,0.858,0.598,-1.409,-1.8125,0.718,1.54,-1.668,0.5513,-1.309,-0.2698,0.2101,-0.717,-0.7554
-1.631,0.939,-1.831,-1.198,0.9717,-1.204,-1.012,-1.029,0.33,-0.838,0.737,0.408,-1.196,0.855,-0.3967,-1.496,-0.9185,-1.762,1.332,-0.9595
1.721,0.2393,1.5625,-0.5737,0.5376,0.4646,-1.604,-1.244,1.273,1.699,-0.674,-1.582,-1.43,0.6914,0.653,-0.711,1.904,1.506,-1.389,-0.3948
-1.482,0.867,-1.361,1.478,-0.2024,0.6177,1.339,0.2113,1.098,0.4832,-0.5283,0.5005,0.6626,1.574,-1.952,-0.4805,-0.1927,0.06024,-0.04355,-0.06433
-0.9175,0.1538,0.1766,0.3547,-0.578,-0.916,0.61,0.1741,-0.32,1.464,1.534,-1.7295,0.7344,-0.7437,-1.042,0.5933,1.636,0.2018,-1.654,-0.0997
-0.7227,0.6357,-0.464,0.9507,0.707,0.9834,0.1204,-0.7085,1.225,-0.696,-1.117,0.3137,-0.938,-0.4695,-0.5264,-1.46,-1.451,0.7515,-1.896,-0.832
0.1897,1.428,-0.8384,-1.391,-0.338,-0.934,0.389,-1.598,0.2324,0.188,1.621,1.019,-1.542,-2.139,-0.425,0.3892,0.3904,-0.2465,2.096,-2.32
0.253,0.282,1.387,1.569,1.136,1.354,1.414,-0.5957,0.9033,0.2734,-0.1487,0.754,-1.183,0.4497,0.4465,-0.1638,-0.793,0.2043,-1.172,-0.777
-0.8315,-0.1471,0.654,-0.2224,1.673,-0.9243,0.931,-1.673,-0.4548,-0.973,0.808,-0.4814,-0.6733,-0.05154,-0.06903,-0.796,-0.298,-1.451,-0.4436,-1.145
1.162,0.138,-0.4521,0.637,1.514,-0.3079,-1.16,-1.341,-0.0765,-0.2827,1.024,0.416,-1.11,0.704,1.92,-0.4905,-0.3833,-0.8057,-0.08746,-0.2659
1.419,-0.9873,-0.1508,1.675,0.683,0.6577,1.682,-0.985,-0.9287,-0.3303,-0.681,-0.01546,-1.198,1.618,0.143,-1.01,-2.338,0.811,-0.1693,1.244
0.857,-1.587,0.614,0.3574,-1.463,1.236,0.058,0.4548,-0.2229,-1.18,-1.672,-0.6035,0.6694,-0.8364,0.653,0.6416,0.3247,1.165,1.412,-0.4958
1.123,1.462,-0.3315,1.708,0.3984,0.5693,-0.1913,-0.2089,0.6763,-0.842,-1.174,0.8086,0.429,-0.01753,0.933,-0.86,-0.912,-0.003878,0.641,1.679
1.761,-1.36,-0.6924,-0.652,-0.8438,1.657,1.531,0.1288,0.1749,-0.005177,-0.1276,0.734,-0.2666,1.282,0.7427,1.841,0.4536,1.22,0.725,2.11
1.205,1.083,-1.852,-1.17,-0.512,-1.176,1.665,1.644,0.4368,1.447,1.2,-0.609,-0.402,1.958,0.661,-0.1724,-0.4844,-1.762,1.306,-0.809
0.715,0.05923,-1.2705,0.697,-0.667,1.302,-1.098,-0.5376,0.8574,-1.347,-1.679,0.1902,-0.7456,0.2062,2.094,0.558,0.0512,0.6665,-1.475,-1.6
1.174,1.094,-0.902,0.5757,1.514,0.3167,1.547,1.217,1.0,1.691,-0.4224,-1.047,0.8584,1.462,0.281,-1.045,1.552,1.275,0.0764,0.7554
0.04025,-1.016,-1.092,-0.03035,-0.8916,-0.916,0.4985,1.275,-1.722,0.993,1.366,1.461,0.973,-1.996,-0.582,0.6987,1.973,0.1732,-0.00894,1.128
-0.826,0.2944,-0.4736,0.515,0.2878,1.532,-1.664,1.264,1.35,0.7573,-0.4238,-0.675,0.8022,1.185,-1.406,-0.8125,0.521,1.235,-1.747,-1.067
0.676,-1.434,-0.443,0.27,-0.5645,1.33,0.584,0.0673,-0.2983,0.6274,-0.5327,-0.717,0.564,-1.426,0.784,0.731,1.287,1.955,0.798,1.611
1.04,-0.598,0.261,0.0759,0.05038,-0.371,-0.1914,0.004436,-0.989,-0.8374,0.365,-0.3901,0.3486,0.5767,1.309,0.8296,-0.1511,-0.9365,0.4148,1.727
-1.025,-0.552,0.8247,0.907,-0.325,-0.9805,1.379,-0.853,-1.58,-1.033,0.5054,1.403,-0.648,1.304,-0.3423,0.415,-0.2563,-1.56,-0.1154,-0.2163
-1.468,-0.911,-1.385,-0.1659,0.027,1.712,0.3408,0.005363,0.07825,-1.037,-1.12,-0.000709,0.314,-0.1448,-0.915,-1.3,0.7754,1.451,0.2118,0.4524
-1.1455,0.853,-1.671,-0.8604,1.364,0.05136,-1.255,-1.224,1.294,-1.363,-1.156,-0.1294,-0.984,1.3545,-0.7046,-2.44,-0.3967,-0.7417,-0.1155,-0.3604
0.6016,-1.469,0.7524,-0.01323,-0.1207,1.376,0.8105,0.9546,-0.2622,-1.017,-1.18,-0.2437,0.822,-1.412,0.4873,-0.7075,0.1567,0.857,1.718,-1.765
0.6157,1.443,0.0598,-0.4385,-0.8115,-0.3762,0.7695,-1.694,0.625,0.12067,1.121,0.8936,-1.134,-1.539,1.229,0.6655,0.279,-0.007507,1.474,-0.2461
0.7524,0.584,-0.7275,-0.7275,0.785,0.2457,0.288,-0.9863,1.2705,0.908,-0.574,-0.7065,-0.4004,-1.19,1.826,-0.67,0.2379,0.4204,-0.2886,-0.6714
-0.9185,-0.4258,1.611,-0.4783,-0.4453,1.397,-0.0975,0.738,0.605,0.5786,-0.097,0.4702,1.198,-0.04126,-0.6484,0.5938,0.7065,1.802,-0.9697,-1.163
-0.336,-0.3696,-0.4636,-1.531,0.228,0.628,1.509,-0.621,0.319,1.044,-1.013,-0.3853,-0.1407,0.6416,-0.1914,-0.3555,-1.496,0.5273,-0.916,-1.296
1.015,-0.2578,1.285,1.442,-0.4055,-0.3435,-0.8916,0.2666,-0.6826,0.1566,1.053,-0.1573,0.4856,0.888,0.9307,0.599,-1.406,-0.359,-1.128,0.4097
-1.397,1.211,-1.649,0.43,-0.914,-1.331,0.4736,-0.528,-0.2347,1.02,0.9966,-1.056,-0.503,-0.7163,-0.085,0.5547,1.434,-0.3777,0.996,0.2517
1.208,1.591,0.3523,-0.507,-0.443,-0.5923,0.3364,0.9595,0.1862,-0.908,0.63,0.4124,1.261,-0.679,1.12,0.8086,-0.467,-1.225,1.805,-0.2493
0.366,0.8857,1.543,-1.816,-0.8115,-0.2551,0.5376,-0.9526,0.5474,-0.2603,0.741,1.178,-0.558,-1.735,1.262,1.378,-0.2085,-0.6714,0.9106,2.092
-0.9126,0.4084,-1.167,0.82,-0.9644,-0.5596,-0.464,-1.514,0.0607,-0.9775,0.4973,0.1765,-1.249,0.724,-0.6025,0.7437,-0.1791,-1.0205,-0.6606,-0.657
0.546,1.408,-1.031,-1.471,-0.3787,0.01355,-0.8975,0.06073,0.947,0.05783,0.4097,1.023,0.5786,0.2053,0.3982,1.21,0.1697,-0.2001,2.047,-0.8174
-0.5586,1.394,-1.249,-1.873,-1.56,1.561,1.214,0.7666,1.646,-1.285,-1.633,-0.632,0.9907,-0.1716,-0.9966,0.8096,-0.1389,0.304,0.4243,1.13
-0.025,0.02762,-0.689,0.5186,-0.924,0.665,1.612,0.361,0.7676,-0.4695,-0.8506,0.8926,0.11786,0.6006,-0.1134,0.9395,0.854,1.547,-1.194,-0.8223
-0.7256,-0.609,0.798,-0.1348,-1.61,0.10144,-0.2047,0.945,-0.59,1.054,-0.149,-1.416,1.39,0.06213,-0.5723,1.659,1.326,1.314,-1.29,0.3462
1.584,0.232,-0.809,-1.219,-1.002,-0.6533,-1.026,1.644,0.2825,-0.853,0.8306,0.5054,0.54,0.6406,0.692,0.8413,0.1299,-0.6655,-0.1273,0.8374
-1.486,1.604,1.653,-1.083,-1.581,1.453,1.084,0.988,1.675,-1.267,-1.498,-0.7354,2.254,0.676,-0.5444,-0.2239,-0.7905,0.1247,2.148,-2.152
-0.10535,-0.0003912,-1.291,0.3584,1.02,1.643,-0.3816,-0.9116,0.8794,0.2646,0.01034,0.834,-0.5166,-1.036,0.07666,-0.0425,0.7646,1.438,-1.15,-1.88
1.145,-0.7407,-0.4622,1.4375,-1.521,-1.285,-0.8716,0.648,-1.805,-0.802,0.624,2.662,1.9795,0.744,1.609,2.164,0.2744,-0.9224,-0.7964,0.929
1.484,1.201,1.539,-1.1455,1.398,-1.325,1.61,-1.476,0.4485,0.9497,1.22,0.0851,-1.441,1.734,-0.4822,-1.187,-0.6206,-2.285,1.251,-0.777
-0.3582,-1.482,1.52,0.8613,1.319,1.318,1.339,1.62,-0.351,-1.445,-1.8955,-0.4075,0.10565,0.2308,-0.3132,-1.891,-0.2482,0.2324,-0.504,-1.256
-0.1117,-0.02846,1.592,0.971,0.3428,-1.518,0.567,-1.244,-0.835,1.35,0.7144,-1.567,-1.6,-1.841,-0.8667,0.002203,1.441,-0.4712,-2.184,-0.7534
-0.1461,-1.172,1.118,-0.553,1.414,-0.01107,1.53,0.6836,-0.855,0.9136,0.0724,-1.088,1.153,0.215,-0.403,-0.02647,1.102,1.007,0.638,-0.2188
0.287,-1.726,-1.271,-0.08026,0.2457,-0.7515,1.59,1.533,-1.572,1.354,1.174,0.2091,0.11487,0.82,0.5396,-0.6133,0.848,0.3086,1.3955,-0.7554
-1.326,0.911,0.858,-0.1328,0.909,-0.5273,-0.29,-0.7603,0.204,-0.9746,0.2976,0.5645,-0.1036,0.872,-0.2301,-0.91,-0.0651,-0.807,1.263,-1.154
1.469,-0.0855,-0.649,-0.4546,-1.458,0.58,-1.353,0.884,0.8364,-1.106,-1.648,0.419,1.334,1.142,0.947,0.7393,0.41,0.985,-0.9893,-0.352
-1.172,-0.905,1.535,0.5303,-0.9126,-0.554,0.709,0.44,-1.544,-0.5063,1.199,1.582,1.084,-0.4463,-0.8564,0.4248,1.489,0.596,0.5903,0.871
0.725,0.9673,0.646,1.74,1.359,0.842,-0.09393,-1.052,0.911,-1.584,-2.375,0.74,-1.571,-0.4204,0.3052,-1.264,-1.397,0.656,-1.137,-0.525
1.51,0.718,-0.362,0.7207,-1.47,0.10034,1.298,0.0985,0.944,0.8994,-0.0951,-0.1246,0.3557,0.6147,0.9775,2.28,-0.4478,-0.3364,-0.693,1.045
-0.03247,-0.08484,0.9272,-1.435,1.023,-0.637,-0.2048,1.143,-0.3467,0.294,1.6045,-0.4177,1.232,-0.9546,-0.4783,-0.854,-1.472,-0.616,-0.5493,-0.5693
-1.664,1.19,0.9595,0.5586,1.275,-0.7065,-0.7114,0.1582,0.01793,-1.0625,0.2993,0.3,0.5684,0.8867,-1.142,-1.024,-0.2377,-1.054,1.665,-1.283
-0.4265,0.4514,-1.177,0.0255,-1.033,1.582,1.636,-1.094,1.579,0.07874,-0.137,-0.2325,-0.7876,1.314,-0.737,1.455,0.675,1.46,-1.556,0.0443
0.8013,1.619,0.094,-0.0914,-0.1309,0.4426,0.0789,-0.4102,1.024,-1.361,-1.886,0.3037,0.1581,-0.7256,0.7896,-0.329,-0.161,-0.02356,1.683,-1.278
-0.2487,1.045,0.796,1.412,1.09,-1.168,-1.591,1.247,-0.2524,-0.4373,1.339,0.0857,1.452,0.2969,-0.2325,-0.9507,-2.307,-0.605,-0.8955,-0.1443
-0.03047,0.854,0.05954,-1.419,-0.3203,0.3977,-1.177,-0.4722,1.473,0.6245,-0.523,-0.6943,-0.7183,-0.1924,0.27,0.961,-1.372,0.04816,-0.347,0.709
-1.069,0.292,-1.024,-1.095,1.263,-0.981,0.3274,1.1045,0.1571,-0.493,1.389,0.7617,1.746,-0.1665,-0.1121,-1.581,-0.249,-1.603,-0.03198,-0.438
0.3533,0.3438,1.463,0.5864,0.0816,-0.2047,1.342,-1.525,0.4534,1.457,0.6514,-0.68,-1.767,-0.03433,-0.457,-0.06143,0.864,0.8623,-0.538,-1.299
-0.3494,1.614,0.457,1.663,-0.2688,0.518,-0.1475,-0.528,0.5005,1.694,-0.6006,-0.8457,-0.2157,-1.084,-0.4785,0.5767,-1.354,0.4358,-0.692,-0.1526
1.735,1.487,0.9746,-1.013,0.883,-0.4385,0.6724,-0.3271,0.4917,-1.62,-0.4678,0.94,-0.3103,-1.035,1.466,-0.04993,-0.594,-0.9917,1.044,0.108
1.067,0.8193,-1.4375,-1.257,1.265,-0.2983,0.08234,-0.7515,0.7173,0.2502,1.021,0.996,-0.549,-1.053,2.012,-0.305,0.03107,-0.4019,1.045,-1.058
-1.541,0.537,0.1034,-1.065,-1.028,-0.891,0.875,-0.7007,0.303,0.864,1.504,-0.014435,-0.4143,-0.2085,-0.1685,0.4011,-1.561,-0.85,0.5337,0.52
-0.901,1.413,-0.251,1.049,0.1338,-0.6304,-1.401,-1.099,-0.285,1.489,1.502,-1.735,-0.8667,1.497,-0.912,-0.557,0.2332,-0.293,0.4912,0.073
0.1,-1.146,-1.595,-1.859,1.485,1.443,-1.384,0.335,0.01442,-1.598,-2.08,0.2363,0.3794,-0.05832,-0.3699,-0.8633,-0.656,0.2876,0.8706,0.1036
0.4644,-0.7534,-1.686,1.5625,-0.825,-1.676,-1.014,-0.4854,-1.851,1.465,0.688,1.288,-0.1951,-0.3645,0.9116,1.469,-0.1288,-2.236,-1.274,0.886
-1.263,-0.9453,1.385,-0.2583,-1.402,-0.4126,-0.976,1.195,-1.346,0.584,1.021,0.4902,1.095,1.837,-2.064,0.3396,0.859,0.7085,0.1672,-0.003677
1.721,-1.754,1.649,0.9824,1.422,0.822,0.0692,1.526,-0.4658,1.422,-0.808,-1.92,0.47,-0.8853,0.3337,-1.634,1.53,1.806,-0.1526,0.462
-1.681,0.3533,1.151,-0.6855,-0.846,1.462,-0.7637,0.833,1.81,1.274,-0.4272,-2.002,1.401,1.229,-0.8936,0.08276,1.669,1.849,-0.3103,0.1365
-0.4226,-1.008,1.275,-1.384,-1.233,0.9683,-1.493,0.432,0.021,-1.481,-2.01,0.1232,0.592,0.571,-0.8413,0.995,-0.8687,0.1455,-0.3801,0.6777
0.992,-0.5566,-0.0883,1.621,1.692,0.4795,-0.4133,-1.643,-0.3726,-1.181,-1.679,-0.6978,-1.219,0.69,1.51,-1.444,-1.294,0.24,-1.803,0.302
0.4595,1.463,0.7266,0.04172,-0.854,-1.08,0.6416,1.115,-0.273,0.8804,1.295,-0.754,1.415,-1.896,0.955,0.746,0.3416,-0.65,1.143,0.615
-1.483,0.7056,0.439,1.315,0.8193,0.0519,-0.816,-0.8115,0.556,-0.0798,0.04288,1.403,-0.693,1.621,-0.9346,-1.043,-1.313,-0.0672,-0.2076,0.4653
0.01695,-0.1151,0.1884,-0.02115,-0.8394,0.987,-1.211,-0.1794,0.7637,1.204,-0.8384,-0.5513,-0.1871,-0.1271,0.1348,0.863,0.09076,0.9062,-1.236,-1.101
1.34,0.6357,-1.608,0.5903,0.6304,-0.6157,0.7715,-1.091,0.11835,0.3992,1.536,0.371,-0.893,-0.674,1.298,-0.4697,0.006504,-0.857,0.2216,0.703
-0.6006,0.5884,0.9106,-0.9688,1.635,0.03394,-1.723,0.2568,1.354,-1.496,-1.398,-0.2174,0.1887,0.3442,-0.5205,-1.269,-0.8345,-0.711,-1.317,-1.383
0.7505,0.03912,-1.776,1.005,0.6343,-0.444,-1.199,0.2834,-0.2786,1.312,0.8,-1.48,-0.0737,1.042,1.193,-0.2805,0.7134,0.593,-1.1,-0.8696
-1.415,-0.9204,1.5205,1.585,0.722,0.95,0.3735,-1.445,-0.6,0.3389,-0.509,-0.3652,-1.871,-0.5083,-1.809,-1.721,-0.591,0.1786,-0.7554,-0.8047
-0.122,-0.0485,0.3682,-1.445,1.024,-0.371,-0.5522,-0.09656,-0.01538,0.6665,0.853,-0.08746,-0.04407,-0.2297,-0.2915,-0.2411,-2.012,0.02568,-0.7905,-1.074
-0.3042,-0.6797,0.08044,-0.539,0.005196,0.3667,-1.139,-1.21,-0.1549,-0.8555,-1.084,0.09955,-1.147,-0.174,-0.5464,-0.572,-0.837,-0.206,-0.1288,-0.231
-0.1373,0.4038,-0.0911,-1.629,1.497,-1.438,-1.213,1.354,0.1842,-1.537,-0.585,0.1565,0.3425,-0.2076,-0.837,-1.1,-1.83,-1.193,-1.65,-0.567
-1.029,1.589,-0.3804,1.456,-1.155,1.381,0.5234,1.402,1.072,-1.105,-1.37,0.1294,1.237,-0.583,-0.6226,-0.784,-1.524,1.075,-0.197,0.4302
-0.2576,-0.61,0.885,-0.5664,-0.09094,0.65,1.391,-0.5894,0.06024,-0.1126,-0.5547,0.5776,-0.604,0.442,0.267,0.6436,-0.2465,0.0731,-0.2063,0.0989
-1.161,0.555,-0.863,-0.0394,-0.1564,-0.2942,0.3118,1.388,0.3865,0.544,0.749,0.5806,1.453,-0.4895,-0.564,-0.537,0.788,0.7817,0.2084,-0.0344
-1.434,-1.295,0.2585,0.0862,0.4102,1.542,0.9536,0.536,-0.178,-1.342,-1.523,-0.0931,0.1132,-0.2612,-0.6685,-1.979,-0.394,0.0204,0.872,-0.3347
-1.72,-0.5645,-0.796,-1.31,-0.603,1.2705,-0.6274,1.584,0.428,1.102,-0.627,-0.03522,0.082,1.171,-1.1,-0.946,-0.8223,0.2793,0.585,0.89
-0.578,1.345,0.7935,-0.2878,-0.2627,-0.288,0.407,0.1478,0.582,-1.232,-0.1919,0.4587,0.1439,-0.759,-0.996,0.937,0.03043,-0.3582,0.1688,0.87
0.2183,-0.004143,0.4749,-0.331,0.83,-1.318,1.484,-0.4927,-0.4956,0.4976,1.374,-0.517,-0.1873,0.2656,0.825,-0.3574,-0.2942,-1.799,-0.536,-0.533
-0.9863,1.193,-1.329,0.7656,-1.346,1.215,-0.0738,-0.7954,1.254,1.225,-0.801,-1.037,-1.321,0.3345,-0.6167,0.4526,1.528,1.995,-0.4084,-0.1241
1.426,-0.694,1.516,-1.594,-1.266,0.246,-1.522,0.1329,-0.301,1.015,-0.2416,-1.018,-0.1372,0.961,1.563,2.12,0.0691,0.06125,0.00742,1.843
1.05,-0.873,-0.2864,1.347,0.4258,1.133,-0.605,-1.139,-0.5435,1.224,-0.7104,-1.794,-1.609,0.925,0.8135,-0.9834,0.5444,1.275,-0.664,-0.2332
0.438,-0.36,-1.484,-0.553,-1.626,0.3984,-0.5522,0.1873,0.4644,0.9673,-0.644,0.0788,1.243,-0.3254,0.3672,1.554,0.2031,0.348,-0.676,0.12103
-1.099,0.6304,1.09,1.458,0.8403,0.7134,-0.2922,-0.1711,1.037,1.153,-0.7446,-0.635,-0.1525,0.8438,-0.1952,-1.384,-1.243,0.4033,-1.645,-0.8047
-1.454,0.4702,1.07,-0.812,0.613,0.7085,-1.737,1.499,1.5625,0.8687,-0.787,-0.9707,0.3394,1.116,-1.061,-2.264,0.1698,0.797,-0.612,-1.239
-0.2566,0.7104,-1.747,1.04,1.4,1.416,-1.043,-1.304,1.444,-0.55,-0.5703,-0.006027,-1.561,-0.1152,-1.191,-0.7354,-0.4067,0.269,-1.227,-1.047
-1.68,-1.434,0.84,0.0885,1.158,0.4336,0.942,1.302,-0.6694,-0.847,-1.007,-0.4814,1.446,-0.1814,-0.4316,-2.678,0.046,0.5063,2.252,-2.223
0.953,0.1812,-1.088,1.449,1.181,-0.4663,-1.37,-1.139,-0.4387,1.451,1.238,-1.925,-0.486,0.3464,2.266,-0.5977,0.7427,0.4404,-1.542,-1.803
0.2299,-0.779,-0.459,-0.411,-0.76,-0.3928,-1.654,-1.015,-1.161,-1.411,-0.3499,-0.238,-1.244,0.3442,0.362,1.194,0.0426,-0.5273,0.1155,1.221
-0.978,1.101,-0.2742,-0.9155,-1.231,0.3582,-0.652,1.342,1.493,1.382,-0.3528,-1.713,1.303,0.939,-0.5996,0.5215,0.9307,1.379,0.1036,0.291
-0.09766,0.8057,-0.2438,1.35,0.8574,-1.067,-0.299,0.1974,-0.0511,0.5522,1.586,-0.2231,-0.2483,-1.224,0.1354,-0.2104,-2.045,-0.669,-1.184,-0.78
-1.168,0.4507,0.1089,-0.0654,-1.288,-0.1536,-0.676,0.8345,0.621,1.589,0.4834,-0.71,1.531,1.364,-0.8237,0.9854,0.1272,-0.2131,-0.5586,-0.1298
-1.599,-0.183,-0.956,-1.14,1.457,-1.053,1.039,-0.852,-0.582,-0.937,0.726,-0.685,-0.6274,0.2058,0.1913,-1.227,0.05862,-1.276,0.6123,0.00549
-0.2607,-0.10144,-0.4802,0.3865,1.595,1.104,-0.7197,-0.653,0.567,0.542,-0.533,0.568,-1.223,-0.3955,-0.8247,-0.4922,0.207,0.944,-1.148,-1.71
1.716,-0.813,-0.8506,1.012,1.488,1.076,-1.62,1.533,-0.4011,0.2622,-0.405,-0.159,0.1931,0.6157,0.8965,-1.044,-0.3235,0.2369,-0.1274,0.709
-1.047,-1.258,-0.4739,-1.403,-1.433,0.617,0.259,0.1373,-0.1317,0.4436,-0.511,-0.01036,0.313,-0.2426,-0.8438,1.114,-1.001,0.1405,1.091,1.013
