V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
1.753,-0.4604,2.547,1.572,1.171,0.513,0.3567,1.229,0.639,-0.3823,-0.1593,1.167,0.393,0.135,2.158,1.187,1.298,0.63,1.171,1.431
0.7104,0.8706,-0.9194,0.7734,-1.727,0.5605,1.532,-3.201,1.771,1.304,-0.095,-0.685,1.798,3.371,-2.1,-0.398,-1.396,-1.557,-1.112,-0.0743
-0.1387,-1.175,0.931,0.07544,-0.555,-0.0665,-1.027,1.133,-0.3748,-1.851,0.2913,0.0726,-1.097,-1.577,1.037,0.9585,0.01642,-0.007736,-0.2192,0.898
0.2825,-0.1342,1.026,-1.371,0.328,-1.286,0.5864,1.037,0.06067,-1.019,0.506,0.8647,-0.3967,0.2903,1.304,-0.1976,1.535,0.4917,1.619,0.7812
-0.2866,0.1831,-1.708,-0.06464,-0.03998,0.3447,0.74,-1.109,0.746,1.209,-0.2573,-0.003584,0.9873,0.23,-1.541,-0.039,0.493,0.665,-0.4797,-0.2195
-0.8916,-0.05606,-0.6143,1.103,-0.4622,0.06384,-1.408,-0.479,-2.383,-1.533,0.6797,1.07,-1.228,-0.1835,-0.7925,-0.2576,0.2969,0.2494,1.261,0.05463
0.748,0.5103,0.6455,-0.577,0.3674,-0.6,0.1534,-1.156,1.459,0.4424,-1.245,-0.6626,1.425,0.8633,-0.8086,-0.96,-0.7627,-2.143,-1.353,-0.8364
-1.231,0.4688,-0.0647,-0.3267,0.6846,-0.3162,-0.5386,-1.278,-0.774,-0.3035,-1.128,-0.421,-0.7446,0.3096,-1.491,-0.4807,0.2002,-1.622,-0.5664,-1.217
0.3665,0.4521,1.051,1.392,1.769,2.31,-0.276,1.617,-0.4104,-1.26,-0.75,-0.969,-0.6206,-1.346,2.373,1.922,0.3901,-0.4028,0.007404,0.957
-0.0736,0.06665,1.808,-0.4192,1.546,-0.3057,1.094,2.129,-0.7656,1.653,-0.208,0.02763,1.721,0.54,1.656,1.27,1.105,0.2668,1.394,0.986
-1.6045,-1.141,0.1785,-0.8105,-0.7993,-2.506,-0.439,0.928,-1.697,0.002062,-0.9663,-2.578,-1.241,0.5825,0.676,-0.684,-1.5205,0.2556,1.1,-0.473
-0.2336,-1.343,-0.377,0.0676,0.543,-0.1337,1.084,1.134,1.086,0.67,-0.4453,-0.804,0.2048,0.5073,1.745,-0.638,-0.5913,0.9453,-0.4668,0.1989
0.713,-0.6577,-0.01848,-1.182,1.4,-0.713,1.35,-0.8955,1.368,-0.4775,0.8574,-0.1151,0.4705,0.659,0.0523,-1.465,0.9414,-0.1759,-0.2603,0.522
-1.4,2.06,-0.968,1.701,1.014,-0.5947,-1.414,-1.314,-1.291,0.1195,0.7007,-1.217,-0.00376,-1.206,0.0375,0.155,-0.0467,-0.388,0.09564,-0.01357
-1.302,-1.765,-0.6445,0.03622,0.5103,-0.6143,0.03885,0.2147,-1.097,-1.519,0.4263,1.029,-1.9375,-0.931,-0.0639,-0.4656,0.578,0.6904,0.518,0.00598
-1.554,0.434,-0.5244,-1.309,-0.5156,-0.373,0.2905,0.5176,-1.301,0.6987,0.365,-2.248,-0.2668,-0.3486,-0.9873,0.005173,-1.509,-0.2632,-0.9175,-1.366
-0.08167,1.209,-0.977,0.9565,-0.4724,-0.695,-0.974,-0.02907,-1.201,0.531,-0.2654,-0.804,-0.7134,1.526,1.463,0.3162,-0.7354,0.3337,1.427,-0.1876
1.308,1.035,0.487,0.4346,-0.777,0.711,-0.956,-0.777,-0.02008,-1.35,-1.857,-0.1677,-1.813,-0.968,-1.624,-0.7505,-1.262,-1.425,-0.695,-1.752
0.3494,-0.1075,-0.6235,-0.4597,0.0755,0.6543,-1.502,0.1304,-0.502,-1.0,0.2324,-0.013214,-2.023,-3.162,0.72,-0.895,-0.1805,-0.9307,-0.5723,-0.937
-0.2423,0.2954,0.8555,0.631,0.1448,0.1527,0.2847,1.471,0.7236,0.2228,-0.7046,0.3423,0.10034,-1.103,1.233,1.058,-0.2346,-0.5723,-0.07416,0.815
-0.3972,0.9844,-1.027,1.171,-1.646,0.5923,0.729,-1.16,1.146,0.4258,-1.576,-0.1517,0.3733,0.917,0.03876,0.445,-2.006,-1.264,-1.935,-0.451
0.403,0.18,0.557,-1.202,1.224,-0.2668,-0.4443,0.2861,-0.1924,-0.9507,2.053,0.002436,-0.1217,-0.7007,-0.5503,-0.7456,0.788,1.696,2.209,0.758
-1.821,-2.719,-0.0514,1.192,0.9854,-0.8574,-0.9233,0.2153,-1.351,-1.53,-0.7134,-0.501,-2.066,-0.205,0.6226,0.3203,-0.9443,0.7783,-0.4949,-0.6655
-0.4333,1.071,-0.8145,0.9727,0.2688,1.051,-1.327,-1.1,-0.4937,0.1567,-1.071,-1.471,0.2559,0.1167,-0.2211,-0.6265,-1.492,-1.916,-0.3215,-1.539
1.267,0.644,0.2147,-0.586,-1.778,-1.146,1.243,0.03696,1.063,0.388,0.657,-1.467,0.8945,0.753,-0.1405,0.2325,-1.355,-0.2294,-0.5195,0.0962
-0.9854,0.785,-0.219,-0.7466,-1.192,0.1929,-0.553,-0.3342,0.0701,-0.2861,0.2169,-0.3083,-0.1371,1.545,-1.516,-0.5728,-0.412,-0.2095,-0.1605,-0.4775
-0.9443,1.591,-0.06216,-0.2157,-1.332,-0.07465,0.8125,0.633,-0.8013,0.1437,-1.544,-1.745,0.10583,0.974,0.506,0.993,-2.168,0.057,-1.904,-1.13
-1.732,-0.3308,-0.9854,0.4272,0.2893,-0.4915,-0.0399,-0.7183,-0.758,-0.867,0.1718,-0.2812,-0.2201,0.325,-0.6196,-0.5273,-0.10486,0.0631,-1.385,-1.313
1.131,1.22,-0.4146,1.155,0.9507,-0.96,0.7915,0.6855,1.332,1.388,-0.58,0.8706,1.698,1.168,2.537,0.8228,1.648,0.8755,0.5913,1.973
-0.517,0.555,-0.7495,-1.467,1.3125,0.9824,0.4739,-0.3425,-0.06036,1.355,1.241,-0.552,1.972,0.745,-1.644,-1.263,1.279,-0.929,0.4934,-1.33
0.9,1.149,0.5273,1.546,-1.226,-0.7803,0.5894,0.576,0.3135,0.8677,0.2507,0.2118,0.1677,0.3564,-0.341,1.319,-0.522,0.525,-1.736,-0.315
-1.155,-0.2056,1.115,1.322,1.671,-0.5967,-0.9785,1.312,-1.589,-2.266,0.952,-1.74,-2.344,-2.629,1.121,0.682,1.549,1.11,1.848,0.6987
-0.3057,0.5435,1.02,0.6924,0.527,0.5723,-1.222,0.8843,-0.5356,0.1625,-0.672,-1.978,-0.434,0.352,0.2769,0.007225,-1.812,0.2637,-1.019,-0.1522
0.1464,-2.127,2.559,-1.116,-1.163,-1.678,-1.505,1.051,-0.4805,-1.361,0.283,-1.555,-0.9634,-1.592,-0.5283,-1.334,-1.176,0.753,-1.199,-1.17
-0.828,-0.867,0.78,-1.226,-1.371,-1.283,1.112,0.5513,0.712,1.486,-0.697,-0.8647,1.974,1.198,-1.512,1.532,-1.435,-0.6187,-0.889,-0.806
1.254,-0.0484,-0.1732,-1.541,1.59,-0.2559,0.9937,2.459,1.446,-0.03638,1.235,-1.454,1.427,-0.526,1.004,1.457,0.08606,1.41,0.4844,1.585
1.349,0.1787,1.09,-1.567,0.944,-0.3115,1.571,0.16,0.899,1.516,1.049,0.1904,2.154,2.434,-1.25,0.3706,1.359,0.4731,-0.851,0.2976
-0.6533,1.259,-0.2235,-1.577,1.103,-1.151,1.619,0.2485,-0.4434,2.027,0.926,-0.6846,1.203,1.545,-1.298,0.1625,0.5303,-0.2213,0.6978,0.401
-1.555,-2.713,-0.6997,0.675,1.449,-1.505,0.7993,0.892,0.3267,-0.04193,1.821,-2.248,-0.9316,-1.166,0.728,0.3093,0.902,1.936,0.5474,0.6035
0.946,-0.2395,-2.068,0.00503,-0.04117,-0.424,0.02013,-1.146,0.2128,0.538,0.5273,-2.799,-0.8936,1.161,-0.268,-1.373,-1.534,-1.516,-0.588,-1.116
1.019,-0.1245,-0.298,0.2576,-0.773,0.1733,1.013,0.1855,0.3862,0.7944,-0.679,-0.5933,0.1523,0.4958,1.503,0.1868,-0.3708,0.7515,0.2496,0.805
-0.5225,0.3948,-0.14,-0.5527,-1.248,2.113,0.3164,-0.0978,-0.611,-1.172,-0.7593,-0.8833,-1.296,-1.183,-0.122,-1.382,-2.01,-1.031,-0.1758,-0.512
-1.536,0.513,0.1509,0.2233,1.339,0.478,0.86,0.625,-0.1362,1.843,1.447,0.422,0.468,1.155,0.00989,0.6567,2.945,0.479,0.514,1.144
-0.9517,-1.576,-0.06964,-1.045,1.587,0.243,-0.759,1.427,-0.658,-0.128,0.7603,-1.646,0.2264,0.4639,-0.09717,0.1986,1.156,1.015,0.646,0.517
1.001,-0.6196,-0.3147,0.537,-0.2085,1.33,-0.05615,-0.1908,1.394,-1.314,0.2566,0.7275,-0.885,-1.769,-0.7544,-0.5986,-0.187,0.901,-0.1501,-0.3586
0.9424,0.865,2.424,0.3005,0.8115,-1.023,0.367,3.047,1.196,0.6504,0.13,0.301,0.4949,-0.3655,1.348,1.143,-0.141,1.418,0.8813,1.236
1.711,0.459,0.652,-1.654,-0.828,-1.119,-0.861,-0.4436,0.138,-0.2427,1.082,-0.551,-0.02435,-0.2551,-0.7036,-1.36,-0.6245,0.1926,-0.3364,-0.01035
1.118,0.2812,0.6416,0.545,-0.523,0.1614,0.641,1.234,1.928,1.497,-1.262,0.0974,1.962,1.933,1.301,2.531,-0.6963,0.2219,0.09503,1.426
-0.705,-1.536,-0.6377,-1.625,-1.384,-1.126,-0.4717,-1.852,-0.9585,-0.07086,-0.404,0.02866,-0.7974,-0.607,-2.062,-2.389,-0.251,-1.237,-0.2396,-1.42
1.011,0.09827,1.281,-1.585,-0.3875,0.3066,-1.6455,1.135,-1.543,-1.392,-0.3599,0.814,-1.541,-0.608,0.04095,-1.358,-0.00948,1.05,0.4773,-0.9136
-0.4658,-0.462,-0.05896,-0.2654,1.61,0.632,-0.8945,-0.2676,-0.8687,-0.635,0.504,-0.779,-0.6836,-0.5063,-0.07043,-0.674,1.004,-0.281,0.2993,-0.878
1.262,0.7534,1.152,-0.522,0.625,-0.565,-0.709,0.7603,0.651,-0.536,0.642,-1.351,-0.511,-0.1414,0.014755,-0.4011,0.3381,0.3635,-0.0432,0.1626
0.6396,1.405,-0.0835,-0.6084,-1.317,-0.951,-0.9204,-0.2458,0.1274,-0.533,-0.3264,0.301,-0.395,-0.7964,-0.6577,0.488,-0.8486,-0.8726,-0.709,-0.2932
-1.14,-0.3843,-0.5225,-1.211,0.1254,0.2773,-1.229,0.149,-1.974,-1.3545,-1.12,-0.112,-1.887,0.2008,-1.883,-1.549,0.3005,-1.105,-1.069,-2.041
1.308,-0.4497,0.8403,0.1735,-0.243,-0.5796,-1.752,0.812,0.7344,-2.47,-0.1826,0.8877,-1.347,-1.522,1.495,-0.6973,-0.0844,0.791,1.268,0.4048
0.03284,-0.1068,-0.2191,-1.457,-0.9956,-0.3684,0.706,0.9175,-0.325,-0.03342,-1.839,-2.209,-1.086,0.658,-0.7856,-1.309,-2.387,-0.651,-2.025,-1.86
0.3523,-0.336,0.3384,1.204,-0.278,0.6953,1.336,0.8564,0.3198,0.596,1.516,1.527,0.9077,1.38,1.008,1.184,2.36,1.165,0.99,2.03
-0.6807,-1.144,-0.8906,0.475,-0.2515,-0.252,-0.86,1.733,-0.5015,-0.9897,-0.1952,2.693,-0.991,-0.6797,-0.5693,0.6167,1.215,0.3796,-0.5195,-0.04126
0.36,-0.7485,-0.1841,-1.057,0.778,-0.7563,-1.596,1.065,0.2057,-0.9727,0.713,-0.03708,-0.1244,1.226,1.211,-1.013,0.9556,0.0512,-0.302,0.3281
-1.153,-1.694,-2.213,-0.2383,-0.29,-0.4678,0.65,0.2057,-0.05225,-0.2249,-2.254,0.2642,-0.7686,-0.1869,0.004227,-0.8955,-1.185,-1.391,-0.4722,-0.786
1.366,0.807,0.0512,0.2245,1.079,2.14,1.354,1.65,1.638,0.2089,-0.7554,0.7886,1.615,0.988,0.8916,2.414,0.612,1.396,0.4998,1.987
1.316,-0.1985,-0.5767,0.545,1.528,-0.3445,0.967,-0.57,1.604,-0.2625,1.042,0.9688,0.6685,-0.273,-0.2065,1.056,1.877,0.2566,0.9937,1.312
0.3525,0.2322,-0.3828,-0.6035,0.4531,0.3093,-1.069,-1.068,-0.909,-0.5117,-0.119,0.1403,-1.564,-1.005,-1.476,-2.775,0.2134,-1.288,0.1366,-1.823
-0.648,-1.662,0.04376,0.3467,0.3093,-0.943,1.259,-0.2942,0.4072,0.636,-0.354,1.118,0.834,0.538,-1.23,0.4114,0.71,-0.5054,-0.9263,-0.302
-1.684,1.426,-0.7715,0.517,1.006,-0.263,-0.573,-1.052,-1.687,-0.2362,-0.2239,-1.75,0.8115,1.061,-0.931,-0.2426,-0.3286,-1.624,-1.212,-1.964
-0.995,-1.536,0.4536,-0.1652,-1.642,-0.693,-1.124,0.769,0.3442,-1.826,-0.3376,0.4448,-1.554,-1.881,-0.1328,-0.657,-1.393,0.54,-0.05545,-0.3716
-1.077,1.82,0.0637,0.3557,-0.2401,0.2126,0.08417,-0.6934,-0.6943,0.664,1.209,-0.189,-0.1329,0.1053,0.04416,-0.1816,-0.3599,0.03406,-0.11017,-0.4304
-0.11633,-2.666,-3.135,-0.9897,-1.17,-0.7383,-1.601,-1.862,-0.4763,-1.909,-0.641,-0.7954,-1.576,-2.117,-0.8843,-2.836,-1.408,-0.3027,-1.707,-1.567
0.97,0.718,1.2705,1.373,-0.3125,0.2559,0.168,1.054,-0.2268,0.3953,-0.7363,-0.45,-0.377,-1.056,1.225,1.865,0.3127,-0.2184,0.1198,0.0817
0.9927,-0.11914,0.0451,-1.563,-0.1866,-0.9595,-1.751,0.03079,-0.2961,-0.7295,-0.1483,0.7188,-1.474,-0.711,0.4883,-1.055,-0.5737,-0.1236,0.9673,-0.1567
0.967,-0.2837,0.6665,0.515,-0.2136,0.969,1.29,1.696,1.92,0.8955,-1.682,-0.1318,0.9946,0.3616,0.361,1.97,-1.177,-0.9243,-1.826,0.7534
-1.199,0.347,-0.4978,-1.659,-1.522,-0.4958,-0.3083,-1.289,-1.07,-0.096,0.5225,2.287,-1.0,-0.3127,-0.8555,-2.764,0.131,-0.689,0.502,-1.378
0.092,-1.215,0.3848,1.235,-0.8687,-1.198,-1.211,0.933,-0.7505,-0.259,-1.936,0.719,-0.644,-0.4285,0.872,1.061,-0.6973,-0.291,-0.508,-0.0389
0.7876,0.08215,1.044,0.26,-0.2203,0.4585,0.344,0.9336,0.2076,0.574,0.2551,1.758,0.476,0.1282,1.35,0.7417,0.7104,1.304,0.1963,0.917
-1.26,-1.581,-0.095,-0.476,0.5396,-1.26,-0.36,0.4731,0.05807,-1.264,1.326,0.1492,0.0916,-0.073,0.4844,0.4,0.5356,0.424,0.0964,0.02415
-1.086,-1.176,-0.2522,-0.4673,-0.09973,-0.6875,0.3918,0.744,0.639,0.01663,0.282,-1.691,0.4758,-0.865,-0.616,-0.685,-1.176,0.1313,-0.05667,-0.5806
1.013,0.4778,1.176,0.4683,1.44,1.383,-1.47,0.6465,0.9854,-0.959,1.004,0.5215,0.02061,-0.03723,0.7124,1.322,2.69,1.335,0.78,1.957
1.02,0.577,-1.353,0.7114,0.684,1.139,0.988,-0.05408,0.6914,1.509,-0.979,1.8545,0.657,0.08435,1.209,0.02937,1.697,-0.2433,2.033,1.168
1.249,0.1459,0.4067,0.7637,-0.02946,-0.759,-0.1115,-1.506,0.8125,-0.2988,-1.43,-0.64,0.672,1.135,-0.2421,0.0869,-0.699,-1.759,0.2225,0.1707
-0.712,-0.897,-0.5645,1.397,0.6895,-0.9673,-0.7573,0.1873,-0.9883,0.587,-0.2317,0.3357,-0.4648,0.5845,0.2468,0.2722,-0.5913,0.829,0.7812,0.3696
-0.482,0.5513,-0.3323,-1.48,0.1886,-1.543,0.0632,-0.271,0.643,-0.26,1.213,0.2524,0.847,0.03577,-0.2993,-0.3752,-0.03946,1.375,-0.956,0.339
-0.0484,-0.1198,-0.3625,-0.975,-0.2712,1.007,-1.199,0.9995,-1.254,-1.397,-0.2057,1.453,-0.893,-1.441,-0.3154,-1.316,-0.1974,1.802,1.164,-0.301
-1.266,-0.9175,-2.21,1.671,1.157,-2.19,1.271,-0.533,-1.367,1.357,0.882,0.599,0.2438,0.63,0.9043,0.10803,1.486,0.7007,1.277,0.2917
-1.367,0.11127,-1.094,0.0143,1.281,0.2576,-0.728,-1.135,-1.576,-0.1927,0.8145,-0.296,-0.593,-0.7505,-0.521,-0.4434,0.6626,-0.321,-0.4888,-0.6987
1.658,0.11597,1.209,0.1692,1.142,0.4043,0.1791,1.746,1.349,-0.591,1.659,0.2512,1.492,1.224,1.8125,1.73,1.796,2.625,2.326,2.389
-0.526,-0.8013,-0.9746,-1.494,-1.597,-0.9854,-0.8037,0.5054,-0.754,-0.7886,-1.016,1.378,-0.3467,-0.7124,-0.767,-0.5054,-0.455,-1.106,-0.4277,-0.8213
-1.591,0.2812,-1.492,1.302,1.196,1.324,-1.367,-1.09,-1.899,-0.4841,0.073,0.7905,-1.264,-0.09235,0.05066,-1.91,0.767,-1.117,0.895,-1.174
1.5205,1.104,0.1175,-0.023,-0.8384,2.64,-1.167,0.5493,0.7686,0.5474,-0.528,-0.2556,0.431,-0.654,1.149,0.1306,-0.43,0.454,0.3198,0.4067
-1.155,-1.615,-1.631,-0.423,-1.439,-1.92,-1.34,-1.983,-1.609,-1.102,-0.2676,-1.088,-1.94,-1.27,-1.166,-2.002,-1.723,-1.94,-0.599,-2.574
-0.08966,-0.9976,0.1962,-0.139,-0.522,0.539,0.6284,0.5864,0.1536,-0.669,0.4878,0.831,-0.4768,0.1901,0.7007,-0.948,0.02856,-0.7856,-0.517,-0.5044
0.971,-0.2056,1.318,-1.4375,-0.874,-0.2299,0.948,0.617,1.093,1.256,0.3376,1.561,1.1455,0.09515,-0.4148,0.4294,0.4788,0.7983,0.5693,0.4177
-0.567,1.133,-1.808,0.08386,-1.688,-0.6396,1.22,-0.442,-0.2625,0.06384,-0.6504,-0.10944,-1.126,-0.5044,0.0752,-0.961,-1.479,0.304,0.7417,-0.272
-0.3708,0.2659,-0.8257,1.827,0.289,-0.0948,1.025,-2.662,-0.541,0.7236,0.1394,1.039,-0.131,-0.1439,-0.793,-0.652,0.7,-0.9907,-0.4604,-0.4373
0.597,-1.367,0.0828,0.2954,1.466,0.2998,-0.9937,-1.05,-0.2098,-1.62,0.1884,0.803,-0.8496,-1.941,-0.587,-0.2284,1.585,-0.769,-0.2241,-0.0943
-0.385,-0.8667,-0.597,-0.1266,1.44,-0.212,-0.561,1.019,-0.2922,-0.3308,-1.434,-0.484,-0.4548,-0.586,0.4292,0.05606,-0.3308,-1.534,-0.99,-0.5913
0.5913,1.515,-0.9077,-1.115,-0.802,1.149,0.1161,0.6406,-0.4292,0.4548,-0.888,0.564,0.07214,1.048,0.319,0.9585,0.188,-0.04095,0.5034,0.456
0.729,0.814,0.5234,0.234,-0.589,0.10876,-0.813,-0.7954,0.5083,1.538,0.3445,1.103,1.026,-0.02124,-0.0866,0.2615,-0.126,-0.1028,-1.157,-0.427
0.0891,-2.008,0.1499,0.588,-1.734,-0.5757,0.3994,-0.248,0.09503,-1.826,-1.547,0.3528,-0.2284,-1.031,-0.3625,-0.0965,-1.302,-1.763,0.1958,-0.6494
-1.709,0.1775,-0.9097,-1.031,0.7734,0.2345,-0.1208,-1.827,-1.706,0.9717,2.18,1.447,0.708,-0.629,-1.801,-1.387,2.412,1.269,1.0,0.0701
-0.9727,0.02971,-0.6157,-1.038,1.18,0.9507,1.251,0.793,0.0864,0.6226,0.05536,-0.692,1.595,0.378,-0.3792,0.6836,-0.2502,-0.01363,-1.476,0.12115
-1.547,1.494,-0.1234,-0.611,0.5425,0.7207,-0.5625,-0.05548,-1.835,1.094,-0.9688,0.2065,-1.819,1.002,0.1267,-1.698,-0.6035,-0.66,0.5,-1.151
-0.2937,0.636,0.0688,-1.344,1.64,-1.962,0.9604,0.893,0.2068,1.83,-0.03342,1.096,0.7114,0.05237,0.6216,0.5806,0.7715,-0.1967,-0.7393,0.1464
1.485,0.4768,-0.7573,-0.405,1.342,-0.01219,-0.83,-0.6777,0.2251,-0.875,1.141,1.049,-0.9746,-0.2214,-0.671,-1.203,1.155,0.8325,2.05,0.0321
0.688,1.405,-0.01027,0.2559,0.316,0.2438,-0.3274,-1.188,0.0242,0.3987,1.358,0.708,-0.06256,-0.682,-0.5283,-0.5923,0.4229,0.6177,1.151,0.533
0.0716,1.069,1.374,-1.547,0.1713,0.3496,-0.6445,1.956,-0.3164,0.684,-0.3699,-1.85,-0.703,0.6504,0.781,-0.3416,-0.6265,1.189,-1.088,-0.082
-1.111,0.09515,-0.342,0.1122,1.52,0.5615,-1.617,0.1819,-1.24,0.06116,-0.2708,0.5874,-0.527,-0.3293,-0.536,-0.815,0.4187,-0.0003898,0.319,-0.904
