V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
0.00903,-0.778,1.36,-0.737,-0.7466,-1.302,-0.837,-0.3425,-1.025,-1.098,-0.09875,-0.5093,0.285,-0.8984,-0.5347,-0.6665,-0.8467,-0.6943,-0.373,-0.4485
1.06,0.8096,0.548,0.766,1.161,-0.0963,0.791,1.045,1.263,-1.552,-0.17,1.171,0.8315,1.049,0.7407,0.6514,-0.1118,0.01018,-0.1511,-0.1925
1.679,2.34,0.07935,2.281,0.04993,0.8423,2.188,0.662,1.785,1.675,1.579,1.291,-0.9917,-0.772,0.6733,0.658,3.107,3.42,3.621,2.963
0.4072,-0.4724,-0.8535,-0.04068,0.7417,0.2908,-0.2886,-0.5605,-0.9355,1.489,-0.303,-0.9395,-0.1661,0.4026,-0.672,-0.922,-0.3264,-0.3896,-0.3706,-0.3967
1.223,0.98,1.288,1.365,1.208,0.1377,0.9463,-1.444,0.5415,1.022,0.04486,0.6587,1.941,1.302,1.749,2.059,1.221,0.7075,0.2593,0.5312
-1.679,0.534,-1.539,-0.543,0.2505,1.736,-0.3633,1.655,1.809,1.431,-0.2993,-0.2476,-0.0894,-0.2505,0.769,-0.2551,0.1746,-0.626,-0.364,-0.508
-1.121,-0.4136,-1.338,-0.831,1.352,-0.2205,0.412,1.508,0.8345,-0.9873,-0.2603,-0.656,1.062,1.687,0.657,0.1113,-0.6333,-0.5454,-0.3447,-0.4033
-1.094,-0.595,0.05002,-0.7817,-0.0661,-1.081,-0.7246,0.8755,-0.1606,0.3477,-0.074,1.569,-0.9106,-0.4692,-0.758,0.04196,-0.703,-0.002535,-0.2822,-0.1146
-1.22,-0.1898,0.401,-0.53,1.26,1.4375,0.3345,-1.1045,-0.875,-0.5786,-0.317,-1.671,0.7886,1.306,-0.1506,-0.4038,-0.409,0.2445,-0.26,-0.2465
0.06256,-0.5854,-1.496,-0.3975,-0.759,0.1338,-0.9473,1.125,0.2883,0.6333,0.03096,1.03,-0.6084,-0.923,-0.6045,-0.2769,-0.617,-0.3853,-0.4106,-0.352
1.709,2.484,1.476,2.252,-1.284,-0.1989,2.254,1.271,2.787,-0.817,1.766,-1.245,0.7095,-0.747,2.822,1.115,2.531,2.617,2.402,1.774
0.971,0.3528,-1.114,0.7456,1.105,0.776,0.388,0.623,0.6035,0.1326,-0.3567,-1.343,0.432,1.21,-0.12006,-0.6313,-0.2267,0.1129,-0.1893,-0.2783
-0.867,-0.7505,0.2175,-0.598,0.8315,1.48,-0.02621,0.835,-0.2688,0.3123,-0.4902,0.569,-0.03302,0.6885,-0.6567,-0.4768,-0.3562,-0.612,-0.424,-0.4102
-0.8433,-0.7715,-0.2156,-0.9326,-0.799,-0.7896,-0.819,0.1754,-1.017,-0.03625,-0.146,-0.9746,-1.372,-1.023,-0.4973,-0.53,-0.593,-0.4846,-0.4019,-0.3457
-1.178,-0.2642,-0.02797,-0.8545,-1.66,-0.727,-0.686,-0.885,-1.07,0.5215,-0.3296,1.672,-1.007,-0.4448,-0.634,0.1603,-0.6523,0.115,-0.302,-0.0779
1.408,1.593,0.465,1.831,0.995,-0.03406,1.511,1.223,2.031,1.121,0.4744,1.123,0.3918,1.042,1.319,0.742,1.431,1.241,0.7456,0.501
-0.4106,-1.107,0.657,-0.4844,-0.3464,-1.756,-0.7075,-0.4219,-1.248,-1.295,-0.2507,1.394,-0.6787,-0.756,-0.7266,-0.1941,-0.6196,-0.2491,-0.3884,-0.2318
0.3394,-0.6187,-0.4438,-0.02861,0.07166,1.431,-0.721,1.488,1.139,1.735,-0.2135,1.406,-0.944,-0.4211,-0.07794,0.1039,0.1912,0.0672,-0.2437,-0.1927
-0.5083,-0.798,1.014,-0.7256,0.669,0.2952,-0.1764,1.371,0.613,-0.4434,-0.2986,-1.517,0.668,0.5464,0.07983,-0.3982,-0.6636,-0.08765,-0.36,-0.261
0.04886,-0.511,-1.5,-0.562,-0.7095,-0.04715,-0.9106,-1.056,-0.9556,0.9424,-0.0794,1.402,-0.6226,-0.81,-0.764,-0.10614,-0.5605,-0.1694,-0.3406,-0.2236
-1.185,-0.5796,0.634,-0.6562,-1.367,0.907,-0.715,1.329,0.634,0.7017,-0.3467,-0.0659,-0.7305,-0.7866,-0.4949,-0.6187,-0.4097,-0.7334,-0.4045,-0.4978
0.928,0.251,-1.449,0.6006,0.782,-1.419,-0.09863,0.967,0.809,-0.834,-0.3918,-0.702,0.2274,0.609,-0.1101,-0.5435,-0.611,-0.4553,-0.2693,-0.425
-1.515,0.3958,-1.353,-0.6816,1.602,-0.7656,1.079,-0.3674,-0.824,-1.185,0.0654,0.917,1.34,2.293,0.5156,0.9214,-0.4482,-0.4392,-0.4119,-0.2532
1.531,2.197,1.355,1.937,0.6626,-0.8066,2.271,-0.9473,0.9087,-0.348,1.77,-1.065,1.319,0.2627,1.011,0.8086,2.023,1.839,1.347,0.897
-1.566,0.3486,0.07416,-0.6743,-0.739,1.576,-0.716,-0.9805,-0.802,1.186,-0.2109,1.527,-1.18,-0.713,-0.6504,0.1967,0.098,0.09436,-0.2847,-0.1299
0.1656,-0.858,-1.561,-0.2815,-0.88,1.653,-0.9087,-0.853,-1.073,-0.5815,-0.08484,0.488,-0.3757,-0.7485,-0.7773,-0.4917,-0.4053,-0.5967,-0.3442,-0.4917
0.01715,-0.4204,-1.696,-0.4055,-0.356,1.097,-0.897,0.2195,-0.8584,-1.537,-0.109,0.0172,-0.2273,-0.812,-0.7773,-0.7305,-0.6113,-0.785,-0.3826,-0.4644
-1.289,-0.2325,0.5156,-0.7896,-1.577,0.00798,-0.7603,1.015,0.2917,0.1158,-0.1906,-0.3953,-0.7476,-0.569,-0.6255,-0.736,-0.7803,-0.701,-0.3772,-0.4058
0.2406,-0.555,0.4004,-0.3167,-1.264,0.6133,-0.884,-1.646,-0.3433,0.6074,-0.08344,-1.033,-0.9463,-0.804,-0.709,-0.815,-0.4993,-0.3726,-0.367,-0.3599
-1.064,-0.539,-0.7646,-0.9106,0.338,-1.12,-0.535,-0.3442,-1.005,1.636,-0.2322,1.327,-0.664,-0.2537,-0.753,-0.1646,-0.267,-0.11035,-0.321,-0.2056
0.05496,-0.892,0.3562,-0.5107,0.00697,-0.06866,-0.638,1.304,0.4988,0.11084,-0.359,0.951,-0.5,-0.649,-0.64,-0.3171,-0.724,-0.4714,-0.3533,-0.3594
0.2168,-0.758,1.304,-0.0957,-0.4546,0.1328,-0.806,-1.55,-0.4902,-0.588,-0.11237,1.281,0.3403,-0.89,-0.5576,0.063,-0.7935,-0.2795,-0.3252,-0.2856
-0.577,-0.7715,-1.298,-0.6763,-1.165,1.028,-0.825,1.53,0.7563,-0.5527,-0.11957,-1.291,-0.7417,-0.8643,-0.3289,-0.797,-0.565,-0.2073,-0.3577,-0.313
1.574,2.035,-0.2954,2.197,-0.1669,-0.2161,1.399,-1.503,1.309,1.3125,0.381,-0.08624,-1.146,-0.704,0.253,-0.0887,2.38,2.014,1.632,1.122
-1.469,0.1001,-0.3088,-0.7246,0.10004,0.4373,-0.78,-0.2402,-0.9834,-0.6763,-0.251,0.916,-0.9355,-0.544,-0.6924,-0.2352,-0.7075,-0.546,-0.3433,-0.3333
-0.4329,-0.7793,-0.3438,-0.8345,-0.4775,-0.4285,-0.788,-1.232,-1.038,-0.5605,-0.0887,0.4067,-1.153,-0.9536,-0.646,-0.3552,-0.663,-0.6826,-0.404,-0.4373
-1.446,0.0739,0.2048,-0.7056,1.337,1.083,0.5186,0.2961,-0.535,1.593,-0.378,-1.485,0.8228,1.611,-0.193,-0.3806,0.10474,0.1569,-0.3064,-0.249
-0.4102,-0.8364,0.26,-0.5903,0.447,1.574,-0.3816,0.1926,-0.9434,-1.163,-0.2979,0.934,-0.4111,-0.1993,-0.7407,-0.368,-0.442,-0.4944,-0.3557,-0.3804
-1.308,-0.3523,0.547,-0.805,-1.559,-1.574,-0.715,0.11224,-0.7793,1.66,-0.1515,-1.0625,-0.551,-0.822,-0.752,-0.9165,-0.2207,-0.3533,-0.3982,-0.348
-0.11884,-0.7583,1.338,-0.788,0.004543,-1.074,-0.6484,0.3938,-0.8584,-0.5864,-0.3328,0.4656,0.7056,-0.5127,-0.1718,-0.05893,-0.763,-0.7544,-0.414,-0.4216
-0.638,-0.9644,-0.966,-0.734,-0.961,0.5205,-0.802,0.2395,-0.8164,0.12085,-0.1252,1.317,-1.146,-0.9556,-0.695,0.0963,-0.4421,-0.2683,-0.3865,-0.2189
-0.9443,-0.897,-0.582,-0.676,-1.253,0.892,-0.7036,0.1198,-0.9307,0.829,-0.288,0.864,-1.301,-0.7065,-0.6436,-0.0755,-0.1477,-0.4678,-0.3777,-0.3477
0.09235,-0.6562,0.9834,-0.3142,1.6045,0.3674,0.819,0.08325,-0.977,1.323,-0.11957,-1.213,2.13,2.34,1.835,1.856,0.45,0.06335,-0.2401,0.08594
0.8257,0.5293,0.08167,0.6006,0.9136,1.13,0.2423,-0.0354,-0.1656,-1.11,-0.3462,-1.412,-0.0932,0.599,-0.651,-0.926,-0.2502,0.11145,-0.1226,-0.2485
1.703,2.531,0.0548,2.47,1.648,0.0793,4.242,-1.398,1.522,-0.5107,7.07,-1.034,1.172,2.318,1.457,1.466,3.023,3.209,3.426,2.846
-1.699,0.731,-1.725,-0.3196,1.163,-0.881,0.6377,0.8374,0.3438,1.218,-0.0949,-1.498,1.481,1.18,0.925,0.6147,0.1359,0.205,-0.2654,-0.1864
-0.732,-0.996,-0.63,-0.8315,0.9663,0.8403,0.2251,1.461,0.7876,1.53,-0.3438,-1.174,0.1573,1.004,-0.24,-0.726,-0.005238,-0.1912,-0.3667,-0.3337
-0.5854,-0.918,-1.397,-0.9795,-1.207,1.758,-0.732,1.182,0.1417,-1.13,-0.0872,0.12335,-0.7617,-0.9263,-0.671,-0.593,-0.2446,-0.7163,-0.36,-0.4302
-0.938,-0.607,1.609,-0.7236,-1.529,-0.3987,-0.835,0.2866,-0.8174,1.212,-0.1746,1.335,1.079,-0.6567,0.126,0.702,-0.2316,-0.2144,-0.3606,-0.166
-0.6724,-0.763,0.04025,-0.827,0.9507,-1.175,0.1292,-1.282,-0.8413,-0.8887,-0.358,-1.209,0.000643,0.958,-0.7354,-0.958,-0.8496,-0.3535,-0.3687,-0.2617
-1.378,-0.3455,-0.4688,-0.7383,-0.8677,-0.9297,-0.942,-1.212,-0.67,-0.9775,-0.10974,1.104,-1.211,-0.976,-0.6567,-0.0639,-0.759,-0.3987,-0.3845,-0.2869
-0.5938,-0.8076,1.277,-0.7363,-0.851,1.67,-0.8613,-0.4834,-1.295,1.592,-0.08093,-1.211,0.1818,-0.889,-0.3472,-0.782,0.2146,-0.0949,-0.3174,-0.3188
1.491,1.946,-1.373,1.632,0.944,0.55,2.057,-1.543,1.256,-1.036,1.456,-0.6733,0.4739,0.7075,0.4521,-0.02342,1.337,0.7505,0.3293,0.09064
0.602,-0.1547,-1.631,0.2146,1.443,-0.747,0.5757,0.7437,0.1305,-0.7607,-0.3345,1.636,1.584,1.765,0.879,1.626,-0.4087,0.2177,-0.2015,0.1681
1.664,2.465,-0.4622,2.146,-0.672,1.193,2.246,0.7007,1.848,-1.064,1.826,-1.414,-1.331,-0.7197,0.993,0.1919,2.668,2.879,2.723,1.965
-0.3467,-0.9,-1.075,-0.6084,1.1455,-0.4307,0.375,1.652,1.135,0.4163,-0.4443,-1.402,0.5576,1.283,0.3315,-0.372,-0.5894,-0.1375,-0.3423,-0.3389
0.8135,0.5146,-0.5215,0.4917,-1.688,-0.7734,-0.347,1.139,0.9146,-1.292,-0.2974,-0.4883,-1.123,-0.545,-0.1512,-0.4836,-0.4277,-0.557,-0.2703,-0.441
-1.253,-0.0647,-0.4343,-0.851,0.99,-0.8516,0.05414,-0.3284,-1.015,0.294,-0.4001,-0.792,-0.09644,0.925,-0.6167,-0.791,-0.7617,-0.5854,-0.3354,-0.3992
-0.3289,-0.8022,-0.416,-0.7856,1.0625,0.648,0.2319,0.7,-0.4963,-1.622,-0.41,0.8516,0.2435,1.209,-0.5728,-0.2443,-0.6294,-0.6577,-0.3958,-0.3882
-1.387,-0.03995,-0.639,-0.712,1.075,0.828,0.2296,-0.6562,-0.9727,-0.9126,-0.2925,1.567,0.1868,1.048,-0.568,0.0709,-0.7217,0.00458,-0.3298,-0.1522
-0.1967,-0.6973,-0.923,-0.5317,0.10925,1.269,-0.657,-1.332,-0.9414,-1.349,-0.3252,-1.072,-0.7275,-0.4683,-0.7544,-0.879,-0.5254,-0.396,-0.374,-0.36
1.611,2.508,0.0589,2.086,-1.556,0.6865,2.455,0.184,1.219,1.373,2.168,-1.67,-1.0625,-0.6562,0.0801,-0.2323,2.951,3.453,3.693,2.82
1.169,1.167,-0.72,1.164,-0.1534,0.3608,0.06964,1.485,2.223,0.3706,-0.353,0.765,-1.241,-0.661,1.466,0.613,0.4883,0.1624,-0.06305,-0.1471
1.578,2.336,1.341,1.984,-0.07104,1.774,1.993,-1.536,1.439,-0.1835,1.311,-1.265,0.6494,-0.566,0.8105,0.09247,2.547,2.586,2.266,1.515
-0.304,-0.7573,1.077,-0.783,0.1244,-0.0828,-0.5327,-0.6553,-1.251,-1.137,-0.3315,1.144,0.359,-0.3499,-0.3994,-0.04477,-0.7935,-0.3113,-0.3997,-0.2632
-1.212,-0.5435,-0.4272,-0.6304,-0.159,-1.483,-0.784,0.2354,-0.7505,-0.7144,-0.1437,-0.662,-1.162,-0.6875,-0.7295,-0.614,-0.735,-0.693,-0.4146,-0.3984
0.437,-0.232,-0.4646,0.015015,-0.5723,-1.276,-1.014,-1.118,-0.625,1.618,0.004673,-1.009,-1.147,-0.9873,-0.709,-0.719,-0.1938,-0.3547,-0.3445,-0.3887
-1.231,-0.3977,0.01319,-0.976,-0.3567,0.9907,-0.908,-0.367,-0.994,0.8804,-0.1396,-1.0625,-1.208,-0.6475,-0.558,-0.6714,-0.2012,-0.3333,-0.3696,-0.2993
1.088,0.846,-0.3552,0.993,0.26,0.3345,-0.1022,0.5845,0.6455,-0.0897,-0.3413,1.042,-0.773,-0.2144,-0.4287,-0.2194,-0.01852,-0.003124,-0.11774,-0.2374
1.087,0.731,-1.476,0.811,0.763,-1.497,0.3232,0.9272,1.067,1.166,-0.3967,-0.0999,0.5,0.481,0.1898,-0.2334,0.1223,-0.335,-0.2227,-0.389
1.308,1.595,-1.367,1.335,-1.374,-0.943,0.7134,1.627,2.78,0.3262,-0.2612,-0.2365,-0.742,-0.762,2.252,0.473,0.6885,0.1401,-0.02077,-0.2113
0.898,0.503,0.7134,0.6973,0.745,0.221,0.02356,-0.1824,-0.1146,0.0796,-0.4368,-0.724,0.4346,0.2101,-0.5684,-0.662,-0.319,-0.4583,-0.2585,-0.3997
1.105,0.8994,0.1083,1.021,1.539,-0.976,1.251,0.11383,0.2454,-0.475,0.2358,-1.149,1.017,2.121,0.1682,-0.04526,0.086,0.1603,-0.0647,-0.2742
-0.91,-0.6724,-1.64,-0.954,-0.7866,1.445,-0.8955,0.934,-0.1044,0.2487,-0.1611,1.055,-0.451,-0.951,-0.735,-0.3364,-0.3386,-0.338,-0.3716,-0.288
0.0961,-0.7466,-1.265,-0.4717,0.8594,0.04898,-0.0538,-0.9375,-0.96,0.06335,-0.3506,-1.254,0.1675,0.615,-0.5415,-0.841,-0.7876,-0.2683,-0.319,-0.3105
-1.627,0.256,-1.643,-0.492,1.189,-1.275,0.431,-0.776,-0.779,-1.315,-0.1456,1.467,1.07,1.289,0.1594,0.752,-0.613,-0.0554,-0.3774,-0.1376
-0.9146,-0.7334,-1.722,-0.673,-1.505,0.61,-0.7007,0.1569,-0.9087,-0.8154,-0.2411,0.9863,-0.1539,-0.5454,-0.763,-0.334,-0.729,-0.41,-0.417,-0.333
1.384,1.761,-0.9897,1.642,-1.181,0.945,0.8257,-1.515,1.05,-1.319,-0.0631,-1.675,-1.029,-0.812,-0.02586,-0.588,1.356,1.605,0.998,0.5444
-1.232,-0.2303,-1.492,-0.8887,0.4177,0.7056,-0.5234,-0.4333,-0.887,-0.003952,-0.4077,0.833,0.1433,-0.234,-0.6494,-0.3398,-0.6353,-0.6313,-0.378,-0.3674
1.371,1.5,0.357,1.644,-0.3867,-1.022,0.4468,-0.02936,0.519,1.232,-0.2783,-0.1123,-0.874,-0.8296,-0.549,-0.5312,1.184,0.584,0.278,0.0511
1.14,1.057,1.137,0.7305,0.934,-0.4822,0.779,-1.333,0.3752,0.7217,-0.05624,-0.03043,1.215,0.521,0.48,0.3228,0.3257,-0.23,-0.1744,-0.373
0.4668,-0.4314,1.635,0.03017,0.2411,1.475,-0.7417,1.023,0.306,0.1284,-0.3115,0.3987,1.541,-0.02144,0.99,1.051,0.0384,-0.539,-0.3582,-0.3147
-1.234,-0.11066,-1.527,-0.841,-0.779,-1.719,-0.983,1.517,1.109,-0.502,-0.02286,-1.367,-0.384,-0.828,-0.06415,-0.7407,-0.818,-0.2313,-0.3389,-0.2556
1.739,2.293,-1.269,2.658,0.144,0.824,2.059,0.00645,1.386,1.465,1.428,0.3992,-0.549,-0.4595,0.173,-0.0946,3.367,3.479,3.938,3.309
-0.2202,-0.7847,-1.734,-0.6465,0.4727,0.02661,-0.4275,-0.0732,-1.106,-0.847,-0.3726,-0.837,0.3643,-0.002884,-0.4272,-0.657,-0.782,-0.635,-0.4126,-0.4028
1.39,1.645,-1.512,1.857,1.559,-0.7163,2.338,1.47,2.639,1.472,1.967,-1.363,1.704,2.135,3.797,2.617,2.13,2.133,1.637,1.696
1.058,0.858,0.02386,1.098,1.593,-0.1373,1.332,0.7593,0.674,1.59,0.384,1.065,1.055,2.133,0.4119,0.7817,0.6997,0.3777,0.03108,-0.03268
-0.7974,-0.595,-0.575,-0.954,1.193,0.838,0.2932,-0.2477,-1.229,0.4128,-0.3713,1.6,0.3523,1.319,-0.3425,0.2372,-0.4785,0.00998,-0.2893,-0.0833
1.605,2.191,-1.501,2.133,1.667,0.832,3.463,1.535,3.102,0.432,4.758,1.444,1.833,2.38,4.953,4.754,2.867,3.113,3.084,4.48
0.702,-0.03186,0.9355,0.4226,-0.818,0.8984,-0.9316,0.835,0.372,0.923,-0.04538,0.8643,-0.3364,-0.7754,-0.6167,-0.4148,-0.2284,-0.3274,-0.2788,-0.3794
0.74,0.0263,0.7383,0.2896,-1.378,-0.2402,-0.859,-1.642,0.11206,0.1561,-0.158,0.4548,-0.5938,-0.7593,-0.7134,-0.56,-0.6587,-0.5576,-0.2637,-0.4202
-1.239,-0.4028,0.577,-0.8896,0.941,-0.7866,-0.02725,-1.506,-0.465,0.949,-0.3364,-1.278,0.4707,0.7935,-0.4956,-0.732,-0.5366,-0.2874,-0.346,-0.2935
-0.772,-0.8735,-0.879,-0.6543,-1.218,0.7427,-0.746,-0.8135,-1.1045,0.3042,-0.12415,-1.606,-1.122,-0.728,-0.6147,-0.7725,-0.4277,0.1209,-0.2915,-0.2102
0.6094,-0.1313,0.8423,0.0743,0.8374,1.304,-0.1621,-0.695,-0.567,-1.125,-0.4583,-1.508,0.7104,0.5493,-0.2898,-0.5225,-0.3774,0.03558,-0.3076,-0.286
-0.1608,-0.551,1.149,-0.474,-0.949,1.583,-0.9185,1.324,0.4917,0.3074,-0.05316,-0.5825,-0.0165,-0.796,-0.4465,-0.73,-0.3535,-0.595,-0.3345,-0.475
-0.2737,-0.8286,1.167,-0.7485,-1.565,1.28,-0.5854,-0.1449,-1.221,-1.283,-0.3103,-0.1133,0.1486,-0.6377,-0.5117,-0.6445,-0.4504,-0.785,-0.3237,-0.4634
-1.133,-0.683,0.696,-0.647,-1.6875,-0.4255,-0.5986,0.4993,-0.553,0.661,-0.3823,0.2998,-0.5464,-0.597,-0.8003,-0.6143,-0.6343,-0.835,-0.352,-0.4346
