V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
1.181,0.6743,0.3533,1.252,0.0962,0.876,1.706,-0.2002,-0.3328,-0.9863,-0.9707,-0.727,-0.7573,-0.815,-0.585
1.413,1.536,0.5776,0.5757,1.309,-1.54,0.546,0.3025,-0.10864,-0.08026,-0.851,0.547,1.158,0.2522,-0.03427
1.02,0.441,0.5083,0.2468,-0.387,0.7275,0.359,2.604,0.699,-0.8853,-1.669,1.583,-0.5483,1.48,1.63
1.364,1.455,-1.123,0.567,1.059,-1.578,-0.07025,-0.5146,1.235,0.6724,0.228,0.8076,0.09753,1.485,0.8574
-1.089,-0.899,0.2734,0.00797,-0.6104,1.388,-0.2152,1.001,-1.863,0.897,0.5703,-1.036,-0.6177,-1.264,-0.6924
0.3225,1.901,0.9683,0.5454,-1.303,0.3123,0.00816,1.256,0.5664,0.6875,0.9746,0.951,0.4536,1.3125,1.148
-1.222,0.619,-1.398,0.3367,-0.9443,1.455,-0.745,0.02205,0.1674,0.02513,2.008,0.1687,-0.575,1.067,1.013
-1.37,-1.343,-1.062,-1.349,-1.454,-0.1321,-0.6,0.3179,-0.594,-0.04584,-0.02197,-0.3774,0.3481,-1.345,-0.5703
-0.89,-1.137,-0.581,0.4595,-0.762,1.631,-0.1873,0.7637,-0.9263,0.4583,-1.209,-0.365,-1.601,-2.152,-1.394
0.0809,0.734,-1.011,0.10895,-0.9663,-1.411,0.4597,-1.134,0.171,1.031,-0.7847,0.5815,0.497,1.915,1.204
1.024,0.3623,-1.15,1.21,-0.3157,0.08636,-0.556,0.718,1.301,-0.0245,0.4678,1.078,1.355,1.575,1.88
-1.181,-1.075,-0.2986,0.708,1.628,1.64,0.512,-0.4353,-0.6045,1.059,1.127,0.3237,0.06018,0.1698,-0.1938
1.001,-0.1081,-0.4316,-1.21,-0.1045,-0.09485,-0.2477,-0.5513,-0.1985,-0.699,-0.2432,-0.1396,0.7803,0.1377,0.4153
-1.514,-0.1548,-1.362,1.96,0.11957,-0.3977,-1.809,-0.6313,-1.2295,0.745,-0.2411,-1.458,-0.358,0.5625,0.917
1.21,1.358,-0.1761,0.03488,-1.375,-0.4785,-0.5503,0.935,1.338,1.732,2.012,0.8657,3.383,0.9897,1.777
0.4253,0.6885,-0.548,-0.687,1.061,-0.771,-0.29,-1.813,-0.1877,0.2362,1.983,-0.8213,0.00797,-1.497,-1.67
0.0775,0.863,-0.727,-0.302,-1.037,1.528,-1.059,0.769,1.048,0.2498,-0.385,0.363,0.741,0.3254,0.4731
1.493,0.8496,0.9233,-1.023,0.797,0.631,1.488,0.2394,1.355,0.204,0.982,1.46,1.296,0.3767,1.066
1.323,1.016,-0.1873,-1.007,0.641,1.137,0.929,-0.252,0.936,-1.303,-1.935,-0.0021,-0.374,-0.3362,-0.3123
-1.604,-0.9883,0.791,0.999,1.5205,-0.10034,0.437,0.4695,-1.305,0.4348,-0.02628,-0.1925,-1.5625,-1.97,-0.854
0.873,-0.7783,0.5815,-0.2866,1.499,-1.343,1.955,-1.611,-1.55,0.3333,-1.144,-1.623,-0.1809,-2.098,-1.675
1.456,0.3425,0.5347,-0.2603,-1.018,0.1066,1.071,-0.2119,0.01233,0.664,0.2861,-0.734,2.494,0.2087,0.2947
-1.054,-0.7056,-1.277,-0.4666,-0.863,0.5625,0.04742,-1.766,-0.8105,-0.1478,1.116,-0.9336,-0.5537,-2.225,-0.8555
-0.3896,-0.8706,-0.4604,0.1584,1.182,-0.2725,0.737,0.817,-1.404,1.402,0.38,0.4155,-0.1207,0.7437,0.846
-0.9453,-0.002527,-0.9233,-1.795,-1.523,0.26,-2.092,1.476,-0.7437,-1.664,-0.783,-0.888,-1.359,-1.031,-0.1162
-0.04,-0.521,1.368,0.7827,-1.511,-0.7866,0.8213,-0.229,1.124,2.697,-0.3123,0.8857,-0.7134,0.5728,1.772
0.818,1.188,1.534,1.775,-0.712,1.504,0.775,0.3296,0.4814,-0.8013,-0.8594,1.03,0.961,1.711,1.601
0.0717,-1.22,1.749,-0.0353,0.672,1.397,0.1191,-1.204,-0.8633,-1.519,-0.2869,-0.8574,-0.4316,-1.211,-0.5312
0.2576,-0.007835,-1.125,-1.889,1.657,-1.654,-0.971,-0.7393,0.6406,-0.3164,1.093,0.5376,0.339,0.7705,0.191
-0.5195,-0.662,-1.159,-1.544,-0.212,0.6846,-0.921,1.984,-0.462,-0.6665,0.7285,-0.591,1.035,-0.6284,-0.604
0.1024,-0.317,0.1237,-1.079,-1.237,-1.267,-0.5894,-0.7847,0.1387,0.03065,-0.468,-0.8237,-0.591,-0.3655,-1.01
1.409,0.3157,-0.848,-0.6216,-1.332,1.376,0.1536,-0.8394,0.4048,1.008,-1.199,0.02783,2.797,1.8955,0.723
0.6504,1.321,1.053,0.8413,-0.642,-1.067,-0.265,-0.2465,0.996,-0.2253,0.1017,1.008,0.923,1.096,0.9624
-0.594,1.285,-1.555,-1.669,-0.1593,-1.028,-2.6,1.318,1.079,0.4521,0.3777,0.2235,-0.06604,-0.4158,0.518
-0.0855,-0.2512,1.073,0.4539,0.1493,0.2428,1.568,-0.9795,0.1749,-0.696,1.032,1.02,0.2335,1.372,0.96
-1.238,-1.976,-1.322,0.0007987,0.2522,0.222,-0.1736,0.5044,-1.132,-1.871,-1.293,-0.2837,-1.012,-1.446,0.592
0.8403,1.19,0.297,0.591,-1.604,1.588,-1.65,0.0829,-0.5674,-0.06744,-0.8184,0.2417,0.1945,0.4673,0.06445
0.4795,0.775,1.359,-0.1654,1.669,-1.577,0.4368,0.4219,0.3745,0.658,-0.895,-0.1932,0.974,0.3403,0.1964
-0.2551,1.357,1.457,-0.896,-0.5337,-1.634,1.141,-0.07214,0.7915,-0.2104,-0.7886,0.6826,1.612,0.7017,1.286
-0.8735,0.346,-0.682,0.183,0.5044,0.6475,1.131,1.254,-0.4272,-0.881,-0.744,0.3035,0.2957,1.079,-0.1422
-1.479,-0.516,0.858,-0.874,0.284,0.948,-0.6787,0.702,-1.257,-0.8594,0.7354,-0.8413,0.2335,-0.007763,-0.8506
-0.6577,0.5728,1.26,0.2737,1.417,-0.7544,-0.0969,-1.052,-0.549,-0.885,-0.8223,-0.217,-0.4514,0.5835,-0.343
0.1763,0.979,-1.053,-1.727,-0.5415,-0.599,-0.1945,-1.1455,0.6636,-2.533,-1.333,-0.514,-0.8438,-0.374,-0.4397
-0.895,-0.821,0.2195,-0.603,1.775,1.183,-0.293,0.1399,0.26,-0.7495,-0.9517,1.675,-1.581,0.7715,1.225
0.3,0.7783,1.574,0.9834,0.6167,0.2712,1.437,2.195,1.47,0.9863,0.359,2.156,-0.629,2.361,2.389
0.1967,-0.416,0.176,0.2262,-0.9805,-0.525,-0.86,-0.541,0.9707,1.191,0.75,0.0165,-0.2974,0.1273,0.754
0.0708,2.168,-1.567,-2.123,-0.725,-0.158,-1.52,-1.432,0.535,-1.168,0.3892,-1.185,0.3582,1.257,0.2158
0.2202,-0.001741,0.001144,-1.289,0.781,-0.8833,0.896,1.367,1.899,-0.0497,0.5977,2.168,0.5605,1.21,2.35
-1.607,-1.511,-0.2432,-0.9624,-0.5605,-0.3381,0.566,-0.4045,-1.182,0.5605,0.2212,-1.607,-0.944,-1.462,-1.667
1.559,1.676,-0.8345,-0.3276,1.384,1.398,1.68,0.954,1.359,-0.541,-1.004,1.591,-0.3367,1.743,1.051
-0.6553,0.4507,-0.941,-2.248,0.99,-0.949,0.4482,-0.2795,-0.1664,-1.7,-1.31,-1.272,-0.10333,-0.5303,-1.905
1.254,-0.1655,-0.721,0.7837,0.7676,-0.6016,0.485,-0.566,1.818,0.519,-1.094,2.152,-0.6885,1.245,0.4197
1.036,0.9272,-0.807,-0.716,0.643,-0.03754,0.275,2.326,0.567,0.4507,0.00925,1.808,1.52,1.013,0.6553
0.1471,0.594,-0.1963,-0.5522,0.374,0.3262,2.014,-0.6997,-0.2152,-0.2228,0.7153,0.3262,0.0561,1.065,1.319
1.737,0.7686,0.934,0.604,-0.02316,-1.277,1.209,-0.9087,1.135,0.8022,0.2394,0.4177,-0.2094,1.027,0.3696
1.544,1.795,-1.148,-0.844,-0.586,0.2264,0.775,-1.22,0.8955,-0.1421,1.68,0.3926,1.187,0.4146,0.01315
0.5107,0.727,0.4695,0.0832,-0.8384,-0.1576,-0.2285,1.535,0.7056,-0.5845,-0.03738,2.438,-0.6255,1.774,1.287
-0.6455,0.623,-0.952,0.219,1.515,-1.271,-1.285,1.186,1.058,-0.745,-0.587,0.919,-1.137,-0.893,-0.335
0.5933,0.5474,-1.359,-0.8604,1.179,1.5,-0.48,-0.9614,-0.1192,0.09515,-0.668,-0.5664,0.758,-0.0168,-0.4421
0.6875,-0.745,1.551,0.0942,0.569,0.8696,0.73,2.092,-0.309,-0.595,-0.688,2.135,0.6265,1.167,0.553
0.0821,-1.208,1.169,0.8545,-0.9995,0.79,1.383,1.282,0.3403,-1.682,-1.793,0.692,-0.136,-0.36,1.216
0.7446,0.816,0.2998,1.234,1.335,1.425,-1.855,-0.5527,0.692,-0.0005655,0.8667,0.592,1.1455,1.76,1.644
0.85,-0.149,0.8286,0.1096,0.7017,-0.5156,0.8774,0.6387,-0.7544,-1.039,-0.06082,-0.2925,0.05542,-0.4895,-0.006573
0.4287,-0.574,0.0855,-0.02374,0.961,-0.159,0.7734,0.56,0.865,-0.6914,1.075,1.264,1.1045,1.163,1.47
1.137,0.963,-0.446,-1.558,-1.597,-0.997,0.01037,-1.745,-0.096,-1.213,0.3767,-1.564,0.02289,-0.883,-0.09735
1.369,1.153,-0.1359,-0.586,0.5874,-0.7935,-0.416,-0.2966,2.514,1.223,-0.418,0.5063,0.9575,-1.029,-1.338
-0.1884,-1.641,-0.4255,0.911,-0.932,0.7383,-0.897,-0.3098,0.003458,-0.1841,0.796,0.2607,0.7217,-0.245,0.03069
-1.344,-0.2269,0.8677,0.945,-1.041,-0.649,0.3972,-0.334,0.271,-1.134,1.063,-1.676,-0.3591,-0.462,-1.026
-0.4695,-1.562,1.533,1.772,0.4846,-0.2261,0.423,-1.05,-0.404,0.2656,-0.5264,-0.2688,-1.161,-0.5835,-0.1403
1.131,0.555,0.4705,-0.898,-0.518,-0.2852,-0.2115,-0.1109,0.453,0.8003,1.514,0.00141,0.3591,0.2961,-0.28
-1.685,-1.544,-0.878,0.6626,0.8076,0.4897,-0.5444,-0.1205,-0.575,-0.0468,0.9766,-0.8613,0.06805,0.1678,-0.1385
-1.0625,-0.8306,-0.07117,1.42,-1.155,0.3403,0.2197,-0.05167,-0.625,1.332,0.05402,-0.0372,-2.305,-0.2832,0.05368
0.5854,-0.3953,-1.466,0.3218,0.5273,1.068,-0.2893,-0.2974,-0.3296,0.8486,-0.4036,-0.337,0.534,-0.8413,-1.099
0.00539,-1.453,-1.21,0.2461,0.875,-1.496,0.06195,-0.896,-0.3655,1.088,0.6636,-0.1704,2.086,-0.3396,0.279
-0.4546,-1.379,-0.804,-2.266,1.442,-1.55,-0.5537,-2.033,-1.2295,0.2966,0.05826,-2.979,-0.05746,-2.031,-2.645
-0.1492,-0.1197,0.3782,-0.5693,1.795,-0.02351,-0.504,0.5596,-0.03162,-0.722,-0.2751,0.519,-0.723,0.1388,0.6562
-1.294,-1.59,0.8774,1.064,-0.8154,0.6924,-0.319,0.8745,-1.512,-1.19,0.1747,0.1111,-2.379,-0.862,0.5415
1.705,1.832,-1.41,-0.4365,0.1311,0.568,-2.068,0.4539,0.151,0.3274,0.713,0.7,1.646,0.6606,0.744
-1.112,-1.438,-1.481,0.652,-1.204,0.07635,-1.116,0.1584,-1.255,-0.657,-0.8916,-2.156,-1.168,-2.092,-3.121
-1.224,0.4512,0.544,-0.02579,-0.732,-0.5576,0.513,0.92,-0.3027,0.6123,-1.236,0.1328,-0.2742,0.564,-0.736
-1.612,-0.1449,-0.199,-0.513,1.652,-1.223,-2.482,-1.634,-0.0803,-0.9443,0.02711,-1.166,0.1263,0.04837,0.496
-0.7075,-0.2583,-0.966,-0.7397,0.4749,1.069,-0.7827,0.851,-1.832,-0.8647,-0.5005,-0.716,-1.742,-1.141,-1.654
1.628,-0.5293,-0.317,-0.2676,-1.133,1.228,-1.149,0.1562,2.766,1.533,0.574,-0.0818,0.9253,0.2078,-0.0638
-1.223,-1.058,-1.377,0.475,1.128,-1.294,-0.949,0.2732,0.1432,0.3914,-0.5605,-0.5513,-0.9097,-0.9604,-0.4392
-0.7095,-1.072,0.7744,0.1381,0.5703,-0.585,-0.1576,-1.142,-0.3281,-0.09576,-0.658,-0.9766,0.427,-1.368,-0.8843
0.5776,0.148,0.1798,0.1643,-1.162,0.8784,-0.00696,0.487,1.115,0.5454,-0.543,0.4038,0.1409,-0.1107,0.6064
0.8516,-0.0825,0.4688,-0.3916,1.351,-1.033,0.1611,-1.1045,0.01124,0.1311,-1.484,-1.514,0.06064,-1.069,-1.852
1.338,-0.11084,0.413,0.4165,0.368,0.6523,0.6094,0.6035,2.002,0.3728,0.01608,1.862,-0.1458,2.8,1.626
-0.8555,-1.385,-0.4568,0.07324,0.2123,-1.656,0.583,-1.137,-0.535,-1.395,1.15,-0.797,0.2166,0.1573,-0.5605
1.037,0.7124,1.033,1.128,0.579,-1.103,0.9814,0.816,0.573,0.6655,0.2076,1.111,1.023,1.302,0.1978
1.331,0.7656,-0.8613,-1.358,-0.312,0.118,-1.593,0.384,-0.6714,-0.703,-1.349,-0.04865,0.6406,0.4922,0.1399
-0.8154,-0.777,-1.129,-1.151,0.2563,0.84,0.732,-1.101,0.2383,-0.9604,-0.6763,0.4446,-1.49,-0.6562,-0.5283
-0.209,-0.4797,-0.05765,-0.4631,-1.64,0.8804,0.1746,-0.18,0.543,-0.6816,0.0551,-0.996,-1.032,-0.06934,-0.8047
-0.2322,-0.12335,-1.128,-1.318,1.491,0.8315,-0.321,0.001004,-0.443,-1.282,-1.351,0.0653,0.6987,0.9385,0.3342
-0.5605,-1.347,0.3643,-0.594,-1.275,-1.578,0.485,0.5967,0.973,0.5283,0.2249,-0.4043,-0.5537,-1.337,-1.847
-0.7695,0.5625,-1.445,-1.027,0.3247,0.2041,-0.725,1.136,-0.8525,-0.5415,-0.919,0.2615,-1.094,-0.362,-0.765
-0.2144,0.6294,-1.55,-0.2712,-0.7954,0.1511,-1.215,-1.935,-0.837,0.1838,1.096,-1.622,-0.939,-1.06,-1.1455
-1.237,-0.783,1.13,-0.3242,-0.7954,-0.5615,1.142,0.7705,-2.516,-2.252,-1.646,-0.773,-1.776,-0.4998,-0.834
-1.555,-0.61,0.0801,-0.5366,1.527,1.558,-0.452,0.3596,-0.808,-0.5483,0.9814,0.4954,-1.806,1.211,0.08954
-1.659,-0.03897,-0.0956,0.4917,-0.0219,-0.8354,-1.246,1.578,-1.018,1.179,0.4983,-0.2201,-0.628,0.08344,0.2683
-0.5264,0.05157,-1.292,-0.1053,1.276,1.068,-0.1735,0.876,-0.05273,1.72,1.618,1.601,-0.6406,1.125,1.43
-0.0941,0.6343,-0.2131,-1.729,1.5625,-0.2725,-0.3093,1.039,-0.719,-1.551,0.2001,0.616,0.04822,-0.608,-0.4446
0.10803,0.662,-1.484,-2.215,-0.817,0.01464,0.10504,-2.137,0.584,0.2076,-2.277,-0.722,-2.223,-0.3809,-1.247
-0.3044,0.8066,-0.215,-0.11896,0.6084,-0.3613,-0.3535,1.318,1.2295,1.308,-0.7534,1.262,0.3315,1.627,1.239
-1.139,-0.03056,-0.0671,0.3542,-0.5464,-0.505,-0.7305,-0.588,-0.849,1.152,-0.07947,-0.654,-0.6426,-1.1045,-0.5884
1.021,1.308,-0.6914,-0.4172,1.0205,-1.516,1.787,-1.121,1.45,0.914,-0.3364,1.032,1.59,1.294,-0.00617
-0.1451,1.653,1.554,1.386,0.7134,-1.313,0.7593,-0.5146,-1.087,0.4817,2.664,-1.065,0.3594,-0.78,0.248
-1.086,0.642,-0.308,-1.828,1.667,-0.167,0.8447,-0.941,-0.4993,-1.225,-0.46,0.1089,-1.524,-0.2373,-0.4941
0.3325,0.955,-0.287,-1.1455,1.511,0.8867,-0.1251,-0.262,0.4907,-0.1896,0.2255,0.2092,-0.4624,0.6367,0.9976
