V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
-0.04614,0.1532,1.175,-0.6226,-1.33,1.32,0.04694,0.11206,-0.1738,0.2793,-0.2212,-0.2194,-0.3242,-0.04297,-0.134
-0.2808,-0.396,0.0725,0.1556,-0.3894,-1.145,-0.3728,-1.114,-0.657,-0.7534,-0.64,-0.3542,-0.4124,-0.1404,-0.1616
-0.009026,-0.06726,1.163,-1.795,-0.3118,-1.116,-0.1401,0.03528,-0.5654,-1.307,0.1124,-0.1562,-0.4294,-0.1354,-0.1511
-0.5474,-0.2769,-0.4048,0.2568,-0.5605,-0.624,-0.21,-1.206,-0.932,-0.6494,-0.6284,-0.3442,-0.4207,-0.1257,-0.1803
-0.4885,-0.812,-0.453,0.2595,-0.785,1.57,-0.662,-0.927,-0.08514,0.9604,-0.11725,-0.02003,-0.1307,-0.02359,-0.05133
-1.377,-0.652,0.1602,-1.317,0.2932,0.3142,-0.5386,-0.8184,-0.7915,-0.931,-0.362,-0.2883,-0.4,-0.0979,-0.1342
0.671,0.5747,1.305,0.527,-0.5664,0.4666,0.576,0.4705,-0.2423,-0.02159,-0.2388,-0.1371,-0.2412,-0.0909,-0.1411
1.027,1.343,-1.104,-1.754,0.641,0.1046,1.46,0.1193,0.201,-0.882,0.04688,-0.06198,0.02696,-0.0911,-0.10815
0.3796,0.196,0.233,-1.606,-0.5776,1.123,0.1904,-1.016,-0.1846,-0.3003,-0.1512,-0.212,-0.3538,-0.0499,-0.1175
0.7627,0.4187,-1.436,-0.4077,0.3755,-0.945,0.3662,-0.907,-0.2615,-0.853,-0.594,-0.1768,-0.343,-0.1292,-0.1412
-0.436,-0.95,-1.449,0.1028,-0.516,-0.973,-0.996,-0.2947,-0.734,-0.727,-0.604,-0.3655,-0.3613,-0.1377,-0.17
0.8965,0.7466,0.767,1.208,0.809,1.307,0.5923,-0.03522,0.4983,1.301,0.3142,0.3677,0.1907,-0.003874,0.0715
-1.328,-0.943,0.1394,-1.072,0.0385,-0.9165,-0.7627,-0.475,-0.7964,-1.147,-0.3125,-0.2842,-0.3582,-0.12415,-0.1301
1.575,2.03,0.7856,-1.337,2.291,-0.9097,2.309,2.523,3.182,1.333,1.595,0.795,2.068,0.195,0.2854
-0.414,-0.564,0.1951,-0.1188,-0.641,0.03137,-0.684,-0.7803,-0.9355,-0.6553,-0.6533,-0.3591,-0.3945,-0.106,-0.2108
1.164,1.152,-1.52,1.735,0.663,-0.2208,1.115,0.163,0.12085,0.42,0.1276,0.102,0.07886,-0.0901,0.03073
0.327,0.3843,1.684,-1.19,-0.0773,-1.324,0.4126,1.246,0.3398,-0.797,0.2998,-0.2025,-0.2732,-0.11224,-0.12274
-1.711,-1.185,-1.307,1.476,0.6104,1.425,-1.07,-0.01994,0.06287,1.413,0.6313,0.327,0.12195,0.02008,0.1389
-0.8413,-0.8794,-0.2964,-1.017,-0.605,-1.418,-1.095,-0.816,-0.6484,-0.986,-0.3826,-0.2952,-0.375,-0.138,-0.137
-0.323,-0.4792,1.146,-0.06494,-0.8613,1.096,-0.5713,0.2192,-0.362,0.1832,-0.3162,-0.269,-0.344,-0.05856,-0.1448
-0.3787,-0.8066,0.8354,1.696,-0.8843,1.305,-1.006,-0.00837,-0.1853,1.353,0.665,0.255,-0.0242,-0.006767,0.0387
1.235,1.4795,1.452,-0.916,0.958,-0.685,1.825,2.188,1.988,0.176,0.7856,0.1492,0.7866,-0.03687,-0.03442
0.76,0.4446,-0.772,0.7046,-0.462,-0.449,0.05887,-1.149,-0.622,-0.4429,-0.5815,-0.1696,-0.334,-0.1277,-0.1434
1.659,1.621,-0.6416,-0.485,1.676,1.156,1.762,0.5303,1.578,0.981,0.05774,0.4568,0.817,0.02449,0.1096
0.269,-0.04755,0.729,0.3884,-0.512,0.1165,-0.02907,-0.7026,-0.794,-0.475,-0.5576,-0.2805,-0.4055,-0.1071,-0.181
0.4456,0.648,0.915,-0.961,-0.331,-0.206,0.4836,-0.00713,-0.5166,-0.9688,-0.3606,-0.2163,-0.2812,-0.1191,-0.2063
0.71,0.4934,-0.03336,0.3809,-0.1997,0.933,0.654,-0.9097,-0.1305,0.2559,-0.5054,-0.09973,-0.1948,-0.0645,-0.0979
1.499,1.765,0.5317,0.617,1.985,1.209,1.973,1.456,2.254,2.004,1.161,1.114,1.587,0.1992,0.2966
-1.06,-1.335,-0.2795,1.079,-0.472,0.9805,-1.355,-0.1122,-0.3713,0.6226,-0.02428,-0.1362,-0.10077,-0.05725,-0.04498
1.654,1.761,1.293,1.477,2.197,-0.4202,1.751,2.486,2.79,2.1,2.145,1.376,1.973,0.295,0.4287
-1.544,-1.198,1.203,-1.348,0.3574,0.5825,-1.241,1.085,-0.00973,-0.5386,0.2166,-0.2617,-0.254,-0.07196,-0.10297
-0.8237,-0.9897,0.4666,0.5728,-1.122,-1.368,-1.039,-0.2245,-0.6997,-0.3843,-0.4841,-0.3616,-0.3208,-0.1372,-0.11255
-1.651,-1.242,1.277,0.4067,0.7114,-1.605,-1.259,1.268,0.3975,-0.06573,0.1852,-0.259,-0.1603,-0.1111,0.02196
0.3,0.03955,0.6904,0.2493,-0.905,1.2295,0.04535,-0.5396,-0.2852,0.4592,-0.3633,-0.1294,-0.2896,-0.05682,-0.11145
0.4304,0.1829,-0.1703,-0.3235,-0.289,-1.252,0.06696,-1.204,-0.4766,-0.8145,-0.5913,-0.2463,-0.3733,-0.1337,-0.1456
-0.05746,-0.366,-0.8486,0.9795,-0.9424,0.541,-0.42,-1.158,-0.6875,0.1835,-0.3103,-0.2314,-0.3503,-0.09186,-0.1414
0.965,1.012,-1.291,-0.5176,0.7407,-0.3599,0.782,-0.1929,-0.10547,-0.7935,-0.626,-0.1235,-0.1296,-0.1115,-0.1484
1.34,1.128,0.2075,1.088,1.619,0.3816,1.192,0.003325,0.5938,0.415,-0.1918,0.1344,0.1483,-0.0742,0.02063
-1.657,-0.8096,0.809,-1.274,0.8154,0.74,-0.783,-0.01723,-0.4,-0.5635,-0.2236,-0.301,-0.3645,-0.0782,-0.07245
1.357,1.186,0.063,0.3127,1.411,-1.464,1.02,-0.1487,0.6133,-0.1248,-0.488,0.01544,0.07715,-0.1148,0.02748
0.6914,0.536,-0.628,-1.303,-0.507,-1.677,0.4226,-1.039,-0.1946,-0.979,-0.2079,-0.1675,-0.3176,-0.1356,-0.08734
-0.7803,-1.014,-0.7183,-0.6216,-0.111,-0.3032,-0.888,-0.6396,-0.884,-0.976,-0.594,-0.3374,-0.349,-0.119,-0.2003
0.4897,1.125,-0.6113,0.3777,0.317,1.105,1.105,-0.3684,0.1439,0.478,-0.3027,-0.1021,0.03113,-0.0403,-0.078
0.529,0.5366,-1.615,-1.06,-0.7104,1.03,0.483,-0.5366,-0.1919,-0.1946,-0.3752,-0.2035,-0.282,-0.0693,-0.1433
1.023,0.987,0.0498,0.2158,0.823,-0.1649,1.022,-0.4954,-0.02107,-0.432,-0.6357,-0.11304,-0.1459,-0.1136,-0.1176
0.0559,0.3215,-1.393,1.314,-0.2988,1.287,0.1769,-0.99,-0.1521,1.117,0.261,0.1349,-0.06046,-0.02187,0.003254
-0.4739,-0.333,-0.629,-0.2585,-1.535,0.846,-0.408,-1.28,-0.6436,-0.2362,-0.4622,-0.325,-0.406,-0.078,-0.1868
-1.121,-1.555,0.9775,-0.918,-0.9688,-0.692,-1.516,1.471,-0.05536,-0.9766,0.2964,-0.2617,-0.1622,-0.1135,-0.1901
-0.4333,-0.344,-0.807,-0.519,-0.514,-1.372,-0.32,-1.3545,-0.631,-0.8486,-0.404,-0.3345,-0.4233,-0.1409,-0.1554
-1.556,-1.308,0.3093,1.667,0.5713,1.106,-1.272,0.1731,-0.09393,1.15,0.504,0.1498,0.04025,-0.0243,0.1052
-0.068,-0.605,-1.687,0.5435,-0.5835,0.3208,-0.745,-0.4492,-0.7114,-0.1471,-0.5654,-0.3496,-0.3884,-0.09827,-0.1631
-0.6313,-0.3696,-0.356,0.3596,-1.076,1.087,-0.4827,-1.226,-0.5586,0.3052,-0.3298,-0.2683,-0.3198,-0.0595,-0.1271
-0.8906,-0.6997,-0.3118,0.06757,-0.5884,0.817,-0.6797,-1.045,-0.698,-0.0463,-0.56,-0.3079,-0.3467,-0.0827,-0.1431
1.675,2.414,1.047,0.02669,2.174,-0.7007,2.51,4.13,5.707,5.95,8.2,8.445,8.49,6.35,6.074
-0.882,-0.842,0.9375,-0.1478,-1.4,0.6406,-0.809,0.1953,-0.715,-0.2737,-0.4587,-0.3516,-0.3792,-0.0894,-0.195
-1.0625,-1.029,0.2559,-0.6294,-0.6157,1.271,-1.039,-0.3018,-0.3408,0.1469,-0.395,-0.289,-0.2693,-0.0429,-0.1074
-0.773,-0.6147,1.548,1.497,-0.131,-0.63,-0.528,1.005,-0.386,0.04303,0.308,-0.2532,-0.3313,-0.1118,-0.0636
1.106,0.9873,-0.6963,-1.675,0.5723,-0.1726,1.207,-0.6045,-0.01578,-1.069,-0.1554,-0.02136,-0.1355,-0.1095,-0.111
-1.457,-1.167,-0.648,-1.083,0.532,-1.053,-1.061,-0.385,-0.6465,-1.15,-0.2625,-0.2751,-0.3018,-0.127,-0.1024
-0.5947,-0.5723,0.04492,0.2795,-0.6484,1.204,-0.549,-0.8926,-0.3643,0.397,-0.3499,-0.2129,-0.333,-0.05612,-0.1033
0.462,0.3699,-1.221,0.2334,-0.236,-1.486,0.3757,-1.046,-0.2595,-0.4656,-0.5786,-0.2253,-0.3374,-0.1282,-0.10095
-0.117,-0.333,0.541,0.83,-0.7715,-1.682,-0.3633,-0.7534,-0.5176,-0.1142,-0.2722,-0.3203,-0.38,-0.1318,-0.05258
-0.3596,-0.4536,-0.415,-0.3052,-0.6494,-1.287,-0.344,-1.184,-0.7183,-0.8667,-0.544,-0.3516,-0.4185,-0.1367,-0.1714
-0.6406,-0.7715,1.075,0.3704,-0.9,-1.097,-0.839,0.2449,-0.744,-0.5625,-0.4495,-0.3523,-0.3867,-0.1364,-0.1532
-1.685,-1.219,1.045,-1.28,0.3965,-0.1731,-1.093,0.8403,-0.4067,-1.143,0.0811,-0.222,-0.3147,-0.1034,-0.1158
-0.3706,-0.1517,-0.7153,1.215,-1.064,-1.37,-0.244,-1.339,-0.7183,-0.02266,-0.2063,-0.3054,-0.3816,-0.1306,-0.05725
1.258,1.108,-1.379,-0.04062,1.448,0.7935,1.149,-0.2223,0.5786,0.2157,-0.5073,0.09064,0.08606,-0.05792,-0.03748
-1.496,-1.576,0.939,1.102,0.138,-1.401,-1.459,1.42,0.2505,0.1598,0.525,-0.1752,-0.03903,-0.1095,0.005424
0.8286,0.3862,0.267,1.289,0.7095,-0.56,0.1346,-0.9243,-0.3047,0.001498,-0.3247,-0.08435,-0.2756,-0.1247,-0.04578
1.266,1.318,-1.791,-1.656,1.534,1.575,1.253,0.6914,1.54,1.05,0.6504,0.4233,0.6333,0.0699,0.1334
1.041,1.144,0.4534,0.01421,0.2864,-1.039,1.169,0.10175,0.09454,-0.553,-0.505,-0.09326,-0.0603,-0.1313,-0.10095
-0.4768,-0.6167,-1.392,-1.141,-0.4927,-1.498,-0.6143,-0.7153,-0.5737,-0.991,-0.281,-0.324,-0.4167,-0.138,-0.1295
0.4792,0.7705,-1.226,0.1896,-0.652,-1.671,0.785,-0.6304,-0.2108,-0.4255,-0.4846,-0.2407,-0.2252,-0.1284,-0.085
1.233,0.791,0.6367,0.7056,0.8496,-0.411,0.8477,-0.1667,0.0706,-0.2837,-0.544,-0.03192,-0.1655,-0.1202,-0.06384
0.01481,0.1622,0.336,-0.1964,-1.289,-1.433,0.16,-0.9443,-0.668,-0.684,-0.5938,-0.3337,-0.4138,-0.1306,-0.1558
-1.098,-1.419,0.7246,-0.5117,-0.3328,1.325,-1.31,0.862,0.2117,0.43,0.11383,-0.1945,-0.07104,-0.03238,-0.0873
-0.785,-0.3958,-0.681,0.27,-1.62,-0.9917,-0.1998,-1.188,-1.003,-0.6484,-0.559,-0.3796,-0.4146,-0.1388,-0.178
1.336,1.068,-0.9673,0.7827,1.441,0.04108,1.076,-0.357,0.3245,0.0413,-0.501,0.0452,-0.02795,-0.09094,-0.02106
1.374,1.08,0.7417,0.5786,1.83,1.171,1.029,0.3264,1.092,1.104,0.05002,0.4255,0.4011,0.001283,0.09033
1.374,1.352,-0.571,0.7354,1.562,0.3804,1.432,0.009796,0.69,0.342,-0.318,0.1254,0.2563,-0.071,0.003428
-0.851,-0.9336,-0.5566,1.333,-0.03998,-1.381,-0.798,-0.743,-0.6655,0.002014,-0.1704,-0.299,-0.3164,-0.1342,-0.02293
0.8647,1.333,0.9214,0.934,0.602,-1.689,1.44,0.993,0.9097,0.4333,0.2815,0.03607,0.2856,-0.09204,0.03622
0.2083,0.01291,1.442,0.503,-0.5757,0.3008,-0.0684,0.557,-0.4216,-0.1486,-0.2734,-0.2467,-0.3574,-0.09814,-0.1736
0.2499,-0.0979,-1.369,-0.92,-0.8643,1.225,-0.06232,-0.907,-0.303,0.009895,-0.2632,-0.2162,-0.356,-0.0529,-0.1375
-1.368,-1.152,0.07697,-0.8223,0.455,-0.5283,-1.033,-0.1276,-0.766,-1.009,-0.519,-0.288,-0.2993,-0.1261,-0.1477
-0.1727,-0.418,-1.421,-1.667,-1.801,-0.655,-0.4731,-0.85,-1.067,-1.363,-0.1226,-0.2048,-0.391,-0.1342,-0.2118
-0.841,-0.9985,1.118,-0.2186,-0.3728,-0.594,-0.806,0.6343,-0.6074,-0.8774,-0.2644,-0.3223,-0.363,-0.1267,-0.1993
1.336,1.315,-0.6553,1.249,1.628,-1.215,1.392,0.05542,0.7495,0.3325,-0.08124,0.1384,0.2203,-0.0981,0.08606
-1.179,-0.799,-1.565,-0.4082,-0.7773,-1.292,-0.774,-0.5244,-0.81,-0.8877,-0.5605,-0.3408,-0.386,-0.1368,-0.1317
-0.7427,-0.7407,-0.655,1.542,-1.851,-0.69,-0.779,-1.016,-1.136,0.083,-0.2057,-0.3052,-0.3142,-0.1356,-0.0973
-0.5493,-0.624,-0.4355,-0.0661,-0.826,0.6777,-0.8506,-1.018,-0.693,-0.255,-0.6177,-0.3528,-0.4014,-0.08575,-0.1859
-1.637,-1.173,1.226,1.373,0.2842,1.505,-1.107,1.062,0.5615,1.607,1.1045,0.4558,0.2404,0.064,0.1412
-0.62,-1.21,-1.296,0.4043,-0.6807,-0.6084,-1.201,-0.1698,-0.9077,-0.544,-0.58,-0.3906,-0.2888,-0.1268,-0.1808
-0.199,-0.0518,-1.714,-0.985,-0.854,-1.009,-0.11084,-0.694,-0.8525,-1.087,-0.411,-0.3032,-0.42,-0.1414,-0.1882
0.444,-0.1389,-0.476,-1.42,-0.3582,0.597,-0.4783,-1.313,-0.4358,-0.7227,-0.2114,-0.2096,-0.4019,-0.0802,-0.1697
-0.778,-1.281,0.2352,-1.569,-1.095,-1.637,-1.389,0.03458,-0.4663,-0.992,0.02191,-0.287,-0.293,-0.127,-0.1023
0.8623,0.9707,1.22,0.211,0.5093,1.623,1.054,0.9453,1.223,1.575,0.605,0.5527,0.5356,0.05786,0.0737
-0.6245,-0.7515,-1.569,1.183,-0.7095,-1.563,-0.6777,-0.4622,-0.5786,0.0833,-0.2379,-0.3054,-0.3276,-0.1316,-0.03775
-0.9883,-0.8887,-1.15,-0.2352,-0.934,-0.7144,-0.7827,-0.5796,-1.026,-0.906,-0.641,-0.3557,-0.345,-0.1329,-0.1974
1.095,0.4807,-0.08307,-1.578,0.788,-1.024,0.4595,-1.084,-0.00427,-1.076,-0.1467,0.01182,-0.3044,-0.1279,-0.08386
0.8164,0.4714,0.678,0.3965,0.3303,0.154,0.323,-0.4243,-0.3052,-0.334,-0.5693,-0.1614,-0.2876,-0.11035,-0.1284
-0.116,-0.4653,0.3188,0.649,-0.965,-1.529,-0.623,-0.7275,-0.6226,-0.2783,-0.4229,-0.317,-0.3967,-0.1348,-0.0881
0.93,0.496,-0.01942,-0.835,0.355,0.04605,0.3738,-0.996,-0.3384,-0.837,-0.551,-0.1178,-0.3208,-0.1106,-0.1539
-0.2451,-0.8403,-1.278,-1.386,-0.658,1.206,-0.703,-0.6245,-0.3838,-0.1436,-0.1797,-0.284,-0.3296,-0.05173,-0.1273
0.6133,0.611,1.039,-1.775,-0.4553,-0.322,0.663,0.0542,-0.4983,-1.284,0.12335,-0.0995,-0.2993,-0.11163,-0.1676
1.524,1.664,1.183,-1.749,1.806,-1.034,1.79,2.11,2.312,0.2544,1.132,0.2656,1.043,0.007515,0.10065
-0.0597,-0.3538,0.7773,0.3696,-1.2,0.4973,-0.4226,-0.3645,-0.7783,-0.2279,-0.507,-0.3267,-0.3865,-0.1017,-0.1948
0.1902,-0.552,0.838,-0.3735,-0.5215,0.565,-0.4744,-0.2798,-0.5664,-0.455,-0.5825,-0.3005,-0.4219,-0.0882,-0.1881
1.277,0.622,0.1412,1.062,1.28,-0.02455,0.787,-0.835,0.1323,0.1048,-0.403,0.02988,-0.181,-0.0992,-0.01627
-1.377,-1.261,-1.582,0.5205,0.3684,-0.54,-1.209,0.25,-0.662,-0.508,-0.4744,-0.2957,-0.257,-0.1181,-0.1137
1.064,0.9146,0.764,-0.1731,0.8203,0.4592,0.6777,0.2224,0.1584,-0.2404,-0.552,-0.04242,-0.1277,-0.0888,-0.1078
-1.249,-0.7173,0.4265,1.294,-0.632,0.87,-0.713,-0.5327,-0.721,0.645,-0.00608,-0.0977,-0.223,-0.06836,-0.03067
1.454,1.061,0.8154,1.438,1.527,0.9844,0.9077,0.2524,0.8643,1.393,0.449,0.5986,0.4421,0.002626,0.165
-1.317,-1.538,0.304,1.514,0.277,-1.562,-1.535,0.557,-0.1106,0.3337,0.2242,-0.1971,-0.0737,-0.1088,0.0689
0.9126,0.88,-1.44,-0.069,0.1445,-1.082,0.7363,-0.398,-0.2087,-0.659,-0.562,-0.1561,-0.1783,-0.1239,-0.1251
1.307,1.241,-1.745,-1.274,1.222,1.63,1.162,0.3997,1.392,1.225,0.454,0.4797,0.614,0.04837,0.1206
-0.8276,-0.5933,0.9307,0.441,-0.3079,-0.826,-0.5884,-0.016,-0.7764,-0.611,-0.54,-0.3696,-0.3997,-0.136,-0.1434
-0.98,-0.6987,0.3462,-0.2751,0.11237,-1.199,-0.5566,-0.611,-0.676,-0.8213,-0.59,-0.3748,-0.427,-0.1337,-0.1293
0.878,0.934,-0.9775,0.57,0.635,1.42,0.7637,-0.6025,0.5615,1.144,-0.03427,0.2817,0.2031,-0.00587,0.01944
0.5967,0.2338,1.484,0.8076,-0.5034,0.5703,0.1586,0.8613,-0.03687,0.1718,-0.03888,-0.133,-0.2659,-0.0837,-0.12256
1.388,1.735,0.8286,1.31,2.076,-0.006023,1.733,1.746,1.855,1.278,1.015,0.598,1.087,0.04584,0.1543
