V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
0.6763,0.536,-0.2114,-0.2407,0.6997,-0.4001,-0.885,0.02258,-0.9365,0.6367,-0.03574,0.0771,-0.6436,-0.02643,-0.12115,-0.281,-1.293,-0.638,-0.3347,-0.307
0.661,0.908,1.564,-1.31,0.853,0.1904,-0.4072,-0.1482,0.694,0.877,0.4253,-1.277,-0.6274,-1.452,-0.02432,-0.4133,-0.1559,-0.3367,-0.3076,-0.241
1.546,-0.4246,-0.966,1.07,-0.599,-0.87,0.8584,-0.896,-0.548,-0.2096,0.4417,-1.623,-0.1256,-1.571,-0.516,-0.4656,-0.588,-0.4553,-0.335,0.000733
0.938,0.873,-0.9,-1.708,0.1876,0.2815,0.3494,-1.076,-1.195,0.907,1.684,-1.368,-0.4424,-1.243,-0.2908,-0.4463,2.469,2.734,0.4307,0.98
-0.2346,-0.8647,1.492,0.05426,0.02328,-0.974,-0.703,-0.992,0.9395,-0.749,-0.7534,-0.816,0.0687,-1.058,-0.2205,-0.4448,-0.3533,-0.7427,-0.3079,-0.382
-1.62,1.076,-0.3794,0.4636,-0.1444,0.9746,-0.469,-1.379,-0.1621,1.142,1.6,0.3323,-0.0642,0.2325,-0.282,-0.2413,2.113,2.395,0.2637,0.2783
1.085,1.635,-0.2417,1.075,1.145,2.566,0.975,0.7397,2.244,1.812,-1.275,0.764,3.312,0.6597,3.422,2.76,-0.414,-0.516,2.818,1.244
-0.2098,-0.5137,-0.996,-0.6553,-1.708,-1.026,-0.868,1.0205,-1.112,-0.569,-1.386,0.41,0.06122,0.3225,-0.5977,-0.2202,-0.0815,-0.2524,-0.3132,-0.3804
0.8623,-0.854,-0.5435,1.658,-0.8633,-0.66,2.732,-0.7515,-0.4673,-1.077,-1.582,0.1362,-0.605,-0.07227,-0.5254,-0.3352,0.641,0.423,-0.2668,-0.3015
-1.166,0.3362,-0.1598,1.411,-1.185,-0.4968,1.666,-0.261,-0.35,0.2169,-0.598,-0.425,-0.4407,-0.4158,-0.608,-0.3772,-1.327,-0.628,-0.3677,-0.5757
-0.5874,0.04816,1.64,-1.132,1.084,-0.883,-0.57,0.802,0.8433,-0.1176,0.275,-0.4343,-0.01811,-0.52,0.1981,-0.3252,-0.275,-0.3306,-0.2754,-0.521
-1.242,-0.10114,-0.0682,0.6704,-0.847,-0.838,0.04196,-1.132,-0.561,-0.34,-1.246,-1.5625,-0.403,-1.472,-0.6235,-0.4468,-0.3752,-0.693,-0.3225,-0.3228
0.01548,-0.1688,1.429,0.6816,-0.431,-0.815,-0.014084,-0.947,0.981,-0.493,-0.3535,-0.1285,-0.2107,-0.2247,-0.4849,-0.333,-0.7505,-0.535,-0.3547,-0.446
-0.578,1.485,1.616,1.502,1.356,2.023,2.059,1.382,3.455,1.732,-1.253,-0.5176,2.016,-0.543,1.671,0.4268,0.621,0.2318,0.8164,-0.3474
0.4858,-1.318,0.351,1.243,-1.655,-0.0669,1.3,1.006,-0.11993,-1.417,-0.94,1.319,-0.5435,1.682,-0.723,0.3027,-0.921,-0.4358,-0.333,0.0824
-1.63,0.678,1.695,-0.2362,1.365,-0.2078,-0.8013,1.863,1.195,0.601,0.2328,1.592,-0.555,1.71,0.2267,0.3452,-0.2101,-0.467,-0.3196,-0.03455
1.721,-1.181,-1.551,-1.671,-0.481,-0.4146,0.0419,-1.359,-1.136,-1.121,1.2705,-0.289,-0.6533,-0.4446,-0.543,-0.3916,1.345,1.013,-0.2054,-0.08527
1.464,0.9937,1.003,1.104,0.2306,0.7,1.402,-0.5312,1.045,0.749,0.8765,-1.515,-0.07837,-1.505,-0.2255,-0.469,0.3542,-0.2152,-0.3374,-0.03009
-0.3542,-1.596,1.559,-1.139,0.588,0.1925,-0.364,-0.2484,0.8,-1.3125,0.2803,1.31,-0.4321,1.376,-0.1676,0.1464,-0.2062,-0.6187,-0.3486,0.006985
0.8643,0.2205,-0.7856,-0.41,0.2637,-0.754,-0.8584,-0.568,-1.091,-0.12134,0.89,-1.5625,-0.229,-1.286,-0.1902,-0.4646,-0.008934,-0.1444,-0.3137,-0.1265
-0.1682,1.053,1.231,1.443,1.626,0.525,1.953,2.646,1.143,1.095,0.38,-1.163,-0.441,-0.857,0.3596,-0.2744,-0.563,-0.585,-0.3357,-0.3364
-0.359,-1.156,1.595,-1.042,0.7954,-0.3271,-0.6533,0.03574,0.785,-1.006,0.0789,-1.535,-0.557,-1.459,-0.014755,-0.502,-0.5747,-0.4297,-0.3628,-0.2788
-0.4072,0.3284,-1.184,1.755,0.921,-0.552,2.928,0.1357,-0.3757,0.01877,0.5864,-0.7246,-0.2236,-0.621,-0.001289,-0.3718,-0.4822,-0.5684,-0.315,-0.4426
-1.007,-0.997,-1.601,-0.328,-0.3657,-0.6357,-1.023,-1.137,-0.8228,-1.194,-0.2478,0.3735,-0.4104,0.3574,-0.4922,-0.1403,-0.8213,-0.6743,-0.338,-0.4207
-0.8906,0.4016,1.061,-1.432,1.507,-0.593,-0.12103,2.025,-0.05087,0.3464,-1.177,-0.5435,-0.2566,-0.3538,0.3408,-0.2416,-0.0416,-0.299,-0.288,-0.571
-0.3037,1.777,-0.4722,1.159,1.589,2.998,1.131,2.256,3.041,2.176,-0.7373,-0.516,4.863,-0.4763,6.73,9.69,-1.038,-0.6704,7.758,10.914
1.772,-1.406,-1.426,-0.668,-0.2764,0.119,-0.9478,-0.875,-0.86,-1.2295,-0.9224,-1.434,-0.7173,-1.297,-0.4192,-0.4429,-0.548,-0.579,-0.3723,-0.02245
-0.991,0.8823,-0.1301,1.123,1.472,0.3538,1.005,1.719,-0.154,0.907,-0.3167,0.663,-0.3726,0.5366,0.2883,-0.05972,-1.403,-0.3582,-0.3315,-0.411
-1.01,-0.612,-0.591,-0.9175,-0.1553,-1.095,-0.765,-0.883,-1.043,-0.446,-1.604,1.492,0.1543,1.785,-0.2457,0.2893,0.5454,-0.1718,-0.3445,-0.02469
-0.97,-0.1945,0.733,0.745,-1.743,-1.185,0.114,1.548,0.252,-0.4854,0.7007,1.236,0.2686,1.136,-0.519,0.0642,-0.2343,-0.4558,-0.2808,-0.1794
-1.505,-1.067,0.1829,-0.976,0.832,-0.3894,-0.542,0.063,-0.872,-1.146,-1.235,-0.716,-0.6655,-0.639,-0.03072,-0.3914,-0.2391,-0.536,-0.3582,-0.588
1.209,1.13,-1.016,-1.432,1.091,0.79,-0.1697,0.3271,-0.8516,1.223,-1.363,0.1063,-0.272,0.1531,0.1064,-0.1782,0.05334,-0.4348,-0.3352,-0.2433
0.2335,1.322,-0.546,-0.2744,-1.375,1.545,-0.8213,0.3496,0.2395,1.686,1.329,0.675,0.737,0.801,-0.278,-0.07556,1.074,0.6196,-0.06024,-0.203
-0.02628,0.8877,0.3918,-1.084,-1.016,0.4194,-0.601,-0.4973,-0.393,1.001,0.552,1.107,-0.651,1.17,-0.671,0.01988,-0.539,-0.521,-0.3333,-0.1027
0.0982,0.8184,-1.53,-1.4795,-0.5723,0.3171,-0.08405,-0.838,-1.036,0.816,-0.5234,-0.7314,-0.587,-0.79,-0.4983,-0.414,-0.6597,-0.685,-0.3818,-0.39
-0.1445,0.3982,-1.361,1.264,0.8423,-0.4504,1.267,0.10547,-0.4639,0.3,0.5483,1.02,-0.3406,0.9165,-0.01402,-0.05472,-0.3457,-0.6523,-0.3425,-0.132
-0.6646,1.594,-0.447,0.4587,0.509,2.54,-0.1467,-0.52,1.88,1.8955,1.131,1.633,3.07,1.522,2.648,2.006,0.5903,0.3137,2.105,0.9253
-0.1937,-0.205,-0.06104,-1.2295,-1.181,-0.884,-0.4397,-0.2451,-1.035,-0.05185,-1.558,1.71,-0.3027,2.28,-0.578,0.5835,0.2092,-0.1225,-0.3157,0.2417
0.1777,0.929,-0.8115,1.663,0.542,0.476,2.363,-0.696,-0.1715,0.9097,0.1125,1.253,-0.6426,1.189,-0.1731,0.04144,-0.9316,-0.555,-0.3801,-0.00927
-1.446,1.095,0.0783,1.329,-0.624,0.875,1.675,-0.6284,0.243,1.074,-1.186,-0.597,-0.1749,-0.7397,-0.5347,-0.4111,-0.63,-0.6714,-0.383,-0.546
1.088,1.155,1.4375,-0.06757,0.0957,1.037,-0.838,-0.72,1.461,1.263,-0.03528,-0.75,0.02171,-0.642,-0.259,-0.4011,-0.6357,-0.5986,-0.2996,-0.2712
0.408,-1.365,-0.0937,0.802,-1.526,0.06433,0.3325,0.8887,-0.4404,-1.408,0.9683,1.142,-0.5405,1.482,-0.6797,0.1888,0.179,0.0116,-0.338,-0.04224
-1.373,-1.288,-1.299,-0.6514,-1.749,-0.1515,-0.8877,1.048,-1.123,-1.121,0.7803,0.5776,-0.592,0.4229,-0.7124,-0.1871,0.1301,0.29,-0.321,-0.4673
0.2979,-1.123,1.068,1.43,-1.589,-0.4553,1.783,0.788,0.7197,-0.772,-1.329,1.578,-0.569,1.512,-0.6523,0.193,0.2494,-0.0824,-0.335,0.163
-0.3147,-1.428,1.058,-1.497,-0.5376,-0.0908,-0.03366,-0.8335,-0.03732,-1.378,-1.088,1.357,-0.7686,1.091,-0.4668,0.04218,-0.1793,-0.441,-0.345,-0.0317
0.09766,0.8115,0.832,1.475,0.5923,0.22,1.848,-0.632,0.649,0.777,0.657,0.2108,-0.4353,0.1942,-0.11053,-0.2627,-0.2181,-0.2683,-0.3245,-0.391
-0.9966,1.343,-0.9927,1.2705,-0.873,1.528,1.483,-0.689,0.63,1.62,1.097,0.5737,1.003,0.4985,-0.07733,-0.1753,0.7236,0.1991,-0.07306,-0.4204
-1.225,1.535,-0.1729,-0.8525,-0.05194,2.143,-0.791,-0.783,1.107,1.852,-0.9873,-1.425,2.164,-1.285,1.22,0.10254,-0.7827,-0.7095,0.7905,-0.2349
-1.355,-1.145,-0.4834,-0.666,-0.0605,-0.4436,-0.7905,-1.06,-1.057,-0.952,-1.144,-0.0848,-0.581,-0.1421,-0.351,-0.3262,-0.5337,-0.693,-0.3582,-0.543
-0.1387,-1.402,1.661,0.5195,0.12006,0.0323,-0.4585,-0.9023,1.274,-1.445,1.313,-0.3062,-0.575,-0.397,-0.312,-0.3699,2.014,2.12,0.1775,0.2041
-0.3699,-1.414,-1.57,-0.377,-0.5225,0.091,-0.7993,-0.731,-0.8433,-1.441,-1.552,-0.1439,-0.4792,-0.2678,-0.5005,-0.3672,0.7285,0.05585,-0.3474,-0.5103
-0.6724,0.296,-0.1302,1.454,-0.584,-0.4983,1.806,-0.8115,-0.378,0.1963,1.3,-0.799,-0.4438,-0.778,-0.5645,-0.42,1.088,0.539,-0.3235,-0.4802
0.822,0.6567,0.667,-0.4688,0.967,-0.1573,-1.156,0.3464,-0.3328,0.7427,0.383,-0.9785,-0.6206,-0.8706,0.02419,-0.3992,-0.638,-0.864,-0.315,-0.1934
-1.284,0.4067,1.1455,1.368,1.336,-0.617,1.58,1.678,0.9565,0.3206,-1.536,-0.08514,-0.483,-0.1736,0.2338,-0.2712,0.819,0.455,-0.271,-0.5806
-0.788,-0.53,0.12384,-0.9556,-1.004,-0.866,-0.617,-0.2135,-0.8145,-0.905,0.6743,0.1026,-0.2117,0.08936,-0.6294,-0.2915,-0.4229,-0.3386,-0.3367,-0.5127
0.3384,1.063,1.394,1.554,-1.126,0.814,2.398,-0.0001254,1.751,1.157,1.381,-0.7603,-0.3423,-0.863,-0.5854,-0.4207,1.851,1.676,-0.01093,0.02878
-0.11847,0.8022,1.659,0.4243,0.3542,0.2106,-0.4297,-0.4946,1.451,0.7373,1.169,-0.3232,-0.554,-0.2556,-0.1864,-0.3376,1.547,1.425,-0.0524,-0.1694
0.8076,-1.107,-1.171,1.697,0.3718,-0.448,2.44,-0.8867,-0.3623,-1.056,0.02759,0.602,-0.7437,0.33,-0.2568,-0.2046,-0.981,-0.852,-0.3447,-0.1096
1.552,-0.04065,-1.746,-1.658,-1.545,-1.039,0.3354,0.777,-0.8916,-0.04282,1.162,-0.8823,0.2262,-0.942,-0.558,-0.4182,1.417,1.339,-0.05923,0.03967
-1.43,-1.201,-0.5957,0.0885,1.247,-0.11414,-0.661,1.003,-0.9497,-1.097,-0.4548,-1.357,-0.616,-1.25,0.2269,-0.3406,-1.203,-0.554,-0.325,-0.4387
0.6143,0.5303,-0.7944,0.5645,0.828,-0.4482,-0.0416,-0.04892,-0.7837,0.291,-0.1652,0.03592,-0.4949,0.03934,-0.04825,-0.2673,-1.176,-0.4797,-0.3342,-0.3342
0.814,-0.3196,1.107,0.8105,-0.7305,-1.162,0.2227,-0.95,0.723,-0.333,-0.6797,1.393,0.2434,1.382,-0.3933,0.1461,-0.635,-0.7627,-0.2678,0.2158
1.002,1.253,1.169,0.4358,0.6987,1.267,-0.4797,-0.3257,1.3955,1.552,1.712,1.254,0.4578,1.487,0.208,0.2317,2.938,4.145,1.472,2.791
1.558,-1.136,1.017,-1.145,1.252,-0.3909,-0.4258,0.7925,-0.1672,-1.058,-1.111,-0.2754,-0.6255,-0.1963,0.1927,-0.283,-0.2903,-0.55,-0.3254,-0.198
-1.016,1.221,-0.4216,0.8057,0.7783,1.327,0.1757,0.1166,0.331,1.477,1.349,-0.794,0.4663,-0.8936,0.1814,-0.371,1.275,1.193,0.01049,-0.3018
1.625,-0.7275,0.01823,0.4746,-0.331,-0.751,-0.2627,-0.8975,-0.582,-0.9185,-1.294,1.387,-0.3938,1.422,-0.526,0.1619,-0.2073,-0.5767,-0.3958,0.26
0.9272,0.8887,1.043,1.556,1.522,0.313,2.1,2.42,0.916,0.9004,1.41,0.609,-0.583,0.8193,0.278,0.0388,1.63,1.521,0.01855,0.1855
0.3433,0.397,-0.2178,-1.124,1.162,-0.25,-0.5137,1.012,-1.018,0.1299,-0.3125,0.8955,-0.661,0.758,0.1707,-0.03069,-1.378,-0.33,-0.2854,-0.1421
0.8843,1.507,0.3528,-0.1821,0.1534,1.986,-0.9277,-1.021,1.282,1.742,-1.413,-1.355,1.761,-1.248,0.8647,-0.1129,0.06445,-0.674,0.4302,-0.0891
1.051,-0.772,0.7383,0.723,-0.3838,-0.9487,0.2612,-0.977,0.1735,-0.759,1.45,0.822,-0.08575,0.7734,-0.448,-0.06143,1.626,1.6,-0.006252,0.2861
1.034,0.832,-0.357,0.6025,0.597,0.1884,-0.000978,-0.1958,-0.5713,0.6206,-0.928,1.236,-0.4744,1.178,-0.0968,0.0899,-0.6987,-0.4531,-0.3325,0.09283
-0.858,1.581,0.7056,0.5854,0.2996,2.262,-0.1041,-1.016,2.246,1.778,0.131,-1.669,2.732,-1.271,2.102,0.7466,-0.82,-0.6694,1.532,0.0492
-0.431,-0.575,-1.35,0.07294,1.264,-1.022,-0.8247,1.407,-0.808,-0.822,0.4856,-0.8325,0.01736,-0.6553,0.2593,-0.332,-0.4192,-0.5474,-0.2744,-0.4497
-1.609,0.3884,-1.467,0.4773,-0.678,-0.3757,-0.3975,-0.7104,-0.6733,0.5454,1.502,0.7876,-0.6978,0.8936,-0.5864,-0.05307,2.15,2.24,0.2174,0.2996
0.0419,0.311,1.11,-0.8145,0.918,-0.5767,-0.7773,0.3057,0.0846,0.1061,-1.424,1.264,-0.0843,1.36,0.0873,0.1543,0.4675,0.03073,-0.2827,-0.0346
1.625,0.4333,0.4421,-1.44,0.2045,-0.5933,-0.07605,-1.326,-0.582,0.4744,-0.7705,1.131,-0.4888,1.138,-0.288,0.0522,-1.087,-0.5327,-0.357,0.1385
0.3042,-0.369,-0.938,1.473,0.3687,-1.067,1.949,-0.8623,-0.37,-0.5005,0.925,-1.342,-0.02617,-1.322,-0.2322,-0.4194,0.1173,-0.2397,-0.3044,-0.2517
1.194,1.226,-0.08484,1.698,1.623,1.142,2.752,2.2,0.536,1.314,-0.4758,1.584,0.158,1.671,0.474,0.39,-1.05,-0.7812,-0.1926,0.3845
0.05106,1.3,1.074,-1.216,-1.161,1.369,-0.3796,-0.3306,1.07,1.418,-1.028,0.902,0.54,0.8657,-0.335,-0.05325,-0.2388,-0.4033,-0.2314,-0.161
1.66,-1.535,-1.435,-0.713,-1.612,0.2761,-0.9272,0.9214,-0.8447,-1.506,1.053,-0.5786,-0.7524,-0.5273,-0.6997,-0.3882,0.7534,0.3716,-0.2717,-0.2034
-1.266,1.365,0.8413,0.3174,1.043,1.583,-0.512,0.6436,1.338,1.552,0.7983,0.911,1.1045,1.203,0.6846,0.272,-0.011894,-0.2952,0.1155,-0.317
-0.2827,0.1943,1.012,0.7583,-1.4,-0.623,0.2373,0.1958,0.3884,-0.2148,-1.114,0.625,-0.391,0.685,-0.7085,-0.0967,-0.3013,-0.4482,-0.3552,-0.3381
-1.333,-1.279,-0.9854,-0.5117,-0.3528,-0.0977,-1.003,-1.26,-0.8945,-1.149,-1.104,0.8154,-0.562,0.8555,-0.4504,-0.09296,-0.5137,-0.4927,-0.3174,-0.394
0.865,0.4438,0.6875,0.3054,0.3186,-0.605,-0.7046,-1.115,-0.0465,0.3196,-0.2732,-0.7026,-0.4814,-0.4417,-0.2241,-0.386,-1.066,-0.4946,-0.3552,-0.3098
-1.063,0.3047,1.629,0.0368,-0.3386,-0.915,-0.709,-1.173,1.186,-0.04004,-1.409,1.314,-0.2076,1.349,-0.374,0.1411,0.818,0.191,-0.3135,-0.171
-1.519,0.3948,-1.06,0.2869,-1.289,-0.6333,-0.4424,-0.00938,-0.812,-0.01907,1.635,-1.214,-0.2053,-1.118,-0.7427,-0.4136,2.375,2.664,0.426,0.546
1.188,-0.871,-0.755,-0.5,1.097,-0.7363,-0.948,0.6826,-1.03,-0.8496,-0.9824,0.4214,-0.2312,0.4753,0.0947,-0.1354,-0.7725,-0.8145,-0.3218,-0.10583
1.572,-0.5312,0.06805,1.615,-0.4749,-1.129,2.318,-0.9365,-0.03534,-0.3518,0.9487,0.3254,0.0983,0.4136,-0.3735,-0.202,0.3787,-0.2139,-0.2805,-0.2083
-0.2544,1.336,-1.171,-0.4636,0.514,1.365,-0.9326,-0.2947,-0.04056,1.281,-0.639,-0.265,0.4587,0.005486,0.0529,-0.255,-0.8726,-0.7974,-0.2444,-0.417
-0.724,-1.109,-0.00757,0.716,1.619,-0.3767,0.004066,2.533,-0.5537,-1.122,-1.207,-0.2142,-0.3096,-0.1292,0.38,-0.193,-0.3926,-0.4846,-0.2766,-0.5312
0.09406,0.46,1.311,-0.408,0.865,-0.3894,-0.829,0.10645,0.4836,0.3748,-0.1879,-0.1323,-0.6724,-0.4224,0.03091,-0.3416,-0.7856,-0.4058,-0.339,-0.412
-0.618,0.409,-0.4253,0.974,0.492,-0.6045,0.6636,-0.652,-0.649,0.1163,1.284,0.04004,-0.4893,-0.1195,-0.1805,-0.309,0.9097,0.4675,-0.278,-0.46
-0.562,1.518,-1.089,-0.7,-0.401,2.146,-0.828,-0.881,0.8423,1.398,-1.315,0.2554,2.357,0.2021,1.439,0.4456,0.06445,-0.3867,0.994,-0.2834
-1.362,1.557,0.4985,0.4575,0.3606,2.168,-0.3198,-0.8887,1.908,1.498,-0.4993,0.8193,2.46,0.4783,1.7295,0.6733,-1.031,-0.6074,1.166,-0.1809
0.2913,1.005,-0.618,0.3318,0.01537,0.748,-0.3142,-0.85,-0.508,1.171,0.893,1.695,0.000817,1.884,-0.3179,0.3567,0.02351,-0.5376,-0.3333,0.287
-0.6904,-0.8853,-0.1748,-1.717,0.5625,-0.79,0.3296,-0.659,-1.194,-0.974,0.7827,-0.4587,-0.3743,-0.614,-0.2239,-0.405,-0.3423,-0.494,-0.3647,-0.5366
1.512,-0.886,1.51,-1.705,-0.8135,-0.782,0.3662,-0.7896,0.5215,-1.053,-1.164,1.185,-0.1857,1.221,-0.54,0.03305,0.1392,0.01203,-0.3066,0.11896
-0.09796,-0.1592,-0.5166,-0.83,0.6885,-0.8193,-0.8447,-0.2932,-1.08,-0.1859,1.396,0.9883,-0.0804,0.798,-0.01805,-0.0462,1.423,1.066,-0.1356,-0.009445
1.395,-1.707,0.567,1.072,0.0946,0.845,0.7744,-1.17,0.5415,-1.317,0.852,-1.665,-0.2847,-1.564,-0.286,-0.434,0.04773,-0.304,-0.31,0.015015
0.1344,-0.1704,0.6187,-0.7935,0.8228,-0.851,-0.7563,-0.4438,-0.425,-0.26,0.6206,-0.708,-0.07404,-0.712,0.00819,-0.3635,-0.406,-0.6206,-0.3645,-0.3762
-1.107,1.752,0.379,-0.0897,-1.0625,2.922,-0.762,-0.2502,2.957,2.08,0.8525,-0.926,4.57,-0.742,5.02,5.44,-0.1311,-0.4224,5.516,3.832
1.564,1.504,1.598,-0.507,1.557,1.811,-1.024,2.13,2.43,1.56,-0.0672,-1.0205,1.366,-0.788,1.139,0.0495,-0.4458,-0.543,0.288,-0.0931
-1.008,0.91,-0.2593,-0.2983,-0.927,0.655,-1.008,-0.4268,-0.5156,1.104,-0.2913,-0.3867,-0.3438,-0.229,-0.52,-0.3577,-1.209,-0.5474,-0.3225,-0.54
1.117,1.338,1.182,-1.481,0.4373,1.368,0.0348,-0.736,1.137,1.362,1.081,-1.399,0.5376,-1.129,0.0995,-0.4067,0.9043,0.7373,-0.09204,-0.04752
-1.336,-1.098,-0.514,1.255,-1.205,-0.6685,1.379,-0.2852,-0.4363,-0.9116,-1.466,1.163,-0.4556,1.276,-0.6147,0.10443,0.182,-0.3928,-0.3496,-0.2474
-1.548,-1.653,-0.2754,-0.588,0.893,0.5874,-0.9116,0.406,-0.678,-1.053,-0.4714,-0.2803,-0.4927,-0.4187,0.0432,-0.3455,-1.254,-0.3237,-0.3193,-0.627
0.979,-1.2,0.3003,1.195,-1.684,-0.3108,1.137,1.453,-0.1302,-0.8223,-1.088,-0.799,-0.4067,-0.765,-0.7373,-0.3953,-0.617,-0.4617,-0.3218,-0.3037
-0.77,0.4006,-1.322,-1.628,0.2778,-0.7534,0.1681,-0.7915,-1.182,0.183,0.2115,0.926,-0.377,1.004,-0.1528,-0.01093,-0.8,-0.6313,-0.3435,-0.2788
-1.382,-0.607,-0.2827,-1.523,-0.8955,-0.88,0.118,-0.6797,-1.157,-0.594,-1.544,-1.569,-0.0819,-1.593,-0.54,-0.4888,0.2593,0.0801,-0.34,-0.4058
-0.663,-1.708,-0.3445,-1.133,0.0767,0.8994,-0.5503,-1.197,-0.579,-1.5625,1.496,1.573,-0.4202,1.719,-0.3628,0.293,1.721,1.354,-0.1009,0.357
0.124,-0.609,1.46,1.338,1.389,-0.7686,1.5625,1.509,1.249,-0.551,0.1455,1.706,-0.1202,1.817,0.3286,0.42,-0.2817,-0.615,-0.2915,0.3406
0.07367,-0.4075,-0.808,0.605,-0.99,-1.104,-0.2216,-0.3772,-0.648,-0.3127,-1.425,0.637,0.1735,0.522,-0.458,-0.1716,0.1192,0.2164,-0.2462,-0.3015
-0.001986,1.06,0.2456,-0.695,-1.466,0.9487,-0.6978,0.1181,-0.1682,1.076,0.5693,0.4736,0.0001585,0.669,-0.5864,-0.136,-0.68,-0.795,-0.3357,-0.2935
