V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
0.8574,0.9346,1.728,-0.7207,0.3755,0.645,-1.086,0.3665,0.3735,-1.684,0.2189,-0.1103,-1.477,1.596,0.223
1.292,-0.0072,-0.113,-0.9746,0.0215,-0.5137,-0.7812,0.4863,0.705,-0.4783,-0.718,0.6577,-1.164,1.68,-0.652
-0.4763,-0.1498,-0.4045,1.2295,1.477,-0.8164,-0.311,0.555,0.996,-0.001502,-0.7437,-0.647,0.568,-0.822,-0.5576
-0.5713,-0.9326,-0.3503,-0.4531,-1.492,-0.7593,0.891,0.706,0.628,1.879,-0.5547,0.96,-1.158,1.334,-0.9785
-1.304,-0.715,1.198,0.3005,1.564,-0.4473,0.02573,0.742,0.861,0.3057,-1.084,-0.7676,1.236,-0.567,-1.312
0.8613,-1.069,-1.11,1.219,0.508,-0.853,1.43,-0.9175,-1.324,-0.1699,1.271,-0.4136,0.412,-0.4739,0.595
-0.2227,-1.58,0.9067,-1.108,-1.641,-0.9985,1.878,-0.657,-0.499,1.655,0.5454,1.073,-1.094,1.058,-0.1608
0.9688,0.003967,-1.105,-1.069,0.836,-0.8555,-0.1833,0.4468,0.7295,-1.195,-0.775,2.246,-0.6704,0.4927,-1.062
-1.597,0.204,0.2476,0.8135,-0.919,-0.4744,-0.5625,0.968,0.678,1.086,-0.79,-0.3953,0.304,-0.3665,-0.0889
0.8276,-0.09344,-0.3367,1.705,0.301,-0.828,-0.1204,-0.826,-1.147,-0.6123,1.167,-0.6143,1.334,-1.762,1.286
0.944,-1.213,-1.701,-0.05905,0.971,-0.902,1.31,-0.2474,-0.1189,-0.577,0.733,0.525,-1.699,1.672,-0.3752
-0.5464,-0.1163,0.8496,-1.565,-0.000198,-0.4026,-0.2441,1.423,1.058,0.7354,-1.433,1.016,-0.4106,0.1058,-1.276
1.537,0.05377,-0.8643,0.5654,-0.1504,-0.1414,-0.5586,-0.3003,-0.1564,-0.548,0.64,-0.3516,-0.984,1.359,0.8335
-0.0788,0.832,1.398,-0.4338,-0.5474,0.7676,-0.353,0.309,0.3706,0.1562,-0.282,-0.8267,0.3447,-1.417,0.8296
-0.779,-0.9946,-1.529,-0.611,1.244,-0.727,1.001,0.596,0.7817,0.4575,-0.804,0.838,-0.8535,1.028,-1.858
0.4827,0.2764,0.1399,0.1522,1.544,-0.3154,-0.662,0.6553,0.7817,-1.445,-0.821,0.10626,-0.3193,0.2908,-0.423
-1.243,1.427,0.3406,0.9766,-1.374,2.098,-0.9927,-1.414,-1.406,0.619,1.419,-1.235,1.808,-1.348,1.311
-0.4539,0.856,0.994,-0.06204,-0.3765,0.188,-0.983,0.677,0.8403,0.2922,-0.844,-0.675,0.9814,-0.852,-0.0245
-0.4148,-0.2854,1.128,-0.02214,1.535,-0.323,-0.2805,1.077,1.013,-0.088,-1.386,-0.4465,0.6763,-0.6436,-0.683
-1.35,1.512,0.8965,1.679,1.163,2.12,-1.067,-2.213,-2.053,-0.696,1.563,-2.379,2.055,-1.3955,1.216
-1.707,1.237,1.589,0.3357,-0.934,0.949,-0.9395,0.72,0.94,0.7305,-0.905,-0.7715,1.318,-1.312,0.1368
-1.67,0.04752,0.0145,0.4836,-1.503,-0.6265,-0.3376,1.042,0.8003,1.393,-1.004,0.634,-0.5684,0.716,-0.871
1.609,0.578,1.402,0.4434,1.564,0.11865,-0.794,-0.475,-0.78,-2.096,1.034,-0.7734,0.9585,-0.998,1.084
-0.9326,-0.4146,-0.984,-1.475,-1.018,-0.1934,-0.07715,1.077,0.8726,1.549,-1.146,1.959,-0.399,0.754,-1.51
0.8013,1.547,0.4158,0.1855,-0.883,2.252,-0.8203,-1.534,-1.536,-0.7007,1.45,-0.9536,1.545,-1.551,2.076
0.8057,-0.7114,-1.68,0.01472,-0.2502,-0.7163,0.569,0.3726,0.4204,0.2683,-0.3105,0.926,-1.698,1.564,-0.8975
-0.4873,-1.764,1.457,-1.074,0.396,-1.119,1.861,-0.713,-0.9937,0.703,1.121,-0.4766,0.1597,-0.2864,0.2324
-1.577,-0.5337,-0.57,-1.046,0.1914,-0.625,-0.01796,1.252,0.8237,1.016,-1.232,0.849,-0.5156,0.9375,-1.804
1.348,1.025,-0.8984,0.3552,-1.651,1.191,-0.609,-0.4202,-0.6206,-0.7217,0.576,0.621,-0.6494,0.2783,1.52
1.056,0.892,-1.49,0.791,-0.9775,0.488,-0.748,0.2029,0.2471,-0.7573,0.01862,0.849,-1.641,1.319,0.3484
0.848,1.54,1.055,-0.892,1.044,2.852,-1.307,-1.66,-1.794,-1.991,1.503,-0.548,0.864,-0.901,1.326
0.263,-0.5674,-1.639,1.443,0.6816,-0.455,0.2651,-0.423,-0.3804,-0.3123,0.6523,-0.06934,-0.906,1.038,0.0732
1.456,1.539,0.963,0.8394,1.364,2.61,-0.6333,-2.6,-1.641,-2.232,1.274,-1.252,2.08,-1.937,1.412
-0.3818,-1.235,0.4846,1.441,1.543,-0.976,1.28,-0.3381,-0.3682,0.371,0.519,-1.555,0.7705,-1.043,0.2211
-1.487,1.395,-0.721,0.2861,0.7666,1.811,-0.8657,-0.5117,-0.636,-0.69,0.628,-1.058,0.9263,-1.071,1.111
0.1121,1.072,1.547,-1.527,-0.241,0.5938,-0.9873,0.902,0.995,-0.352,-1.033,0.3562,-0.4648,0.716,-0.4255
0.006493,-1.107,-0.7915,1.448,0.391,-1.012,0.8076,-0.483,-0.6787,0.3186,1.101,-0.7075,0.713,-0.594,0.375
0.0944,0.806,-0.9546,1.104,-1.08,-0.1168,-0.778,0.2551,0.57,-0.0193,-0.3828,0.3464,-1.064,1.181,-0.2063
0.1119,-0.2566,0.872,-1.229,1.359,-0.7466,-0.4858,0.8516,0.739,-0.616,-0.971,0.751,-0.288,0.7954,-1.398
-0.5405,-1.301,0.923,-1.587,0.3235,-0.99,1.456,0.1974,0.4753,0.8403,0.1073,0.1685,-1.365,1.339,-1.218
0.4895,0.55,1.807,-0.8164,0.71,0.4875,-0.5586,0.5005,0.702,-1.449,-0.422,0.03403,-1.007,0.9834,-0.333
-1.759,-1.007,0.73,1.673,0.3936,-0.959,0.8584,-0.9043,-1.416,1.04,1.202,-1.694,1.8125,-1.119,0.248
-0.4578,1.512,-0.6646,-0.5156,0.4998,2.422,-1.045,-1.278,-1.261,-0.725,1.146,-0.885,0.9634,-1.1,1.266
-1.361,-0.495,-0.0667,0.606,-0.518,-0.4326,-0.1195,0.9487,0.8643,1.778,-1.079,-0.3777,0.4875,-0.5415,-0.6357
0.5776,-0.4219,0.314,-0.1302,-0.665,-0.3638,-0.1747,0.85,0.572,0.5435,-0.6924,-0.2491,-0.3093,0.4475,0.021
-0.774,-0.2844,-1.169,1.098,-0.584,-0.355,0.1289,0.4343,0.744,1.326,-0.4878,0.01188,-0.6646,0.1207,-0.3518
0.5063,0.3364,-0.796,-0.357,-0.499,-0.1188,-0.9097,0.748,0.8755,-0.2983,-1.075,0.8,-0.5947,1.315,-0.638
1.612,0.08435,-1.721,1.326,1.322,-0.418,-0.3792,-1.28,-1.548,-1.473,1.256,0.536,0.1733,-0.561,0.623
0.8555,1.325,-0.5664,0.333,0.2394,1.732,-0.8877,-1.169,-1.491,-1.325,1.55,-0.7397,1.223,-1.288,1.529
0.599,-0.5117,1.122,1.158,-0.888,-0.515,0.1641,0.2059,0.3665,0.425,-0.09705,-0.9346,-0.02931,-0.362,0.842
0.544,-1.794,-1.634,0.1687,-1.262,-0.9697,2.229,-1.213,-1.5625,0.9297,1.186,1.05,-0.3926,0.4822,0.1027
0.804,1.587,-0.39,-1.8,-0.2423,2.436,-0.9316,-1.392,-1.685,-0.9985,1.176,0.4463,-0.2339,-0.1836,1.59
1.149,1.597,-0.7603,1.057,0.729,2.389,-0.739,-2.385,-1.831,-2.043,1.447,-0.4104,0.6807,-1.343,1.484
-1.023,0.5845,0.7266,1.379,0.1212,-0.1251,-0.2688,-0.07904,-0.0762,0.2076,0.3489,-1.734,0.538,-1.521,0.7173
-0.8315,-1.422,0.2354,-1.132,-0.5146,-1.106,1.841,-0.55,-0.7363,1.625,0.732,0.1602,-0.5605,0.7266,0.01416
0.161,-1.726,-0.2136,0.266,-0.787,-0.833,2.398,-1.034,-1.416,1.174,1.368,-0.617,1.3,-1.168,1.015
-1.104,0.2773,-1.039,-1.026,0.4058,-0.3154,-0.3398,1.461,1.151,0.0383,-1.766,1.826,-0.3765,-0.08887,-1.096
-0.8403,1.383,-0.803,1.46,0.1211,1.725,-0.941,-1.707,-1.683,-0.2089,1.273,-1.687,2.273,-1.26,1.229
0.517,1.3955,-0.6357,-1.08,1.357,1.937,-0.894,-0.8975,-1.006,-2.023,1.113,0.517,-0.501,0.659,0.1976
0.588,1.455,0.8145,0.4346,-0.914,2.111,-1.1,-1.247,-1.409,-0.72,1.212,-1.245,1.527,-1.28,2.068
-1.241,0.4778,0.1654,-0.2908,1.115,0.2024,-0.911,1.029,0.895,-0.5195,-1.389,0.1342,0.10034,-0.417,-0.5425
-1.307,0.792,-1.349,1.335,-0.3293,0.01677,-0.827,0.285,0.4417,0.4163,-0.3157,-0.2289,-0.7075,0.8945,-0.313
1.378,0.846,0.1154,0.6235,-1.043,-0.2347,-0.6943,-0.2703,-0.2339,-0.649,0.3308,-0.2495,-0.8716,0.907,1.379
-0.01439,0.3044,0.604,-0.3103,1.689,-0.5054,-0.718,1.142,0.854,-0.9106,-1.234,0.3877,-0.0972,-0.09644,-0.791
-0.7827,-0.7617,-0.187,-0.1748,0.6616,-0.4958,0.4348,0.9507,0.789,0.55,-0.892,-0.7007,1.279,-1.061,-1.044
1.401,0.2903,0.411,0.578,-0.0527,-0.5337,-0.721,0.11584,0.556,-0.745,-0.3203,-0.5376,-0.0758,-0.3489,0.869
1.342,1.598,-1.04,0.5493,-0.271,2.32,-0.8784,-2.307,-1.789,-1.085,1.974,-0.435,0.8203,-1.465,2.184
0.883,-0.3704,-0.767,0.7686,1.67,-0.8057,-0.4644,0.6553,0.802,-0.995,-0.756,0.5654,-0.6055,1.824,-1.221
-1.121,-0.8965,1.0625,-1.699,-0.258,-0.684,0.5474,1.469,1.242,1.45,-1.665,0.9775,-0.3923,0.8184,-1.841
0.0629,0.1447,-1.573,-1.107,0.11755,-0.02351,-0.415,0.8667,0.858,-0.05234,-1.108,1.5625,-0.626,0.6733,-1.2295
0.003435,0.1957,1.532,0.3367,0.06885,-0.3037,-0.741,1.212,0.9316,-0.1669,-1.446,-0.2493,0.1698,-0.591,0.11444
0.53,0.9824,1.194,0.786,1.084,0.349,-0.9883,0.09625,0.2627,-1.685,0.03632,-0.565,-0.1265,-0.2683,0.6504
-0.738,1.491,0.2563,0.08606,1.203,1.778,-1.047,-0.583,-0.8667,-1.059,0.641,-1.128,1.55,-1.275,1.08
-1.505,-1.151,-0.1814,-1.487,0.5464,-0.613,1.429,0.2974,0.6245,1.0205,-0.393,0.281,-0.793,1.066,-1.782
-0.3145,1.03,0.3162,-0.8706,-0.05945,0.825,-0.9165,0.869,0.817,-0.2296,-0.8477,-0.2886,0.0968,-0.624,0.02151
0.2898,1.587,1.096,0.944,0.9116,2.682,-1.007,-2.064,-1.949,-1.463,1.624,-1.754,2.037,-1.424,1.5205
0.00024,0.0707,0.605,0.611,-0.736,-0.1266,-0.5576,0.396,0.3418,0.6777,-0.146,-1.028,0.2507,-0.568,0.384
0.8335,-0.6733,-1.528,-0.2019,0.3872,-0.508,0.0695,0.6943,0.774,-0.613,-0.6245,0.897,-0.63,1.166,-1.058
-1.6455,1.5205,1.409,-0.5713,1.644,2.785,-0.8237,-1.1045,-1.369,-0.731,1.095,-1.679,2.07,-1.692,0.921
-0.44,-0.9463,1.768,0.9614,-0.855,-0.7,1.0625,0.1349,0.576,1.552,-0.578,-0.9,0.805,-1.133,0.01863
-0.8516,1.367,-1.499,-1.798,-1.307,1.865,-0.835,-0.602,-0.9307,0.4695,0.9272,1.608,-0.906,0.894,0.1477
0.692,-1.5,0.3894,-0.014244,1.63,-0.7715,1.881,-1.318,-1.471,-0.4524,1.17,-1.185,1.616,-1.061,0.8037
-1.521,1.477,0.5884,-0.865,-0.1223,2.152,-0.722,-0.876,-1.277,0.3286,1.287,-1.297,2.06,-1.7295,1.138
-1.64,-0.0424,-0.3262,-0.827,0.7134,-0.8105,-0.2395,1.007,0.964,0.4373,-0.95,0.4556,-0.608,0.3977,-1.424
0.3235,1.03,0.616,1.591,0.02994,0.2261,-0.576,-0.3674,-0.5156,-0.8857,0.91,-1.35,0.994,-1.551,1.469
0.4497,0.86,-0.02348,0.537,1.316,0.4358,-0.844,0.499,0.705,-1.838,-0.4138,-0.09216,-0.5586,0.819,-0.515
-1.277,-1.772,1.485,0.02977,1.195,-0.7617,2.19,-1.206,-1.467,0.612,1.222,-1.752,2.078,-1.104,0.06757
1.351,0.06726,-1.649,-0.827,0.7563,-0.4856,-0.4954,0.3396,0.5776,-1.192,-0.3418,1.726,-1.046,1.497,-0.9365
-1.033,0.694,-0.992,0.5903,1.406,0.02412,-0.887,1.042,1.253,-0.673,-1.366,0.4878,-0.0761,-0.3105,-0.9155
-0.4973,-0.0967,1.616,-1.673,1.332,-0.427,-0.1461,1.115,1.016,-0.0274,-1.297,0.571,-0.1835,-0.3296,-1.216
1.534,-0.9165,-0.9404,1.093,0.3794,-0.608,0.188,-0.964,-1.696,-0.658,1.088,-0.4812,0.8267,-0.5933,0.9727
0.527,0.04767,0.04114,1.512,0.4573,-0.5054,-0.53,-0.1738,-0.07684,-0.8354,0.285,-0.846,-0.03113,-0.1501,0.8433
0.8496,-0.6577,1.029,-0.709,0.3137,-0.8604,0.272,0.651,0.8296,-0.3643,-0.4814,-0.0546,-0.7974,1.028,-0.4314
1.143,-1.444,1.804,-0.4648,-1.192,-1.031,1.533,-0.2152,0.1978,0.5835,0.2605,0.2595,-1.693,1.516,-0.344
1.174,-0.187,0.529,1.136,-0.4985,-0.589,-0.227,-0.1699,-0.1874,-0.01772,0.667,-0.818,-0.01374,-0.5454,1.369
0.782,-1.789,-1.425,-0.9814,1.238,-0.8745,2.254,-1.629,-1.554,-0.5103,1.277,0.9897,-0.2301,-0.1799,0.03387
1.398,-0.4814,-0.924,-1.279,0.02414,-0.6494,-0.092,-0.0685,0.2172,-0.1432,0.2194,0.9214,-2.006,1.872,-0.6353
-0.793,-0.426,1.273,1.113,-1.289,-0.783,-0.4268,0.3486,0.3618,1.772,-0.1923,-0.641,0.0722,0.4727,-0.2935
-1.6875,0.8154,1.628,-1.022,-0.5864,-0.0105,-0.7075,0.9644,0.8433,0.613,-1.005,0.2025,-0.2261,-0.04254,-0.4458
0.8906,-1.509,0.03943,0.6875,-1.647,-0.573,2.047,-1.422,-1.355,0.748,1.1875,-0.347,0.2067,-0.4304,1.402
-1.579,1.215,0.7134,0.7197,1.466,1.204,-0.8086,0.5015,0.8677,-0.949,-0.4807,-1.089,1.133,-1.32,-0.0821
-0.942,-1.808,-0.2417,1.176,1.037,-0.964,2.318,-1.576,-1.654,0.614,1.426,-1.345,1.915,-1.295,0.4553
0.7793,-0.4023,0.139,0.5405,1.703,-0.4146,-0.2737,0.3083,0.5264,-0.913,-0.2783,-0.82,0.123,0.134,-0.2252
0.424,1.285,-0.0628,-0.4395,1.16,1.37,-1.091,0.2421,0.7095,-1.836,-0.4497,0.2478,-0.9033,0.969,-0.66
0.3552,1.317,-1.324,1.176,-1.4375,1.666,-0.8784,-1.1875,-1.3545,-0.3564,1.256,0.2764,-0.5903,0.6963,1.318
1.122,1.516,0.61,0.865,-0.2373,2.512,-0.7617,-2.203,-1.939,-1.284,1.369,-0.9604,1.627,-1.428,2.14
-0.4575,-0.288,-1.024,-1.03,0.05133,-0.9727,-0.4714,1.37,0.8394,0.6006,-1.358,1.895,-0.7725,1.588,-2.143
0.6406,1.214,1.263,1.557,1.615,1.254,-1.186,-0.955,-1.284,-2.049,1.199,-1.194,1.742,-1.368,1.247
-1.321,0.4531,-0.8193,1.215,-0.3977,-0.646,-0.776,0.7812,0.7026,0.643,-0.923,0.05576,-0.1285,-0.07654,-0.4883
-0.881,-1.757,1.499,-1.23,1.699,-0.707,2.234,-0.9185,-1.172,0.4753,1.039,-0.9463,1.31,-1.05,-0.03058
-0.822,1.609,0.4207,1.191,0.4521,2.617,-0.733,-2.152,-1.986,-0.558,1.488,-2.023,2.258,-1.465,1.511
0.36,-0.02313,1.751,0.251,-0.7744,-0.6353,-0.2783,0.855,0.8374,0.4207,-1.08,-0.09076,0.2239,-1.061,0.248
-0.949,0.3704,-0.04605,1.112,-0.0841,-0.2812,-0.6733,0.839,0.6265,0.54,-0.9644,-0.7856,1.473,-1.318,-0.03522
-0.0691,-0.7856,0.537,-0.7344,0.6763,-0.4663,0.423,1.111,0.9775,0.0603,-1.27,0.1461,0.04935,-0.1816,-0.9453
0.669,1.268,-0.7246,-0.562,1.175,1.391,-0.6914,-0.562,-0.6587,-1.726,1.007,-0.0659,-0.4707,0.5522,0.701
1.3545,-1.638,1.268,-0.653,0.3323,-0.8022,1.821,-1.303,-1.398,-0.374,1.398,-0.729,0.9434,-1.001,1.271
0.702,-1.079,1.369,-1.144,1.035,-0.385,1.644,-0.659,-1.399,-0.3726,1.133,-0.5703,0.953,-1.146,0.7563
-1.148,-0.783,-1.142,1.7,-0.7827,-0.7627,0.506,-0.4504,-0.5977,1.915,0.984,-0.2878,-0.2085,0.1649,0.36
-0.1013,-0.3264,-1.199,0.4058,-0.03555,-0.3743,-0.2036,0.937,0.8247,0.764,-1.053,0.2559,-0.255,0.456,-1.083
-1.479,-0.02385,-1.302,-0.7017,-1.63,-0.5205,-0.816,1.322,1.017,1.721,-1.296,2.377,-0.643,1.639,-1.654
-0.9873,-1.589,0.2369,1.421,-1.155,-1.071,2.361,-1.69,-1.553,1.86,1.549,-0.5474,1.284,-1.059,0.901
0.3337,-0.36,0.006287,0.8154,-0.6323,-0.625,-0.02995,0.5435,0.7056,0.4246,-0.3564,-0.684,0.0933,-0.7056,0.4937
0.177,-0.622,0.5425,0.092,0.995,-0.4854,0.2903,0.563,0.6167,-0.3918,-0.7314,-0.658,1.125,-0.767,-0.4546
-1.592,-1.437,-1.723,-1.146,-0.8213,-0.671,2.006,-0.543,-0.931,2.0,1.226,1.254,-0.509,0.781,-0.6025
0.9634,1.252,1.296,-0.7725,0.0779,1.542,-0.5894,-0.537,-0.718,-1.262,0.5996,-0.2483,-0.0514,-0.7446,1.634
-0.299,-0.2507,1.601,-0.014404,1.089,-0.3237,-0.2576,0.9976,0.9326,0.02266,-1.549,-0.4868,0.92,-1.014,-0.78
-1.3545,-1.615,0.6885,-1.283,-0.618,-1.029,1.96,-0.5103,-0.568,1.973,0.8994,0.05154,-0.6113,1.0205,-0.2722
-0.2479,-0.442,-0.2847,-0.4302,-0.3696,-0.6396,-0.07074,1.068,0.962,1.018,-1.17,0.4053,-0.3047,0.429,-1.16
-1.541,-1.706,0.529,0.9663,1.369,-0.3606,2.402,-1.717,-1.787,0.952,1.499,-2.121,2.363,-1.294,0.1576
1.375,-0.0669,0.2493,0.45,0.4246,-0.2834,-0.568,-0.1164,0.02751,-0.956,0.364,-0.805,0.1367,0.07715,0.4707
-1.282,-0.2717,-1.522,0.695,1.632,-0.386,-0.1766,0.7666,0.7954,0.0832,-0.7515,0.0536,-0.2039,0.0467,-1.319
0.458,1.573,-1.067,-0.575,0.4548,2.451,-1.096,-1.568,-1.633,-1.546,1.048,0.2222,-0.2576,0.0782,1.075
-0.981,1.324,-1.506,-1.248,-0.731,1.35,-0.867,0.512,0.8506,0.5703,-0.5327,1.196,-1.105,1.229,-1.004
0.684,-1.376,0.3691,0.485,0.3132,-0.8135,1.936,-1.321,-1.292,-0.1827,1.223,-1.247,1.647,-1.072,1.041
1.072,0.887,-0.4556,0.4722,-1.183,1.027,-0.712,-0.2832,-0.08417,-0.5625,0.2172,-0.03069,-1.211,1.463,0.994
0.595,-0.542,-0.9287,-1.008,-1.198,-0.4675,-0.1628,0.9307,0.588,0.6196,-0.8457,1.739,-0.6543,1.227,-0.964
0.732,-1.38,0.4666,0.9624,0.282,-1.057,1.558,-1.063,-1.428,-0.153,1.118,-0.9463,1.331,-1.114,1.217
-0.1514,0.8276,0.6006,-1.743,0.5635,0.1324,-0.6924,1.207,1.02,-0.7954,-1.465,1.529,-0.4434,0.411,-0.959
1.104,-1.691,-1.252,1.24,0.369,-0.7285,1.978,-2.08,-1.849,-0.1306,1.774,-0.4363,1.345,-1.264,0.906
-1.001,-0.871,-1.164,0.577,-1.494,-0.9673,0.4207,0.6875,0.8213,1.819,-0.702,1.406,-0.7407,1.292,-1.479
1.316,-1.7,-0.707,1.296,1.087,-0.6626,2.232,-2.543,-1.871,-0.583,1.646,-0.7993,1.602,-1.065,0.9287
0.915,0.905,-0.582,0.4043,1.096,0.644,-0.625,0.09595,0.3782,-1.791,0.3154,-0.2039,-1.166,0.975,0.1306
0.26,0.4238,-0.299,-0.754,-1.334,-0.67,-0.508,1.024,0.978,0.1729,-1.19,1.699,-0.4824,0.3855,-0.7354
1.189,0.8003,-0.10297,-1.342,-1.69,0.3423,-0.965,0.2471,0.3716,-0.4055,-0.4062,1.445,-1.418,1.383,0.08484
-1.375,1.323,-0.954,-1.693,1.656,1.448,-0.976,0.2183,0.6343,-0.8115,-0.4797,0.8247,-1.263,1.418,-1.077
0.0463,-0.7207,-0.75,-1.401,1.502,-0.692,-0.1678,1.037,0.834,-0.1533,-1.122,1.335,-0.5337,1.5625,-2.025
-1.78,1.088,-1.431,-0.2737,1.161,0.887,-0.8203,0.8154,0.9126,-0.7495,-1.011,0.749,-0.6025,0.76,-1.222
-0.9434,-1.785,-0.3167,0.563,0.908,-0.9688,2.113,-1.187,-1.42,0.8193,1.376,-1.311,1.785,-1.003,0.1764
-0.2915,-1.137,0.0973,-0.592,1.04,-0.606,1.691,-0.261,-0.2778,0.4626,0.5205,-1.222,0.4543,-0.9717,0.0243
0.9927,-1.494,1.647,1.1455,-1.193,-0.72,1.78,-1.842,-1.758,0.811,1.458,-0.907,1.642,-1.078,1.376
0.9746,1.128,1.333,-0.4038,-0.906,0.8545,-0.503,0.3884,0.8594,-0.689,-0.5293,-0.2467,-0.1238,-0.607,1.153
0.2585,-1.54,-1.24,0.2834,0.2113,-1.02,1.878,-0.853,-0.841,0.2805,1.156,0.05347,-0.1163,0.09247,-0.0594
1.414,-1.343,-0.776,0.928,-0.2256,-0.7295,2.02,-2.285,-1.827,0.1271,1.873,-0.6895,1.405,-1.01,1.234
-0.8564,1.033,-0.805,0.4453,-1.363,0.914,-0.6387,0.6465,0.885,0.7,-0.854,0.5527,-0.656,0.5527,-0.5776
1.218,-0.3628,1.095,1.48,-1.27,-0.5503,-0.3438,-0.6997,-0.946,0.3633,0.948,-0.7173,1.172,-0.4944,1.042
0.3716,-0.1329,-1.273,-0.849,-1.343,-0.3538,-0.1305,0.9585,0.869,0.5454,-1.209,2.375,-0.8076,0.706,-0.9614
1.143,-0.4968,-1.603,-1.243,-0.858,-0.5063,-0.1255,0.5767,0.5107,0.4326,-0.1501,1.763,-2.02,1.95,-0.9043
1.238,-0.01478,0.7954,-0.2168,-1.324,-0.858,-0.5347,0.1197,0.5293,0.1676,-0.4478,0.4417,-1.074,1.728,-0.306
0.012405,-0.3318,0.869,-0.1467,-1.261,-0.974,-0.2136,0.605,0.9575,1.124,-0.876,0.599,-0.7607,1.298,-1.039
