V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
1.502,-1.213,-1.481,1.076,-0.0569,-0.748,0.791,-0.214,-0.7007,0.8696,-1.759,0.691,0.1875,0.1964,1.092,-0.0433,1.326,-0.1516,-0.881,-1.289
0.675,-0.10486,-0.317,0.966,-0.552,0.08777,1.369,-1.343,-0.3723,1.182,-0.7134,0.922,0.748,-0.3882,0.2123,0.853,-0.2285,-0.1038,-0.7524,-1.237
-1.419,0.842,1.781,-1.639,0.5015,-1.167,-0.7544,1.747,-1.086,-0.5044,-0.7036,-0.2207,0.829,0.986,-2.578,-1.551,-0.6714,0.5435,1.792,1.438
-1.585,-0.4136,2.043,-1.585,-1.237,-0.7925,0.2435,0.9585,-0.6577,-0.287,1.542,-0.0977,1.09,0.1974,-2.025,-0.0965,0.2915,0.4055,1.158,1.569
-0.8457,0.0729,0.4924,-0.9546,0.5693,-0.5625,-0.0898,-0.4175,-0.6367,-0.6255,0.846,-0.4316,0.02818,-0.1925,-0.2656,-0.8926,-0.4407,-0.2051,0.1823,-0.1108
0.1752,-1.652,-1.021,0.318,-0.4585,0.5605,0.03937,-0.3887,0.633,-0.1465,0.275,-0.389,-0.632,-0.88,1.121,-0.2169,1.952,0.2018,-0.809,-1.008
-1.27,-0.4766,0.946,-1.167,-0.947,-1.178,-0.707,0.1287,-0.764,-1.616,-0.3523,-1.0,0.3096,0.7856,-0.2915,0.1431,0.296,0.2754,0.9497,0.7583
0.1765,0.2537,-0.4604,0.5405,-0.3313,-0.614,-0.5293,0.274,-0.756,-0.1062,1.452,-0.1493,-0.957,0.01607,0.11426,-0.3655,-0.882,-0.5024,-0.3372,0.0798
0.4443,-0.552,-1.01,0.1659,0.4626,-1.169,-1.115,1.163,-0.9463,0.2178,0.04898,0.3564,-1.158,0.819,0.7124,-1.496,0.3376,0.09314,-1.075,-0.3506
-0.2148,-0.695,-0.3574,0.2803,1.007,-0.4663,1.266,-0.884,-0.3025,-1.343,-1.092,-0.644,0.4844,-0.0493,0.3354,-0.1862,0.578,0.176,0.1534,-0.692
0.2037,-0.695,0.02873,0.1688,0.6475,-1.464,1.558,1.761,-0.8013,0.687,0.737,-0.1245,0.806,2.027,0.4048,-1.643,0.7075,-0.969,-0.3418,0.731
-0.349,-1.289,-0.2255,-0.12,-1.779,1.51,1.396,-0.4438,1.822,-1.008,0.3499,-0.7817,0.6284,-0.6523,0.3079,1.741,1.53,0.10406,-0.4607,-0.8745
-1.49,0.6123,2.22,-1.483,0.781,-1.409,-0.9697,-1.653,-1.0625,-1.519,-0.733,-0.754,0.587,1.871,-2.307,0.828,-0.8623,2.248,2.03,2.88
-0.7915,-0.9277,0.4973,-0.881,-1.2705,1.03,0.776,-0.5293,1.432,-1.074,0.1826,-0.2803,0.95,-0.7495,-0.32,0.8887,1.395,0.413,0.1329,-0.4204
1.337,-1.68,0.04422,1.018,-0.0517,1.225,-1.005,-0.1945,1.544,0.515,-0.7217,-0.2761,-0.848,-1.088,-0.1459,0.1055,1.412,1.378,-1.142,-0.3457
1.207,-0.9136,-1.383,0.9297,-1.052,-0.03232,-1.121,-0.4077,-0.3652,0.877,1.334,0.563,-1.342,-0.2,0.9277,0.5366,1.119,0.9414,-1.573,0.871
-1.74,0.7095,2.434,-1.593,0.9175,1.428,1.223,-0.4092,1.498,-1.478,0.6963,-0.634,2.318,-0.5093,-2.01,-0.749,-0.8335,0.2019,2.135,0.9756
1.034,0.2988,-0.491,0.571,0.444,-0.574,-0.467,0.3726,-0.6714,1.209,-0.333,1.009,-0.6787,-0.3972,0.2703,-1.209,-0.291,-0.738,-0.5176,-1.196
0.6157,1.746,-1.024,0.8228,-0.291,-0.841,0.3704,0.703,-0.9155,1.081,1.595,1.598,-0.4578,-0.2197,0.3347,-0.1025,-1.049,-1.608,0.1909,0.1912
0.9336,-0.54,-0.4048,0.908,-1.056,-1.3,-0.804,-0.4927,-1.139,1.1045,1.399,1.672,-0.878,1.076,0.4785,0.4087,0.3572,0.5396,-1.277,1.102
0.329,1.726,0.01947,0.943,-0.409,0.6265,0.2379,-1.111,0.3877,0.5474,1.151,-0.2009,-0.312,-0.2043,-0.56,0.5537,-1.154,0.1366,-0.2094,0.1329
0.2377,-0.2261,-0.746,0.8647,-0.483,-0.3745,1.281,0.6187,-0.6016,0.463,-1.003,-0.265,0.5615,0.3584,1.058,-0.1196,-0.0387,-1.458,-0.004303,-1.061
0.604,0.8433,-0.5913,0.6177,0.665,0.4707,-0.07874,-0.6147,-0.181,1.142,-1.494,1.218,-1.006,-0.6743,0.172,-0.07166,-0.794,-0.386,-0.54,-1.534
-0.1469,-0.868,-1.556,0.1948,0.5215,0.831,1.033,1.188,0.704,0.1613,-0.36,0.0945,0.3037,-0.577,0.5664,-1.359,0.735,-0.829,-0.659,-1.179
0.5874,-1.31,-0.5845,0.653,0.02596,1.647,-0.6626,-1.34,1.747,0.33,0.195,-0.4045,-0.9434,-1.171,0.504,0.614,1.53,1.655,-1.088,0.1442
1.035,0.518,-1.299,0.89,-1.752,-1.06,1.4795,-1.586,-0.667,0.963,-0.6665,0.7026,0.2622,0.8765,1.191,3.23,-0.559,-0.5586,-0.896,-0.5405
0.2678,-0.1799,0.1703,0.592,-1.744,1.225,-0.7017,-1.648,1.235,1.005,-0.173,0.729,-0.4187,-1.105,0.1061,2.633,-0.3635,0.9966,-1.117,-0.4622
0.5815,0.5435,-0.7417,0.7803,-1.58,0.552,-0.1284,-0.10034,0.092,1.631,-0.2708,1.685,-1.207,-0.871,0.4434,1.334,-0.659,-0.871,-0.5024,-1.485
-1.029,-1.347,1.063,-1.024,-0.9307,0.1573,1.366,1.125,-0.09845,-0.2339,-0.3296,-0.0725,1.999,-0.651,-1.041,0.0795,1.222,0.4202,-0.05154,-0.96
0.5513,0.4473,-0.2482,0.6704,-0.725,0.2216,-1.46,1.507,0.07007,-0.5205,1.403,-0.2421,-1.402,0.01337,0.2031,-0.633,-0.84,-0.2119,-0.0685,0.407
-0.89,0.5186,0.5913,-0.795,-0.1356,-1.53,0.1812,0.536,-1.113,-0.1407,1.4375,-0.2727,0.4058,2.184,-0.397,-0.0574,-0.7295,-0.8633,0.3953,1.656
-1.739,0.04663,2.357,-2.057,-0.7954,-1.293,0.861,-0.2852,-0.965,-1.799,1.615,-0.996,2.316,1.056,-2.904,-0.005817,-0.5386,0.5337,2.98,3.197
-0.639,-0.825,0.224,-0.4631,0.04608,-0.4875,0.3076,-1.17,-0.686,-1.639,1.787,-0.723,-0.00263,-0.0995,0.393,0.6113,1.099,0.58,0.331,0.994
-1.172,-0.76,1.026,-1.5625,0.3435,-0.11456,-1.079,1.759,-0.5645,-2.215,-1.346,-1.283,0.1312,-0.2612,-0.9644,-1.407,0.926,1.166,1.538,1.134
-1.24,1.35,1.262,-1.301,0.901,1.349,1.289,0.875,1.518,-0.731,0.851,-0.6797,2.193,-0.6855,-1.395,-0.617,-1.405,-0.766,1.693,0.7466
0.2451,0.0947,-0.7783,0.713,-1.467,1.453,0.3447,-0.2568,1.672,-0.5107,0.06226,-0.4058,-0.6104,-1.184,0.932,0.944,-0.5483,-0.875,0.0925,-1.095
-0.891,-0.8623,0.649,-1.172,-1.387,-0.1904,1.187,-0.3813,-0.5107,0.8374,0.1349,0.3047,1.598,-0.4167,-0.1016,1.517,0.9243,0.05212,-0.7056,-1.008
1.225,-0.939,-0.7964,0.935,-1.304,1.6045,-0.5273,0.7954,1.53,0.3691,-1.367,0.4424,-1.039,-0.7754,1.083,0.83,1.093,-0.0912,-1.225,-1.404
-0.038,-1.68,0.06934,0.1814,-1.657,-1.27,1.367,-0.7686,-1.124,-1.219,-0.03394,-0.7627,0.839,1.707,0.1437,2.0,1.903,0.6304,-0.1832,0.8384
-0.844,0.3586,1.105,-1.016,0.10956,-0.3877,-0.08746,0.4597,-0.5933,0.4758,1.307,-0.11884,0.795,-0.41,-0.7993,-0.4954,-0.855,-0.34,0.1311,0.2452
-1.327,0.8745,1.012,-1.409,1.498,1.627,-0.9717,1.043,1.996,-1.239,1.381,-0.836,0.1893,-0.8135,-0.512,-1.211,-1.013,-0.1153,0.62,0.6216
1.297,-0.782,-0.9146,0.9473,-1.217,-0.9062,-1.272,-0.3982,-0.942,0.9766,-0.6133,1.237,-1.364,0.511,0.543,0.9546,0.8086,1.017,-1.464,0.06537
-1.3125,0.01387,1.232,-1.5205,0.1886,1.154,1.555,0.8643,1.322,-1.345,0.4507,-0.724,2.318,-1.255,-0.8247,-1.165,-0.404,-0.6387,1.665,0.344
0.6636,-0.4832,-0.9844,0.759,-0.1263,-1.414,-0.85,-0.2305,-1.151,1.406,0.69,1.739,-1.258,1.675,0.899,-0.05933,0.0387,0.2417,-1.222,0.5693
-1.69,-0.9087,2.5,-1.738,1.466,0.01996,0.5557,0.2163,-0.542,-1.176,0.3152,-1.369,1.687,-0.2147,-2.836,-1.178,1.114,1.1,1.982,1.566
1.382,-1.464,-0.6343,0.902,-1.434,-0.0883,1.197,-0.7812,-0.638,0.7944,0.828,0.4377,0.5693,-0.3232,1.255,1.571,1.765,0.3174,-1.208,-0.0771
0.54,1.033,-0.619,0.67,0.0898,-0.0638,-1.448,-1.607,-0.2876,1.36,-1.143,1.294,-1.411,-0.8193,0.2455,1.11,-1.169,1.024,-1.48,-0.576
-0.926,-1.024,0.664,-1.545,0.9175,-1.253,-0.06384,0.393,-0.9834,-0.921,-0.4387,-0.755,0.342,1.563,-0.633,-0.813,1.329,0.5537,0.2651,0.7637
-0.259,-0.339,0.3025,0.1049,0.725,1.28,0.9375,0.4653,1.614,-0.1971,-0.1617,-0.6245,0.752,-0.8345,-0.01407,-0.7334,0.435,-0.9653,0.04648,-1.14
1.034,-1.428,-1.288,1.401,-0.7563,0.4744,-1.642,-0.377,0.2336,1.254,1.479,1.199,-1.813,-1.011,0.05966,0.369,1.436,1.533,-1.226,1.092
1.373,0.272,-0.7563,1.113,-1.506,1.289,0.857,-0.2119,1.535,0.3872,0.648,0.189,0.3848,-0.828,0.922,1.296,-0.631,-1.148,-0.2861,-0.7993
0.844,-1.637,-0.6353,0.6177,-0.473,-1.558,-1.653,0.9375,-1.347,-0.01665,-1.114,-0.6035,-1.381,1.929,0.8403,-1.005,1.589,0.9243,-1.012,0.823
1.6,-0.298,-0.2698,1.175,-0.4329,0.6562,-1.395,1.137,0.7075,2.129,-0.8135,2.885,-0.9644,-0.594,0.3691,-0.7705,-0.138,-0.02066,-1.244,-1.317
-0.847,-1.428,0.609,-0.9653,-0.2239,1.359,-0.579,-0.6953,1.28,-1.73,-0.0254,-1.753,0.251,-1.015,-0.6963,0.0836,1.639,1.905,0.981,1.116
0.4124,-1.694,-0.8975,0.8022,-1.75,-1.619,1.39,0.319,-1.203,0.847,-0.5454,0.4043,0.674,2.752,0.918,1.73,1.403,-0.3489,-0.8467,0.2395
-0.05405,0.4263,0.725,0.333,-0.1268,-1.045,1.296,-1.139,-0.9316,1.6875,-1.252,2.68,1.57,0.7285,-0.384,0.924,-0.7334,-0.1736,-0.4617,-0.6357
-1.028,-1.219,0.8955,-1.323,-1.631,-1.329,1.203,-1.229,-0.6733,-1.2295,-0.842,-0.6934,1.961,1.219,-0.2893,2.812,1.771,1.006,0.306,0.944
0.845,-0.9565,-0.53,0.612,0.451,-0.2039,-1.314,0.624,-0.8115,0.596,-0.2664,-0.2076,-0.9604,-0.522,0.4707,-0.4417,0.953,0.5513,-1.342,-0.913
1.431,1.396,-0.4377,1.024,-1.479,-0.4893,-0.3884,-0.7725,-0.412,0.993,0.2986,1.1875,-0.9414,-0.1251,1.05,2.145,-1.227,-0.474,-1.058,-0.89
0.819,0.3767,-0.2437,0.9766,-1.686,1.607,0.6772,-0.55,1.691,0.2214,1.138,-0.3345,0.12024,-1.076,0.5273,1.735,-0.696,-0.949,-0.3875,-0.5054
1.293,-0.8794,-1.258,1.102,0.454,-1.629,-1.393,-0.2048,-1.216,1.414,0.2988,1.677,-1.5625,2.764,0.788,-0.7725,0.9727,0.8247,-1.163,1.098
1.634,-1.464,-0.8916,1.202,-0.3132,-0.828,1.628,-1.6045,-1.302,1.193,-0.321,1.702,0.746,0.0955,0.587,1.5205,1.843,0.774,-0.988,-0.2993
-1.632,1.058,2.285,-2.004,1.097,0.5986,-1.224,-0.6636,0.4812,-1.629,-1.59,-1.013,0.736,-0.2295,-2.232,-0.1672,-0.559,1.627,2.246,1.517
0.1373,-1.433,-0.8228,0.468,0.4966,-0.3208,-0.7188,0.7466,-0.6064,1.048,1.289,1.283,-1.243,0.05887,0.387,-1.569,1.665,0.51,-1.489,0.2473
0.999,1.547,-1.138,1.183,-0.3945,-0.05322,0.3872,1.609,-0.641,3.537,1.283,3.334,-0.377,-0.71,0.817,-0.5913,-1.159,-1.868,0.4575,0.1009
0.1522,-1.579,-1.0205,0.7915,1.53,-1.429,-1.585,0.689,-1.1,0.3245,-0.7666,-0.1328,-1.502,1.856,0.679,-1.257,1.665,0.9673,-1.114,0.865
-0.1664,-0.993,-0.03415,0.2123,-1.092,-0.766,1.542,0.66,-0.773,0.348,0.4604,-0.3318,0.8613,0.5034,0.0802,0.077,1.24,-0.4463,-0.2542,-0.3713
-1.665,-0.06433,2.285,-1.953,0.9683,-0.3308,0.11993,-1.434,-0.4668,0.2264,-1.376,0.02145,1.276,-0.6606,-1.855,0.3303,-0.52,1.485,0.527,0.3494
-1.274,1.704,1.154,-1.53,-0.3696,-0.7026,-0.5117,0.05963,-0.877,-1.483,-1.04,-0.728,0.4573,0.10645,-0.9834,-0.594,-0.867,-0.00857,1.469,0.102
1.057,-1.112,-0.665,1.061,0.2101,0.799,-0.301,0.1123,0.485,0.7427,0.2446,0.4365,-1.04,-0.4114,0.695,-0.727,1.103,0.10864,-0.9097,-0.9043
0.998,1.168,-1.158,1.159,1.3,0.1114,-0.7344,1.406,-0.2418,1.675,1.474,2.482,-1.228,-0.069,0.8716,-1.242,-0.744,-1.026,-0.698,-0.00503
-1.3125,1.363,0.805,-1.658,1.55,0.1495,-0.04874,1.388,-0.1571,-1.12,0.7354,-0.9707,0.3013,-0.2214,-0.351,-1.169,-0.9204,-1.166,1.065,0.3118
-1.6,0.9985,2.215,-1.816,-0.7646,1.31,1.271,-1.555,1.3955,-0.939,-0.6387,-1.0,2.46,-0.9146,-2.676,1.802,-1.284,1.104,1.951,1.158
1.26,-1.336,-0.886,0.842,0.7026,0.1532,-0.382,0.05804,-0.4858,1.694,-1.767,2.02,-0.9473,-0.1392,0.6357,-0.6216,1.569,0.3374,-1.319,-1.286
-1.428,-0.1711,2.115,-1.933,0.4768,-0.613,1.2705,1.162,-0.5767,-1.336,-1.647,-0.8804,2.133,0.02203,-2.318,-1.277,-0.02847,-0.0193,2.295,0.4124
-0.3662,0.2152,0.4573,0.2537,-1.274,0.839,-1.599,1.272,1.088,-0.3481,-0.747,-1.2,-0.654,-0.881,-0.1967,-0.04483,-0.801,0.1091,-0.2651,-1.2705
0.5327,-1.352,-0.5776,0.924,1.027,0.545,1.203,0.6704,0.1869,0.4614,1.411,0.1901,0.702,-0.1758,0.4126,-0.9956,1.134,-0.501,-0.3875,0.1418
0.7715,-0.1586,-1.031,0.947,-1.502,-0.8257,-1.206,-1.105,-1.065,0.903,-1.476,0.656,-0.987,0.4639,0.659,1.856,-0.4905,0.918,-1.211,-0.2247
-0.9775,0.6924,0.421,-1.102,-0.879,-1.282,-1.146,0.8823,-0.949,-1.902,-0.2399,-1.111,-0.3972,1.138,0.3994,-0.0698,-0.8975,-0.44,1.243,1.146
0.504,0.6187,-0.7554,0.7437,1.063,-0.5664,1.441,-0.4849,-0.959,0.0881,1.028,-0.1904,0.581,-0.04614,0.687,-0.5137,-0.5684,-1.112,-0.412,-0.00349
-0.147,-1.551,-0.308,0.142,1.603,-0.166,0.69,0.574,-0.721,-0.1103,-0.7964,-0.4285,0.2766,-0.10645,0.2788,-0.7124,1.587,-0.2153,-0.268,-1.02
0.4639,0.8516,-0.3972,0.7544,-0.603,-1.361,0.862,-1.379,-1.123,0.4712,1.538,-0.1475,0.3982,1.772,0.0989,1.519,-0.949,-0.2644,-0.4844,1.217
0.4556,0.5884,-0.815,0.7627,1.484,1.391,-0.02217,-0.5894,1.774,0.916,1.427,0.3975,-0.833,-0.7754,0.6895,-0.1165,-0.4683,-0.571,-0.8135,-0.2418
0.4597,-1.072,-0.351,0.9805,0.4304,1.317,-1.48,0.5586,1.496,1.148,1.404,0.9507,-1.173,-0.9526,0.452,-0.625,1.597,0.864,-1.124,0.659
0.4167,1.658,-0.8735,0.7007,-0.8223,1.429,1.289,1.064,1.501,-0.4922,-0.3958,-0.543,0.5845,-0.5913,0.827,-0.3425,-1.309,-2.057,1.188,-0.239
-0.868,0.717,0.684,-0.865,0.0641,-0.747,-0.6733,-1.646,-0.81,-0.7085,-1.585,-0.59,-0.06586,-0.2634,-0.4453,1.059,-0.7686,0.9585,-0.283,-0.2622
-1.148,0.4097,1.246,-1.689,-1.647,-0.0796,-0.7114,-1.592,-0.339,-1.453,-1.347,-0.646,0.4802,-0.3147,-1.177,3.139,-0.0938,1.6455,0.7188,0.7134
0.319,-1.131,-1.23,0.652,1.162,0.699,0.2947,-0.03888,0.674,-0.6577,1.732,-0.5537,-0.4583,-0.8057,0.6016,-0.7046,1.132,-0.2023,-0.1628,0.11426
0.863,-0.8677,-0.632,0.761,-0.266,-1.669,0.9565,-0.7188,-1.1875,0.3047,1.087,-0.05054,0.2927,2.97,0.958,0.01187,1.036,0.1204,-0.867,1.423
1.402,-1.048,-1.035,0.9033,0.501,-1.647,1.114,-1.308,-1.129,1.851,-0.3489,2.457,0.1067,2.57,0.8535,0.4888,1.461,0.594,-1.021,0.666
-0.399,0.5684,-0.06995,0.04892,-1.653,-0.08,-0.587,-0.11255,-0.637,-0.6475,-0.642,-0.266,-0.7944,-0.3389,0.0994,1.311,-0.9033,-0.4478,0.01029,-0.9956
0.471,-1.498,-0.3628,0.4873,0.1864,1.191,-1.207,-0.719,1.384,-0.684,-1.012,-0.696,-1.164,-0.5156,0.07477,0.3218,1.582,1.729,-0.7256,-0.2438
-0.6514,1.504,0.4292,-0.3381,1.157,-0.4421,-0.2455,-0.653,-0.3337,-0.3772,-1.6455,-0.306,-0.05893,-0.4153,0.1464,-0.4902,-0.9946,-0.485,0.0356,-1.146
0.754,0.02284,-0.7803,0.6064,-1.44,-0.882,-0.752,-0.973,-0.9214,0.646,0.2008,0.5596,-1.152,0.4502,0.761,1.609,-0.573,0.5356,-1.134,-0.2357
-0.5903,1.717,0.3855,-0.2563,1.126,0.7085,1.585,-0.746,0.4624,-0.4001,0.661,-0.4312,1.272,-0.701,-0.3784,-0.2407,-1.137,-0.691,0.2051,-0.4023
0.902,-1.557,-0.658,0.583,-0.4368,0.913,-0.56,1.078,1.072,-0.1827,0.7573,-0.6177,-0.873,-0.684,0.5605,-0.2328,1.657,0.418,-0.5815,-0.1885
-1.024,-1.533,1.07,-1.25,-0.5806,0.4326,-1.007,-0.3628,0.1085,-0.598,0.4863,-0.7983,0.59,-0.772,-0.2324,0.2217,1.97,1.588,-0.5996,0.5044
