V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
-0.775,1.145,-1.019,-0.2861,-0.2747,-0.8706,-0.8496,-1.104,-0.99,2.03,0.4192,1.418,-0.08887,-1.635,-1.924,-1.448,0.3447,0.5415,-1.415,0.1526
-0.965,-0.3228,-0.03595,-0.1135,-0.01788,-1.449,-0.4207,0.4216,-1.127,-0.1943,0.0406,0.3828,0.5093,0.0164,-0.1945,0.1305,1.179,0.1658,0.8955,-1.579
-1.047,0.544,-0.4468,-0.7466,-1.077,-1.246,1.467,0.09296,-1.205,-0.2386,-0.878,-0.1447,-0.5186,-1.25,0.1164,0.5933,0.2776,-0.8647,-0.4077,-0.479
-0.04306,0.767,0.731,-0.813,-0.979,1.495,0.5474,0.9585,0.3618,-1.17,-0.3303,-0.9414,-1.231,1.115,-0.3005,1.696,-0.03156,-0.4365,-0.513,-0.234
0.3562,-1.328,0.58,1.572,0.9233,-1.465,0.786,1.268,0.9873,-0.5557,-1.059,0.2983,2.68,1.823,-0.1187,0.8027,-0.1768,-1.109,-1.209,-0.812
-1.189,1.336,-1.641,-1.045,-1.402,1.057,0.1447,-1.732,-1.405,2.432,-1.121,0.2615,-0.2053,0.9204,0.4133,0.2727,0.011604,-0.0867,1.576,-0.242
1.54,-0.3096,0.7275,-1.225,-1.46,-0.04858,-1.519,1.145,0.7607,-0.3442,-1.598,1.638,0.10956,0.00245,-1.394,-2.266,0.7686,4.434,-0.04446,-0.5786
0.5522,1.22,0.8374,-0.5405,-0.643,0.781,1.136,1.002,1.152,-0.911,-0.3193,0.1449,-1.533,0.653,0.89,1.717,0.46,-0.3818,-0.1749,0.2598
-0.205,-0.3523,0.2164,-1.456,-1.4,1.377,1.306,0.821,0.0418,-0.637,1.516,0.8145,0.2625,1.074,-1.0205,0.5933,-0.1936,-0.7837,-0.3262,-0.538
0.7603,0.658,0.01235,-0.6694,-0.8203,-0.908,0.344,0.3613,1.151,-0.8228,1.588,0.3936,-1.237,-1.361,-0.2627,0.501,-1.199,-0.6074,-0.3828,0.08014
-0.549,1.092,-0.05624,1.413,0.8794,-1.226,-0.613,0.2247,-0.6167,-0.7324,0.579,1.666,0.8696,1.623,-1.245,-1.345,-1.007,0.566,-2.559,-0.0733
1.433,0.2479,1.13,0.4324,0.8306,-0.1339,0.904,0.834,0.793,0.00238,0.2812,0.6924,-0.755,-0.4094,-0.1901,2.156,-0.88,0.9336,-1.152,1.452
0.00777,1.592,-0.04886,-1.709,-1.405,0.2788,-1.392,0.4697,0.4597,1.363,0.615,-0.535,0.4453,0.09406,1.563,-0.1941,-0.2722,0.3435,0.9614,0.775
-1.051,-0.2622,-1.506,-0.981,-1.465,0.3174,0.963,-1.804,-1.156,1.429,-1.661,1.712,-0.5156,-0.01064,-1.169,0.6978,-1.944,-0.957,1.123,-1.465
1.729,0.512,0.7134,-1.355,-1.513,-1.006,1.071,1.118,0.783,-2.04,1.324,0.442,0.4668,-0.865,-0.3467,1.146,0.593,-1.307,-0.3918,-1.49
1.615,-0.589,-1.265,1.602,0.733,0.2251,-0.4077,-1.294,0.7524,-0.662,-0.589,-1.545,2.406,-0.8506,1.133,-0.546,1.4375,0.4146,1.249,0.39
-0.751,0.004856,-0.014015,1.393,0.763,0.1976,-1.37,0.5737,-0.9077,-0.05075,0.2861,0.4526,0.04773,-0.767,0.9917,0.382,0.2229,-0.3562,0.9556,-0.694
1.599,1.413,-1.587,1.316,1.096,-0.5063,-0.3044,-1.729,0.7505,2.238,0.9995,-0.8955,1.344,1.139,1.427,-0.2261,-1.206,0.3545,0.698,2.158
-1.566,1.435,-0.651,-1.307,-1.699,-0.3909,1.115,-0.4558,-1.611,1.821,0.821,0.5635,0.2527,-0.087,-0.2277,-0.1466,-0.5796,0.3013,0.8525,1.325
-1.127,-0.9395,-0.8276,0.77,1.167,-0.1699,-0.2236,-0.908,-1.252,-0.3433,-0.05023,1.688,0.07874,0.612,-1.499,0.0595,1.036,0.283,0.8867,-1.229
1.064,-0.2842,1.646,1.523,0.9297,1.196,-1.095,0.568,1.008,0.1359,1.08,0.664,2.074,-0.807,-0.596,0.3857,0.4055,-0.3052,0.7324,-0.5415
-1.275,-1.088,1.164,0.9146,1.095,1.22,0.12286,0.803,-1.395,-0.2356,-0.891,1.146,-0.2157,-0.935,-1.468,0.596,-0.7656,-0.7983,-1.527,-1.332
0.0089,0.6343,0.334,0.5234,0.9478,-0.4175,1.07,0.699,0.461,-0.1592,0.11615,0.241,-0.5503,0.5293,0.5127,1.542,-1.444,-0.8667,-1.1,0.06537
-0.8496,-1.574,0.459,1.11,0.996,0.611,1.282,0.862,-0.993,-0.4548,1.511,-1.266,-0.00947,-0.754,0.7017,-0.3647,0.2153,0.1886,-0.1941,0.2876
0.371,0.2455,0.35,-1.728,-1.36,0.3188,-0.1472,0.7354,1.013,-1.6875,-1.311,0.342,0.74,0.1186,0.9443,-1.286,1.058,0.3083,-0.4617,0.3164
0.3472,1.165,-0.6514,-0.3792,-0.3306,-1.3,-0.1088,-0.5415,0.9775,0.2019,1.468,-0.5254,-2.084,-0.4612,0.06824,0.09717,0.495,0.2388,0.0315,0.1676
-0.1737,1.729,-1.599,-1.096,-1.352,-1.058,1.212,-1.735,0.1037,1.671,-0.474,-1.608,-0.913,-1.004,0.6523,-0.2073,-0.2007,0.4036,0.964,-1.024
-0.444,0.6763,1.197,-1.61,-1.106,-0.07983,-0.4504,0.7944,-0.414,-1.4,-0.734,-0.521,0.626,-0.3613,1.529,-0.512,0.681,0.507,-0.0753,-0.6724
0.00653,0.806,-1.02,-0.04858,-0.000311,0.7935,1.726,-1.247,0.456,1.945,1.283,0.4583,-1.906,0.1465,0.591,0.7275,-0.3015,-1.0205,-1.529,0.2998
1.385,-0.3394,0.742,-1.713,-1.5625,1.59,0.9185,0.9873,0.8027,-0.5806,0.5874,0.2324,0.4731,1.156,-0.6987,-0.1564,-0.6084,0.4893,0.1323,1.687
-0.0881,0.98,-0.3494,1.026,0.9966,-0.1423,-0.0876,0.3198,0.2737,-0.546,1.432,-0.1798,0.74,0.2358,1.583,-1.139,-2.123,0.05994,-0.8003,1.013
-1.611,-1.022,-1.449,0.2856,0.679,1.673,-0.879,-1.576,-1.61,-1.186,-0.6943,-0.973,0.5747,-0.111,-0.4702,-0.4165,0.304,0.1741,-1.639,0.622
-0.173,1.316,0.3997,0.6484,1.054,-1.293,0.1322,1.034,0.0927,-0.1388,0.2979,0.1722,-0.10254,1.995,-0.03775,-0.02011,0.1943,0.2722,0.2445,1.59
1.272,0.9585,0.984,1.012,1.054,-0.6396,0.661,1.027,0.861,0.1185,-1.561,0.873,0.7983,1.316,-1.2,0.4639,1.435,-0.53,0.82,-0.241
-1.395,-0.8257,1.223,-0.6733,-0.695,0.47,0.3574,0.7773,-1.53,0.1469,1.684,0.822,-0.10693,0.1098,-0.1328,-0.0597,-0.1847,0.3096,0.4346,0.953
0.1918,0.9404,1.168,-1.6,-1.27,-1.104,-0.4126,0.817,0.78,-0.6963,-0.2214,0.2856,0.6333,-1.086,-0.1256,-0.955,-0.1989,-0.2705,-0.556,-1.099
-0.4304,1.417,1.29,-1.155,-1.743,0.0306,0.6714,0.7383,-0.386,0.762,1.309,0.606,-0.8438,-0.34,0.3665,0.4797,-0.2793,-0.561,1.116,1.169
0.4138,0.4624,0.0695,0.1469,0.456,0.748,-1.431,0.603,1.056,-0.6304,-0.6636,0.0658,-1.416,-0.5405,1.267,0.4092,0.6436,-0.3472,0.944,-0.75
1.194,0.2266,-1.486,-0.071,0.0923,0.2947,0.8936,-1.791,0.882,0.4639,-0.7876,0.0799,-2.074,-0.963,1.322,1.166,0.5503,-1.325,0.3376,-0.648
-0.5107,-1.56,-1.438,-1.417,-1.131,1.643,0.12164,-1.533,-0.528,-0.958,-1.143,1.249,-0.0615,1.217,-1.5625,1.081,-0.532,-1.355,-0.7993,-1.852
0.815,-0.04596,-1.32,0.2301,0.5684,1.464,-0.9956,-1.781,1.143,-0.8,-0.585,-1.017,-0.9663,-0.1371,-0.0931,-1.154,-0.9453,0.192,-2.498,0.274
-0.4048,-0.966,0.4155,-1.012,-1.047,0.898,-0.1619,1.043,-0.338,0.547,-1.094,-1.216,-1.128,0.842,0.231,-0.5537,-1.524,0.10706,2.438,-0.919
-0.9844,-0.491,-0.193,1.024,1.112,1.597,1.69,0.1614,-1.209,0.2402,0.3848,0.4802,-0.3381,-0.7573,-0.804,0.691,-0.06604,-0.9487,0.3484,-0.6143
0.441,1.079,-1.571,-1.352,-1.59,0.4556,-0.263,-1.763,1.068,2.15,1.644,0.3264,0.6167,0.1936,1.181,-1.867,0.867,2.295,0.9214,2.545
0.4385,-0.9526,-0.05493,1.468,0.8623,-0.936,1.266,0.55,1.051,8.66e-05,-1.237,0.58,1.989,1.288,-0.6284,-0.7637,-0.03284,0.0992,0.3245,1.31
0.916,-0.8833,-0.724,1.254,0.741,-1.656,-0.847,-1.017,1.112,-0.506,0.5405,1.562,1.727,1.514,-0.4412,0.562,0.919,-0.6445,1.268,-1.419
-0.562,-1.189,-1.007,1.289,0.7793,-0.2698,-0.917,-0.8657,-0.6333,-0.595,0.597,-0.494,0.522,-0.07776,1.5205,0.5264,0.7764,-0.663,1.078,-0.497
0.1627,0.475,0.8936,-1.272,-1.644,-0.6226,-1.305,1.164,0.722,-2.234,-0.74,-0.5317,0.1476,-0.3577,1.208,-0.8555,2.094,-0.33,-0.2727,1.279
-1.108,0.9756,1.061,1.43,0.8403,-0.949,0.2815,0.869,-1.286,-0.2441,-0.1208,-1.316,-0.625,1.283,0.905,0.2598,-1.03,-0.0661,-1.803,0.05264
0.3884,0.3638,0.1458,-0.944,-1.012,-0.7544,-1.471,0.3367,1.011,-1.28,0.98,-0.3435,-0.522,-1.144,0.8726,0.0191,0.2104,0.3577,-0.3484,-0.523
0.1203,1.666,-1.517,-0.9995,-0.973,0.6206,1.009,-1.806,0.652,2.383,-1.422,0.4917,-0.4539,0.502,0.817,0.4946,-0.9478,-0.579,1.222,-0.874
-1.052,-1.374,-1.612,0.7803,1.151,-1.612,1.245,-1.671,-1.235,-0.609,-1.596,1.375,0.11426,2.143,-0.6416,0.12244,0.889,0.192,0.707,0.7607
0.3398,0.3276,0.601,-1.55,-1.296,1.39,0.1943,0.9497,0.934,-1.595,-0.8,-0.9316,0.615,1.087,-0.1863,-2.107,1.046,4.105,-0.3687,1.4375
0.544,-1.528,0.991,0.628,1.057,1.698,0.772,0.9023,1.152,-0.469,0.1218,1.615,0.279,-0.549,-1.625,-0.2484,0.545,0.5874,0.4307,-1.808
-0.3203,0.3413,0.3672,-0.913,-1.243,-0.02808,0.953,0.718,-0.1853,-1.3545,1.389,-0.2617,-1.325,-0.2056,1.711,0.6016,-0.2803,-0.756,-0.2876,-0.1749
0.78,-1.49,0.378,-0.765,-1.205,-1.563,1.277,0.8975,1.189,0.3203,0.6963,-1.292,-0.9473,-1.34,-0.8213,1.18,-0.00688,-1.307,0.0639,-0.829
-0.809,0.5293,0.4873,-0.2534,-0.176,0.983,0.392,0.936,-0.8716,-1.013,0.147,-0.08405,-0.1697,0.703,0.6885,0.01927,-0.4497,0.2996,-1.195,1.217
-0.8843,0.1161,1.372,-0.02223,0.151,1.116,-1.154,0.7036,-1.033,-0.4287,0.4216,-1.57,0.556,0.2495,0.451,0.2153,1.476,0.02657,1.073,-1.09
0.4001,1.114,0.896,-1.418,-1.689,-0.5195,-1.543,0.9824,1.038,-0.8506,1.034,-1.379,0.586,-0.466,1.47,-1.192,-0.2235,0.2432,-0.865,1.941
1.16,-0.01073,-0.2637,1.122,1.156,-0.8706,0.1411,0.11725,0.953,0.06836,-0.747,0.5186,1.38,1.894,-0.531,0.2715,0.753,-0.07635,0.775,0.2698
0.876,-0.5063,0.6763,0.08307,0.388,0.572,-1.271,1.036,1.128,0.5884,-1.021,0.705,-1.211,-0.6685,0.0851,-1.071,1.1,-0.1849,0.7773,0.6255
0.8794,-1.586,0.04916,0.3008,0.6406,0.947,-0.1295,0.4011,1.143,-0.797,-0.4448,1.058,-1.0,-0.5317,-1.089,-0.553,-0.1482,0.1626,-1.541,0.2029
-1.545,1.215,1.593,-0.739,-1.228,-0.03357,-1.603,0.6255,-1.603,0.2285,-0.7334,0.8984,-0.1086,-0.1586,-0.507,-1.043,0.1968,0.07513,-0.4253,0.379
1.443,-0.8145,-1.29,-0.6064,-0.867,1.036,1.224,-1.514,0.78,-0.804,-0.4915,-1.195,-1.633,0.935,0.05273,0.1519,-2.156,0.1322,-2.123,1.107
