V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
-1.161,1.008,-0.4148,1.55,-1.467,1.744,1.114,0.4395,-0.832,-2.002,0.721,-1.037,-1.399,0.597,1.415,0.4321,1.703,-1.068,-1.368,-0.4941
0.558,-0.5127,-0.2295,-1.357,1.002,0.2217,-0.533,1.514,0.437,0.6597,-1.462,-0.6206,-1.023,-0.901,0.2123,1.866,0.2957,-0.1638,-0.355,-0.5537
-0.6777,1.323,0.2637,-0.757,-1.217,0.926,0.867,0.3582,-1.527,-1.715,-0.9673,0.3113,0.4316,0.2703,-0.936,-0.978,-0.5728,1.08,-0.0703,0.4504
0.7705,-0.978,0.663,-0.966,0.773,-0.1614,-0.719,0.6504,-1.684,0.8086,-1.237,-0.7363,-0.534,0.3413,0.532,-0.3967,0.413,-0.09875,-0.5225,-0.372
1.509,-1.476,1.623,1.24,1.443,0.8784,-1.698,-0.0368,-0.4075,0.01593,0.9863,-0.1213,-0.4688,0.296,-0.613,-0.4438,0.5723,-0.3918,1.172,0.291
1.627,-1.434,1.617,0.4487,0.562,-0.6445,-1.878,-1.038,0.792,0.9307,0.928,0.6714,1.647,0.437,-1.163,0.647,-0.3127,0.3784,-0.3108,-0.2423
1.181,-1.271,1.237,1.117,1.533,0.9756,-1.361,-0.9893,1.104,-0.0636,0.869,1.796,-0.08673,0.69,-0.3105,0.3115,-0.1116,0.9214,-1.268,-0.799
0.434,-0.798,0.3098,1.106,-1.296,1.082,-0.0889,-0.7607,1.758,-1.491,1.033,-1.411,-1.142,-0.2393,2.48,1.828,1.15,-0.3198,-0.6025,0.9043
-1.384,0.6475,-0.929,0.7773,-0.8564,-0.0248,1.198,-1.2295,-1.47,-0.9385,1.183,0.346,0.4912,0.435,-1.896,-1.398,-1.024,1.43,-1.076,1.544
-0.5684,1.187,-0.1934,-1.119,-1.61,2.166,0.7676,0.945,0.5024,-1.984,-1.377,-1.093,-0.3025,0.294,1.209,1.221,0.3718,0.0734,-1.287,1.37
1.32,-1.37,1.453,-1.569,0.1766,-1.161,-1.554,2.068,-0.5947,1.018,-1.385,0.709,0.275,0.9175,0.7056,-0.1216,-0.688,1.401,0.52,-0.6973
-1.589,0.3806,-1.329,-1.235,1.113,0.386,1.123,1.214,1.313,0.5273,-1.438,1.323,0.4722,-1.412,0.857,0.5576,-1.644,-1.182,1.197,1.342
0.687,-0.468,-0.2465,-0.0974,1.324,0.7476,-0.567,-0.3157,0.9053,0.1724,0.137,2.031,0.02731,-1.021,0.6665,0.1599,-1.282,-0.9736,0.419,-1.773
0.764,-0.784,0.2893,-0.3376,0.3784,-0.9805,-0.6807,-0.12305,-0.0939,0.9473,-0.2869,-0.356,0.513,-0.6543,-0.10443,1.244,-0.4622,-0.81,-0.4094,-0.6675
0.04788,0.5903,-1.116,-1.611,-1.242,1.159,0.2262,2.137,1.167,-1.517,-1.329,-1.77,-0.535,0.3638,-0.3499,-0.2112,0.554,-0.02103,0.0638,1.237
-1.464,0.5415,-1.157,-0.1117,0.2102,-1.298,1.145,-0.5083,-0.1444,1.036,0.08167,-0.76,-0.4685,0.765,0.8813,-1.337,0.568,0.0556,-0.1786,0.4155
0.1371,-0.3245,-0.5757,1.396,-1.659,2.13,-0.0763,-0.2893,-1.554,-1.923,1.062,0.4731,1.164,-1.048,-0.3398,1.646,-1.4375,-1.697,1.075,-1.027
-1.518,0.4773,-1.303,-1.359,-1.2295,0.8047,1.126,1.485,1.689,-1.536,-1.448,-1.786,-0.3357,-1.055,0.505,0.851,-0.7505,-0.6753,0.3213,1.91
-1.274,0.831,-0.292,1.114,-0.4824,-0.781,1.162,-0.4143,0.0873,0.4954,0.9673,0.4949,1.271,0.4648,-0.388,-1.324,-0.854,0.8735,-1.3545,1.175
-1.3545,0.681,-0.838,0.988,1.371,0.6865,1.179,-0.568,-1.53,0.1768,0.9873,0.5176,1.307,0.784,-0.4395,-2.031,-1.015,1.585,-1.16,1.423
-1.2705,0.837,-0.6206,1.474,-1.365,1.326,1.126,0.367,1.478,-1.858,0.959,-2.033,0.1448,-0.1892,1.367,0.706,0.2189,-0.0363,0.9087,1.662
0.775,-0.974,0.6567,0.544,0.9297,0.0918,-0.532,-0.969,-0.9404,0.6655,1.097,-0.04227,-0.1996,0.1069,-1.351,-0.243,0.10516,0.1293,-0.345,-0.6665
0.5005,-0.55,-0.1576,0.1715,-1.721,2.113,-0.3142,-1.25,0.4182,-1.647,0.523,-2.096,-0.5327,0.4448,1.018,1.099,0.5684,0.05826,-0.1561,0.9033
-1.398,0.643,-0.829,-0.7705,-0.548,-0.7812,1.197,0.3115,1.068,0.4634,-0.9385,1.762,0.5703,-0.9644,2.148,0.5503,-1.617,-1.271,0.1242,0.1346
0.07263,0.0952,-1.218,0.6113,0.1674,-1.214,0.07007,-0.967,0.825,1.03,0.9136,0.6357,1.632,0.364,-0.972,-1.425,-0.2605,-0.0797,-0.5312,-1.396
0.4604,-0.4832,-0.271,-1.396,1.435,0.7593,-0.1772,1.605,0.547,0.05835,-1.451,-0.5347,-0.9375,-2.154,0.1471,0.861,-0.5205,0.7095,-0.327,-0.534
-0.587,1.071,-0.5327,-1.475,1.134,0.4666,0.777,1.702,-1.488,0.3816,-1.429,-1.157,-0.6797,0.6523,0.2517,0.4739,0.7974,-0.276,-0.527,1.255
-1.316,0.7554,-0.8555,-1.186,0.6387,-0.4648,1.147,1.0625,0.2003,0.901,-1.418,-0.3098,-0.809,0.811,-0.1926,-1.378,1.027,-0.964,1.044,-0.2876
0.1906,0.4717,-1.281,1.515,0.655,-0.414,-0.007126,0.322,1.655,0.8643,1.114,1.474,0.05722,-1.031,1.63,1.021,-1.261,-1.004,-0.04245,-2.527
-0.853,1.264,-0.02257,-0.7285,-0.4187,-1.153,0.9263,0.2786,0.2524,0.712,-0.9287,0.2079,0.614,-0.7686,-1.067,1.575,-1.118,-1.144,0.4358,0.6743
-1.112,1.065,-0.386,1.034,-0.7715,-0.7437,1.085,-0.3125,0.7,-0.0983,1.072,1.499,0.0805,-1.19,1.259,0.551,-1.398,-0.9785,0.4902,-0.2214
-1.498,0.4985,-1.323,0.829,-1.038,0.5483,1.124,-1.382,-0.9644,-1.132,0.9814,-0.4382,-1.596,-0.4292,-1.51,0.7217,1.387,-0.25,0.7905,-0.4424
-0.3938,0.946,-0.653,0.9316,0.9316,0.0879,0.5757,-1.389,1.58,0.6094,1.134,0.7153,0.906,-0.212,-1.6045,0.34,-0.5083,0.1495,-0.4712,-0.901
1.266,-1.355,1.472,-0.702,1.259,0.59,-1.49,0.237,-0.7397,0.3203,-0.885,-0.2766,-0.0494,0.9585,-0.4338,-1.059,0.05682,0.719,-0.3416,-0.4248
0.696,-0.9194,0.546,-1.054,-0.09094,-1.403,-0.72,0.8145,-1.32,1.14,-1.315,-0.9966,-0.6064,0.6875,0.968,-0.388,0.721,-0.3262,0.105,0.2712
0.4094,-0.874,0.4543,1.189,-0.0973,-1.367,-0.29,-0.767,1.152,0.9297,1.241,1.182,0.1775,-0.761,0.224,0.4265,-0.811,-0.81,2.057,-2.348
-0.6,1.106,-0.1026,0.0573,0.1506,-1.195,0.8027,-0.508,-1.559,0.9624,0.3503,0.255,1.953,1.649,-0.5786,-1.219,-0.3914,2.771,-0.1682,0.2651
0.4214,-0.7583,0.2406,-1.444,-1.037,0.265,-0.0996,1.668,-0.3423,-1.079,-1.45,-1.288,-0.4304,0.2822,0.3132,1.112,0.3896,-0.001364,-1.01,0.3835
-0.4644,0.706,-1.102,-1.481,-0.524,-0.801,0.4722,1.798,-0.07697,0.442,-1.439,-0.913,-0.9,0.3987,0.1193,-0.7344,0.9727,-0.537,0.608,0.908
0.2172,-0.0868,-0.855,-1.226,-0.5938,-1.267,0.0887,1.188,0.1065,0.145,-1.437,-1.216,-0.542,-2.832,1.075,0.01823,1.093,0.7466,-0.6553,1.093
0.648,-0.824,0.3696,-0.6035,-1.147,1.001,-0.6807,-0.0946,-0.1415,-1.333,-0.734,-0.515,-0.3596,-0.1973,0.2167,0.8193,0.2417,-0.2482,-1.369,-0.6455
0.1079,0.5024,-1.022,-0.1339,-0.6763,-0.5073,-0.01338,-0.2595,-1.241,0.01695,0.04626,0.3013,1.829,1.295,-0.4707,-2.217,-0.9785,2.34,1.487,-0.6987
0.754,-0.9404,0.59,-1.054,0.4382,-0.867,-0.7407,0.7905,0.588,0.95,-1.326,0.8115,0.4026,-0.3623,0.0823,0.3845,-1.118,-0.1837,0.9043,-1.703
0.454,-0.7607,0.2455,-0.4836,0.217,-1.265,-0.328,-0.2405,0.252,0.988,-0.5107,-0.1675,0.5854,-1.284,-0.501,1.68,-1.688,-1.378,-0.697,0.0899
-1.445,0.577,-1.028,1.658,0.07715,-1.255,1.169,0.5845,1.566,1.168,0.864,0.7466,1.797,1.324,-0.11444,-2.16,-1.202,2.41,-0.03326,1.564
1.633,-1.526,1.801,-1.409,1.207,0.512,-1.815,1.61,1.606,0.379,-1.456,1.681,0.552,1.478,0.7905,-0.3245,-0.274,1.597,-0.3582,-0.3623
-1.51,0.4302,-1.263,1.114,1.122,0.4338,1.167,-0.945,0.1466,0.5225,1.084,0.6675,1.179,-0.2969,-0.893,0.6006,-1.086,-0.379,0.0333,1.685
0.0624,0.3335,-1.26,-0.1395,0.904,0.03595,0.1481,-0.3965,-0.6206,0.5933,0.03726,-0.06433,1.235,0.048,-0.526,-0.434,-0.573,0.057,0.1466,-0.3374
0.2512,-0.4136,-0.3582,-1.445,-0.07086,-1.503,-0.11444,1.74,0.04965,0.9385,-1.449,-0.72,-0.7036,-0.6694,0.11285,1.743,0.1847,-0.3706,-0.243,-0.04694
0.4814,-0.61,-0.04227,-1.005,1.473,0.915,-0.2637,0.72,-0.4065,0.02124,-1.28,-0.868,-0.567,-1.884,0.8506,1.342,-1.0205,-0.2455,0.506,0.0813
-0.8506,0.929,-0.6553,1.024,-1.258,0.8286,0.9355,-0.7744,-0.5327,-1.432,1.276,-1.006,-1.916,0.8135,1.239,0.005077,1.75,-0.577,-0.7466,-0.3809
-1.102,0.9478,-0.599,0.3513,0.6826,-0.416,1.087,-1.412,-1.481,0.709,0.757,-0.3098,-0.9067,0.7485,-1.909,-1.11,1.235,-0.527,0.922,-0.492
-1.34,0.7295,-1.173,0.455,1.322,0.71,1.159,-1.463,0.502,0.1674,0.8696,1.958,-0.1406,-0.952,-0.665,0.542,-0.778,-0.7104,0.5293,-0.3418
-1.296,0.7305,-1.042,0.74,-1.381,1.586,1.153,-1.099,1.673,-1.663,1.043,-0.738,-2.104,1.02,-0.01049,-1.229,1.2,-0.934,1.473,-0.1923
1.1455,-1.259,1.253,0.5034,1.358,0.75,-1.302,-1.324,1.443,0.1254,0.8813,0.79,1.577,1.215,-1.447,-0.5664,-0.931,2.256,-0.796,-1.077
-0.621,1.223,0.1736,0.0511,0.28,-1.133,0.6865,-0.568,1.038,0.9844,0.3784,1.011,1.784,1.296,0.388,-1.317,-0.632,2.365,0.59,-0.917
1.132,-1.29,1.309,0.05383,0.7905,-0.1984,-1.249,-0.957,0.306,0.742,0.3416,0.2725,1.975,0.639,-1.393,-0.3167,0.1517,0.411,-0.594,-0.457
1.263,-1.346,1.412,-0.3403,-1.381,1.469,-1.465,-0.2306,-0.1846,-1.968,-0.2915,-1.888,-1.173,0.5654,2.176,-1.195,1.419,-0.621,-1.152,0.2032
-0.251,0.3823,-1.383,0.6367,-0.0426,-1.554,0.4143,-1.083,-1.21,0.67,0.8657,0.4502,1.305,0.102,-1.508,-0.7715,-0.674,0.3257,-0.9478,-0.3376
-1.481,0.5103,-1.287,-1.133,-0.2346,-1.218,1.133,0.911,-1.267,0.4465,-1.388,-0.809,-0.739,0.522,0.597,-1.386,0.8027,-0.739,0.515,0.2112
-0.2507,1.04,-0.2374,-1.117,-1.265,1.145,0.2037,0.944,-0.189,-1.808,-1.366,-0.05942,-0.6343,0.611,-0.531,-1.243,0.668,-0.2695,-0.3784,-0.74
-1.028,0.9487,-0.4124,1.733,-0.4045,-1.323,1.054,1.007,-0.8677,0.7583,0.8013,-0.4297,-1.066,0.8276,-0.104,-0.7515,1.515,-1.045,1.346,-0.664
1.722,-1.531,1.814,-0.2303,-0.4578,-1.216,-1.794,-0.3372,-0.1015,0.6,-0.1098,-0.2632,0.73,1.106,-0.3062,-0.2607,-1.233,1.891,0.9155,1.992
1.059,-1.11,0.944,-1.203,-0.01578,-1.34,-1.1045,1.111,-0.4785,1.095,-1.427,-0.181,-0.8735,0.7695,-0.2568,-1.58,1.1875,-0.721,0.7764,0.623
-1.218,0.9,-0.6904,0.875,1.336,0.7373,1.137,-1.601,-1.077,0.2382,0.9307,-0.4805,-1.169,1.394,-1.822,-0.871,2.525,-1.534,0.8384,-0.4482
-1.038,1.131,-0.3481,-1.462,0.4653,-0.8003,1.044,1.794,1.17,0.9365,-1.432,-0.2301,-0.928,0.7593,0.403,-1.019,1.263,-0.855,1.022,-0.5737
-0.3704,1.143,-0.159,1.679,-0.6396,-0.5317,0.5693,0.853,-0.3525,0.2566,0.9844,-0.9536,-1.878,2.908,0.91,-0.2837,1.303,0.1832,0.977,0.7744
1.285,-1.358,1.475,0.5454,-1.315,1.221,-1.461,-0.7427,-1.179,-1.796,0.935,-0.5815,-1.512,0.0944,0.06143,-0.821,1.669,-0.599,1.734,1.042
-1.623,0.3337,-1.221,0.8696,1.485,0.8887,1.154,-1.588,-1.215,-0.00809,1.299,-0.4463,-2.293,-0.01088,-1.904,-0.0432,1.835,-0.408,-0.407,-0.4565
0.625,-0.829,0.3713,1.306,-0.9756,0.2482,-0.512,-0.5063,1.418,-0.6553,0.9253,-0.5723,-1.667,-1.899,0.3894,1.205,-0.4656,1.466,-0.3723,-0.645
-0.9326,1.289,0.4429,-0.005764,-0.1398,-1.197,0.974,-1.005,-0.1073,0.831,0.2408,-0.444,-0.01405,-0.56,-0.7686,1.387,-0.2778,-0.535,-0.504,1.193
-0.01456,0.2454,-1.328,0.971,1.435,0.8296,0.2229,-0.6924,-0.3394,0.05237,1.1875,0.7144,0.76,-0.648,-0.2474,1.207,-0.9663,-1.04,0.182,-1.313
0.3179,-0.406,-0.3882,-0.661,-0.915,0.2666,0.01028,0.1831,0.1935,-0.6406,-0.819,-0.02003,0.3542,0.1311,-0.9287,-0.2837,-0.637,0.797,-0.6167,-0.5654
-0.4568,1.125,-0.0936,-0.03412,1.398,0.821,0.5293,-0.4177,-0.868,0.1525,0.2377,0.3577,1.972,2.123,-0.445,-0.881,0.02103,2.8,0.094,-0.4963
-0.7793,1.345,0.7173,1.546,-1.249,0.8613,0.838,0.1962,0.3667,-1.49,0.912,-0.4517,-1.658,0.835,-0.03412,-1.424,1.9,-1.02,1.869,-0.773
-0.351,0.844,-0.666,-0.4507,-1.533,1.358,0.5483,-0.1982,-0.3318,-1.902,-0.4766,-2.14,-1.322,0.4187,1.948,0.5234,1.547,-0.577,-0.542,1.33
-1.063,0.9204,-0.746,1.101,1.1,0.4019,1.066,-0.1434,0.331,0.5044,1.148,0.623,0.953,-0.1884,-0.1443,0.334,-1.063,-0.1664,0.8096,0.7676
-0.2896,0.9907,-0.4172,0.838,-1.096,0.47,0.4202,-0.593,0.87,-1.35,1.207,-1.124,-1.709,1.143,1.829,0.3843,2.113,-1.182,-2.477,0.1827
0.3547,-0.145,-0.8643,1.635,1.131,0.4365,-0.1824,0.595,-0.2216,0.2522,0.9497,-0.6753,-1.578,-1.362,0.3506,1.916,-0.2366,0.434,-1.843,-0.4814
0.2366,0.05847,-1.09,-0.413,0.8584,0.003492,0.008446,-0.1675,-0.2593,0.827,-0.4124,-0.4143,0.3806,-1.807,0.000356,2.064,-0.983,-0.828,-1.476,-0.015114
-1.352,0.707,-1.011,0.8145,1.348,0.753,1.176,-1.254,0.02097,0.06287,1.248,1.27,0.003662,-1.034,-0.626,1.026,-1.249,-0.9365,0.811,0.798
-0.3909,0.855,-0.732,-0.762,0.01455,-1.516,0.482,0.3625,-0.9844,0.894,-0.9727,-0.0639,0.1804,-0.5015,-0.7144,1.416,0.04535,-0.515,1.252,-0.1447
-0.3398,0.6934,-0.743,0.307,-0.04474,-1.369,0.6274,-1.254,0.1667,1.107,0.774,-0.6377,-1.512,0.6953,-0.7495,-0.6157,1.825,-0.962,1.852,0.02585
-0.4875,1.167,-0.4033,-1.186,-0.1758,-1.489,0.6387,0.9883,0.5815,0.79,-1.418,0.2454,-0.064,-0.0971,-0.457,0.03622,0.04932,-0.00546,-0.2888,-0.1842
-0.817,1.219,0.1217,1.415,0.534,-0.6934,0.8984,-0.1741,0.494,0.938,0.7554,0.6724,1.908,1.502,-0.04187,-1.65,-0.4666,2.617,-0.8423,-0.2123
0.9526,-1.374,1.502,0.655,-1.095,0.7163,-0.9727,-1.397,1.501,-1.318,1.124,-0.9434,-2.227,-1.689,-0.151,0.4312,0.062,1.388,0.5854,-0.5913
-1.339,0.728,-0.7676,0.02805,-0.3916,-1.219,1.17,-1.3125,-1.628,0.4785,0.3333,0.2207,1.823,1.505,-2.104,-1.67,-0.482,2.67,-2.713,1.068
0.2712,-0.2964,-0.6216,-0.3804,0.1309,-1.38,-0.02678,-0.11053,0.2,1.121,-0.355,-0.1544,0.8647,-1.68,-0.4226,1.758,-1.317,-1.184,-0.329,-0.10443
0.0529,0.836,-0.884,-0.7256,1.479,0.8477,0.2054,0.2054,0.658,0.002537,-0.903,0.7725,0.4282,-1.295,0.02863,1.394,-1.66,-1.282,-0.5806,-1.658
1.465,-1.431,1.594,0.555,1.369,0.711,-1.688,-1.063,1.414,0.1832,0.841,1.609,0.316,1.493,-0.2896,-0.3225,0.2322,1.013,0.01198,0.0869
-1.434,0.5664,-1.271,1.535,-1.444,1.504,1.194,0.434,1.246,-1.919,0.9478,-1.403,-1.278,-0.786,1.751,1.147,0.681,-0.0992,-0.2783,1.107
-0.2283,1.331,0.2286,0.511,1.163,0.493,0.3608,-1.203,0.2817,0.3389,0.9434,1.413,0.5386,-0.1008,-0.4944,0.010506,-0.3428,0.311,-0.3555,-1.731
-0.8857,1.082,-0.2452,-0.4429,0.0437,-1.262,0.8765,-0.1066,1.025,1.028,-0.4666,1.217,0.4758,-0.6675,1.139,0.7188,-0.502,-0.7905,-0.4924,-0.1633
-0.8896,0.9673,-0.539,-0.37,0.8887,-0.008156,0.982,-0.2157,1.379,0.6943,-0.3276,1.932,0.2908,-1.024,1.114,0.2238,-1.433,-1.171,0.2964,-1.186
1.804,-1.576,1.872,-0.1782,-0.649,-0.689,-1.965,-0.3896,0.1783,-0.069,0.01235,0.598,1.913,0.4617,-0.1465,0.4673,-0.1655,-0.1506,-1.466,-0.00724
-1.293,0.797,-0.992,-1.321,-1.413,1.453,1.14,1.397,-1.544,-1.648,-1.459,-0.2456,-0.8726,-0.7065,0.02676,1.294,0.5835,-0.2988,-0.586,0.1987
-1.4375,0.5137,-1.304,0.748,0.915,0.06647,1.156,-1.119,-0.6685,0.7266,0.846,-0.427,-1.133,1.178,-1.028,-1.899,2.035,-1.914,0.714,-0.729
0.1974,0.2637,-1.338,0.929,-0.9507,-0.1267,0.11115,-1.251,-0.1802,-1.003,1.168,-1.353,-1.336,-0.2499,1.211,0.01584,1.389,-0.4666,1.271,1.096
0.289,-0.388,-0.457,-0.1989,1.46,0.895,0.00442,-0.0769,0.872,0.02525,-0.03415,1.409,0.5913,-0.4866,1.457,0.4705,-0.916,-0.501,-0.3792,-2.758
0.664,-0.8413,0.4028,-0.0889,-0.1764,-1.425,-0.6064,-0.98,1.732,0.884,0.152,0.453,2.094,0.5156,-1.289,-1.299,-0.2542,-0.1917,-1.621,-1.166
1.782,-1.571,1.922,0.3513,0.09265,-1.186,-1.916,-1.31,-0.7524,0.847,0.792,-0.354,-1.184,-0.643,-1.565,0.3303,0.8306,-0.2686,0.1208,0.9224
-0.4597,1.397,0.716,1.211,-1.425,1.335,0.553,-0.7534,-1.251,-1.955,0.998,-1.361,-1.314,0.4146,2.045,-0.1098,1.495,-0.946,0.5884,0.8535
-1.139,1.042,0.1454,0.05634,1.287,0.692,1.1045,-1.253,0.8687,0.1914,0.3894,2.084,-0.1094,-1.006,-0.967,0.05933,-0.6772,-0.769,-0.1619,-0.5327
-0.4265,1.377,0.2766,-0.8887,0.316,-1.053,0.607,0.525,0.468,0.9487,-1.141,0.7334,0.3755,-0.1562,-0.1113,0.00134,-0.904,0.2317,1.055,-0.9766
-1.193,0.918,-0.5127,-1.178,0.3123,-1.062,1.129,1.089,0.089,0.974,-1.408,-0.279,-0.7783,0.501,-0.214,-0.9004,0.863,-0.2764,0.3418,-0.1577
-0.7544,1.343,0.607,1.32,-0.3765,-1.207,0.8145,0.004585,0.046,0.6055,0.9233,-0.009094,-0.009415,-0.443,-0.664,0.671,-0.0789,-0.4229,-0.11053,-0.11395
1.529,-1.412,1.578,-0.5615,-1.244,1.06,-1.757,0.158,1.523,-1.603,-0.5396,-2.338,-1.742,-0.01717,1.275,-0.7676,1.803,-0.391,-0.2498,0.4678
1.722,-1.439,1.634,-0.6587,0.527,-0.5645,-1.935,0.1847,-1.486,0.9307,-0.8213,-0.138,0.2462,1.301,-0.882,-0.3433,-0.03424,1.131,-0.3086,-0.04083
-0.10333,1.103,-0.0821,-0.2372,1.178,0.501,0.2491,-0.1083,0.606,0.3745,-0.112,1.354,0.618,-0.305,1.309,0.1837,-0.2556,-0.2338,-0.596,-1.866
0.0806,0.1537,-1.1045,1.275,-0.323,-1.386,0.1372,-0.3347,0.773,0.571,0.8496,1.704,0.0666,-2.424,1.148,-0.687,0.7324,-0.0909,-1.252,-0.8784
1.511,-1.476,1.69,0.5796,0.55,-0.644,-1.755,-1.141,0.9697,0.9067,1.061,1.003,0.972,0.1975,-0.645,0.362,-0.944,1.266,1.325,-0.76
-1.113,1.028,-0.3687,1.296,0.03683,-1.403,1.093,0.0322,0.4026,0.9736,1.051,0.4294,1.014,-0.1904,-0.6157,0.2125,-0.698,0.04626,-0.1494,0.992
-1.4795,0.532,-1.082,1.479,-0.727,-0.975,1.163,-0.002596,0.8643,-0.3145,0.8623,0.645,1.815,1.235,-0.1998,-2.244,-0.567,2.234,-0.7046,1.393
-0.1094,0.7583,-1.11,0.463,-1.58,1.617,0.1285,-1.731,0.2136,-1.598,0.7305,-1.678,-0.694,0.6626,-0.2039,-0.4167,0.8164,-0.51,1.447,1.386
-1.394,0.6274,-1.048,1.0205,-1.711,2.148,1.108,-0.981,1.17,-1.906,0.882,-1.135,-1.635,0.001009,1.326,0.05975,1.726,-0.3455,0.3982,-0.3926
1.224,-1.329,1.414,1.395,0.884,-0.0004613,-1.402,0.08795,1.1455,0.539,1.031,1.96,-0.5137,1.062,1.774,0.206,0.9824,0.01944,-0.6226,0.4512
0.1343,-0.606,-0.04483,-0.728,0.469,-0.8003,0.1683,0.2275,1.214,0.935,-0.913,1.656,0.4802,-1.946,1.76,0.11017,-0.6353,-0.7207,-0.197,-2.186
1.499,-1.46,1.67,-0.899,1.079,0.329,-1.766,0.5103,-1.004,0.527,-1.143,-0.3154,-0.2603,1.524,-0.4897,-0.1378,1.438,-0.2803,-0.2244,1.08
-1.007,0.949,-0.5757,0.6904,-1.128,0.527,1.007,-0.7876,0.9736,-1.371,1.003,-1.088,-1.891,0.8027,1.194,0.2135,1.786,-0.9204,-1.208,-0.4783
-1.257,0.8115,-1.073,0.621,-1.644,1.848,1.153,-1.723,-0.34,-1.806,1.093,-1.775,-0.1769,-0.3877,-0.0744,0.448,0.4436,-0.4043,0.8696,1.443
-0.3005,0.9556,-0.753,1.56,1.119,0.4294,0.4773,0.4727,-1.29,0.576,0.79,-0.1858,-0.2722,-0.1577,-0.8657,0.3433,0.4348,-0.2363,-0.6025,-0.2051
0.565,-1.187,1.077,-1.281,-0.8164,-0.1685,-0.3044,1.27,-1.686,-0.7993,-1.454,-1.859,-0.4668,0.3374,0.5586,-0.5464,0.431,-0.2297,-0.6753,0.656
0.4775,-0.725,0.1768,0.4526,0.9146,0.06244,-0.2156,-1.761,-0.1995,0.7676,0.978,0.3057,1.1,-0.7656,-2.25,1.279,-1.488,-1.301,2.137,-0.6606
-0.4646,1.359,0.3765,0.1348,0.6553,-0.4646,0.664,-1.046,-1.042,0.8345,0.4294,-0.2852,0.4224,-0.284,-1.134,0.3872,-0.4165,-0.0762,-1.748,0.8013
