V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
0.1656,-1.034,1.338,-1.493,1.46,1.189,0.2554,-0.3499,-0.8086,-1.504,-0.687,-0.2449,1.789,-0.3936,-0.617,0.775,-0.4731,0.692,0.7505,0.8545
-0.629,-0.705,-1.671,0.8286,0.722,-0.486,-0.4084,-0.514,0.907,-1.925,-1.162,1.922,0.2793,1.231,-0.3013,1.414,0.01048,-0.8667,-1.718,0.1633
0.9624,-0.3757,-1.489,0.7437,-0.2336,0.2219,-0.6123,-0.0846,-1.12,0.02107,-0.3896,-0.84,-1.15,0.3188,-0.792,0.365,-0.1237,-1.726,-0.8535,-0.9263
-0.6997,-0.831,1.243,-1.004,0.5674,-1.285,-0.08484,0.2886,0.1262,-1.289,-0.4321,0.6494,-0.359,0.634,-0.3613,1.3125,-1.423,-1.009,-0.9976,-0.402
0.03015,-0.842,-1.57,1.299,0.913,-0.59,-0.2368,-0.3704,1.636,-1.997,0.8105,0.2532,0.7793,1.235,-0.3765,1.056,-0.305,-0.389,-0.5986,-0.08344
0.3118,-1.042,0.8687,-0.6494,1.497,-1.131,0.1519,-0.1289,-0.0727,-1.344,-1.985,0.1934,1.903,0.485,0.004562,1.369,-1.728,0.1327,0.781,-1.104
-0.955,0.4788,0.356,-0.2605,-0.1054,-1.59,-0.3696,0.1921,0.05606,-0.2742,0.04608,-0.00435,-1.171,0.8706,0.4795,0.705,-1.639,-0.546,-0.296,-0.3303
1.234,0.3013,-1.598,1.121,-0.9053,-0.2284,-0.569,-0.4932,-0.999,0.8926,1.053,-1.44,-0.194,0.288,-0.2964,-0.6963,0.961,-0.68,-0.4912,0.2207
0.2703,-1.01,0.2524,-0.2395,1.566,-0.8174,0.2416,0.296,-0.2198,-1.327,-1.833,0.1763,1.836,-0.3613,-0.11743,0.9985,-1.651,0.2617,0.8257,0.9185
0.833,-0.3125,-1.247,1.242,-0.1294,-1.211,-0.919,-1.077,-1.424,-0.04446,0.5728,-1.751,-1.122,-0.3323,1.035,-0.01927,-1.292,-0.594,-0.1494,1.41
1.224,0.2053,0.1346,0.2773,-0.2944,-0.4636,-0.7104,-0.795,-0.935,0.2688,-0.2808,-0.77,-0.8896,-0.02533,1.277,0.1492,-0.2637,-0.3718,0.015335,0.225
-1.437,1.566,0.737,-0.9795,-0.9087,0.8013,2.064,2.744,-0.005165,1.012,0.54,-0.4421,0.2465,-0.7964,0.1985,-0.972,2.807,1.873,2.293,0.7563
1.302,0.4888,-0.1737,0.1603,-0.5005,1.421,-0.3298,-0.1362,-1.546,0.9346,1.158,-1.561,-0.782,0.519,-0.1775,-0.679,0.684,-0.263,0.334,-0.5933
-0.03473,-1.341,0.0662,0.11096,2.012,-1.402,0.5166,0.4028,1.516,-0.6685,0.2607,0.2664,1.304,-0.3828,-0.5366,0.4368,-1.462,0.7007,0.8315,1.025
-0.2852,-1.083,0.8765,-0.8667,1.651,-0.1683,0.1282,-0.1249,-0.999,-1.204,-0.742,-0.3674,1.89,-0.3691,-0.2305,0.6777,-1.11,-0.1278,-0.2137,0.787
-0.1819,-1.361,0.2424,-0.084,2.44,1.331,0.5146,0.2,-0.878,0.4324,1.289,-1.025,0.8843,-0.9634,-0.2734,-1.835,1.958,0.757,1.522,1.933
0.5083,-1.013,-0.869,0.8687,1.422,0.5815,0.1858,-0.03537,-0.99,-1.558,-1.652,-0.2954,1.93,-0.315,-0.9707,1.047,-0.931,0.0699,-0.897,0.7056
1.014,-0.002897,0.934,-1.23,-0.725,-1.542,-0.8516,-0.6475,-0.724,0.885,-0.3772,-0.3704,-0.338,-0.01779,0.795,-0.03903,-0.3633,-0.02132,0.677,0.2047
1.166,0.2915,-1.22,1.392,-0.0906,1.148,-0.616,-0.05157,1.036,-0.2219,0.354,0.548,-1.267,1.382,-0.711,0.604,0.0645,-0.8623,-1.665,0.594
-0.5737,-0.9043,-0.7026,0.9453,1.08,-0.871,-0.091,-0.3716,-1.719,-1.632,-0.7437,-0.7007,1.131,0.2542,-0.3901,1.385,-1.158,-0.04932,0.2164,-0.2976
-0.4092,-1.247,0.804,-0.1542,1.504,-0.629,0.5005,-0.1849,1.038,-1.411,-2.05,1.352,2.074,0.145,-0.5195,1.453,-1.657,0.3145,-0.05005,-0.1709
-0.6855,-0.598,1.198,-1.212,0.04486,0.686,-0.5303,-0.2222,0.654,-0.4358,0.36,0.4072,-1.389,1.469,-0.0073,0.8433,-0.4377,-1.834,0.046,-0.7803
-0.317,-1.141,0.579,-0.2291,1.667,-0.891,0.372,-0.2004,0.613,-1.312,-1.878,1.237,1.882,0.7197,-0.1748,1.302,-1.598,0.366,0.616,-0.4785
0.005165,-1.001,0.2605,0.05142,1.435,-1.141,0.1205,0.265,-0.612,-1.507,-2.232,-0.584,1.902,-0.3394,-0.009834,1.045,-1.976,0.1571,0.5156,0.5244
0.263,-0.7134,-0.611,0.712,0.12286,-0.3782,-0.5117,-0.4294,0.5063,-0.772,-0.6753,1.462,-1.033,1.367,-0.3276,0.8286,-1.243,-1.797,-0.9976,-0.965
-0.793,-0.1364,-0.6616,0.7617,-0.464,1.761,-1.005,-1.634,-1.241,0.515,1.671,-1.059,-0.9985,-1.099,2.39,-2.28,0.2417,0.6523,1.062,1.7
-1.674,2.186,-0.934,0.5005,-0.8604,0.795,2.428,0.8955,1.458,0.857,0.6294,0.1893,-0.0875,-0.9585,-1.691,-1.218,1.433,1.502,-0.389,1.99
-0.739,-0.4883,-0.5195,0.5005,-0.07666,1.6455,-0.8335,-1.009,-1.011,0.05902,1.349,-1.013,-1.196,-0.461,0.9253,-1.206,0.635,-0.3484,0.4006,1.206
1.564,0.642,0.6226,-0.0959,-0.3352,1.409,-0.08057,0.2756,-0.663,0.1633,-0.9624,-0.02481,-0.7856,-0.2844,0.3418,-0.0984,0.8486,0.0784,0.8496,0.8647
-1.2,0.8813,-0.9097,0.6743,-0.672,-0.2026,0.571,0.385,-0.5693,0.99,1.071,-1.038,-0.4026,-1.111,-1.087,-1.8545,0.5728,0.1498,-0.5225,2.16
1.196,0.3745,-0.832,0.748,-0.5693,1.454,-0.525,-0.1224,0.5327,0.8726,0.3901,0.2935,-0.642,1.567,-0.7803,0.3047,1.073,-0.2035,-0.968,0.0873
0.1543,-1.072,1.198,-1.328,1.674,0.1407,0.1914,-0.7935,0.7905,-1.115,-2.111,1.285,1.944,0.3613,0.4656,1.239,-1.035,0.1368,0.333,-0.2396
0.8735,-0.299,-1.166,0.4797,-0.3013,-0.333,-0.808,-0.4082,-1.534,0.1255,-0.9673,-0.4944,-1.149,0.3242,-0.5825,0.4382,-0.508,-1.555,-0.5728,-1.137
0.7705,-0.3452,0.01056,0.1964,-0.5503,0.993,-0.9404,-0.9053,-1.015,0.755,0.1506,-1.372,-0.6143,-0.3606,1.345,-0.271,0.8574,-0.00416,0.985,0.5127
-1.24,1.2,-0.3445,0.6255,-0.768,-0.3364,1.384,2.484,-0.9277,0.981,1.556,-0.84,-0.2568,-2.455,-0.3047,-2.504,1.086,1.034,1.854,-2.137
-0.3284,-0.697,-0.699,0.384,0.5166,1.035,-0.4375,0.1667,-0.6807,-1.586,-1.096,0.1056,-0.337,0.2161,-0.5728,1.372,0.1578,-1.068,-1.203,0.2137
-0.8984,-0.5933,0.251,0.5337,0.2461,-1.076,-0.5527,-0.1219,1.39,-1.269,-1.541,1.434,-0.7993,1.152,0.1594,1.268,-1.978,-1.356,-0.837,-0.4028
1.6875,0.5522,0.406,-0.2091,-0.2515,-1.431,-0.253,0.1101,-1.36,0.1505,-0.1996,-1.067,-1.106,-0.02113,0.1995,0.2705,-1.036,-0.556,0.1743,0.4001
1.424,0.3423,-1.368,1.312,-0.49,-1.308,-0.5083,0.0741,0.9204,0.5522,0.052,0.877,-0.6313,1.41,-0.776,0.4834,-0.5103,-0.6846,-1.523,-0.064
-0.565,-0.751,1.42,-1.418,0.748,-0.945,-0.3135,-0.3823,-0.9126,-2.008,-1.615,-0.1154,0.5767,0.1943,-0.3591,1.331,-0.559,-0.584,-0.828,0.218
-1.101,0.894,0.1998,-0.1797,-0.3435,-0.6353,0.522,0.1092,-1.488,0.483,-0.03029,-1.396,-1.06,-0.769,-0.4946,-0.4717,-0.3962,-0.2476,-0.10443,1.537
-1.301,1.328,-0.1998,0.1633,-0.9478,1.357,1.601,2.254,-0.842,1.061,0.6416,-1.484,0.1576,-2.84,-0.4128,-1.508,1.86,2.031,2.049,-4.215
-0.67,-0.1779,0.4524,0.0845,-0.354,-0.963,-1.049,-1.837,-0.7266,0.2927,-1.153,0.0593,-0.803,-1.22,3.553,-0.8945,-1.116,-0.01677,-1.011,1.702
-0.3494,-0.918,0.01962,0.10394,1.07,1.696,0.04816,0.001345,-1.681,-1.703,-1.128,-0.4617,1.295,-0.1526,-0.3367,1.076,0.05106,0.837,1.411,0.8213
-1.606,2.049,-0.537,1.078,-1.409,0.632,2.416,1.777,-0.4065,0.6284,-0.5923,-0.04962,0.781,-2.023,-1.363,-1.039,0.8584,1.947,-0.02101,-2.043
-1.348,1.445,1.408,-1.986,-1.005,-0.4749,1.898,2.861,-0.724,1.042,0.7666,-1.442,0.481,-1.527,-0.481,-1.608,2.094,1.85,2.146,0.1647
1.474,0.3496,-1.527,1.067,-0.4663,-0.1992,-0.6406,-0.3005,0.3525,0.7563,0.1426,0.2366,-0.79,1.694,-0.595,0.5776,-0.0449,-1.136,-1.539,0.953
-0.916,0.481,0.04785,0.3525,-0.3816,0.2708,-0.2925,-0.2886,-1.133,0.752,0.631,-1.789,-1.011,0.1886,-0.06195,0.0769,-0.0656,-1.043,-0.513,-0.3428
1.355,0.2603,-0.4404,0.663,-0.5913,-0.694,-0.7983,-0.2051,0.7314,0.802,0.4072,0.4106,-0.539,1.508,-0.4343,0.3389,0.1236,-0.78,-0.9795,0.6826
-0.2668,-0.97,-1.304,1.449,1.284,-1.179,0.0807,-0.0695,0.8516,-1.745,-2.176,1.152,1.651,0.9106,-0.867,1.471,-1.938,0.2474,-0.429,-0.2869
0.9688,0.185,-1.553,1.498,-0.3723,-1.227,-0.6436,-0.726,-0.943,0.5356,0.1493,-1.301,-1.138,0.1904,0.1307,0.4338,-1.143,-0.9897,-0.05325,0.1361
-1.129,0.3264,-0.757,0.2593,-0.3608,-1.508,-0.766,-0.3384,0.4326,0.549,-0.10077,0.8384,-0.9263,1.163,-0.362,0.334,-1.009,-0.7925,-0.9556,-0.1903
-1.043,0.4924,0.3076,-0.1475,-0.2886,0.3044,-0.366,0.2898,-1.501,0.03087,0.676,-1.821,-1.091,0.151,0.3184,0.1613,-0.1219,-0.9277,-0.1499,-0.09973
-0.905,0.0961,-1.663,1.265,-0.638,-1.604,-0.9995,-1.356,0.4158,0.7944,-0.0737,0.615,-0.346,0.2474,1.7295,0.1431,-0.43,0.731,1.299,0.0606
-1.659,2.014,0.4197,0.04193,-1.435,0.3987,2.57,1.389,-0.5664,0.478,-1.449,0.04672,0.793,-1.951,-0.336,-0.79,0.8125,1.828,1.796,-1.805
-1.692,2.586,-0.2825,-0.07104,-1.052,1.218,2.125,2.152,-0.8726,0.881,0.053,-1.08,0.247,-2.494,-0.9023,-1.084,1.728,1.675,1.419,-3.346
1.219,0.1315,0.7847,-0.454,-0.41,-0.909,-0.674,-0.2202,-0.711,0.5493,0.5522,-1.406,-0.69,0.4968,0.2045,0.207,-0.177,-0.8315,0.185,-0.3125
-0.2769,-0.535,-0.7036,0.936,0.181,-1.049,-0.524,-0.249,1.2705,-0.91,-1.186,1.829,-0.8906,1.436,-0.3564,1.046,-1.8,-1.451,-1.466,0.04266
0.1831,-1.094,1.54,-1.986,1.85,1.264,0.2021,-0.344,-0.5977,-0.776,0.6245,-1.229,1.5,-0.11694,-0.9526,0.4949,0.2483,0.6743,0.596,0.855
1.039,0.1675,-0.5063,0.6113,-0.235,-0.4956,-0.77,-0.5664,-0.9126,0.2622,-0.01006,-1.085,-1.08,0.08997,-0.05444,0.4573,-0.3523,-1.158,0.137,-0.03604
0.5605,-0.8877,-1.266,0.8525,1.249,0.1958,-0.2422,0.272,-1.042,-1.619,-1.45,-0.09186,1.392,-0.3054,-0.747,1.001,-0.6777,-0.1498,-0.7573,0.407
-0.2407,-1.181,-0.8022,1.177,2.068,1.187,0.3872,0.1543,-0.03065,-0.2983,1.504,0.3152,1.129,-0.144,-1.225,-0.941,1.268,0.91,-0.2471,0.6055
1.214,-0.0121,-1.26,1.095,-0.877,0.0544,-0.96,-1.407,1.22,0.9297,0.5107,0.4783,-0.2062,0.0759,1.6875,-0.0279,0.882,0.2273,1.141,0.02989
-0.8877,-0.09894,-0.8794,0.8735,-0.897,0.4736,-0.9507,-1.409,1.562,1.025,1.002,0.3687,0.1497,-0.0339,2.068,-0.6924,1.148,0.458,0.6694,-0.124
-0.5107,-0.7817,1.247,-1.239,0.824,-1.382,-0.2303,-0.258,-0.625,-1.8,-0.71,-0.04797,0.399,0.1769,-0.0984,1.404,-0.9185,-0.4792,-0.7344,0.214
0.2344,-1.185,1.403,-1.772,2.14,-0.3938,0.3516,-0.746,1.639,-0.3926,-0.673,1.2,1.137,-0.0846,0.0683,0.2563,0.2158,0.3423,1.092,0.1581
0.78,-0.1117,0.3599,-0.387,-0.611,0.4075,-0.9253,-1.709,0.9385,0.969,1.309,1.02,-0.516,0.005314,3.332,-1.267,-0.0001771,-0.1609,-1.913,-0.1486
1.032,0.2625,0.891,-0.3489,-0.2554,1.657,-0.759,-0.5483,-0.557,0.07605,0.6577,-1.252,-1.044,0.343,0.8267,0.1736,0.6177,0.1055,1.243,-0.7505
1.658,0.6704,-1.67,1.224,-0.8687,-1.011,0.02844,0.291,1.403,0.969,0.454,0.3582,-0.258,0.2021,-0.9517,-0.00392,0.1115,-0.1317,-1.273,-0.5435
0.974,0.1653,-0.7944,0.922,-0.2551,-0.7266,-0.764,-0.857,0.2996,0.2289,0.2373,0.0867,-1.266,0.979,0.629,0.4363,-0.8765,-1.004,-0.1235,-0.4934
1.387,0.2788,0.5107,-0.3313,-0.7666,-1.122,-0.6924,-0.2717,1.421,0.957,0.708,0.2397,-0.3562,1.014,0.4138,-0.2286,0.02045,-0.2296,0.3545,-0.2761
-0.3137,-1.412,-0.12085,-0.1241,1.97,1.666,0.7827,0.861,-0.2937,-0.699,-0.1093,-0.1737,1.663,-2.387,-0.4905,-0.3096,-0.04428,1.602,1.475,-2.83
-0.819,-0.09436,1.732,-2.553,-0.755,-1.168,-0.8623,-0.6973,1.611,0.9834,1.305,0.5693,-0.0486,0.839,-0.3145,-1.127,0.3132,-0.5454,-0.712,-0.5244
0.6304,-0.525,-0.135,-0.1713,-0.412,-0.4353,-0.6685,-0.2815,1.1045,0.4463,-0.2563,1.066,-0.878,1.324,-0.07666,0.5005,-0.10596,-1.596,-0.367,-0.3938
0.1301,-1.248,1.144,-1.345,2.336,-0.04956,0.4106,0.6714,-0.4753,0.00551,0.5127,-1.263,0.8643,-1.491,-0.1979,-0.7144,1.062,-0.05606,0.67,1.308
0.9033,-0.1378,0.791,-0.6704,-0.4575,1.458,-0.9004,-0.6797,1.399,0.9106,1.736,1.073,-0.7466,0.6787,0.9214,-1.341,1.048,0.03635,0.435,-0.7344
-0.6543,-0.6025,-0.4639,0.2202,0.2039,1.234,-0.4016,-0.02544,1.542,-1.0625,-1.265,1.593,-0.839,1.015,-0.3794,1.196,-0.417,-1.127,-1.761,-0.01903
0.965,-0.1678,0.8276,-0.117,-0.397,-0.1499,-1.06,-1.646,-0.1831,0.4565,0.5728,-0.768,-0.988,-0.5024,3.115,-0.4778,-0.597,-0.355,-1.967,1.153
1.425,0.692,0.2673,-0.05023,-0.6274,-1.15,0.08276,-0.06854,1.64,0.891,0.785,0.0669,-0.5254,0.7046,0.122,-0.3237,-0.5474,-0.135,0.2903,-0.882
0.954,-0.2303,0.2966,-0.02876,-0.03827,0.2676,-0.8423,-0.7617,0.2021,-0.4438,-0.2052,0.5957,-1.064,0.7026,1.252,0.844,-0.714,-0.7837,-0.2664,-0.4775
-0.4165,-0.6772,1.244,-1.674,0.006176,-0.47,-0.3877,-0.2332,-0.3018,-0.5483,0.287,-0.842,-1.009,0.785,-0.2585,0.8555,-0.9033,-1.754,0.3174,-0.7686
-1.543,2.062,-0.166,-0.01401,-0.9697,-1.093,2.51,1.337,-0.5864,1.042,0.591,-1.265,0.1484,-2.111,-0.9146,-1.273,0.0709,1.415,1.171,-1.23
0.2544,-0.6,-0.0802,0.236,0.1951,1.754,-0.4185,0.11975,0.4343,-0.87,-1.323,1.627,-1.003,1.478,0.0633,1.111,-0.3252,-0.8696,-1.22,0.641
-0.7695,-0.3962,0.749,-0.533,-0.3745,-0.6973,-0.6943,0.1179,1.372,0.51,-0.8677,1.681,-1.132,1.185,0.06128,0.1368,-0.4639,-1.679,-0.7705,-0.7554
-1.502,2.078,-0.343,0.05426,-1.295,-1.598,2.44,1.945,1.616,0.3835,0.565,0.08466,0.622,-1.555,-1.139,-1.033,-0.2556,2.086,0.3972,-0.6475
1.185,-0.1279,-0.92,1.213,-1.11,0.3296,-0.785,-0.9004,-1.42,1.036,1.681,-1.0205,0.4941,-0.05844,0.59,-1.547,1.346,-0.10095,1.028,-0.02446
0.01688,-0.835,1.01,-0.6,1.085,-1.568,-0.1509,0.3381,-1.512,-1.835,-0.4827,-0.758,1.159,-0.1495,-0.1766,1.199,-1.73,0.2166,1.067,0.416
0.565,-0.8384,-0.1632,0.6377,1.2295,1.27,-0.3499,-0.0798,-0.707,-1.779,-2.02,-0.4656,1.699,0.3645,-0.2075,1.609,-0.3171,0.3164,1.029,-0.313
0.673,-0.3713,0.8794,-0.761,-0.3555,-0.461,-0.9263,-0.848,0.1464,0.1627,-0.6606,1.037,-1.177,0.473,1.295,0.1895,-0.6685,-0.839,-0.6123,-0.06097
1.456,0.2837,1.331,-1.397,-0.6777,-1.44,-0.597,-0.401,0.666,0.986,1.437,1.022,-0.2664,1.552,-0.277,-1.067,-0.16,-0.3303,-0.6416,0.4556
-1.61,2.299,-0.1461,0.0657,-1.273,0.552,2.402,2.041,1.051,0.586,0.737,0.4414,0.5796,-1.275,-1.054,-1.215,1.238,1.507,0.842,1.703
-1.566,1.9795,-1.25,0.8115,-1.362,-0.541,2.514,1.169,-0.3164,0.609,-0.522,0.02748,0.636,-1.797,-1.4,-1.103,0.7666,1.788,-0.0665,-1.099
-1.016,0.1361,-0.8726,0.958,-0.511,-1.104,-0.6987,-0.582,-0.457,0.974,1.255,-0.633,-0.6885,0.5576,-0.04398,-0.968,-0.6914,-0.7046,-0.3047,0.0457
-0.807,-0.1646,0.2893,0.319,-0.5815,0.785,-1.061,-1.282,-1.189,0.708,0.3662,-1.701,-0.6406,-0.836,2.693,-0.7188,0.5225,0.2395,-0.4333,1.325
-0.7656,-0.3396,1.681,-2.186,-0.4521,1.21,-0.796,-0.7515,-1.396,0.601,0.6846,-1.641,-0.759,-0.02155,-0.2822,-0.2247,1.05,-0.812,-0.2712,0.4053
0.8047,-0.399,1.035,-0.9976,-0.2769,0.9795,-0.629,-0.609,0.0807,0.4175,-0.10834,0.3828,-0.8545,0.968,0.5845,0.3694,0.7183,-0.8203,-0.502,0.01158
-1.621,2.168,-1.169,0.6216,-1.144,0.8677,2.443,1.017,0.4714,0.894,0.897,0.3367,0.4863,-1.001,-1.482,-1.463,1.798,1.84,-0.2615,0.648
1.15,-0.402,0.7324,-0.828,-0.1677,1.598,-0.823,-0.563,0.6074,-0.1339,0.311,0.588,-1.02,1.037,0.735,0.5586,0.473,-0.3845,-0.0912,-0.1544
-0.828,-0.1068,-0.241,0.457,-0.7524,1.64,-0.7983,-1.054,-1.027,0.964,1.317,-1.143,-0.1545,-0.4578,1.668,-1.6455,1.531,1.025,2.283,1.007
1.546,0.1569,-0.1512,0.2079,-0.9595,1.182,-0.6836,-0.3271,1.66,1.013,0.5796,0.07886,0.1968,1.121,-0.1748,-0.01004,2.16,0.01395,0.2502,-0.2157
-0.8887,-0.0691,-1.1045,1.053,-0.463,0.285,-0.936,-1.329,-1.395,0.532,0.483,-1.831,-0.9053,-0.6387,1.738,-0.6025,-0.1265,-0.2566,-0.004704,1.008
-0.1482,-1.079,-1.666,0.944,1.542,0.4763,0.22,-0.2393,1.188,-1.42,-1.732,1.542,2.121,0.535,-1.202,1.591,-0.9824,0.01,-1.918,-0.768
0.7017,-0.512,0.283,0.08844,-0.0587,-0.858,-0.6943,0.08466,0.09094,-0.2142,0.1973,-0.1411,-1.307,0.955,0.1753,0.583,-1.157,-1.626,-0.06744,-1.082
0.02168,-0.7744,1.233,-1.406,0.8384,-0.4272,-0.358,-0.0835,-1.39,-1.91,-0.769,-0.428,0.558,0.583,-0.3647,1.339,-0.03137,-0.7417,-0.7676,0.07684
-0.2734,-0.853,1.15,-1.152,0.6245,-0.898,0.006607,0.246,-1.38,-1.825,-2.24,-1.101,-0.2329,-0.4895,-0.08673,0.7646,-0.819,-1.002,-0.2036,1.391
0.1819,-1.114,0.02034,-0.002565,1.427,-0.2715,0.2123,-0.38,-1.079,-1.65,-3.342,-1.256,1.846,-0.327,-0.0799,0.93,-1.431,0.01962,0.8574,0.421
-0.81,-0.796,1.397,-1.281,0.7754,0.9937,-0.2136,0.07654,1.037,-1.681,-1.628,1.615,0.643,0.9136,-0.561,1.537,0.607,-0.27,-1.43,-0.3215
-0.7944,-0.2585,-1.104,0.9634,-0.3977,0.5806,-0.8857,-0.7466,-0.9043,0.613,-0.3208,-0.638,-0.7856,0.001786,0.4226,0.1376,0.5522,-1.009,-0.05286,0.3938
0.9688,-0.1511,0.981,-1.193,-0.278,1.658,-0.7744,-0.5864,0.928,0.1995,0.551,0.481,-1.019,1.1045,0.8296,0.3357,0.612,-0.16,0.6113,-0.517
-1.37,1.669,-1.056,1.244,-0.952,-0.581,2.176,2.291,0.996,1.053,1.821,1.205,0.3853,-1.2295,-1.513,-2.61,0.9673,1.909,-0.5205,0.3674
1.071,0.2556,1.666,-2.662,-0.785,1.625,-0.8477,-1.332,-0.4414,1.081,0.249,-1.012,-0.06714,-0.2937,1.599,-0.3203,1.768,1.161,2.14,0.375
-0.7627,-0.3406,-1.552,1.299,-0.543,-0.4028,-0.7515,-1.003,-0.5337,0.4985,0.2098,-1.078,-0.7744,-0.05502,0.976,0.1927,-0.03754,-0.832,0.2362,0.5327
-1.167,0.7637,0.878,-0.81,-0.3613,0.5107,0.1394,0.1124,-1.389,0.3955,0.3909,-1.621,-0.9194,-0.4182,-0.125,-0.1877,0.2095,-0.5327,-0.2241,1.121
