V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
-0.989,-0.551,0.7554,0.3884,-1.108,-0.1448,-0.6045,1.107,-1.004,-1.178,-1.161,1.153,0.3264,-0.548,0.639
-0.939,0.6035,-1.2,-1.233,-1.032,1.307,1.306,-0.6816,1.78,-0.497,0.485,-1.167,-0.2888,0.7485,-0.6875
-0.01342,0.436,-0.1648,1.6875,-0.4055,1.145,-1.316,1.079,1.421,1.272,0.0718,1.062,-0.9966,-0.5625,0.42
-0.5415,0.6626,1.058,1.66,-0.9897,1.348,-0.9834,0.4028,1.837,0.7217,-0.9873,0.1798,-2.203,0.466,0.1342
0.554,0.8394,1.652,0.03098,0.8823,1.484,0.02078,1.668,1.876,-0.6562,1.618,1.433,0.803,-0.1493,-0.1
1.696,0.1836,0.4438,1.349,0.7515,0.4956,-1.588,1.51,-0.773,-0.898,0.3738,-1.728,1.846,-0.3816,-1.367
0.8853,-1.44,0.91,1.464,1.238,-0.7466,-1.36,-0.3975,-0.2837,-0.868,-0.0705,-1.027,1.282,1.668,-0.9165
-0.1804,0.0983,0.1268,-0.614,-0.3618,0.2947,0.3804,-0.1062,-1.101,0.7427,0.319,-0.844,0.1299,0.164,-0.837
0.9717,0.81,-1.072,0.3022,1.395,1.456,0.2164,-1.7,1.888,0.00918,-0.3313,1.269,0.822,-0.578,-0.0907
1.224,0.4434,-1.207,-1.469,1.434,1.037,1.554,1.433,1.111,1.339,1.845,-0.9116,-1.054,0.7593,-0.958
-1.239,-0.596,-1.019,-1.243,-1.133,-0.815,1.392,-1.113,-0.0679,0.2067,1.16,-1.514,-0.1683,0.6953,-1.116
1.411,0.9067,-0.2175,0.641,1.284,1.618,-0.99,-1.664,1.702,-1.513,0.875,1.646,3.12,-1.201,-0.06903
-0.3843,-0.9043,0.681,-1.231,-0.812,-0.1692,0.595,0.0252,-0.957,0.652,-0.7407,0.887,0.0001199,-1.512,0.87
1.039,-1.001,0.03513,-1.268,1.431,-1.494,1.224,0.6855,-0.6084,-1.523,-0.02707,-1.221,0.3484,0.72,-1.003
-1.442,-0.944,0.8984,-0.0876,-1.054,-0.5254,0.08795,-0.8784,-0.3098,0.534,0.2241,1.173,1.088,-0.01851,0.7656
1.341,0.2532,-0.059,-0.309,1.3545,0.4204,0.3079,-0.9863,-0.9546,-0.1621,0.9336,-1.473,0.374,0.781,-1.256
-0.8203,0.5117,-0.2615,1.381,-1.337,1.261,-1.965,1.375,1.715,-0.64,0.7637,-0.562,-0.511,1.264,-0.955
-0.5835,-1.529,-0.2379,-1.51,-1.079,-1.076,1.596,-0.9287,-0.05658,1.249,-0.1656,-1.279,-0.5806,0.693,-1.014
-1.322,0.5166,0.1432,1.487,-0.9463,1.046,-1.439,-0.749,1.135,-0.1947,0.672,-0.8105,-0.958,0.9077,-0.8394
-1.285,1.308,-1.488,1.641,-1.036,0.1425,-0.4397,-0.4597,-1.241,-0.892,0.4043,-1.217,-0.00678,0.612,-0.961
0.4016,-1.348,0.4087,-0.8994,0.5376,-1.17,0.616,-0.895,-0.0841,-1.689,0.2126,0.3088,1.273,2.086,-0.0699
1.404,-0.5317,0.2339,0.8423,1.231,-1.331,-1.572,-0.96,-0.0982,-0.1261,0.883,0.823,1.473,-0.1019,1.721
0.6875,-1.302,-0.6353,-0.86,1.127,-1.264,0.8477,-1.021,-0.005707,-1.078,0.4504,-1.482,0.2544,0.2869,-1.15
1.477,-1.361,0.6553,-1.677,1.126,-1.346,0.959,0.11523,-0.435,-0.6885,-0.296,-0.7324,0.4314,1.578,-0.901
-0.09985,1.188,-1.632,-1.227,-0.3027,0.289,0.9614,-1.048,-1.158,0.4788,0.987,0.9663,-0.3564,-1.953,1.439
0.878,-1.479,0.2527,1.643,1.269,-1.407,-1.337,-1.163,-0.2094,-1.586,1.58,1.021,1.916,-0.08105,1.633
-1.517,0.8516,0.2556,-0.1256,-0.955,2.059,0.1654,-0.3003,0.0967,0.643,0.8667,0.724,1.263,-0.4019,1.42
0.3953,-0.75,-0.07996,0.0642,0.605,-0.2445,-0.0633,-1.237,-0.911,1.311,0.2028,1.466,-0.591,-0.2988,0.2415
0.708,1.501,0.0991,0.701,0.9824,-0.6543,-1.062,1.256,-0.3445,-0.4797,-0.6665,-1.24,0.8755,1.299,-0.977
1.791,1.698,1.5625,-0.799,0.4915,-2.12,0.5757,0.2379,-1.744,-0.547,0.1664,-0.9814,0.4805,1.1875,-0.823
-1.383,-1.306,0.67,-0.9175,-1.014,0.02322,0.4048,0.5015,-1.207,-1.694,-2.115,-0.7534,-0.6997,-0.4895,-1.097
0.596,0.14,-0.7207,0.007336,0.8643,0.5483,0.5425,1.154,-0.6343,0.2708,0.7056,-1.616,1.207,1.575,-1.416
-1.352,-0.2466,1.006,-0.8184,-0.999,0.07904,0.5117,0.5444,-1.234,1.134,-0.91,-1.325,0.8926,0.2534,-1.18
-1.012,0.2433,-1.267,0.2404,-1.147,0.3135,0.8037,0.6143,-1.09,-1.07,0.4285,1.622,-0.798,-1.522,-0.598
1.381,0.67,0.4568,0.536,1.295,1.481,-0.958,-1.399,1.866,-0.767,1.38,-1.208,2.402,-0.07837,-0.847
-0.1586,-0.1289,0.872,0.8804,-0.363,-0.1423,-1.483,-0.08936,-1.005,1.185,-0.3987,-0.8564,-1.114,0.875,-0.683
0.9116,1.59,0.5186,-1.099,1.37,-0.8833,0.7295,-1.606,-0.2023,0.9863,0.7275,-0.691,-0.4595,-0.01283,-0.72
-1.387,-1.293,-0.6704,-0.248,-1.087,-0.326,0.3481,-0.2795,-0.538,0.863,-0.748,-1.368,1.08,0.632,-0.882
1.742,-1.54,-0.3171,0.4858,0.736,-1.054,-0.655,1.666,-0.0844,-0.719,-1.596,-1.368,2.111,0.06903,-1.155
-0.996,1.184,-1.111,1.429,-1.127,0.72,-0.9355,-1.551,-0.0826,-0.696,0.2461,-1.4795,-1.006,0.703,-1.232
1.173,-0.1909,1.088,-0.9463,1.44,-0.598,0.3572,-0.51,-0.2166,-0.2117,0.763,-0.345,0.696,0.7637,-0.679
-0.848,-0.05154,-1.018,-0.8345,-1.171,0.1123,0.859,-1.141,-1.249,1.514,0.574,0.492,0.47,0.1847,0.9395
0.6333,-1.053,-0.1855,-1.593,0.977,-0.727,1.657,-1.099,0.0774,-1.286,0.79,1.4,-1.183,-1.093,0.4446
-1.055,-1.287,0.4448,0.638,-1.319,-0.7773,-1.1045,1.415,-0.2029,1.72,-1.087,1.02,-1.508,0.6353,1.306
0.3723,-1.563,-1.44,1.22,0.5522,-0.5034,0.0733,-0.4294,-0.4158,-0.887,-0.7563,-1.538,0.8203,0.545,-1.224
-1.398,-0.1536,1.441,-1.278,-0.9785,-0.443,0.114,1.063,-0.575,0.2472,-0.9604,-0.6895,1.473,0.681,-1.129
1.431,0.613,-0.364,1.413,1.219,1.636,-1.785,-0.634,1.686,0.7793,0.242,1.623,0.3604,-0.4453,-0.1954
-1.654,-1.129,-1.216,-1.115,-0.857,-0.9385,1.184,-1.141,-0.0857,-0.916,0.798,0.0423,-0.1539,0.2695,0.6055
1.544,-0.613,-0.3865,-0.7754,1.11,-0.749,0.7207,-0.1847,-0.1296,-1.056,0.3467,0.873,0.2246,-0.4988,1.426
0.1643,-1.112,-1.331,0.1478,0.2184,-0.01662,0.705,0.6646,-1.104,0.3608,-1.348,0.5415,0.5493,-1.371,1.456
-0.3735,0.2993,0.8984,-0.2961,-0.6772,0.4949,0.4724,0.641,-0.785,-1.174,-0.08746,1.055,-0.4287,-1.2705,1.043
-0.702,0.125,-0.08887,1.54,-0.9478,-0.002611,-1.407,1.529,-1.206,0.558,0.2678,-1.645,-1.985,0.4944,-1.246
0.4036,-0.832,-0.1382,1.422,0.591,-0.4006,-1.796,0.0876,-0.6704,-0.8677,-0.886,-0.874,-0.2074,1.128,-0.6943
1.388,1.707,0.165,1.673,1.277,-2.422,-1.603,-0.827,-1.868,-1.167,-0.66,0.8647,1.71,0.571,2.121
-0.3901,0.7407,-0.2917,-0.0864,-0.8506,1.473,0.2097,-1.274,1.882,0.537,0.6577,-0.6885,-0.06396,0.03287,-1.044
1.311,-1.238,-0.556,-1.446,1.363,-1.24,1.713,0.964,-0.2058,1.778,0.326,0.669,-1.227,0.3928,1.448
-1.356,-1.622,0.6016,-0.7817,-1.086,-1.155,0.4075,1.494,-0.1552,-0.4658,-1.908,-1.446,1.398,1.21,-1.066
-0.5957,-1.593,0.6484,0.4197,-0.9873,0.3481,-0.6675,-0.06537,-1.074,-1.029,-1.374,0.4492,0.1163,0.1444,0.6367
0.2856,0.2532,0.2103,-0.6377,0.3044,0.6235,0.5215,1.721,-0.3877,-0.9663,1.869,-0.2206,0.4497,1.719,-0.524
0.797,-0.1927,-1.57,-0.3777,1.268,-0.6973,0.7188,-1.063,-0.2725,0.524,0.888,0.6836,0.8804,-0.957,1.414
-0.3584,0.518,-1.31,-1.604,-0.8174,0.9644,1.573,1.309,0.829,0.0828,1.535,1.338,-1.382,-1.557,0.1863
0.253,1.114,-0.8867,0.9243,0.2051,0.5674,-0.6177,-1.466,-0.5815,-1.045,0.798,-1.643,1.113,0.3665,-1.341
1.067,0.792,-0.4097,-1.422,1.441,1.639,1.557,0.0679,1.674,-0.4492,1.339,0.8516,0.5513,-0.706,1.564
-1.67,-0.0565,1.287,-0.1009,-0.931,-0.2488,0.291,1.109,-0.8906,-0.7827,-0.3765,-0.778,1.786,1.387,-0.5947
-0.647,0.4146,1.226,-0.4587,-1.251,1.211,0.5186,-1.301,1.598,0.4094,0.03418,0.615,0.2423,-1.587,1.268
-1.397,-0.602,0.3157,-0.52,-1.103,-0.502,0.4292,1.027,-0.5063,0.858,-1.372,-0.9478,1.15,-0.01096,-0.7915
1.705,1.175,-0.469,0.553,0.682,1.066,-0.469,0.7925,1.213,1.678,-0.89,-1.533,-1.924,1.542,-1.294
-1.091,-1.545,0.76,1.672,-1.181,-0.727,-1.065,-1.351,-0.1523,1.006,1.368,1.68,-2.5,-0.8525,-0.656
1.325,-0.657,0.456,-1.349,1.358,-0.05078,0.9307,-1.357,-1.158,0.6235,0.593,0.8955,0.984,-0.4192,1.352
-1.419,0.2455,0.324,0.7983,-1.003,0.532,-1.358,-0.1337,-0.6865,0.9287,-0.4277,0.3123,-2.406,0.9683,0.4834
-0.61,0.756,-1.008,-1.064,-1.22,1.528,1.17,-1.1045,1.848,0.66,0.229,-1.509,-0.6943,0.7563,-1.144
-0.304,-1.373,-1.042,0.7583,-0.722,-0.9272,-0.334,0.08215,-0.1169,1.805,-2.262,0.03052,-1.061,-0.4036,0.3972
-0.3271,-0.4478,-0.2145,-0.641,-0.649,-0.7046,0.5386,0.12354,-0.01671,-1.094,-0.5107,0.5864,-0.3206,-0.674,1.197
1.207,-1.507,0.9316,0.9473,1.428,-0.977,-1.64,0.09985,-0.08435,-0.805,-1.069,0.2472,1.51,1.35,0.6626
1.605,-0.6313,-1.784,1.236,0.9194,-0.379,0.1781,0.03156,-0.6455,1.204,-1.401,-0.4785,-1.377,0.5425,-0.811
-0.7207,0.6343,1.222,-0.12115,-1.065,1.278,0.3496,-1.361,1.737,-0.004303,0.1711,1.7,-0.0632,-1.603,-0.4375
-1.217,-0.765,-1.022,-1.238,-1.062,0.1696,1.382,-1.096,-1.238,-1.101,1.228,0.8535,-0.8555,-1.199,1.958
-0.3108,1.666,1.389,-1.17,-0.6714,-1.489,0.1874,-0.95,-0.252,-0.1674,1.365,-1.665,-0.10675,0.3699,-1.38
1.424,0.838,-1.256,0.2318,1.241,1.404,0.4895,0.3452,1.882,-0.8076,0.5737,-1.664,0.2966,0.1775,-1.329
-0.213,-1.557,0.979,0.803,-0.5977,-0.2295,-1.413,1.669,-0.9224,0.06586,-1.426,1.585,-0.7856,-2.016,0.04425
1.77,1.291,0.8345,1.023,0.6294,-0.07294,-1.669,-1.288,-1.017,-1.544,-0.4275,-0.1416,1.6455,1.085,-0.612
1.126,-0.08105,0.4294,0.364,1.448,-0.539,-0.605,-1.17,-0.3398,-0.7734,0.758,1.45,1.79,0.4946,0.6826
0.964,-1.069,0.3657,1.162,1.38,-1.592,-1.843,-0.811,-0.4712,1.01,1.088,1.039,0.11383,-0.908,1.564
-0.3599,-0.03044,-0.7637,1.4375,-0.8047,0.11487,-1.389,-0.2366,-1.247,-0.8804,-0.5757,-0.3755,-0.925,0.5864,-0.9956
0.2856,0.2477,-0.9375,1.131,0.4429,0.2351,-0.677,0.3438,-1.2,-0.6797,-1.913,1.105,0.5312,-0.505,0.982
0.871,1.2295,-0.6045,1.202,1.364,0.5845,-1.435,-0.9473,-0.5176,-0.52,-0.3625,1.017,1.055,0.3203,1.647
1.424,1.561,-1.09,-1.294,1.28,-0.875,1.395,0.4255,0.0558,1.568,0.7554,-1.249,-1.163,0.7993,-0.947
0.1558,0.657,-1.391,-1.363,0.007652,1.866,1.324,-1.314,0.957,-0.275,-0.4792,0.9116,0.1509,-1.633,1.703
-1.079,0.465,1.437,1.58,-1.354,1.315,-1.166,-0.1449,1.804,1.676,-0.03308,-1.363,-1.608,1.263,-0.904
-1.241,-1.296,-1.634,-0.848,-1.124,-0.9146,0.741,1.633,-0.09186,-0.8086,-0.8535,-0.1339,0.1641,1.086,-0.8257
-1.658,-0.9043,0.85,1.051,-0.8433,-0.6406,-1.663,-0.415,-0.2505,0.272,0.07623,0.9873,-1.77,-0.911,1.56
-0.1786,-0.531,1.054,-0.37,-0.46,-0.1337,0.4143,-1.4375,-1.045,1.728,0.02994,0.777,-0.4023,0.5396,1.868
1.6045,0.4631,0.00496,1.075,0.9214,1.151,-1.718,-0.08765,1.469,0.203,-0.1333,1.012,1.086,-0.2893,1.355
0.1659,-0.03717,0.503,-0.1678,0.0638,-0.1306,0.1951,-0.242,-1.042,0.951,0.2344,-0.5522,-0.7188,-0.2532,-1.03
0.8423,-0.613,0.4824,0.2798,1.374,-0.799,-0.4312,0.9736,-0.1594,0.4055,-2.254,1.145,0.4006,-1.226,1.781
-1.418,0.1771,-1.73,-0.08466,-1.025,0.1162,0.8105,0.4429,-1.232,0.1274,0.4062,-0.475,1.8545,0.8145,-0.3467
-0.4265,-0.7695,0.8477,1.668,-1.005,-0.887,-0.6675,0.4363,-0.03827,-0.1304,-2.266,1.381,-1.357,-1.514,0.685
1.015,1.107,-1.74,0.3003,1.438,1.379,0.9175,1.675,1.847,0.672,0.3037,-1.092,0.578,0.4856,-0.905
0.4258,-1.23,-0.291,0.2842,0.435,-1.159,-0.2379,-0.3071,0.09894,-0.4995,-1.105,-0.2273,0.6377,1.297,-0.4617
-1.235,-1.123,1.401,-0.2334,-1.024,-1.727,0.4731,-1.171,-0.9565,-1.544,0.584,-0.4836,-0.4597,0.4092,-0.7104
-0.1198,1.404,1.461,-0.1656,-0.516,0.12115,0.4014,-0.3342,-1.244,-1.1875,0.746,0.4314,0.2263,0.3738,1.09
0.06647,-0.858,0.3499,-1.148,-0.1127,-1.617,0.9106,0.1329,-0.522,-0.3738,-0.0726,0.666,0.4197,-0.9844,1.008
-1.59,-0.8604,0.9214,-1.014,-0.861,-0.1855,0.323,-0.211,-1.022,1.196,-0.839,0.3672,0.458,-0.2441,0.886
0.0991,-1.021,1.55,0.02145,-0.038,-0.605,0.0617,-1.165,-0.2764,-1.4,0.5054,1.278,1.233,0.6567,0.907
-1.077,-0.901,0.4531,-1.655,-1.101,-1.028,1.211,-0.962,0.02318,0.9126,1.222,-0.5674,0.2603,-0.2024,-0.9756
0.6934,-0.8843,0.3806,1.5,1.215,0.1584,-1.244,-0.0235,-1.24,0.0172,-0.904,-1.357,0.837,1.272,-0.8896
-0.1543,1.133,0.4172,-1.11,-0.4634,1.248,0.7046,0.6387,1.699,-0.3433,0.831,1.422,0.06235,-1.638,0.1742
-1.223,0.879,0.9976,-0.795,-1.015,1.686,0.4438,0.868,1.57,-0.1478,0.6855,-0.2668,1.468,0.899,-0.4993
0.2886,0.169,-0.0808,-0.949,0.282,0.07153,0.9043,0.4712,-1.228,-0.184,0.5347,1.236,0.9614,-0.1991,1.012
0.865,-1.545,-1.457,-1.69,1.331,-1.43,1.476,1.231,-0.388,0.9233,-0.09326,0.938,-0.576,-1.5205,1.973
-1.398,0.2378,0.9497,1.558,-1.06,0.7627,-1.315,-1.294,0.0806,-0.12054,1.673,-0.2808,-1.399,0.632,-0.5684
0.547,1.723,1.507,1.566,0.7915,-2.127,-1.091,-0.2761,-1.551,-1.023,-1.164,0.0633,1.349,2.178,-0.3047
-1.517,-0.011765,-0.3718,-0.2705,-0.878,-0.2947,0.3472,-0.9473,-0.829,0.815,0.966,0.51,1.368,-0.3806,0.8525
-0.8384,0.824,-0.00949,0.67,-1.101,1.785,-1.144,1.063,1.266,-1.689,-0.554,0.3738,0.3203,0.955,1.227
-1.392,-0.255,-0.2023,-1.377,-1.0,-1.015,1.221,-0.8477,0.10455,-1.195,1.308,0.299,-0.872,-0.865,0.3245
-0.221,0.3525,-1.718,0.9214,-0.4463,0.9463,0.5356,-1.554,0.7954,0.3096,-0.9155,0.5435,0.212,-1.446,1.274
0.4595,0.5737,0.2544,1.551,0.5986,1.199,-1.6045,0.389,1.587,-0.69,-0.4053,-0.2998,-0.02289,0.94,-0.4868
-0.677,0.2373,-1.03,-1.613,-1.058,0.4592,1.713,-1.445,-0.861,1.261,-1.317,0.9033,-0.3743,-0.1807,1.69
-0.2263,0.003464,0.8037,1.142,-0.5024,0.1001,-1.521,-1.723,-1.212,0.5674,2.033,1.26,-0.87,-1.897,0.9604
-1.15,1.552,-1.203,1.635,-1.116,-1.39,-1.004,0.8853,0.0884,-1.726,-1.631,-0.3064,-0.21,0.2524,-0.535
0.02837,-0.6475,-1.609,-1.679,-0.0659,-0.7217,1.284,-1.369,-0.1396,0.6543,0.7373,-0.5234,-0.972,-0.002378,-0.7646
-0.3984,1.59,-0.8657,1.156,-0.6714,-0.9204,-0.7065,0.12384,-0.02608,-0.5503,-1.171,-1.106,-1.071,1.09,-0.859
-0.3008,1.498,-1.791,0.6357,-0.7783,-0.7197,0.693,-0.908,-0.1808,-1.657,1.281,-0.236,-0.3157,0.06366,-0.664
-0.2489,-1.352,0.6396,-0.908,-0.4658,-0.1355,0.5386,0.4731,-1.001,-0.675,-1.707,0.911,-0.2502,-1.57,1.191
0.7866,0.1942,-1.186,0.01636,1.179,-0.08356,0.7188,0.0745,-1.075,-0.4932,0.4912,0.794,0.944,0.288,1.232
0.8823,1.237,0.04645,-0.297,1.326,0.6646,0.2947,-0.6987,-0.2769,-0.2012,1.197,-0.8457,0.8867,1.505,-0.7466
1.043,-1.421,-0.08655,-0.309,1.438,-0.603,0.296,-1.49,-0.3833,0.9746,0.172,-1.112,-0.463,0.513,-0.5776
0.681,0.9155,-1.303,-1.547,0.9707,1.922,1.496,-0.04395,0.7183,-0.937,1.429,0.7446,-0.6396,-1.21,1.184
0.7236,-1.216,-1.136,-1.163,1.275,-0.8364,1.261,1.031,-0.03082,-0.667,-0.1738,-0.07837,0.2441,0.8267,-0.539
0.7744,0.7676,0.8076,-0.2668,1.275,1.72,0.4763,-1.26,1.477,0.7817,0.4626,-0.5024,0.05392,-0.1209,-0.9043
1.769,0.967,1.626,-1.078,0.65,1.481,0.348,-0.872,1.88,-0.1868,1.173,-0.1775,-0.05576,0.0634,-0.2686
1.119,1.597,-1.342,-0.3115,1.448,-1.821,0.7476,1.445,-0.8374,1.749,-0.1925,1.061,-0.8145,0.767,1.002
0.3025,-0.4353,1.665,1.37,0.4634,-0.1941,-1.639,0.9272,-1.02,0.907,-0.8145,0.3594,0.04272,-0.8647,1.297
1.027,-0.403,-1.618,1.033,1.429,-0.1136,0.521,0.8853,-0.964,-1.189,-0.9355,0.82,0.5825,0.4023,0.9473
0.03363,1.372,-1.227,-0.297,-0.0575,0.1942,0.783,0.614,-1.213,0.7607,0.64,-1.059,-0.3635,0.608,-0.7207
-0.4531,1.667,-0.1091,1.549,-0.8306,-1.717,-1.438,-0.4944,-0.624,-0.1381,-1.092,-1.352,-1.353,0.7373,-1.074
-1.289,1.21,-0.00436,1.575,-1.063,0.287,-1.621,1.6045,-1.091,0.762,0.9717,0.1221,-1.962,0.7773,0.3916
-0.8335,0.5894,-1.548,-0.7114,-1.092,1.499,0.7334,-0.4988,1.869,-1.168,1.164,-0.943,-0.878,0.78,-0.808
-0.06824,-0.1179,1.6455,0.1807,-0.2773,-0.1284,-0.292,0.06903,-1.021,0.3381,-1.603,0.3179,-0.604,-1.362,0.955
-0.3296,-0.02068,1.317,0.02406,-0.6387,-0.05096,0.0989,-1.263,-1.172,-0.645,0.3252,1.357,-0.3186,-1.785,0.6133
0.2416,1.441,0.8955,-1.235,0.394,-0.288,0.3848,-1.632,-0.844,0.8516,0.921,0.3247,-0.0813,-1.097,1.353
-1.551,-1.069,-0.2311,1.011,-0.883,-1.195,-1.54,0.7324,-0.1814,0.3315,-1.255,-0.806,-1.8545,1.042,-0.7944
-0.159,-0.954,-0.9204,-1.17,-0.3547,-0.8096,1.203,1.524,-0.03366,-0.9243,0.4824,0.8677,-0.348,-1.308,1.786
0.4504,1.254,-0.932,1.368,0.572,1.063,-0.9536,1.112,1.196,-0.4133,-0.484,0.9736,0.3674,-1.196,1.746
0.1499,-1.018,1.525,1.57,-0.1123,-0.8076,-1.191,0.597,-0.1134,0.615,-1.2,0.4575,-0.3613,-1.548,1.577
-0.565,-0.1465,0.724,0.799,-1.049,-0.06586,-1.382,-0.7686,-1.139,1.738,0.4844,1.464,-1.186,0.7637,0.0236
