V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
1.148,0.7783,0.5933,0.3662,1.295,1.043,0.2703,0.8286,0.3044,1.122,0.74,-0.2998,1.144,0.3953,0.5234
-1.64,0.1516,0.8574,-2.25,0.557,-0.7163,0.767,-0.277,-0.00384,0.332,0.1404,-0.0779,-0.9346,-0.4592,-0.826
-0.7036,-1.666,-1.307,1.358,-1.53,1.234,-0.744,0.4043,-1.025,-0.2131,-1.117,0.3086,-0.7227,-0.3577,-0.3652
1.563,-1.008,0.1759,-0.03445,0.04648,-0.715,-0.4124,-1.24,-0.5874,0.03534,-0.8423,-1.002,0.5264,-0.7188,0.1664
-0.2292,-1.015,0.4058,0.1217,0.081,-1.018,-0.1323,-1.132,-0.3557,-0.94,-0.851,-0.7007,-0.7964,-0.653,-0.6675
-0.2,0.992,1.435,0.72,-0.4626,-0.9497,1.995,0.528,1.516,1.178,2.277,1.445,2.02,1.532,1.671
-0.7124,1.538,1.062,2.174,-0.635,-0.698,0.9844,-0.2343,-0.425,0.892,1.04,0.863,0.2927,-0.2395,-0.268
-0.379,-1.105,0.8867,-0.1213,-1.525,1.346,0.723,0.6187,-0.895,-0.645,-0.3022,0.1163,-0.923,-0.2837,-0.3247
-1.565,-0.935,1.339,-0.6895,0.598,-0.7974,1.63,0.4817,1.3,1.391,2.36,1.096,1.79,1.228,0.8286
1.32,-1.6455,1.335,0.6914,0.7485,-0.1477,1.693,0.9897,1.592,1.597,2.902,1.368,4.086,4.895,4.656
0.8594,-0.2091,-1.219,-0.6973,-0.1661,-1.0,-0.6226,-1.12,-0.5547,-0.286,-1.151,-0.1257,0.09344,-0.7627,0.4202
0.534,0.6377,0.6616,-0.3345,-1.101,0.26,0.09607,-0.1667,-1.181,0.1044,-0.601,-0.02061,-0.03677,-0.5615,-0.04068
-0.815,-0.1698,0.5684,-1.262,-0.911,-0.2417,0.01875,-0.631,-1.142,-0.794,-0.7515,-0.809,-0.9497,-0.5166,-0.736
-0.05402,0.764,1.085,-0.418,0.452,-0.7104,1.055,0.2135,0.2964,-0.4944,-0.0665,0.6235,-0.657,-0.4026,0.0702
-0.5815,0.0773,1.478,-1.631,-0.2394,-0.84,2.178,0.7827,1.983,-0.4478,1.023,1.821,-0.5513,0.292,0.4307
0.53,0.1304,-0.02399,-0.0753,1.116,0.563,-0.5654,-0.02312,0.3113,1.596,1.273,-0.989,1.53,0.7607,0.1387
0.6836,-0.899,-0.01039,-0.7803,-1.475,0.993,-0.5894,0.11127,-1.211,1.157,0.4421,-0.8726,0.6997,0.03023,-0.2089
1.668,0.4788,-1.014,0.1625,-1.233,0.541,-0.924,-0.208,-0.7856,0.1257,-1.042,-0.4841,0.691,-0.4438,0.5874
0.5566,0.829,-1.243,0.3274,0.4075,-0.7007,-0.812,-0.824,-0.01859,-1.531,-0.638,0.02493,-0.665,-0.3562,0.0467
0.07416,0.1885,-0.5557,-0.1953,-0.8677,-0.1906,-0.8643,-0.858,-0.8105,0.439,-0.702,-0.7656,0.06964,-0.669,-0.6475
-0.4963,1.042,-0.888,1.179,-1.502,1.414,-0.951,0.04575,-0.8286,0.846,-0.1635,-0.1694,-0.0777,-0.3538,-0.7583
1.361,-0.2822,0.326,-1.129,-1.658,1.848,-0.1877,0.3923,-1.302,1.533,1.327,-0.4001,2.035,1.305,1.167
1.242,0.4038,1.134,-0.2532,-0.1953,-0.9614,1.265,-0.312,0.273,-0.5254,-0.001398,0.503,-0.0695,-0.54,0.6523
-1.597,-0.704,0.6665,-0.742,0.7285,-0.4834,0.1436,-0.3408,-0.08356,1.371,1.061,-0.2299,0.4534,-0.05774,-0.786
-1.23,-0.6157,-0.206,-0.58,-1.192,0.2424,-0.765,-0.2646,-0.903,0.981,-0.012215,-1.308,-0.262,-0.316,-1.187
-1.391,-0.3691,1.675,-1.037,0.974,0.2355,2.469,2.355,3.477,0.939,2.512,2.625,1.593,2.502,1.267
0.693,0.7627,-1.534,-0.55,-1.455,0.8086,-0.5576,-0.02074,-1.311,0.851,-0.0912,0.8496,0.352,-0.0772,0.669
-0.0795,-0.10974,-0.3557,-0.76,-0.1616,-0.9946,-0.7617,-1.338,-0.3677,-1.27,-0.825,-0.887,-0.8516,-0.5195,-0.7744
-0.7603,-0.3076,1.315,-0.5693,0.7935,-0.4766,1.64,0.862,1.3545,-1.479,0.942,1.116,-1.041,0.4194,0.2245
1.047,-1.587,1.025,-0.002665,1.468,1.737,0.953,1.7,0.9824,-0.02232,-0.08136,0.4043,-0.02002,0.02176,0.4988
0.1415,0.9067,-1.606,0.0985,0.4412,-0.6943,-0.5737,-1.023,-0.1967,1.141,0.416,0.9717,0.3994,-0.225,0.4111
1.531,-0.4768,0.6978,-0.748,0.4207,-0.8525,0.2913,-0.552,-0.3103,-0.06995,-0.5674,-0.1975,0.3025,-0.6533,0.4014
0.7803,-0.758,0.668,-0.287,-0.0849,-1.183,0.3125,-0.842,-0.5645,-0.5747,-0.692,-0.09265,-0.1864,-0.7295,-0.1181
-0.5156,-0.932,1.231,-0.6,1.553,1.669,1.47,2.51,1.727,-0.936,0.3694,1.019,-1.101,0.7695,0.1292
-1.055,0.2964,0.06183,-1.001,-0.9937,0.05777,-0.4937,-0.5986,-0.905,-0.604,-1.02,-0.785,-0.8804,-0.594,-1.113
1.045,-1.083,-0.4172,-0.859,1.071,0.2157,-0.7754,-0.08954,0.1752,1.403,0.7705,-1.019,1.2295,0.3862,0.2056
-0.1497,0.449,-0.627,-0.3076,0.09503,-0.97,-0.714,-1.176,-0.2893,-0.3289,-1.057,-0.5264,-0.3015,-0.851,-0.689
0.4497,0.3489,1.357,-0.6406,0.4739,-0.758,1.611,0.4114,1.257,0.3923,0.8687,1.203,0.2147,-0.04614,0.615
-1.571,-0.359,0.9307,-0.2332,-0.7417,-0.5884,0.6743,-0.675,-0.6523,-1.339,-0.0936,0.2937,-1.541,-0.0655,-0.5894
0.837,1.651,0.3052,2.271,0.65,-0.5376,-0.0669,-0.6445,-0.2607,-1.175,-0.586,-0.461,-0.534,-0.532,-0.3103
0.591,0.009254,-1.751,-0.5244,0.9,0.11914,-0.1981,-0.10614,-0.1411,-0.7837,-0.901,1.533,-0.4602,-0.2893,0.793
-0.0467,-1.142,1.0205,-0.552,0.8794,-0.2783,0.914,0.3447,0.3872,1.625,2.227,0.3904,2.275,1.627,1.339
1.213,1.645,-1.017,1.6455,0.4592,-0.596,-0.9487,-0.7305,0.1018,1.383,0.7227,-0.4932,1.285,0.2368,0.687
0.5664,1.601,-0.496,1.709,1.478,1.285,-1.094,1.102,0.9146,0.2195,-0.8438,-1.175,0.1292,-0.1665,-0.3447
-0.6665,-0.669,-1.412,-0.6177,1.147,0.3333,-0.622,0.3992,0.3157,0.9307,-0.01453,0.644,-0.06168,-0.1625,-0.1514
1.066,0.3723,-0.2727,0.4321,-0.69,-0.3179,-0.8735,-0.997,-0.5747,-1.324,-0.8994,-1.171,-0.1892,-0.5312,-0.329
0.2361,1.566,0.51,1.5205,0.03052,-0.811,-0.06805,-1.161,-0.479,-1.006,-0.7334,-0.7417,-0.4897,-0.7017,-0.437
0.856,-1.02,0.2135,-1.278,-1.747,2.146,-0.5938,0.6377,-1.215,0.4126,-0.6646,-1.134,0.3726,-0.2744,-0.1782
0.0708,1.365,0.948,1.256,0.4006,-0.933,0.7173,-0.629,0.0449,0.05286,-0.1764,0.2202,-0.3777,-0.673,-0.0792
-0.666,0.2393,0.2996,-0.3523,-1.288,0.548,-0.2212,-0.1362,-1.145,1.04,0.4326,-0.7466,-0.0567,-0.2678,-0.8887
-0.5605,-0.8936,-1.808,-1.205,-1.515,1.351,-0.3584,0.2142,-1.166,1.389,0.8833,1.589,0.508,0.424,0.613
1.219,-1.71,0.1652,0.05905,-0.849,-0.3687,-0.3865,-0.813,-1.047,0.03662,-0.877,-1.115,0.4753,-0.569,-0.03696
1.605,0.03748,0.9634,0.695,1.469,1.201,0.75,1.62,0.631,-1.654,0.3733,0.3108,-0.1921,0.422,0.5864
0.9854,-1.2,0.6357,0.01475,-0.5283,-0.635,0.06665,-0.8623,-0.9795,-0.03632,-0.647,-0.2585,0.04773,-0.788,0.0584
-1.076,-0.1729,-0.586,-1.237,1.452,1.143,-0.872,0.9907,0.7354,0.1832,-0.8926,-0.956,-0.4717,-0.298,-1.11
-0.9175,-0.2104,-0.9146,-1.421,-1.274,0.54,-0.805,-0.152,-0.8867,0.254,-0.8105,-0.6123,-0.5415,-0.5454,-0.8784
-0.4622,0.1919,0.8735,-0.717,0.3936,-0.8545,0.5986,-0.6196,0.01971,-1.638,0.1058,-0.0055,-1.178,-0.0629,-0.3442
-0.2241,-1.705,-0.811,-0.4072,0.9204,-0.1431,-0.82,-0.2651,0.3318,-1.549,-0.5815,-0.5728,-1.041,-0.1126,-0.597
-0.6084,1.271,1.071,0.8984,-0.8887,-0.3704,1.093,0.0762,-0.3472,0.5737,0.624,0.3574,-0.2177,-0.444,-0.2563
-1.211,1.513,-0.802,1.58,-0.4204,-0.7173,-1.059,-1.004,-0.3997,-1.142,-0.9766,-0.761,-1.152,-0.4846,-1.121
-1.482,0.272,-1.744,-1.274,0.2113,-0.7646,-0.42,-0.946,-0.3977,-1.246,-0.7485,1.415,-1.412,-0.001599,0.1183
-0.898,-0.8145,0.376,-0.964,-0.10614,-1.177,-0.0982,-1.332,-0.626,-1.367,-0.4202,-0.76,-1.416,-0.3174,-0.8613
-1.055,0.3574,0.5786,-0.974,-1.231,0.542,0.1467,-0.0544,-1.199,-0.9478,-0.5356,-0.235,-1.163,-0.213,-0.779
0.136,1.489,-1.401,1.494,1.724,2.535,-0.5312,1.565,0.647,-1.55,-0.438,0.4873,-0.8315,0.4307,0.11914
0.05933,1.151,-0.6807,0.01202,0.1447,-0.9854,-0.8687,-0.9653,-0.2305,-0.5894,-1.188,-0.966,-0.2373,-0.8145,-0.6357
0.282,-0.6543,-0.972,-0.2056,-0.307,-0.903,-1.005,-1.132,-0.2874,0.392,-0.7656,-0.3782,0.2041,-0.7183,-0.2012
1.566,-1.443,-1.037,0.7593,-0.6875,-0.421,-0.968,-1.099,-0.525,-0.02109,-1.111,-0.089,0.653,-0.621,0.4812
-1.249,-1.236,-0.3767,-0.4004,-0.234,-1.115,-0.9307,-1.219,-0.2306,-1.545,-0.6084,-1.026,-1.458,-0.1451,-1.054
1.61,-0.3223,0.9463,-1.672,1.673,1.887,0.5874,2.008,0.7646,-1.109,-0.1691,0.04602,-0.1354,0.2245,0.556
-1.575,-0.9062,-0.5166,0.3176,-0.4797,-0.9155,-0.9316,-1.146,-0.4766,1.573,1.103,-1.193,0.3857,-0.1385,-1.122
0.872,-0.0889,0.931,-0.8877,-0.4028,-1.008,0.7476,-0.849,-0.5054,0.7983,0.619,0.2917,0.4443,-0.4011,0.433
0.7803,-1.612,-0.08966,0.2062,0.6533,-0.388,-0.551,-0.525,-0.12,-1.502,-0.5957,-0.97,-0.659,-0.3164,-0.364
-0.2874,0.1969,-1.768,-0.6436,0.9756,0.01396,-0.352,-0.1427,0.03726,-1.077,-0.75,1.507,-0.7676,-0.157,0.4048
0.4792,-1.73,1.029,0.955,-0.8457,-0.2422,1.195,-0.004784,-0.136,0.9756,1.111,0.4343,0.748,-0.02318,0.4075
-1.337,0.966,-1.708,1.003,-0.9536,-0.309,-0.2866,-0.6724,-0.9595,1.522,1.249,1.384,0.589,0.2411,0.2084
0.4382,0.1588,0.6147,-0.9805,-0.37,-0.64,0.1736,-1.169,-0.784,1.601,1.65,-0.1519,1.855,0.8496,0.799
1.457,-0.9556,0.4731,-0.2028,1.333,1.028,-0.0701,0.725,0.2319,-1.55,-0.2168,-0.793,-0.539,-0.03683,0.152
1.519,0.8706,0.87,-0.029,1.588,1.435,0.5474,1.513,0.566,0.8496,0.552,0.2009,1.09,0.4924,0.863
0.1334,-1.721,-0.5957,1.034,-1.744,2.268,-0.957,0.6724,-0.86,1.556,1.08,-0.9824,1.112,0.6006,-0.2295
-0.687,1.125,0.9453,1.066,-0.949,-0.03372,0.755,-0.3523,-0.5957,1.099,0.977,0.4102,0.2988,-0.235,-0.2708
-0.8584,1.012,1.586,1.29,0.651,-0.6396,2.184,1.184,2.586,0.5107,1.497,2.104,0.2119,0.724,0.608
0.719,1.228,1.07,1.654,-1.519,1.297,1.033,0.9014,-0.677,1.105,1.408,0.6177,1.321,0.5815,0.9194
-0.8784,-1.37,0.4167,-0.2261,0.2405,-0.733,-0.144,-1.206,-0.391,0.813,-0.0314,-0.76,-0.2795,-0.67,-0.8784
-0.5947,1.361,-1.472,0.9487,0.8086,-0.366,-0.502,-0.3596,-0.1278,1.087,0.2827,0.3682,0.03546,-0.2544,-0.07245
-0.776,-1.562,1.296,-0.2379,0.2206,-1.042,1.584,0.1049,1.097,-1.138,0.5254,1.16,-1.09,0.05612,0.2264
1.143,0.2316,-0.586,-1.156,-1.129,0.2683,-0.973,-0.4993,-0.591,-0.415,-1.107,-0.729,0.1504,-0.7188,-0.162
-1.06,0.602,-0.3303,-0.3032,0.7373,-0.424,-0.6978,-0.664,0.07385,-0.2515,-1.145,-1.093,-0.7065,-0.76,-1.117
0.01176,-0.8564,0.01351,-0.06042,0.439,-0.899,-0.7397,-0.82,-0.052,1.385,0.745,-1.257,0.8354,-0.05237,-0.4504
-1.017,0.6265,1.137,-0.2544,-0.584,-0.6885,1.27,-0.3496,-0.02136,1.324,1.858,0.4712,1.174,0.3413,0.2178
1.453,-0.3264,1.166,-0.4648,-0.6235,-0.639,1.194,-0.2189,-0.1564,-0.06885,0.1576,0.7104,0.2181,-0.544,0.847
1.106,-1.323,1.245,0.01253,-1.146,0.07324,1.249,0.569,-0.1464,-0.526,0.02687,1.173,-0.04678,-0.2527,0.6567
-0.4062,1.153,1.244,0.8447,1.183,0.5386,1.413,1.519,1.351,-0.561,0.272,0.9,-0.9697,0.2452,0.1477
-1.156,-0.774,-1.449,-0.2705,-0.1975,-0.917,-0.755,-1.204,-0.4382,-0.8335,-1.092,0.799,-1.022,-0.504,-0.3108
-1.268,0.6704,-0.000304,-0.4255,-0.073,-1.269,-0.6465,-1.16,-0.4893,-0.4446,-1.132,-0.9795,-0.7227,-0.78,-1.283
-0.645,-0.5054,0.6045,0.0591,0.571,-0.4382,-0.009186,-0.5405,-0.2496,-0.7593,-0.859,-0.304,-0.8813,-0.5615,-0.6807
-0.476,0.1332,1.372,-0.5396,1.181,0.5293,1.666,1.851,1.737,0.2493,0.687,1.533,-0.2313,0.4453,0.2446
0.9053,-0.5244,0.623,-0.8447,1.723,2.363,0.1613,1.831,0.6226,-1.687,0.0461,-0.1901,-0.8003,0.5103,-0.0704
-0.3318,0.4075,1.107,-0.2815,-0.3928,-0.9917,1.192,-0.2673,0.0735,0.832,0.928,0.5957,0.2426,-0.3171,-0.0378
-0.5107,-1.614,0.676,0.8467,0.1251,-0.905,0.3328,-0.8813,-0.5386,1.222,0.972,-0.2363,0.4495,-0.2969,-0.4219
-1.261,0.9736,0.511,-0.2375,-0.03394,-1.021,-0.1018,-1.013,-0.6885,-1.463,-0.4128,-0.6465,-1.497,-0.182,-0.815
-1.093,-0.7803,-1.664,-0.868,1.7295,2.068,-0.5366,1.705,0.7036,1.342,0.7837,1.318,0.2896,0.691,0.02927
1.1045,-1.175,0.2074,0.2028,0.4773,-0.604,-0.4656,-0.636,-0.2786,-1.253,-0.7266,-0.9604,-0.22,-0.497,-0.2644
1.582,1.013,-1.416,0.3337,-1.087,0.2133,-0.5693,-0.3213,-1.014,0.161,-0.844,0.5063,0.6523,-0.3552,0.973
-0.601,-1.468,1.579,0.2031,-1.414,0.908,2.19,2.078,1.532,-0.006172,1.27,2.186,0.01727,0.633,0.668
-1.662,-1.017,1.072,-1.072,1.584,1.856,1.035,2.098,1.217,-0.7456,-0.171,0.455,-1.473,0.582,-0.364
-1.55,1.586,-0.4434,2.887,0.08624,-0.7886,-0.81,-1.138,-0.2664,-1.389,-0.8296,-0.9004,-1.44,-0.2156,-1.224
-1.396,0.8594,-0.2263,-0.1722,0.3582,-0.8516,-0.783,-0.745,-0.1754,-0.1548,-1.1,-1.073,-0.812,-0.7466,-1.268
0.73,-0.5996,-0.8223,0.1282,-1.745,2.008,-0.9214,0.7,-0.9863,-0.06232,-1.099,-0.856,0.2247,-0.3523,-0.2278
1.547,-1.32,1.124,-0.667,1.304,0.808,1.015,1.325,0.8877,-0.2148,-0.117,0.781,0.2603,-0.01169,0.889
1.506,0.6855,-0.9336,0.4658,0.1167,-1.301,-0.9585,-0.955,-0.1897,-0.2578,-1.169,-0.3481,0.4192,-0.729,0.2659
-0.5815,-0.9873,0.456,0.0653,1.473,1.636,-0.10333,1.21,0.3738,-0.4873,-0.973,-0.705,-0.6597,-0.276,-0.829
0.362,-0.4648,-1.808,-0.3784,-0.1683,-1.147,-0.1566,-1.004,-0.8237,-0.5117,-1.048,1.718,-0.2479,-0.4375,0.8047
1.062,-0.1536,-0.7593,-1.037,0.5312,-0.855,-1.22,-0.6846,0.3853,-0.811,-1.198,-0.805,-0.02428,-0.653,-0.02614
-0.456,1.701,-0.7046,2.217,0.2474,-1.266,-0.7925,-1.029,-0.2,-1.007,-0.9565,-0.625,-0.771,-0.6294,-0.845
0.401,-0.1836,0.1539,-1.334,0.2869,-0.9614,-0.4778,-1.057,-0.3833,1.503,1.105,-1.073,1.144,0.2203,-0.2
-1.537,0.951,1.475,0.8105,-1.662,1.476,2.076,2.332,1.214,0.436,1.467,1.775,-0.02278,0.5957,0.08014
0.03748,-0.681,0.339,-0.7114,1.123,0.3018,-0.3875,0.4878,0.2458,0.6284,-0.2725,-0.9453,-0.07196,-0.3772,-0.5425
-0.1149,1.143,-0.8276,0.003498,-1.046,-0.02663,-0.9946,-0.5723,-0.6055,-0.867,-1.091,-0.3306,-0.5264,-0.568,-0.6494
1.147,-0.1738,-0.4534,-1.166,1.527,1.891,-0.7607,1.1,0.653,0.4885,-0.5747,-1.397,0.3801,-0.0984,-0.03064
-0.432,0.2798,-0.9287,-1.47,-1.622,1.561,-1.01,0.369,-0.8384,-1.356,-0.7627,-0.536,-1.02,-0.0911,-0.5903
-1.478,-0.4573,-1.043,-0.3147,1.345,0.8486,-0.8706,0.9634,0.5454,-1.028,-0.96,-0.4514,-1.291,0.0967,-0.882
-1.65,-0.945,0.2354,-0.09143,-1.712,1.86,-0.439,0.686,-1.204,-0.4612,-1.031,-1.068,-1.008,-0.2303,-1.257
-0.687,-1.617,0.01068,0.4478,-0.993,0.01776,-0.6846,-0.67,-0.7646,1.043,0.09906,-0.9375,0.02899,-0.4058,-0.9995
0.2783,1.439,0.397,2.203,0.2834,-0.842,-0.0755,-1.062,-0.378,0.863,0.1627,-0.7764,0.1738,-0.5625,-0.371
-0.4265,1.457,1.72,1.382,-0.3267,-0.745,2.697,1.721,3.344,1.425,3.648,2.535,4.56,6.855,5.38
0.8086,-0.10486,0.1796,-1.34,-1.077,0.2937,-0.509,-0.5933,-1.079,-0.0143,-0.9863,-0.858,0.05957,-0.634,-0.2944
-0.5933,1.713,0.88,2.377,1.586,1.738,0.7476,1.815,0.8755,0.7754,0.3958,0.02501,-0.0519,0.1812,-0.4697
0.6504,-0.012215,-0.65,-0.6387,1.696,1.961,-0.7964,1.774,0.983,-0.3013,-1.124,-1.033,0.014824,-0.06183,-0.3623
-0.514,-0.2128,1.274,-0.7954,-0.747,-0.3953,1.456,0.142,0.2186,0.438,0.634,0.9883,-0.2294,-0.315,0.2434
1.432,0.2825,0.3977,-0.6475,-1.264,0.493,-0.1247,-0.254,-1.271,-0.813,-0.8457,-0.662,0.005585,-0.5293,0.0797
1.52,0.158,1.164,-0.385,0.1534,-0.9824,1.081,-0.2186,0.2086,-0.775,0.07367,0.507,-0.04788,-0.4678,0.8774
-1.362,-0.3906,0.808,-0.2712,-0.3206,-0.93,0.5435,-1.034,-0.5947,-0.3657,-0.5054,-0.302,-1.153,-0.5845,-0.686
1.736,1.703,0.5283,2.738,0.4531,-0.4949,-0.1434,-0.7495,-0.3015,-0.748,-0.774,-0.493,0.1597,-0.6973,0.3547
-0.573,-1.64,-0.844,0.7734,-0.2385,-1.089,-0.9067,-1.215,-0.3416,0.859,-0.2128,-0.3325,-0.2064,-0.6714,-0.795
-0.2202,0.02066,0.8843,-0.757,0.4558,-0.927,0.543,-0.731,-0.2415,-0.2524,-0.5063,0.3762,-0.61,-0.6855,-0.3372
-1.637,-0.2903,0.7817,-1.276,-0.929,-0.3435,0.4136,-0.4463,-1.171,-0.5625,-0.6123,-0.281,-1.104,-0.4785,-0.932
