V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
0.539,-1.12,-1.29,-0.2279,1.293,0.1259,-1.605,0.887,-0.0586,1.508,1.606,1.519,-0.922,0.612,0.4832
-0.7485,1.04,0.1733,-0.8706,1.733,1.151,0.982,0.93,-0.8184,-0.153,-1.07,-1.003,1.384,-0.3503,-0.1469
1.354,1.442,-0.427,1.479,1.44,1.333,0.634,0.8354,1.093,-0.1432,-1.26,-0.614,1.557,-1.916,2.322
-1.543,-0.9004,-0.2605,-0.1416,-0.4812,1.617,0.5537,-1.577,-0.04947,-1.495,1.044,-0.795,-0.5996,0.01727,-0.2004
0.9463,-1.332,-1.412,0.8765,-0.3506,0.596,-1.942,-0.4343,0.96,1.482,1.725,0.943,-2.043,-0.00919,-0.418
-1.201,0.4644,-0.784,-0.6494,1.037,0.5737,-0.3635,1.841,-0.7017,1.311,1.412,1.186,-0.2178,0.0191,-1.4795
0.8115,0.169,0.105,0.6924,1.195,0.7847,0.7065,0.6685,0.6333,1.332,1.42,-0.932,0.704,-0.8887,-0.7397
-0.8413,1.368,1.326,-0.601,-1.171,-0.1619,0.7104,-0.3835,-0.4773,1.021,0.3916,-0.859,1.29,-0.505,-0.465
-0.8647,-0.708,0.2245,-0.9033,1.427,0.2177,0.6987,-0.2268,-1.356,1.226,1.697,-0.6636,-0.508,0.915,0.8574
-0.3533,0.463,0.69,-1.153,-1.651,0.884,0.9204,-0.4521,-1.433,0.675,-0.4065,-1.168,0.583,0.783,-0.02702
1.603,0.9507,-1.07,1.925,-1.08,1.076,-0.931,0.961,1.332,0.2072,-0.94,1.709,0.7827,-1.505,0.06165
-0.7236,-0.1233,0.2236,-1.153,0.06537,1.198,0.5967,-0.8286,-1.321,-0.3728,-0.731,-0.627,0.2473,0.896,0.06107
0.811,1.043,0.4653,0.505,1.004,0.0969,0.9326,0.5317,0.4084,1.434,1.447,-1.051,1.149,-1.303,0.818
1.263,-1.134,0.6743,1.572,-0.566,-1.053,1.063,-2.236,1.435,-1.378,0.622,-0.727,-0.8315,0.01397,0.135
-1.63,0.3083,0.638,0.01942,0.06323,1.218,0.8823,-0.409,0.02156,-0.378,-1.315,-1.118,0.654,-1.361,-0.006905
-0.8105,0.194,-0.0789,-0.952,-0.917,-1.043,0.571,-0.1931,-1.005,-1.048,-0.1952,-0.8086,0.27,0.5317,-0.6187
-1.225,0.876,-0.1951,-0.4653,1.422,1.604,0.567,1.31,-0.262,-1.688,1.539,-0.5845,0.9136,-0.9546,-0.287
1.0205,-0.08875,-1.209,1.133,-0.3586,0.968,-1.387,0.2568,1.3545,0.5366,-0.282,1.933,0.002865,-0.615,-1.819
-1.34,0.7354,0.7637,-0.4207,-1.278,-0.1412,0.8765,-0.3164,-0.2456,0.755,0.0192,-0.9917,0.5967,-0.9663,-0.765
-1.5,0.1832,1.147,-0.01533,-0.7783,1.531,0.628,-0.4138,-0.1132,-1.547,1.247,-0.5303,0.2603,-0.8096,-1.193
0.2693,1.353,-1.32,-0.735,-1.341,-0.03986,-1.7,0.978,-0.1461,0.8345,-0.0687,1.51,1.03,-0.264,-1.266
-1.617,-1.627,-0.007538,0.2952,0.898,1.577,0.731,-0.2133,0.1129,-2.094,1.76,-0.766,-0.7305,-0.126,-0.3057
0.2008,-1.519,-0.677,-0.1617,1.736,-0.09357,-0.1895,1.113,-0.1416,1.142,0.889,0.603,-1.992,1.349,0.835
-0.105,0.601,-0.846,-0.8823,-0.993,0.493,-0.7476,1.17,-1.0205,1.367,1.578,1.753,0.553,0.5723,-0.9126
0.2305,0.616,-1.017,-0.564,-1.235,-1.553,-1.146,1.225,-0.119,-0.8794,-0.264,1.826,0.4937,0.02011,-1.217
1.341,-0.8237,-0.071,1.865,-1.457,1.522,0.7266,-1.83,1.215,-1.679,1.18,-0.7456,-0.6675,-0.09766,-0.4258
1.305,-0.9233,0.013405,1.605,0.8677,-0.3035,0.756,-0.8555,1.483,0.4646,-0.7104,-0.986,-0.3752,-0.3247,-1.205
0.1511,-1.338,-0.5645,-0.6797,0.755,0.07214,0.02238,0.05737,-0.4304,1.229,1.035,0.06155,-1.542,1.621,1.479
0.3215,1.371,0.8877,-0.3716,-0.6714,-0.785,0.775,-0.5347,-0.02055,-1.121,-0.3657,-0.8374,1.732,-1.013,0.4456
-1.647,-0.3123,-0.4885,0.1245,0.59,0.2166,0.1736,0.1355,0.1243,1.067,0.686,-0.268,-0.3042,-0.7456,-0.746
0.6743,1.702,1.222,0.2693,1.344,-1.077,0.773,0.688,0.2355,-0.8604,-0.608,-1.1875,2.373,-1.131,0.865
0.7905,-0.4155,1.137,0.479,0.2896,0.669,1.005,-1.317,0.2406,0.99,0.4395,-0.875,0.01945,-0.2607,-1.251
-1.299,1.642,0.71,-0.6685,0.0653,0.4434,0.8237,-0.9634,-0.2593,1.59,1.604,-0.6533,2.19,-1.353,1.585
0.709,-0.2996,1.551,0.1948,1.274,1.141,0.2216,0.684,0.07306,-0.2712,-1.151,-0.31,-0.534,0.1891,-0.2773
1.15,0.2883,-1.667,1.323,1.668,-0.588,-2.396,2.627,1.753,-0.2756,-1.073,0.9478,-0.405,-0.2062,-1.749
1.39,-0.7876,0.594,1.5625,0.0109,0.4973,0.8257,-1.778,1.761,1.186,1.163,-1.231,-0.5513,-0.4617,-0.704
-1.446,0.925,1.771,-0.06097,-0.1511,0.4536,-0.0926,0.3438,-0.05435,1.153,1.06,0.4705,-0.2373,-0.3289,-2.0
0.955,-1.443,-1.041,0.8774,0.7695,1.143,-0.918,0.498,1.049,0.366,-0.5376,1.546,-1.612,0.4648,0.7
1.155,-0.5806,-0.08716,1.45,-0.9863,-0.1522,0.6655,-1.314,1.613,0.5444,-0.701,-0.9243,-0.275,-0.31,-1.024
-1.006,-0.435,0.11975,-1.231,-0.0351,1.127,0.7344,-1.391,-1.476,0.4656,-0.632,-0.574,-0.1824,0.4197,-0.1771
0.2913,-1.511,-1.475,-0.3823,-0.887,1.245,-1.929,0.192,0.1846,0.0511,-0.9644,1.202,-1.735,1.04,1.212
-0.3628,-1.633,-0.000722,-1.093,-1.023,-0.3894,0.9307,-1.237,-1.321,-0.09534,-1.042,-0.7593,-0.651,1.711,0.743
-1.551,1.434,1.061,0.1168,-0.5317,0.03525,0.6636,-0.6943,-0.01233,0.746,-0.07574,-0.6562,1.891,-2.02,2.45
0.0561,1.103,1.648,-0.8647,0.6914,-0.8535,-0.1416,1.311,-0.739,-1.114,-0.08826,0.5425,-0.1483,0.9053,-0.521
0.2086,1.028,-0.5923,-0.5425,0.0996,-0.9277,0.28,0.01643,-0.3674,-1.106,-0.02902,-0.4446,0.817,0.008415,-0.9937
-0.1984,0.347,0.2488,-1.171,0.848,-0.1946,0.6123,0.7573,-1.567,0.3088,-0.939,-0.669,0.511,0.599,-0.1306
0.8477,-0.5337,1.128,0.82,-1.044,-0.774,0.8413,-1.345,0.9014,-0.4697,-0.803,-0.9673,-0.261,0.05936,-0.906
0.68,1.329,-0.991,0.3337,-1.093,0.07855,-0.866,0.8633,0.03326,1.463,1.45,1.748,1.013,-1.096,-0.593
0.0513,-1.069,0.2026,-0.848,-0.5874,0.3682,0.903,-2.088,-0.6455,1.544,1.902,-0.871,-0.716,1.643,0.951
-0.6,-1.332,0.1399,-1.348,-1.734,1.379,0.9355,-1.798,-2.115,-0.921,-0.696,-0.9297,-0.903,1.7295,1.093
-0.4233,-0.1268,-1.651,-1.133,-0.02194,0.732,-2.322,0.1876,-1.493,0.825,0.3303,0.1903,-0.8384,1.621,0.5127
1.36,-0.7085,0.664,1.345,-1.418,-0.6553,0.7705,-1.613,1.417,-0.4927,-1.291,-0.819,-0.392,-0.5024,-1.116
-1.646,-1.203,-1.039,0.2177,1.241,0.664,-1.008,0.8647,0.2756,1.259,1.058,1.586,-1.34,-0.2443,0.01688
1.57,-0.8125,0.633,1.873,0.811,0.8354,0.8657,-0.709,1.744,0.79,0.1946,-0.9717,-0.5503,-0.3367,-0.6846
-0.58,-0.1912,-0.0598,-1.361,0.897,-0.6924,0.6855,0.04343,-2.037,-0.682,-0.4749,-0.6895,0.1034,1.121,0.0778
-0.6104,1.016,0.0733,-1.075,1.506,-0.8965,0.8447,1.027,-0.7764,-0.1825,-1.287,-0.8833,1.189,-0.10956,-0.4424
0.788,0.32,-0.03223,0.4436,0.2798,-0.03458,0.58,-0.2312,0.3315,1.011,0.628,-0.6,0.5083,-0.51,-1.125
1.075,1.212,1.037,1.26,0.646,-0.747,0.7085,0.1567,1.251,-1.101,-0.01913,-0.982,1.446,-1.658,1.829
-1.499,-1.619,0.1406,-0.2206,-0.0976,0.838,1.001,-1.627,0.01537,0.89,0.4353,-0.8403,-0.9014,0.1671,0.3625
-0.866,-0.583,0.617,-1.015,-0.9727,-1.653,0.7754,-1.329,-1.007,-0.2102,-1.224,-0.8945,-0.27,0.911,0.6533
-1.445,-0.2023,0.947,0.134,-0.8574,1.427,0.9355,-1.038,0.3115,-1.26,0.3284,-0.91,-0.01541,-0.4363,-1.2295
0.108,0.8345,1.729,-0.652,0.937,-1.279,0.1012,1.495,-0.4238,-0.9565,-0.2646,-0.10364,0.5034,0.0104,-1.25
-1.535,0.4312,-0.4097,0.1654,-1.175,1.635,0.5176,0.1163,-0.09644,-2.082,1.947,-0.3657,0.3574,-1.047,-0.7793
1.018,-1.694,-1.127,1.14,-1.468,-1.093,-1.282,0.1735,1.209,-1.241,0.3645,2.217,-0.61,0.1004,-0.6616
-1.242,-0.5337,-1.623,-0.3767,-0.6123,-0.6777,-2.035,-0.367,-0.01877,-0.36,-1.068,1.216,-1.175,0.6016,0.523
1.702,0.5186,1.483,1.674,-0.1409,-1.732,0.5137,-0.305,1.291,-0.399,-0.9565,-0.557,0.672,-1.484,0.857
1.5205,1.007,0.5474,1.814,1.502,-1.372,0.9136,0.9326,1.289,-0.4192,-1.49,-0.9717,1.088,-1.786,1.545
-1.015,1.693,1.532,-0.8984,0.6353,-0.352,0.2406,0.587,-0.7275,0.1951,-0.903,-0.2537,1.483,-1.035,0.2576
-0.3054,-0.808,-0.9014,-0.933,-1.586,0.03537,-0.6104,-0.735,-0.906,1.011,0.265,1.398,-1.254,1.819,0.955
-0.967,-1.509,-1.436,-0.8467,-0.3533,-1.4795,-1.804,-0.00769,-0.6387,-0.0692,-0.9727,1.269,-1.724,0.9385,1.395
-0.552,0.6426,-1.028,-1.172,0.4668,0.664,-1.133,1.605,-1.202,1.217,1.011,2.068,0.828,0.1306,-0.986
-1.421,1.151,0.1173,-0.07117,-0.599,1.584,0.77,-0.4858,0.2717,-1.51,1.085,-0.719,1.193,-1.571,1.465
-1.213,-1.044,0.4702,-0.778,-0.2703,-1.436,0.7676,-1.892,-0.544,-1.203,-0.1887,-0.7026,-0.551,0.2793,0.279
-0.682,1.592,-0.781,-1.14,-0.0865,-0.7354,-0.161,0.1985,-1.387,-0.7305,-0.9365,0.4585,0.6953,0.167,-1.687
-1.383,1.429,-0.951,-0.355,-1.063,-1.296,-0.8022,0.7446,0.1753,-0.9653,-0.7266,1.856,1.399,-1.839,1.499
-0.10846,-0.912,0.8125,-0.843,0.9136,-1.397,0.9253,-0.8174,-0.688,-0.3093,-1.084,-0.645,-0.6157,1.582,0.827
-1.306,-0.1619,-1.261,-0.6724,-1.706,-1.528,-1.281,0.3674,-0.4517,-0.8594,-0.686,1.862,0.0469,-0.1932,-1.392
0.2474,1.32,-1.484,-0.5176,1.168,0.904,-1.924,2.367,-0.2167,0.922,0.4158,1.178,0.8647,-0.2186,-1.319
-1.168,-1.345,1.316,-0.6753,0.639,-1.727,0.684,-0.9575,-0.3882,-0.426,-0.4158,-0.827,-0.7627,0.3892,1.041
0.667,-1.527,0.6226,0.3367,1.138,1.467,0.5713,-0.2113,0.2751,-1.326,0.52,-0.5767,-0.727,0.4114,0.4812
0.5967,-1.388,1.792,0.284,1.659,0.1418,-0.4526,0.9766,0.1965,1.617,1.787,1.169,-1.555,0.8457,1.256
-0.8213,-0.9883,-1.295,-0.9897,-1.573,-0.0448,-1.699,-0.4253,-1.112,0.867,0.002066,1.367,-1.379,1.605,1.22
0.9785,-0.4546,1.544,1.183,1.116,1.386,0.2404,0.346,1.52,-0.834,-0.373,-0.3738,-0.5757,0.07477,-0.3127
1.63,1.277,0.3477,1.77,-0.7188,0.6475,0.8213,-0.3403,1.337,1.133,1.069,-0.826,1.612,-2.041,2.5
0.3286,0.9854,-0.3252,-0.3247,0.02425,1.665,0.543,-0.1991,0.06323,-2.271,1.619,-0.5977,1.08,-0.576,-0.5005
-0.3604,0.3994,-1.393,-0.681,-0.0927,1.014,-1.915,0.923,-0.3909,0.2461,-0.9272,1.027,-0.395,1.537,-0.0767
-0.2563,-1.5,-0.8965,-1.516,0.0869,0.2109,-0.8877,-0.1687,-1.964,1.157,0.9697,1.897,-1.245,1.811,1.003
-0.05432,0.2568,-1.131,-0.7,0.3298,-1.305,-1.419,1.289,-0.487,-0.687,-0.716,1.888,0.3008,0.7285,-0.629
-0.824,0.92,-0.734,-1.242,0.4763,-0.3318,-0.376,1.094,-1.777,0.6426,-0.3293,1.015,0.2798,0.477,-1.148
-0.2076,0.573,0.424,-0.7773,0.9976,0.2886,0.821,0.5796,-0.4563,1.559,1.644,-0.6313,0.767,0.4058,-0.2087
-1.141,0.8228,-0.03482,-0.376,0.2842,-0.4563,0.7295,-0.2009,-0.3096,0.1249,-1.093,-0.8022,0.942,-0.887,-0.545
0.3528,0.3582,-0.3042,-0.1343,1.485,1.032,0.4297,1.509,0.01768,-0.01692,-1.104,-0.4424,0.3716,0.06174,-1.196
-1.707,0.678,1.629,0.2744,1.697,0.05536,0.04614,2.203,0.1472,1.451,1.64,0.0864,0.0146,-0.863,-1.312
0.456,0.1775,-0.689,-0.3032,-0.1902,-0.1515,-0.06137,0.1774,-0.003458,1.226,1.292,0.292,-0.61,0.886,0.2908
1.585,-1.398,-1.162,1.978,-0.3916,1.141,-1.374,-0.2534,1.216,0.133,-1.117,1.874,-1.029,-0.013176,-0.2744
-1.542,-0.689,-1.387,0.1404,1.274,-0.3425,-1.913,1.207,0.2006,-0.03824,-1.289,1.321,-1.238,0.1788,0.04398
-0.9004,0.184,0.4375,-0.802,0.166,-0.3264,0.8403,-0.64,-0.6235,0.2427,-1.339,-1.039,0.695,0.11884,-0.878
1.248,0.12354,-1.057,1.329,-1.584,1.515,-1.055,0.7085,1.439,-1.573,0.85,1.843,0.02118,-0.589,-1.84
-1.454,-0.5947,-0.5186,-0.04736,-0.962,-0.1456,0.0803,-0.7715,0.1727,1.399,1.69,0.06247,-0.9023,0.0191,-0.34
0.0524,0.09393,-0.9175,-0.509,-0.7524,-0.412,-0.74,0.8125,-0.2874,0.2437,-0.7207,1.589,-0.2334,1.054,-0.2118
1.658,-0.777,-1.284,2.057,-0.6826,-0.2083,-1.606,-0.2001,1.223,1.091,0.7183,1.628,-1.196,0.058,-0.053
-0.905,-0.4802,1.221,-0.9824,0.636,-0.589,0.633,-0.6045,-0.951,-0.445,-1.084,-0.6504,-0.1682,0.6216,-0.2214
0.3896,0.169,-0.717,-0.0976,-0.9893,0.702,-0.103,0.3945,0.2367,1.025,0.4695,0.3506,-0.5547,0.807,0.04636
0.182,-0.866,-1.566,-0.5854,0.5933,1.456,-2.344,0.2261,-0.136,-1.017,-0.1715,0.5083,-1.616,1.55,1.178
-1.659,-1.093,-0.2177,0.3137,-0.692,-0.3477,0.4927,-1.484,-0.0807,0.4854,-0.445,-0.606,-0.884,-0.261,-0.2078
-0.2158,-1.291,-0.01294,-1.022,0.9365,-0.4941,0.719,-0.701,-0.85,-0.0576,-0.871,-0.3208,-1.182,1.937,1.04
0.7314,-0.897,1.537,0.3035,0.2325,0.3704,0.3555,-1.286,0.4075,0.7866,-0.1847,-0.3376,-1.014,0.7227,1.297
1.179,-1.099,1.153,1.539,-0.1542,-1.614,0.9824,-2.186,1.854,-0.879,-0.6426,-0.8076,-0.6846,-0.0966,0.05737
-0.4678,-0.452,1.056,-1.011,-1.57,-1.115,0.711,-1.396,-1.095,-1.232,0.4026,-1.128,-0.3145,1.317,0.3738
0.385,-0.0321,-0.68,-0.3438,0.5835,0.504,-0.1595,0.5664,-0.10944,1.258,1.265,0.3188,-0.793,0.9033,0.651
-0.3303,-0.4924,-0.925,-1.004,0.4248,-1.678,-0.6294,-0.0426,-1.074,-0.6455,-0.806,1.556,-0.799,1.857,0.522
1.593,-0.992,-0.2583,1.491,-0.32,-1.375,0.5317,-1.843,1.877,-0.7065,-0.522,-0.506,-0.727,-0.346,-0.1967
0.2612,1.121,1.158,-0.142,-1.129,-1.207,0.934,-0.518,0.4429,-1.097,0.2125,-0.8066,1.108,-0.581,-0.565
-1.666,1.304,1.031,0.2988,0.06976,0.4458,0.8955,-0.6943,0.4836,1.693,1.917,-1.016,1.475,-2.182,2.246
0.1704,-1.378,1.48,-1.1,1.16,-1.652,0.4167,0.1787,-1.1045,-1.019,-0.08325,-0.312,-1.333,1.536,2.066
1.342,-0.763,0.2181,1.583,0.511,-1.077,0.833,-1.507,1.633,-1.04,0.1088,-0.7036,-0.5073,-0.3508,-0.705
-0.2637,0.8174,0.1355,-0.8164,-1.66,1.669,0.847,-0.2345,-0.806,-1.831,1.842,-1.125,0.7285,0.546,-0.06122
1.184,-1.739,0.1814,1.653,-1.715,-1.595,1.043,-1.442,1.476,-0.202,-1.177,-1.016,-0.9526,0.0678,0.627
0.754,-0.9224,0.2279,0.793,0.5737,0.86,0.544,-1.26,0.503,0.5835,-0.507,-0.656,-0.5547,0.4644,0.184
1.377,-0.1027,-1.648,1.6455,0.5293,0.674,-2.154,0.964,1.456,0.828,0.10034,0.691,-0.8086,-0.06052,-0.8013
0.1565,0.0846,1.294,-0.7793,0.773,-0.3933,0.5776,0.2964,-0.4133,-0.02492,-1.148,-0.768,0.581,0.1808,-0.832
-0.2318,1.436,-0.9155,-1.043,0.4583,1.6,-0.996,1.076,-1.234,-2.277,2.08,1.694,1.059,0.1552,-0.646
1.006,0.3337,1.388,1.173,0.1221,1.362,0.576,-0.3442,1.534,-0.804,-0.824,-0.687,0.457,-0.8823,-0.7866
0.2554,0.297,0.9624,-0.173,-1.364,0.1188,0.9165,-0.64,-0.0725,1.21,1.278,-0.9956,0.9834,-0.4565,-0.8745
0.3132,1.178,-1.128,-0.0768,-0.7886,-1.436,-1.0625,0.9717,0.04712,-0.4797,-0.799,1.957,1.222,-0.599,-0.9116
1.421,-1.182,-0.12103,2.006,0.3286,-1.338,0.4114,-1.35,1.15,-1.147,0.0279,-0.739,-0.858,-0.063,0.2195
-1.424,-1.225,0.6675,-0.3154,-0.4697,0.6035,0.6914,-1.916,0.174,1.81,2.344,-0.5938,-1.087,0.3481,0.978
1.561,0.688,1.612,1.617,1.313,1.247,-0.010254,1.722,1.282,-0.404,-1.3125,0.0693,-0.10065,-0.702,-1.382
-0.4673,-1.691,1.133,-1.052,1.164,-0.4932,0.6914,0.1143,-1.217,-0.3843,-1.045,-0.833,-0.888,1.765,0.7466
0.6943,-1.663,-1.248,0.49,0.604,0.911,-1.411,0.656,0.267,0.499,-0.4001,1.711,-1.345,0.535,0.8633
1.304,0.4128,0.791,1.722,1.298,0.0696,0.9062,0.79,1.618,1.029,0.1796,-1.0205,0.3079,-0.811,-0.938
-1.267,-1.465,-1.155,-0.3477,1.269,-0.2131,-1.568,1.398,0.0177,0.792,-0.1302,1.468,-1.499,0.4702,0.692
-0.811,-0.512,-0.1211,-1.243,1.678,-0.8633,0.678,0.0798,-1.569,-1.078,-0.0852,-0.583,-0.2443,0.835,0.144
-1.54,0.5303,0.277,-0.2216,0.1826,1.01,0.88,-0.4104,-0.04013,0.2256,-0.772,-0.9014,0.869,-1.599,0.9614
0.741,0.935,-1.492,0.526,0.7856,1.553,-1.955,1.994,0.5576,-1.592,1.255,1.411,0.508,-0.4858,-1.753
-1.658,1.671,0.513,0.1948,0.4746,-0.5557,0.779,-0.452,0.3323,0.07794,-0.857,-1.073,2.064,-2.09,2.25
-0.1132,-0.998,-0.0986,-0.998,1.572,-0.5786,0.8037,-0.427,-1.022,-0.2185,-1.03,-0.936,-0.5225,1.382,0.4744
0.691,0.804,-1.676,0.1365,-0.733,-0.2084,-2.336,1.175,-0.2019,0.8965,0.449,0.694,-0.451,0.2769,-0.7485
0.4932,0.1893,-1.222,0.0818,-0.05066,-0.2139,-1.211,0.594,0.2974,0.998,0.7754,1.777,-0.004597,0.1436,-1.383
1.275,-1.546,1.563,1.693,-0.8955,-0.33,0.2598,-0.8413,1.43,-0.01039,-1.005,-0.5845,-0.7275,0.0785,-0.0342
-1.528,1.018,-0.3503,-0.1857,1.24,0.2996,0.2937,1.54,0.4014,1.198,1.139,-0.093,0.491,-1.285,-0.1749
-0.3633,-0.9604,0.00695,-1.2295,1.329,-1.157,0.3599,-0.04483,-1.41,-1.029,-0.2004,-0.4841,-0.531,1.686,0.68
1.543,-0.3438,-1.449,1.872,-0.03244,-1.259,-1.759,0.06744,1.417,-1.549,1.12,1.306,-0.836,-0.2393,-0.6084
0.9404,-1.038,0.229,1.286,1.181,1.053,0.7466,-0.537,1.408,0.5176,-0.3857,-0.7397,-0.682,0.0555,-0.0751
1.36,0.3245,0.6094,1.844,-0.2021,1.048,0.731,-0.8765,1.188,0.363,-0.587,-1.074,0.4597,-1.08,-0.5566
0.988,1.051,-0.8867,1.012,-1.163,0.367,-0.4915,0.9644,1.239,1.27,1.108,1.213,0.5054,-0.6763,-1.805
1.313,0.3801,1.725,1.829,0.5522,0.147,-0.2465,0.894,1.484,1.035,0.764,1.023,-0.1069,-0.3477,-1.83
-0.8154,0.0659,-1.518,-1.232,0.2369,0.452,-1.954,0.6523,-1.626,1.22,0.8115,1.172,-0.7534,1.31,0.654
0.8677,1.59,1.454,0.9473,-0.974,-0.09064,0.4663,-0.1866,1.064,1.001,0.59,-0.761,1.821,-1.682,2.293
1.339,-0.527,-0.6973,1.517,-1.337,0.1919,-0.3962,-0.2275,1.744,1.955,1.549,1.415,-0.93,-0.2286,-0.4287
-0.591,-1.64,-0.63,-1.555,1.743,-0.637,-0.02312,1.169,-2.355,-0.309,-1.281,0.181,-1.93,1.673,0.799
