V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
0.7036,-0.00844,-1.036,-1.18,0.118,-0.4954,-0.5576,1.075,0.5684,-1.068,-0.42,1.648,-0.2312,0.2285,0.4043,-1.179,0.4922,-0.3271,0.273,-1.008
-1.05,-1.679,-0.6265,1.201,-1.346,1.626,1.418,0.256,1.652,0.4595,1.028,-1.151,1.144,0.4487,1.455,0.201,1.08,0.2822,1.324,-0.735
-1.438,0.2242,1.348,-0.415,-0.537,1.575,-0.655,-0.8154,-1.45,-0.96,-1.829,1.241,-0.34,-0.1456,1.416,0.6377,0.7188,0.4407,1.335,-0.2878
-1.287,-0.134,-1.226,1.533,-0.4204,1.493,-0.2407,1.816,0.3635,0.913,1.57,-1.16,0.5806,0.5063,0.4353,-0.7744,0.4692,0.6597,0.9575,-1.099
-0.439,0.0473,1.318,-0.13,-0.871,-1.181,-0.2725,-0.7026,0.345,-1.016,-1.617,-0.566,-1.121,0.673,-1.448,0.8896,-1.767,-0.8687,-1.902,2.316
-0.8457,-1.206,1.185,0.1783,0.4644,1.098,1.143,-0.4932,-1.407,-0.2852,-0.2246,1.438,0.2615,-0.826,0.0703,0.0318,0.4216,0.6304,0.5767,-0.0768
1.065,-1.374,-0.3416,0.8433,-1.037,1.578,1.469,-0.6035,0.595,0.1991,-0.1538,0.882,0.6655,-0.9673,0.05652,0.6094,0.6104,1.111,1.06,-1.363
0.6587,-1.481,0.962,1.046,1.55,1.002,1.734,-0.626,1.363,2.29,0.4526,-1.473,2.229,0.6475,-0.8867,-2.049,-0.6045,0.6045,-0.529,0.481
-0.5786,1.304,-0.8535,-1.059,0.7646,0.08704,-0.8228,0.4355,-1.262,-0.01962,0.9863,-1.452,-0.2466,1.292,1.35,-0.182,1.443,0.165,1.184,-0.9463
1.399,-1.314,1.357,-1.73,1.618,0.923,1.346,-0.6426,-0.7744,0.703,0.1257,0.2023,0.8228,-1.193,-1.36,0.6177,-1.635,0.532,-0.7456,0.4387
-0.442,0.474,-0.1356,0.292,-1.572,-1.664,-0.7534,-0.4143,0.5522,-0.9023,-0.9434,1.374,-1.125,-0.191,-1.056,0.4575,-0.872,-2.525,-1.826,2.135
0.1743,-1.736,0.442,-0.0636,0.2275,0.128,1.504,-0.4294,-0.792,-0.6987,-0.783,1.131,-0.515,-0.6147,-0.7505,0.7236,-0.632,0.8916,-0.572,0.3608
-0.03925,-1.694,-1.094,-0.794,0.8135,-1.396,1.212,0.721,-1.504,0.219,1.329,0.1064,-0.738,-0.6777,0.02966,0.04294,0.82,-1.406,-0.3271,0.1514
-0.3264,-0.04718,-1.675,0.3638,-1.26,0.466,-0.1285,2.264,0.959,-1.027,0.003729,0.817,0.08514,0.2377,-1.193,0.5093,-0.997,1.196,-0.5464,-0.02069
1.19,-0.973,-0.9434,-1.096,-0.0792,0.01707,1.09,0.2468,0.2443,-1.088,-0.2861,-0.3499,-0.4028,0.8257,-1.428,0.5215,-1.508,0.296,-1.196,0.4238
1.164,-0.3066,0.094,0.2522,-1.675,1.534,0.2605,-0.3125,-0.7637,-0.995,-0.927,-1.181,-0.2476,1.812,0.666,-0.922,0.717,1.243,1.1455,-1.498
-0.506,1.15,-0.4004,-0.1311,-1.609,0.0185,-1.075,0.233,-0.1365,-1.052,-0.4539,0.6978,-1.075,0.404,0.6714,0.8726,0.407,0.1995,0.639,-0.4807
-1.294,0.6978,-1.527,1.332,-1.179,0.94,-1.039,2.072,-1.61,0.5747,1.473,-0.3735,-0.5034,-0.5547,-1.3125,-0.01659,-1.327,0.5845,-0.7505,0.429
1.123,1.592,-1.302,-0.0955,-0.0463,-0.971,-1.1,1.801,0.2615,-0.8496,0.299,0.506,-0.822,-0.01067,1.395,0.6235,0.9844,-1.114,0.562,-1.406
0.374,-0.684,1.066,1.205,-0.3564,0.6504,0.807,-0.6216,0.8135,0.681,0.0636,0.977,0.623,-1.103,1.092,0.283,1.372,0.869,1.536,-1.365
-0.1747,-0.849,-1.622,-0.9277,-1.01,-0.2285,1.248,1.7295,-0.4368,-1.238,0.00435,-0.9277,-1.254,1.741,1.622,-0.893,0.861,0.7515,1.707,-1.705
1.458,-1.516,-0.9272,0.6445,0.619,-1.04,1.778,0.513,1.131,0.661,1.2705,0.907,0.2554,-1.056,-0.531,0.0496,0.16,-0.624,-0.7666,-0.2668
1.615,0.295,0.312,0.1197,0.1476,-0.765,-0.4556,-0.2399,0.405,-0.583,-0.0979,0.7017,-0.4006,-0.4897,0.04083,0.854,0.1858,-0.3298,-0.5146,0.05682
0.3955,-1.446,0.754,-0.3123,0.0955,-0.3699,1.757,-0.6724,0.9243,-0.861,-1.558,0.01055,0.3018,0.0382,1.599,1.135,1.048,0.04443,1.223,-0.689
1.425,-1.355,-1.696,-1.037,0.3774,0.616,1.354,2.188,0.5967,-0.891,0.2798,-0.711,0.853,0.6875,-1.437,0.1323,-2.85,1.276,-0.8633,-0.5093
0.9165,-0.493,-1.685,-0.6753,-0.5737,1.585,0.559,2.547,0.306,-1.102,0.01105,0.592,0.5527,0.3596,1.27,0.531,1.157,0.918,1.757,-2.48
0.407,1.612,1.43,-1.568,0.6123,0.689,-1.147,-0.8525,1.36,-0.5386,-1.28,0.5073,1.625,-0.3823,0.8564,-0.527,0.7476,0.588,1.282,-0.966
-0.821,-0.02435,-1.093,0.1934,-0.5,-0.464,-0.2773,0.586,-1.33,-0.791,-0.154,-1.349,-1.591,1.635,-1.129,-0.04886,-1.257,0.2502,-0.908,0.934
-0.853,0.07556,0.6445,-1.627,1.086,1.471,-0.3845,-1.115,1.277,0.3223,-0.52,-0.1414,2.377,-0.8125,-1.5625,-1.829,-2.172,0.756,-0.944,1.567
-1.115,1.11,-1.336,0.605,1.57,-0.6245,-1.052,1.539,0.5728,1.281,1.686,0.735,0.9727,-1.257,-0.784,-1.105,0.1636,-0.53,-0.915,0.527
1.594,1.056,-1.495,-1.451,-0.492,-1.599,-1.155,1.817,-0.595,-1.3545,-0.06107,-1.213,-1.525,2.602,0.84,-1.852,0.10944,-1.926,-0.367,-0.4907
1.482,-1.304,-0.3503,0.11774,1.28,1.064,1.209,-0.3225,-1.036,0.84,0.676,-0.983,0.752,0.3083,0.5654,0.5796,0.6245,0.5356,0.9917,-1.276
-0.8506,0.2372,0.07776,0.2345,-0.7046,-0.4175,-0.388,-0.39,-0.99,-0.822,-0.964,0.61,-1.626,-0.214,-0.06018,1.34,0.4993,0.2568,0.266,0.2153
1.619,0.7417,1.773,0.229,-0.5156,-0.3708,-1.166,-0.8057,-0.565,-0.719,-1.276,-0.5522,-1.21,0.309,-0.10583,1.161,0.3613,0.6924,0.3933,-0.87
-1.461,-0.9277,-0.9023,1.121,-0.1589,1.477,1.203,0.2119,0.5444,0.6836,1.188,-1.239,1.006,0.5903,0.8696,-0.0923,0.822,0.977,1.439,-0.9014
-0.0973,-0.5273,-1.632,1.759,0.6074,-0.2146,0.2637,2.348,0.7085,1.652,1.947,-0.7236,0.455,-0.4448,-1.585,-1.568,-2.143,0.551,-1.125,0.0849
-0.0223,0.2754,0.1599,0.4478,1.217,0.429,-0.7583,-0.519,1.461,0.9316,0.4248,1.483,1.917,-1.368,-0.8843,-2.662,-0.764,0.2318,-0.988,1.008
-1.132,1.463,-1.401,0.3032,1.011,0.9395,-1.376,1.887,0.584,0.8467,1.629,0.96,1.777,-1.061,-1.32,-2.916,-1.407,0.737,-0.835,0.341
-1.456,0.9434,1.213,-0.573,1.297,-0.5586,-0.8057,-0.516,1.233,0.7256,0.4878,0.692,1.258,-1.073,0.02646,-0.1913,0.2573,-0.606,-0.2803,1.312
0.065,-1.053,0.7095,0.3748,1.6875,-1.496,1.328,-0.705,1.272,1.175,0.156,0.3777,1.261,-1.001,0.6646,0.11127,1.074,-2.398,0.12274,0.4402
1.159,0.1143,0.2135,0.1984,1.103,-0.674,-0.3838,-0.4424,-1.038,0.847,0.645,0.6494,-0.3552,-1.138,-0.2952,0.744,0.7134,-0.1165,0.1086,-0.511
-1.516,1.274,0.709,-1.663,1.054,-0.1967,-1.056,-0.892,-1.449,0.6167,-0.1323,-0.399,-0.2542,-0.651,-1.228,1.05,-0.99,0.7065,-0.664,1.348
1.303,-0.06586,-0.8975,-0.06525,-1.449,-1.594,-0.11633,0.4167,1.421,-1.268,-0.2957,0.3884,-0.3396,0.829,1.296,0.5513,1.467,-2.63,0.5737,-0.673
-0.8604,-0.3782,0.988,-0.03656,-0.4048,-1.379,0.4106,-1.023,-1.632,-1.14,-1.836,0.6763,-1.775,0.3428,0.875,0.8335,0.9976,-1.502,0.3857,0.757
1.448,1.482,-1.491,-0.05154,0.818,0.6436,-0.9834,2.025,0.3604,0.1738,1.546,-0.8936,1.108,0.269,1.346,-0.82,0.6074,1.162,1.612,-2.457
-1.381,0.3108,-1.63,-1.507,-1.204,-0.9224,-0.5986,2.352,0.909,-1.316,-0.2423,0.2979,-0.4448,0.585,0.2688,1.046,0.4436,-0.6284,-0.0948,0.1236
0.69,-1.027,0.505,0.2751,-0.1478,-0.3684,1.232,-0.5728,-1.471,-0.3906,-0.5,1.044,-1.259,-0.518,-0.1678,0.563,0.2252,0.4785,0.2935,-0.4485
-1.194,-1.576,-1.266,-0.79,1.51,-0.3044,1.382,1.41,0.8633,0.7427,1.742,-1.424,1.316,0.8784,-0.72,-2.166,-0.4114,0.694,-0.5938,0.1142
-0.42,0.69,1.138,0.454,-0.632,1.411,-0.87,-0.992,0.8076,-0.667,-1.689,-0.892,1.016,0.6865,1.209,0.257,0.794,0.7876,1.569,-0.6978
0.7026,0.4956,0.33,1.758,1.6455,-1.07,-0.835,-0.2517,-1.666,2.627,0.9863,1.673,-0.2957,-1.333,-1.388,-1.207,-1.884,-0.918,-1.91,1.478
-1.385,0.7163,1.686,-0.5806,0.0868,-0.02104,-1.057,-0.9634,-1.16,-0.5728,-1.489,1.4,-0.8174,-0.698,-0.9326,0.4597,-0.509,-0.2239,-1.241,1.661
0.5728,1.589,0.868,-1.71,1.258,1.077,-1.335,-0.485,0.6396,0.4854,0.3623,-0.2096,2.053,-0.6777,-0.2235,-1.912,0.1512,0.2703,-0.02126,-0.1562
0.9478,1.283,-0.0695,-0.5347,0.2051,0.989,-0.7607,-0.5337,1.465,-0.631,-0.9814,-0.075,1.433,-0.2496,-0.8047,-0.2042,-0.529,1.336,-0.4883,0.004585
0.985,0.799,0.007397,-1.434,-0.9478,0.6353,-0.9106,-0.6353,1.538,-1.322,-1.529,-0.3108,0.8237,0.983,-0.474,0.5366,0.1514,0.9224,0.1517,-0.6865
0.1346,1.338,1.706,0.1236,-0.207,1.035,-1.291,-1.187,1.677,-0.623,-1.478,-1.027,1.333,0.8496,1.124,-0.0963,0.8945,0.401,1.234,-0.776
0.7515,-1.174,1.404,-0.428,-0.4229,-0.1001,1.326,-1.034,1.4375,-1.021,-2.03,-1.196,0.0463,1.772,1.506,-0.804,0.907,0.8745,1.654,-1.204
-1.542,1.235,1.287,-0.602,1.454,-0.6934,-1.136,-0.5454,0.6265,0.6045,0.0839,-0.3413,0.916,-0.5757,0.2263,0.357,1.022,0.111,0.583,0.1445
-0.979,1.403,0.6216,0.252,-1.325,1.41,-1.013,-0.8506,-0.733,-0.862,-1.614,-1.515,-0.2255,1.934,0.868,-1.419,0.9585,0.8486,1.401,-0.3394
0.5654,1.254,-0.6265,0.527,-1.604,0.979,-1.149,-0.02385,1.139,-0.415,0.3594,-0.893,0.7217,0.4163,-1.586,0.3547,-2.746,0.5127,-1.048,0.5117
-1.472,0.34,-0.3535,0.7427,-1.134,1.545,-0.634,-0.02643,0.1003,-0.3486,0.4192,-1.603,0.03937,1.365,0.2485,0.2388,0.1736,0.986,0.732,-0.1844
0.262,-0.2108,-0.4778,-0.5986,-0.2081,-0.6978,0.3699,0.0873,1.395,-0.999,-0.6763,0.3137,0.1598,0.3203,1.113,0.527,0.498,-1.05,0.4421,-0.1542
0.3748,0.1617,-0.4092,-1.259,0.5117,-0.1427,-0.1808,-0.3433,0.5186,-0.714,-0.6094,1.249,0.3232,-0.3708,-0.9976,0.0768,-0.984,-0.05896,-1.396,0.961
-0.1459,-1.252,-1.544,0.4822,-1.758,0.528,1.248,2.725,0.5933,-0.5835,0.4578,0.841,0.03056,-0.519,-1.541,0.3638,-2.322,0.3792,-0.878,0.2717
-0.2483,-0.4614,-1.289,-0.134,-0.8774,-1.313,0.485,1.047,0.625,-1.064,-0.3127,-0.512,-0.724,0.922,-1.223,0.607,-1.136,-0.834,-1.631,1.27
-1.545,-0.8633,1.316,1.029,-0.01408,0.4993,1.1875,-1.012,-1.513,0.457,-0.3699,-0.3115,-0.5073,-0.6636,-0.01399,1.427,0.3198,0.2377,0.1764,0.4883
0.2223,1.547,0.6787,-0.726,-0.5063,0.2615,-1.493,-0.7534,-1.247,-1.085,-1.527,-1.046,-1.15,1.597,-0.9414,0.1332,-0.8896,0.3413,-0.985,1.063
-0.3381,1.592,-1.481,-0.02437,1.169,-1.55,-1.091,1.844,1.461,0.7104,1.896,0.626,1.0205,-1.006,1.543,-2.338,1.359,-2.656,0.4077,-0.4543
-0.736,1.281,0.724,1.207,1.331,-0.378,-1.117,-0.525,0.81,2.402,0.7305,1.47,1.017,-1.64,-1.528,-0.7617,-2.113,0.1952,-1.317,1.604
0.5654,1.247,1.273,0.2029,0.8687,-1.604,-0.7705,-0.7476,-1.628,0.643,-0.1885,-1.253,-0.7417,0.6245,1.103,0.778,0.6724,-1.882,0.2308,0.2112
-1.584,-1.748,1.571,-1.497,-0.437,0.1389,1.336,-0.7803,-1.165,-1.371,-2.006,-0.707,-1.042,1.508,-0.947,0.3853,-0.884,0.235,-1.02,1.635
1.42,-1.1,-0.6646,-0.879,-0.799,0.263,1.275,0.1615,-1.296,-1.15,-0.4497,-0.11206,-1.174,0.73,-1.214,1.13,-0.9033,0.752,-0.8525,-0.2273
-1.511,0.5054,0.2242,0.984,0.7856,1.598,-0.866,-0.724,-1.712,1.438,0.0831,0.9834,0.7144,-1.299,-0.637,0.5166,-0.07715,0.8403,-0.1313,0.751
-0.976,-1.039,-1.474,1.615,-0.9233,0.9194,0.9907,2.227,0.9644,0.5015,1.496,0.8364,0.8403,-0.905,0.8823,-0.765,1.026,0.9707,1.646,-1.651
-1.402,-1.356,-1.426,0.2306,0.785,-0.4084,1.228,1.718,1.528,0.3196,1.514,0.2563,0.9854,-0.84,-1.339,-0.7183,-1.09,0.2366,-1.251,0.789
-1.446,-0.3054,-1.113,0.1979,-1.596,-1.632,0.2357,0.9883,0.8545,-0.826,-0.1047,0.4548,-0.895,0.07166,0.6284,0.65,0.616,-2.639,0.001892,0.619
1.1455,0.1892,0.0735,0.03604,-0.4988,-1.498,-0.5073,-0.1344,0.313,-0.7925,-0.403,-1.294,-1.091,1.621,0.3394,-0.3264,0.4246,-1.958,-0.1683,0.1868
0.823,-1.446,-1.16,1.317,-0.2203,0.1843,1.698,0.854,-1.144,0.8643,1.354,-0.7505,-1.091,-0.2236,-1.479,0.4258,-1.837,0.3413,-1.159,0.05203
-0.951,1.199,-1.253,0.2957,-0.6904,-1.504,-0.9556,1.412,-0.554,-0.7236,0.2532,0.0855,-1.746,-0.04565,-0.9985,1.556,-0.655,-1.511,-1.715,1.318
-1.705,0.4011,-0.5195,-1.266,-1.293,-0.7256,-0.673,-0.0691,1.433,-1.448,-1.035,0.8716,-0.3582,0.763,-0.3975,0.3982,-0.538,-1.208,-1.482,1.941
1.16,-1.319,1.46,0.010284,1.685,0.616,1.255,-0.916,0.49,1.052,-0.0563,1.161,1.707,-1.283,0.01135,-1.305,0.1725,0.7085,0.2644,-0.5566
-1.079,-0.834,-0.0798,-1.694,1.256,-0.3008,1.067,-0.821,-1.348,0.321,-0.112,-1.69,-0.3013,1.262,-0.499,0.5015,0.3672,0.0638,-0.3071,0.8506
-0.6333,-1.249,-0.713,1.664,-0.684,-0.65,1.27,-0.04288,-1.187,0.7686,1.116,-1.198,-1.552,0.439,1.618,0.782,0.9434,0.03156,1.133,-0.3604
1.062,-0.3787,-1.554,0.386,-0.3496,0.456,0.4133,2.535,-1.115,-0.4324,0.904,-0.79,-0.719,0.1172,-0.6416,0.747,-0.03577,1.084,-0.1326,-1.447
1.504,0.8228,-0.4607,1.6,-0.55,-1.018,-0.8394,-0.007793,-0.6626,0.6943,1.034,1.104,-1.526,-1.175,-0.611,0.2903,0.2559,-0.9326,-0.919,-0.0507
1.694,-0.142,-1.623,-0.12,0.7827,-0.0693,-0.1713,2.703,-1.637,0.2045,1.725,1.623,-0.2607,-1.22,1.614,-1.927,1.288,0.865,1.847,-2.732
1.413,1.164,-0.977,-0.5894,1.107,-1.07,-0.7896,0.501,1.288,0.5737,1.107,1.617,1.028,-1.188,1.382,-1.436,0.9795,-1.365,0.4692,-0.806
-0.789,-1.093,-0.4348,1.205,1.012,1.276,1.351,-0.5513,-1.597,2.086,0.673,0.538,0.693,-1.391,-1.519,0.6006,-2.83,0.95,-0.821,1.509
1.194,1.616,-0.465,-0.644,-1.511,1.632,-1.015,-0.2172,1.174,-1.437,-1.094,-0.8696,0.962,1.992,-1.493,-1.693,-2.1,0.8535,-0.935,0.4023
1.131,0.9917,0.1566,0.78,-0.666,1.507,-1.111,-0.3787,-0.346,-0.1592,0.02716,-1.229,0.1858,1.068,-0.563,0.2089,-0.2343,1.036,-0.2103,-0.3188
-1.466,-0.372,-0.7153,-0.3047,-1.681,-0.8906,0.3767,0.1681,-0.4658,-1.33,-0.6074,0.06836,-1.935,0.8545,1.258,0.6284,0.74,-0.1411,0.724,-0.2205
1.237,0.944,-1.085,0.6553,-0.646,1.66,-1.012,1.158,0.3848,-0.1986,1.149,0.405,0.6255,-0.6733,-0.56,-0.0883,-0.1713,1.645,-0.0805,-1.26
1.41,-0.9814,1.378,0.6626,-1.587,-0.68,1.064,-0.8076,-0.2554,-0.523,-1.026,-0.02068,-1.674,-0.2164,1.077,1.004,0.8545,-0.08545,0.8115,-0.726
-1.642,1.52,-0.06256,-1.229,-0.8003,-0.09094,-1.073,-0.3396,1.645,-1.298,-1.058,1.697,0.01688,0.4734,-1.264,-0.7896,-1.733,0.659,-0.9277,1.406
0.6655,-1.412,1.737,-1.336,-1.125,1.478,1.454,-1.154,1.239,-1.166,-2.219,-1.35,1.052,2.426,1.102,-2.053,0.8564,1.196,1.701,-1.267
-1.459,-0.2979,-1.231,-0.9087,0.2495,0.5903,0.611,1.649,-0.3538,-0.834,0.439,0.715,0.06696,-0.04935,-0.638,0.4243,-0.69,1.104,-0.2861,0.07385
-0.6753,-1.285,0.8916,-1.688,0.6313,-0.6245,1.506,-0.3396,-0.455,-0.5205,-0.36,-1.384,-0.4363,1.129,-0.993,0.709,-0.7354,0.1312,-1.146,1.313
1.548,1.189,0.1635,-1.279,1.12,1.324,-1.316,-0.688,0.3862,0.547,0.2566,1.393,1.611,-1.07,1.418,-1.547,0.7163,1.316,1.571,-1.633
0.1658,0.10114,1.284,0.531,-0.2275,0.3018,-0.7236,-0.51,-1.176,-0.4019,-0.4373,1.06,-0.738,-0.795,-1.368,0.3433,-2.035,1.19,-0.783,0.787
0.1255,1.533,1.044,-0.244,-0.783,0.0801,-1.176,-0.923,-1.023,-1.003,-1.898,-0.09344,-1.28,0.514,-0.622,1.13,-0.1552,0.966,-0.076,0.0848
0.442,0.821,0.4153,-0.5483,1.273,-0.524,-0.662,-0.483,-0.4062,0.6562,0.4863,-0.0943,-0.153,-0.692,1.594,0.8184,1.05,0.3062,1.264,-0.876
-1.651,0.9673,0.668,-1.522,-0.702,-0.901,-0.983,-0.8306,-1.32,-1.187,-1.706,1.637,-1.797,0.3423,-1.433,-0.5146,-1.674,-0.8823,-1.822,2.654
1.011,-0.639,-0.323,0.7847,-0.594,0.9307,0.6216,0.06433,-0.923,0.2443,1.14,-0.2428,-0.4285,-0.704,-1.202,0.5093,-1.134,0.0625,-1.356,0.4402
0.348,1.661,-0.6,-0.983,0.7637,1.122,-1.3545,0.2974,1.222,-0.0192,0.724,0.4087,2.05,-0.7383,1.558,-2.086,1.142,0.841,1.773,-1.638
-0.8154,0.634,1.369,-0.672,-0.5195,-1.6455,-0.7607,-0.749,0.03036,-1.232,-1.618,-0.758,-1.325,1.388,-0.2786,0.668,0.5654,-2.977,-0.85,1.671
0.02748,0.0985,1.161,-1.462,1.476,0.138,-0.331,-0.9785,-1.005,0.5303,-0.3772,0.1843,0.0634,-0.956,0.6553,0.8574,0.688,-0.5117,0.3567,0.217
0.184,0.4824,1.14,0.717,-0.2357,0.6426,-0.6875,-0.882,0.996,0.03177,-0.2866,0.344,0.6206,-0.826,-1.483,0.588,-2.182,0.716,-0.967,1.007
-0.6846,-0.1263,-0.3438,1.744,1.503,0.2328,-0.149,-0.3394,-1.16,2.78,0.9985,0.5312,0.369,-1.351,1.31,0.4878,0.829,0.2361,1.294,-0.5874
1.338,-0.972,1.213,-1.229,1.284,-0.722,1.092,-0.806,-0.01009,0.7456,-0.273,0.5215,0.1559,-1.052,0.6304,0.606,0.7344,0.1197,0.9106,-0.854
-0.879,1.585,0.351,1.695,-0.972,-1.101,-1.414,-0.05118,0.11896,0.502,1.168,1.23,-1.155,-1.19,1.364,-0.203,0.68,-1.03,0.2913,0.122
1.22,-0.1389,0.1098,-1.624,-1.099,0.0871,-0.1306,-0.8604,0.614,-1.198,-1.728,0.679,-0.1974,0.5283,-0.4417,0.791,-0.11346,0.652,-0.2457,-0.1383
1.46,1.057,-0.098,-1.051,-0.9033,0.2522,-0.7666,0.1375,-1.044,-1.131,-0.4492,-1.568,-1.114,2.387,0.9814,-1.487,0.778,0.6094,1.374,-1.91
